;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";66.14;184.66;5528.98;;0;9.62;4.14;0.05;82.62
"triceps_brachii_long_(right)";25.04;110.75;19046.88;;1;8.76;3.82;;82.69
;;;;;2;8.59;3.97;;82.75
;;;;;3;8.49;4.05;;82.75
;;;;;4;9.2;4.13;;82.72
;;;;;5;10.06;4.34;;82.69
;;;;;6;9.1;3.81;;82.69
;;;;;7;9.32;3.95;;82.69
;;;;;8;10.07;4.22;;82.71
;;;;;9;9.89;4.11;;82.73
;;;;;10;11.03;17.35;;82.74
;;;;;11;29.72;22.86;;82.71
;;;;;12;52.95;39.65;;82.65
;;;;;13;77.5;42.56;;82.57
;;;;;14;109.11;30.41;;82.5
;;;;;15;104.95;26.26;;82.47
;;;;;16;64.97;26.89;;82.5
;;;;;17;42.77;68.26;;82.58
;;;;;18;74.27;68.34;;82.69
;;;;;19;100.18;34.91;;82.77
;;;;;20;103.57;28.58;;82.83
;;;;;21;101.9;16.84;;82.86
;;;;;22;80.12;109.13;;82.93
;;;;;23;45.53;110.75;;83.1
;;;;;24;108.7;51.39;;83.31
;;;;;25;137.87;51.39;;83.44
;;;;;26;127.11;33.03;;83.44
;;;;;27;104.05;25.58;;83.37
;;;;;28;70.07;27.27;;83.29
;;;;;29;53.23;56.56;;83.24
;;;;;30;42.21;53.02;;83.15
;;;;;31;59.45;28.15;;83
;;;;;32;81.97;30.05;;82.85
;;;;;33;82.08;22.05;;82.72
;;;;;34;88.07;32.63;;82.59
;;;;;35;81.79;34.38;;82.42
;;;;;36;36.62;25.71;;82.27
;;;;;37;45.75;25.99;;82.19
;;;;;38;133.58;27.3;;82.15
;;;;;39;184.66;24.24;;82.11
;;;;;40;149.61;15.48;;82.09
;;;;;41;69.32;18.51;;82.1
;;;;;42;32.17;18.84;;82.1
;;;;;43;33.81;23.84;;82.05
;;;;;44;89.08;27.48;;82.01
;;;;;45;164.96;25.14;;82
;;;;;46;146.06;19.16;;82.04
;;;;;47;41.32;23.16;;82.08
;;;;;48;21.35;22.75;;82.1
;;;;;49;62.64;19.76;;82.14
;;;;;50;96.03;24.88;;82.24
;;;;;51;129.48;27.08;;82.36
;;;;;52;114.13;23.79;;82.46
;;;;;53;57.25;14.82;;82.53
;;;;;54;46.77;36.8;;82.58
;;;;;55;33.84;39.63;;82.67
;;;;;56;61.16;24.03;;82.77
;;;;;57;183.05;34.97;;82.72
;;;;;58;180.55;31.97;;81.94
;;;;;59;55.23;9.53;;78.98
;;;;;60;27.78;11.6;;72.76
;;;;;61;23.96;11.62;;64.07
;;;;;62;59.93;19.14;;54.46
;;;;;63;116.9;29.51;;43.13
;;;;;64;158.03;31.44;;28.62
;;;;;65;131;22.99;;10.46
;;;;;66;56.89;47.03;;-8.65
;;;;;67;25.83;46.75;;-25.77
;;;;;68;44.73;17.69;;-42.17
;;;;;69;99.95;28.63;;-56.89
;;;;;70;134.86;34.89;;-65.74
;;;;;71;115.13;27.36;;-68.25
;;;;;72;64.98;17.4;;-66.98
;;;;;73;35.97;15.1;;-62.45
;;;;;74;23.92;5.54;;-54.47
;;;;;75;22.63;5.71;;-42.93
;;;;;76;20.99;5.31;;-28.06
;;;;;77;20.59;4.72;;-10.87
;;;;;78;20.34;4.57;;6.99
;;;;;79;21.19;4.59;;23.82
;;;;;80;21.81;4.85;;39.33
;;;;;81;19.16;4.64;;52.42
;;;;;82;18.41;4.12;;60.73
;;;;;83;19.53;4.11;;64.14
;;;;;84;20.38;5.26;;65.17
;;;;;;85;;;65.8
;;;;;;86;;;66.38
;;;;;;87;;;67.19
;;;;;;88;;;68.35
;;;;;;89;;;69.12
;;;;;;90;;;66.8
;;;;;;91;;;58.48
;;;;;;92;;;44.85
;;;;;;93;;;27.17
;;;;;;94;;;5.95
;;;;;;95;;;-17.08
;;;;;;96;;;-36.85
;;;;;;97;;;-47.83
;;;;;;98;;;-50.51
;;;;;;99;;;-48.08
;;;;;;100;;;-42.4
;;;;;;101;;;-34.51
;;;;;;102;;;-24.62
;;;;;;103;;;-12.18
;;;;;;104;;;2.48
;;;;;;105;;;17.47
;;;;;;106;;;30.79
;;;;;;107;;;42.05
;;;;;;108;;;52.59
;;;;;;109;;;63.13
;;;;;;110;;;72.61
;;;;;;111;;;78.31
;;;;;;112;;;78.5
;;;;;;113;;;77.19
;;;;;;114;;;77.24
;;;;;;115;;;76.74
;;;;;;116;;;76.02
;;;;;;117;;;77.12
;;;;;;118;;;78.8
;;;;;;119;;;77.93
;;;;;;120;;;73.55
;;;;;;121;;;65.83
;;;;;;122;;;53.93
;;;;;;123;;;38.04
;;;;;;124;;;18.88
;;;;;;125;;;-3.11
;;;;;;126;;;-25.42
;;;;;;127;;;-42.92
;;;;;;128;;;-51.94
;;;;;;129;;;-53.93
;;;;;;130;;;-52.25
;;;;;;131;;;-48.57
;;;;;;132;;;-43.3
;;;;;;133;;;-36.11
;;;;;;134;;;-26.21
;;;;;;135;;;-13.94
;;;;;;136;;;0.02
;;;;;;137;;;14.48
;;;;;;138;;;28.14
;;;;;;139;;;40.73
;;;;;;140;;;51.65
;;;;;;141;;;61.33
;;;;;;142;;;69.66
;;;;;;143;;;75.3
;;;;;;144;;;77.03
;;;;;;145;;;74.89
;;;;;;146;;;72.47
;;;;;;147;;;72.2
;;;;;;148;;;73.73
;;;;;;149;;;76.03
;;;;;;150;;;75.51
;;;;;;151;;;70.52
;;;;;;152;;;62.3
;;;;;;153;;;50.96
;;;;;;154;;;36.25
;;;;;;155;;;18.51
;;;;;;156;;;-1.44
;;;;;;157;;;-21.83
;;;;;;158;;;-39.36
;;;;;;159;;;-50.96
;;;;;;160;;;-56.17
;;;;;;161;;;-56.73
;;;;;;162;;;-53.89
;;;;;;163;;;-48.3
;;;;;;164;;;-40.77
;;;;;;165;;;-31.25
;;;;;;166;;;-19.34
;;;;;;167;;;-5.6
;;;;;;168;;;8.62
;;;;;;169;;;22.39
;;;;;;170;;;35.79
;;;;;;171;;;49.35
;;;;;;172;;;61.96
;;;;;;173;;;70.89
;;;;;;174;;;73.21
;;;;;;175;;;71.69
;;;;;;176;;;71.79
;;;;;;177;;;74.23
;;;;;;178;;;76.9
;;;;;;179;;;79.2
;;;;;;180;;;82.37
;;;;;;181;;;85.32
;;;;;;182;;;85.77
;;;;;;183;;;82.94
;;;;;;184;;;76.68
;;;;;;185;;;66.72
;;;;;;186;;;52.76
;;;;;;187;;;35.29
;;;;;;188;;;15.53
;;;;;;189;;;-3.37
;;;;;;190;;;-18.35
;;;;;;191;;;-29.76
;;;;;;192;;;-37.74
;;;;;;193;;;-40.59
;;;;;;194;;;-37.96
;;;;;;195;;;-31.07
;;;;;;196;;;-20.65
;;;;;;197;;;-6.42
;;;;;;198;;;10.57
;;;;;;199;;;27.65
;;;;;;200;;;42.89
;;;;;;201;;;56.29
;;;;;;202;;;68.32
;;;;;;203;;;77.55
;;;;;;204;;;82.02
;;;;;;205;;;83.57
;;;;;;206;;;84.57
;;;;;;207;;;85.44
;;;;;;208;;;86.67
;;;;;;209;;;87.88
;;;;;;210;;;88.89
;;;;;;211;;;89.6
;;;;;;212;;;88.4
;;;;;;213;;;83.52
;;;;;;214;;;74.41
;;;;;;215;;;62.1
;;;;;;216;;;47.31
;;;;;;217;;;29.39
;;;;;;218;;;9.01
;;;;;;219;;;-10.81
;;;;;;220;;;-26.2
;;;;;;221;;;-35.44
;;;;;;222;;;-39.53
;;;;;;223;;;-39.89
;;;;;;224;;;-37.71
;;;;;;225;;;-33.75
;;;;;;226;;;-28.2
;;;;;;227;;;-20.59
;;;;;;228;;;-9.79
;;;;;;229;;;5.05
;;;;;;230;;;22.99
;;;;;;231;;;41.2
;;;;;;232;;;57.45
;;;;;;233;;;70.32
;;;;;;234;;;78.6
;;;;;;235;;;82.91
;;;;;;236;;;83.86
;;;;;;237;;;82.07
;;;;;;238;;;80.37
;;;;;;239;;;80.59
;;;;;;240;;;81.76
;;;;;;241;;;82.68
;;;;;;242;;;82.36
;;;;;;243;;;78.77
;;;;;;244;;;71.24
;;;;;;245;;;61.61
;;;;;;246;;;50.16
;;;;;;247;;;35.38
;;;;;;248;;;17.46
;;;;;;249;;;-1.35
;;;;;;250;;;-19.63
;;;;;;251;;;-34.11
;;;;;;252;;;-40.54
;;;;;;253;;;-40.26
;;;;;;254;;;-36.63
;;;;;;255;;;-31.34
;;;;;;256;;;-25.01
;;;;;;257;;;-17.17
;;;;;;258;;;-7.19
