;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";66.77;224.88;5528.98;;0;39.18;13.94;0.05;70.55
"triceps_brachii_long_(right)";41.14;153.73;19046.88;;1;37.37;16.3;;70.54
;;;;;2;71.01;28.9;;70.55
;;;;;3;71.59;27.87;;70.54
;;;;;4;36.65;13.08;;70.38
;;;;;5;27.83;12.96;;70.02
;;;;;6;29.72;16.8;;69.75
;;;;;7;33.39;18.15;;69.74
;;;;;8;27.88;13.56;;69.78
;;;;;9;25.82;11.89;;69.6
;;;;;10;25.22;11.75;;69.2
;;;;;11;21.99;11.61;;68.77
;;;;;12;22.77;12.2;;68.41
;;;;;13;25.93;11.12;;68.3
;;;;;14;27.91;11.03;;68.52
;;;;;15;30.14;11.92;;68.78
;;;;;16;28.96;12.39;;69.18
;;;;;17;27.3;12.78;;70.28
;;;;;18;27.11;13.54;;71.22
;;;;;19;31.48;15.16;;71.12
;;;;;20;37.02;15.26;;70.76
;;;;;21;37.12;15.47;;70.62
;;;;;22;35.74;15.93;;70.48
;;;;;23;33.5;13.54;;70.09
;;;;;24;34.79;10.96;;69.55
;;;;;25;37.21;13.18;;68.88
;;;;;26;35.43;14.42;;67.95
;;;;;27;36.49;14.2;;66.91
;;;;;28;37.73;13.46;;66.2
;;;;;29;36.77;13.47;;65.93
;;;;;30;37.68;15.36;;65.79
;;;;;31;55.85;18.86;;65.53
;;;;;32;51.76;21.97;;65.32
;;;;;33;35.19;28.36;;65.23
;;;;;34;36.21;35.2;;65.1
;;;;;35;46.14;33.15;;64.85
;;;;;36;87.75;44.88;;64.53
;;;;;37;92.97;57.01;;64.29
;;;;;38;83.47;58.37;;64.18
;;;;;39;153.79;81.1;;64.31
;;;;;40;167.06;73.26;;64.65
;;;;;41;104.02;28.39;;64.85
;;;;;42;52.11;18.37;;64.88
;;;;;43;23.96;20.37;;64.89
;;;;;44;45.97;66.61;;64.88
;;;;;45;48.31;134.9;;64.84
;;;;;46;56.27;121.58;;64.93
;;;;;47;77.8;45.25;;65.19
;;;;;48;103.32;84.55;;65.44
;;;;;49;224.88;153.73;;65.55
;;;;;50;216.95;140.76;;65.61
;;;;;51;74.62;51.38;;65.73
;;;;;52;62.76;29.01;;65.8
;;;;;53;59.75;15.8;;65.83
;;;;;54;43.61;24.04;;65.85
;;;;;55;41.35;49.94;;65.82
;;;;;56;48.42;94.5;;65.86
;;;;;57;55.75;84.86;;66
;;;;;58;83.88;50.99;;66.06
;;;;;59;84.08;57.03;;65.91
;;;;;60;101.68;75.31;;65.73
;;;;;61;126.66;75.69;;65.62
;;;;;62;98.93;35.88;;65.53
;;;;;63;48.83;22.99;;65.43
;;;;;64;22.83;18.44;;65.39
;;;;;65;31.58;38.88;;65.34
;;;;;66;45.47;52.72;;65.25
;;;;;67;86.6;51;;65.18
;;;;;68;95.75;46.7;;65.09
;;;;;69;71.59;40;;65.01
;;;;;70;112.46;62.6;;65.01
;;;;;71;186.12;90.28;;65.08
;;;;;72;168.34;74.22;;65.16
;;;;;73;74.37;31.26;;65.18
;;;;;74;46.77;23.35;;65.23
;;;;;75;39.2;20.52;;65.36
;;;;;76;30.7;27.76;;65.54
;;;;;77;48.72;78.44;;65.64
;;;;;78;50.45;82.28;;65.61
;;;;;79;62.83;41.61;;65.58
;;;;;80;76.16;38.82;;65.62
;;;;;81;68.83;40.36;;65.68
;;;;;82;106.04;82.24;;65.77
;;;;;83;139.73;89.88;;65.87
;;;;;84;109.29;49.47;;65.94
;;;;;85;40.37;24.45;;65.93
;;;;;86;25.07;20.1;;65.85
;;;;;87;35.01;22.48;;65.77
;;;;;88;36.4;27.14;;65.72
;;;;;89;28.51;29.88;;65.62
;;;;;90;70.01;34.51;;65.47
;;;;;91;104.49;48.97;;65.28
;;;;;92;92.2;47.22;;64.93
;;;;;93;106.28;54.74;;64.55
;;;;;94;150.26;83.46;;64.3
;;;;;95;141.98;77.5;;64.17
;;;;;96;87.47;44.35;;64.14
;;;;;97;47.9;31.09;;64.18
;;;;;98;43.12;27.23;;64.13
;;;;;99;31.56;23.62;;63.9
;;;;;100;31.4;31.2;;63.54
;;;;;101;37;35.5;;63.09
;;;;;102;57.48;32.58;;62.7
;;;;;103;65.27;37.93;;62.62
;;;;;104;59.69;40.67;;62.81
;;;;;105;91.55;57.85;;63.29
;;;;;106;146;83.48;;64.07
;;;;;107;126.76;70.79;;64.78
;;;;;108;45.98;28.13;;65.22
;;;;;109;33.86;21.67;;65.5
;;;;;110;28.91;23.62;;65.69
;;;;;111;39.9;44.03;;65.7
;;;;;112;64.69;46.12;;65.61
;;;;;113;86.01;39.77;;65.33
;;;;;114;75.44;40.38;;64.99
;;;;;115;68.52;49.23;;64.89
;;;;;116;125.47;75.94;;64.9
;;;;;117;132.48;69.31;;64.91
;;;;;118;77.1;36.98;;65.04
;;;;;119;40.22;28.52;;65.36
;;;;;120;34.03;24.36;;65.86
;;;;;121;24.63;24.65;;66.25
;;;;;122;64.25;97.71;;66.38
;;;;;123;72.32;96.61;;66.28
;;;;;124;68.49;31.26;;65.91
;;;;;125;104.47;68.7;;65.51
;;;;;126;102.85;86.51;;65.4
;;;;;127;107.67;82.69;;65.41
;;;;;128;149.99;77.28;;65.35
;;;;;129;138.36;57.68;;65.16
;;;;;130;80.84;28.86;;64.91
;;;;;131;38.73;17.59;;64.7
;;;;;132;32.87;19.69;;64.33
;;;;;133;38.61;30.22;;63.89
;;;;;134;46.37;69.66;;63.52
;;;;;135;64.47;68.92;;63.31
;;;;;136;73.56;43.85;;63.34
;;;;;137;77.74;53.31;;63.44
;;;;;138;79.21;50.89;;63.46
;;;;;139;172.02;97.75;;63.44
;;;;;140;186.17;103.6;;63.44
;;;;;141;110.84;56.95;;63.46
;;;;;142;79.41;35.87;;63.44
;;;;;143;66.36;26.75;;63.36
;;;;;144;60.53;23.55;;63.58
;;;;;145;56.62;20.29;;64.02
;;;;;146;53.24;19.42;;64.22
