;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";88.55;327.94;5528.98;;0;28.65;7.48;0.05;78.28
"triceps_brachii_long_(right)";30.43;157.17;19046.88;;1;20.5;6.59;;78.31
;;;;;2;18.47;7.14;;78.1
;;;;;3;16.26;7.43;;77.98
;;;;;4;14.86;7.48;;78
;;;;;5;13.5;7.49;;78.09
;;;;;6;15.32;6.91;;78.16
;;;;;7;17.47;6.59;;78.24
;;;;;8;17.95;6.43;;78.35
;;;;;9;17.3;7.2;;78.46
;;;;;10;16.44;8.96;;78.54
;;;;;11;53.38;81.2;;78.55
;;;;;12;103.45;82.52;;78.49
;;;;;13;111.26;20.3;;78.41
;;;;;14;78.04;15.88;;78.42
;;;;;15;60.27;19.95;;78.51
;;;;;16;46.06;28.38;;78.68
;;;;;17;35.42;25.23;;78.9
;;;;;18;56.71;21.07;;79.09
;;;;;19;118.04;37.88;;79.12
;;;;;20;116.65;35.78;;78.99
;;;;;21;53.22;15.59;;78.84
;;;;;22;34.03;20.34;;78.75
;;;;;23;38.49;25.47;;78.82
;;;;;24;93.38;27.98;;79.1
;;;;;25;102.46;27.45;;79.44
;;;;;26;72.91;19.17;;79.7
;;;;;27;60.13;12.46;;79.76
;;;;;28;43.36;30.83;;79.64
;;;;;29;51.51;32.76;;79.44
;;;;;30;71.25;25.26;;79.26
;;;;;31;96.76;28.41;;79.17
;;;;;32;99.4;20.72;;79.18
;;;;;33;126.3;11.96;;79.31
;;;;;34;115.52;17.67;;79.49
;;;;;35;44.59;19.51;;79.65
;;;;;36;63.19;19.27;;79.73
;;;;;37;106.56;27.22;;79.76
;;;;;38;167.71;50.54;;79.77
;;;;;39;259.3;149.03;;79.69
;;;;;40;256.95;157.17;;79.42
;;;;;41;147.95;74.86;;79.09
;;;;;42;91.06;42.64;;78.83
;;;;;43;111.95;32.09;;78.66
;;;;;44;178.04;25.8;;78.5
;;;;;45;313.64;34.67;;78.35
;;;;;46;311.31;51;;78.2
;;;;;47;154.81;56.34;;78.07
;;;;;48;59.75;51.35;;77.94
;;;;;49;90.59;45.76;;77.86
;;;;;50;148.62;37.24;;77.9
;;;;;51;295.91;92.67;;78.05
