;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";75.09;172.24;5528.98;;0;32.99;12.87;0.05;63.06
"triceps_brachii_long_(right)";65.32;225.98;19046.88;;1;33.75;12.7;;62.49
;;;;;2;34.74;13.96;;61.87
;;;;;3;39.58;13.81;;61.49
;;;;;4;40.05;13.88;;61.21
;;;;;5;41.4;18.29;;60.95
;;;;;6;46.55;19.48;;60.74
;;;;;7;45.36;15.94;;60.52
;;;;;8;49.23;16.32;;60.31
;;;;;9;49.7;17.02;;60.11
;;;;;10;43.36;13.79;;60.05
;;;;;11;42.83;13.01;;60.12
;;;;;12;42.47;16.98;;60.19
;;;;;13;37.12;15.87;;60.32
;;;;;14;41.88;57.47;;60.45
;;;;;15;47.57;61.36;;60.53
;;;;;16;42.87;26.44;;60.62
;;;;;17;53.8;23.38;;60.79
;;;;;18;71.53;43.89;;60.99
;;;;;19;76.96;47.09;;61.16
;;;;;20;66.12;31.11;;61.26
;;;;;21;46.59;37.95;;61.34
;;;;;22;30.56;41.28;;61.41
;;;;;23;24.97;101.91;;61.47
;;;;;24;60.53;142.43;;61.5
;;;;;25;101.83;106.85;;61.48
;;;;;26;109.85;53.08;;61.4
;;;;;27;120.66;53.95;;61.29
;;;;;28;101.85;36.84;;61.27
;;;;;29;41.44;51.13;;61.4
;;;;;30;59.35;163.43;;61.63
;;;;;31;79.66;187.98;;62.14
;;;;;32;167.94;109.96;;63.31
;;;;;33;171.95;54.91;;65.56
;;;;;34;100.75;54.4;;68.99
;;;;;35;99.51;37.33;;72.9
;;;;;36;79.48;35.69;;76.01
;;;;;37;65.41;63.09;;77.55
;;;;;38;61.82;187.1;;77.64
;;;;;39;67.48;210.98;;76.92
;;;;;40;119.27;116.24;;76.16
;;;;;41;172.24;53.84;;75.72
;;;;;42;167.46;62.18;;75.49
;;;;;43;115.5;50.48;;75.36
;;;;;44;70.99;36.21;;75.33
;;;;;45;46.1;50.25;;75.39
;;;;;46;44.47;159.7;;75.46
;;;;;47;35.68;225.98;;75.48
;;;;;48;32.65;182.66;;75.46
;;;;;49;106.72;82.59;;75.41
;;;;;50;125.43;62.42;;75.48
;;;;;51;116.98;65.08;;75.64
;;;;;52;98.25;37.65;;75.73
;;;;;53;45.42;32.32;;75.82
;;;;;54;36.35;151.58;;75.91
;;;;;55;36.57;172;;75.91
;;;;;56;77.91;93.66;;75.77
;;;;;57;104.13;43.01;;75.4
;;;;;58;162.15;57.52;;74.73
;;;;;59;153.74;50.64;;73.91
;;;;;60;70.72;57.85;;73.16
;;;;;61;49.77;126.34;;72.52
;;;;;62;31.27;175.72;;72.06
;;;;;63;45.34;136.42;;71.96
;;;;;64;88.66;38.31;;72.18
;;;;;65;97.3;44.05;;72.54
;;;;;66;103.83;50.24;;73.08
;;;;;67;100.43;38.48;;73.98
;;;;;68;65.25;54.67;;75.31
;;;;;69;47.95;151.56;;76.9
;;;;;70;37.64;161.58;;78.54
;;;;;71;81.58;79.85;;80.12
;;;;;72;113.77;32.97;;81.7
;;;;;73;120.02;44.53;;83.3
;;;;;74;97.24;39.24;;84.39
;;;;;75;61.3;35.99;;83.76
;;;;;76;41.06;77.11;;79.84
;;;;;77;29.15;97.72;;71.99
;;;;;78;66.51;88.29;;60.57
;;;;;79;97.76;59.62;;46.22
;;;;;80;107.56;38.09;;30.45
;;;;;81;133.09;50.93;;14.35
;;;;;82;117.97;45.96;;-2.19
;;;;;83;50.62;43.87;;-19.22
;;;;;84;33.11;99.71;;-34.57
;;;;;85;31.88;111.67;;-45.67
;;;;;86;70.11;65.93;;-52.24
;;;;;87;118.74;30.31;;-54.71
;;;;;88;124.41;32.81;;-53.92
;;;;;89;101.49;32.31;;-50.75
;;;;;90;86.52;29.16;;-45.52
;;;;;91;78.04;25.44;;-38.51
;;;;;92;82.45;25.76;;-29.91
;;;;;93;74.74;25.61;;-19.64
;;;;;94;63.31;23.47;;-8.05
;;;;;95;63.03;21.92;;4.06
;;;;;96;60.86;21.2;;16.26
;;;;;;97;;;29.05
;;;;;;98;;;42.8
;;;;;;99;;;56.6
;;;;;;100;;;69.08
;;;;;;101;;;79.75
;;;;;;102;;;88.68
;;;;;;103;;;96.05
;;;;;;104;;;101.46
;;;;;;105;;;104.28
;;;;;;106;;;104.87
;;;;;;107;;;104.35
;;;;;;108;;;103.57
;;;;;;109;;;102.72
;;;;;;110;;;100.72
