;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";159.38;450.09;5528.98;;0;69.03;19.6;0.05;75.16
"triceps_brachii_long_(right)";51.39;124.68;19046.88;;1;71.26;17.4;;74.23
;;;;;2;73.87;16.25;;73.48
;;;;;3;75.26;16.14;;73.31
;;;;;4;70.95;15.87;;73.66
;;;;;5;62.92;16.29;;74.04
;;;;;6;58.69;16.48;;74.17
;;;;;7;58.59;15.46;;74.09
;;;;;8;56.62;16.03;;74.06
;;;;;9;59.58;18.86;;74.25
;;;;;10;63.24;19.04;;74.62
;;;;;11;64.13;16.41;;75.01
;;;;;12;71.28;18.53;;75.39
;;;;;13;75.8;17.85;;75.91
;;;;;14;65.05;12.95;;76.52
;;;;;15;57.29;13.19;;77.04
;;;;;16;63.21;13.24;;77.46
;;;;;17;64.87;15.65;;77.8
;;;;;18;64.92;16.99;;77.97
;;;;;19;63.52;14.86;;77.89
;;;;;20;59;14.3;;77.72
;;;;;21;147.39;27.01;;77.53
;;;;;22;142.78;34.28;;77.36
;;;;;23;59.35;40.44;;77.21
;;;;;24;143.82;111.74;;77.07
;;;;;25;226.52;124.68;;76.83
;;;;;26;337.33;103.87;;76.45
;;;;;27;296.25;104.27;;76.06
;;;;;28;145.93;72.86;;75.91
;;;;;29;145.79;47.49;;76.05
;;;;;30;169.77;55.53;;76.24
;;;;;31;210.22;61.31;;76.27
;;;;;32;429.6;86.68;;76.13
;;;;;33;424.19;105.6;;75.88
;;;;;34;153.17;78.15;;75.62
;;;;;35;71.82;49.93;;75.5
;;;;;36;148.62;70.24;;75.55
;;;;;37;224.53;79.89;;75.63
;;;;;38;446.83;102.69;;75.62
;;;;;39;445.44;121.78;;75.48
;;;;;40;178.56;91.05;;75.37
;;;;;41;94.45;45.28;;75.41
;;;;;42;181.69;61.34;;75.47
