;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";69.23;260.1;5528.98;;0;22.9;20.38;0.05;61.09
"triceps_brachii_long_(right)";63.09;208.83;19046.88;;1;26.05;22.09;;60.47
;;;;;2;27.01;23.05;;60.09
;;;;;3;26.92;23.67;;59.98
;;;;;4;27.25;23.53;;59.88
;;;;;5;24.22;22.07;;59.8
;;;;;6;24.25;19.77;;59.97
;;;;;7;27.47;19;;60.32
;;;;;8;25.94;18.85;;60.59
;;;;;9;23.75;18.75;;60.67
;;;;;10;23.65;18.74;;60.71
;;;;;11;21.55;19.42;;60.81
;;;;;12;20.88;19.87;;60.85
;;;;;13;21.78;20.76;;60.72
;;;;;14;26.02;21.29;;60.54
;;;;;15;27.07;20.07;;60.42
;;;;;16;24.06;19.34;;60.29
;;;;;17;22.9;20.4;;60.07
;;;;;18;23.62;20.19;;60.07
;;;;;19;23.16;19.4;;60.43
;;;;;20;23.68;19.91;;60.88
;;;;;21;27.4;40.4;;61.2
;;;;;22;57.15;59.94;;61.41
;;;;;23;64.43;137.05;;61.55
;;;;;24;50.67;208.83;;61.63
;;;;;25;218.18;175.8;;61.69
;;;;;26;260.1;91.76;;61.75
;;;;;27;162.81;96.08;;61.76
;;;;;28;99.35;86.6;;61.78
;;;;;29;86.84;66.2;;61.88
;;;;;30;87.37;57.47;;62.03
;;;;;31;81.26;49.84;;62.15
;;;;;32;63.16;54.04;;62.28
;;;;;33;78.06;52.53;;62.4
;;;;;34;71.16;135.29;;62.4
;;;;;35;41.35;181.77;;62.35
;;;;;36;32.33;149.09;;62.4
;;;;;37;147.32;92.09;;62.51
;;;;;38;194.69;61.74;;62.51
;;;;;39;155.25;88.25;;62.38
;;;;;40;95.89;86.82;;62.16
;;;;;41;54.32;53.85;;61.93
;;;;;42;42.52;38.27;;61.8
