;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";92.72;472.52;5528.98;;0;35.09;6.19;0.05;75.99
"triceps_brachii_long_(right)";20.56;122.13;19046.88;;1;46.72;12.29;;75.96
;;;;;2;61.93;16.01;;75.85
;;;;;3;60.89;16.35;;75.8
;;;;;4;49.22;15.91;;75.89
;;;;;5;36.82;12.22;;76.06
;;;;;6;46.49;13.09;;76.12
;;;;;7;83.29;36.76;;76.04
;;;;;8;150.54;36.29;;75.86
;;;;;9;152.92;11.15;;75.47
;;;;;10;92.8;6.43;;74.35
;;;;;11;74.29;5.83;;71.52
;;;;;12;83.21;6.08;;66.39
;;;;;13;87.23;5.79;;59.62
;;;;;14;95.92;6.06;;52.04
;;;;;15;94.24;7.02;;44.28
;;;;;16;80.71;6.58;;36.72
;;;;;17;78.27;6.05;;29.08
;;;;;18;55.92;6.19;;20.84
;;;;;19;33.75;6.21;;11.7
;;;;;20;37.19;5.85;;1.65
;;;;;21;36.11;5.58;;-8.42
;;;;;22;34.91;6.49;;-16.78
;;;;;23;36.91;7.39;;-22.84
;;;;;24;41.06;6.61;;-27.09
;;;;;25;40.94;5.2;;-29.79
;;;;;26;35.05;4.81;;-31.31
;;;;;27;31.96;5.7;;-31.54
;;;;;28;32.56;9.53;;-30.33
;;;;;29;29.28;9.76;;-28.17
;;;;;30;32.24;6.74;;-25.81
;;;;;31;35.31;6.26;;-23.98
;;;;;32;29.39;6.54;;-23
;;;;;33;26.16;6.6;;-22.72
;;;;;34;29.27;6.36;;-22.68
;;;;;35;28.21;6.37;;-22.56
;;;;;36;28.2;6.14;;-22.4
;;;;;37;27.48;30.92;;-22.14
;;;;;38;63.94;36.63;;-21.58
;;;;;39;66.04;32.8;;-20.23
;;;;;40;25.14;29.14;;-17.38
;;;;;41;9.06;13.75;;-12.55
;;;;;42;12.77;6.52;;-4.97
;;;;;43;94.51;19.47;;6.82
;;;;;44;129.85;41.26;;22.11
;;;;;45;386.87;80.3;;37.07
;;;;;46;390.55;72.67;;49.01
;;;;;47;113.33;20.84;;57.8
;;;;;48;49.68;17.36;;64.25
;;;;;49;57.15;19.3;;69.04
;;;;;50;278.52;36.22;;72.3
;;;;;51;282.74;33.49;;74.2
;;;;;52;83.29;22.24;;75.07
;;;;;53;57.23;20.8;;75.29
;;;;;54;51.15;11.21;;75.24
;;;;;55;107.04;21.47;;75.33
;;;;;56;143.78;26.16;;75.73
;;;;;57;129.59;20.3;;76.41
;;;;;58;83.98;15.02;;77.05
;;;;;59;45.72;12.39;;77.43
;;;;;60;32.07;13.63;;77.56
;;;;;61;44.09;44.69;;77.77
;;;;;62;133.39;52.61;;78.05
;;;;;63;127.08;32.48;;78.04
;;;;;64;7.82;16.73;;77.78
;;;;;65;9.47;12.46;;77.58
;;;;;66;21.95;9.77;;77.61
;;;;;67;83.04;19.63;;77.85
;;;;;68;116.99;28.67;;78.12
;;;;;69;118.2;37.41;;78.33
;;;;;70;89.03;30.91;;78.44
;;;;;71;44.52;6.41;;78.4
;;;;;72;146.56;77.65;;78.05
;;;;;73;236.4;122.13;;76.89
;;;;;74;188.87;99.07;;74.79
;;;;;75;17.74;42.21;;73.06
;;;;;76;9.51;33.19;;72.39
;;;;;77;23.05;17.4;;72.04
;;;;;78;88.01;16.3;;71.51
;;;;;79;147.53;18.18;;70.76
;;;;;80;162.27;20.24;;70.36
;;;;;81;113.26;18.73;;70.81
;;;;;82;43.24;8.86;;71.9
;;;;;83;71.08;17.18;;72.91
;;;;;84;78.44;20.44;;73.53
;;;;;85;45.46;14.56;;73.87
;;;;;86;10.98;14.3;;74.04
;;;;;87;8.28;16.66;;74.11
;;;;;88;54.09;14.81;;74.11
;;;;;89;174.53;18.92;;74.17
;;;;;90;280.11;25.05;;74.3
;;;;;91;241.43;28.45;;74.38
;;;;;92;97.11;23.64;;74.21
;;;;;93;54.76;11.24;;73.79
;;;;;94;64.05;23.98;;73.44
;;;;;95;72.89;30.79;;73.34
;;;;;96;51.34;22.68;;73.5
;;;;;97;22.39;11.56;;73.84
;;;;;98;20.53;9.67;;74.4
;;;;;99;59.92;22.03;;75.07
;;;;;100;125.86;27.84;;75.56
;;;;;101;136.19;19.6;;75.81
;;;;;102;147.03;12.86;;75.89
;;;;;103;140.35;12.96;;75.93
;;;;;104;72.64;9.13;;75.9
;;;;;105;50.79;5.3;;75.75
;;;;;106;103.3;8.91;;75.56
;;;;;107;149.43;35.16;;75.45
;;;;;108;140.32;38.83;;75.38
;;;;;109;82.61;23.2;;75.3
;;;;;110;9.38;19.85;;75.18
;;;;;111;15.25;15.16;;74.96
;;;;;112;73.44;20.91;;74.68
;;;;;113;239.51;50.89;;74.43
;;;;;114;254.38;48.27;;74.33
;;;;;115;119.8;14.2;;74.28
;;;;;116;42.87;9.32;;74.19
;;;;;117;41.13;12.52;;74.04
;;;;;118;182.5;35.26;;73.77
;;;;;119;187.67;36.34;;73.35
;;;;;120;61.47;15.44;;72.94
;;;;;121;18.72;7.58;;72.92
;;;;;122;16.06;5.67;;73.25
;;;;;123;31.38;11.7;;73.48
;;;;;124;85;22.94;;73.49
;;;;;125;389.51;63.98;;73.31
;;;;;126;451.6;75.26;;72.95
;;;;;127;248.13;47.17;;72.47
;;;;;128;116.21;21.86;;71.89
;;;;;129;108.27;39.59;;71.48
;;;;;130;33.66;40.25;;71.32
;;;;;131;8.99;17.35;;71.18
;;;;;132;4.51;6.66;;71
;;;;;133;59.8;10.01;;70.75
;;;;;134;187.23;42.02;;70.37
;;;;;135;373.64;49.07;;69.8
;;;;;136;472.52;30.39;;69.48
;;;;;137;348.93;14.47;;69.54
;;;;;138;105.52;7.48;;69.52
;;;;;139;96.53;10.44;;69.5
;;;;;140;122.51;19.58;;69.67
;;;;;141;130.12;19.4;;69.97
;;;;;142;97.12;13.74;;70.3
;;;;;143;60.59;12.61;;70.73
;;;;;144;37.93;7.91;;71.02
;;;;;145;34.94;6.8;;70.97
;;;;;146;36.82;8.56;;70.88
;;;;;147;75.59;14.39;;70.86
;;;;;148;149.27;17.25;;70.61
;;;;;149;194.91;19.48;;69.97
;;;;;150;163.69;18.94;;69.32
;;;;;151;92.09;30.87;;68.88
;;;;;152;61.65;29.17;;68.73
;;;;;153;44.69;8.5;;68.81
;;;;;154;29.35;11.05;;68.76
;;;;;155;26.76;9.14;;68.45
;;;;;156;26.71;5.6;;68.37
;;;;;157;22;5.1;;68.68
;;;;;158;22.86;6.58;;68.76
;;;;;159;21.46;7.76;;68.31
;;;;;160;23.64;7.17;;67.74
;;;;;161;31.21;6.02;;67.54
;;;;;162;34.27;5.41;;67.76
;;;;;163;31.9;4.96;;67.92
;;;;;164;28.04;4.8;;67.71
;;;;;;165;;;67.37
;;;;;;166;;;67.12
;;;;;;167;;;67.08
;;;;;;168;;;67.1
;;;;;;169;;;66.95
;;;;;;170;;;66.77
;;;;;;171;;;66.67
;;;;;;172;;;66.55
;;;;;;173;;;66.38
;;;;;;174;;;66.3
;;;;;;175;;;66.33
;;;;;;176;;;66.22
;;;;;;177;;;65.8
;;;;;;178;;;64.85
;;;;;;179;;;63.58
;;;;;;180;;;62.5
;;;;;;181;;;61.69
;;;;;;182;;;61.32
;;;;;;183;;;61.5
;;;;;;184;;;61.94
;;;;;;185;;;62.38
;;;;;;186;;;62.75
;;;;;;187;;;62.83
;;;;;;188;;;62.63
;;;;;;189;;;62.32
;;;;;;190;;;62.08
;;;;;;191;;;62.08
;;;;;;192;;;62.3
;;;;;;193;;;62.45
;;;;;;194;;;61.42
;;;;;;195;;;57.71
;;;;;;196;;;50.42
;;;;;;197;;;39.37
;;;;;;198;;;25.21
;;;;;;199;;;9.05
;;;;;;200;;;-7.67
;;;;;;201;;;-23.34
;;;;;;202;;;-35.78
;;;;;;203;;;-43.63
;;;;;;204;;;-47.83
;;;;;;205;;;-49.95
;;;;;;206;;;-51.26
;;;;;;207;;;-52.1
;;;;;;208;;;-52.37
;;;;;;209;;;-52.4
;;;;;;210;;;-52.66
;;;;;;211;;;-53.13
;;;;;;212;;;-53.72
;;;;;;213;;;-54.38
;;;;;;214;;;-55.19
;;;;;;215;;;-56.08
;;;;;;216;;;-56.79
;;;;;;217;;;-57.16
;;;;;;218;;;-57.33
;;;;;;219;;;-57.43
;;;;;;220;;;-57.34
;;;;;;221;;;-57.09
;;;;;;222;;;-56.75
;;;;;;223;;;-55.93
;;;;;;224;;;-53.68
;;;;;;225;;;-49.15
;;;;;;226;;;-42.28
;;;;;;227;;;-33.2
;;;;;;228;;;-22.08
;;;;;;229;;;-9.34
;;;;;;230;;;4.6
;;;;;;231;;;19.42
;;;;;;232;;;35.22
;;;;;;233;;;51.72
;;;;;;234;;;68.53
;;;;;;235;;;81.4
;;;;;;236;;;85.05
;;;;;;237;;;84.07
;;;;;;238;;;84.28
;;;;;;239;;;84.96
;;;;;;240;;;85.57
;;;;;;241;;;86.47
;;;;;;242;;;87.75
;;;;;;243;;;89.02
;;;;;;244;;;89.89
;;;;;;245;;;90.39
;;;;;;246;;;90.94
;;;;;;247;;;91.67
;;;;;;248;;;92.47
;;;;;;249;;;93.17
;;;;;;250;;;93.61
;;;;;;251;;;93.74
;;;;;;252;;;93.29
;;;;;;253;;;91.6
;;;;;;254;;;88.36
;;;;;;255;;;82.13
;;;;;;256;;;72.32
;;;;;;257;;;59.22
;;;;;;258;;;42.97
;;;;;;259;;;24.93
;;;;;;260;;;7.9
;;;;;;261;;;-4.74
;;;;;;262;;;-12.1
;;;;;;263;;;-16.53
;;;;;;264;;;-20.06
;;;;;;265;;;-22.68
;;;;;;266;;;-24.02
;;;;;;267;;;-24.02
;;;;;;268;;;-23.97
;;;;;;269;;;-24.51
;;;;;;270;;;-24.87
;;;;;;271;;;-24.38
;;;;;;272;;;-23.66
;;;;;;273;;;-23.6
;;;;;;274;;;-23.83
;;;;;;275;;;-23.83
;;;;;;276;;;-23.79
;;;;;;277;;;-23.57
;;;;;;278;;;-23.24
;;;;;;279;;;-23.11
;;;;;;280;;;-23.11
;;;;;;281;;;-23.16
;;;;;;282;;;-23.12
;;;;;;283;;;-22.75
;;;;;;284;;;-21.19
;;;;;;285;;;-16.52
;;;;;;286;;;-7.32
;;;;;;287;;;5.19
;;;;;;288;;;18.39
;;;;;;289;;;31.9
;;;;;;290;;;46.57
;;;;;;291;;;61.23
;;;;;;292;;;73.69
;;;;;;293;;;83.27
;;;;;;294;;;90.61
;;;;;;295;;;93.71
