;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";56.38;121.53;5528.98;;0;17.68;15.57;0.05;64.99
"triceps_brachii_long_(right)";50.05;108.35;19046.88;;1;14.58;16.13;;64.13
;;;;;2;16.19;18.5;;64.25
;;;;;3;15.38;17.93;;64.64
;;;;;4;14.08;15.64;;64.55
;;;;;5;15.3;14;;64.08
;;;;;6;17.14;13.8;;63.85
;;;;;7;17.06;14.66;;64.04
;;;;;8;16.01;15.73;;64.37
;;;;;9;15.91;16.89;;64.42
;;;;;10;17.64;17.16;;64.13
;;;;;11;18.19;17.56;;63.97
;;;;;12;21.47;22.16;;64.01
;;;;;13;22.87;21.91;;63.85
;;;;;14;20.81;16.55;;63.53
;;;;;15;19.04;16.53;;63.37
;;;;;16;19.09;35.05;;63.45
;;;;;17;33;75.78;;63.63
;;;;;18;78.75;83.36;;63.71
;;;;;19;103.17;74.75;;63.62
;;;;;20;88.18;64.6;;63.56
;;;;;21;51.1;38.15;;63.8
;;;;;22;28.21;69.59;;64.2
;;;;;23;74.31;78.33;;64.5
;;;;;24;98.62;59.99;;64.65
;;;;;25;87.6;50.68;;64.76
;;;;;26;59.11;37.29;;64.96
;;;;;27;28.46;27.54;;65.32
;;;;;28;22.57;50.81;;65.75
;;;;;29;45.55;57.92;;66.13
;;;;;30;79.72;48.4;;66.33
;;;;;31;94.22;56.95;;66.4
;;;;;32;73.45;50.89;;66.49
;;;;;33;43.69;31.67;;66.67
;;;;;34;33.93;35.27;;66.78
;;;;;35;106.9;107.27;;66.8
;;;;;36;120.32;108.35;;66.84
;;;;;37;106.03;77.92;;66.96
;;;;;38;121.53;77.34;;67.06
;;;;;39;86.02;42.59;;67.07
;;;;;40;31.72;43.68;;67.03
;;;;;41;62.94;56.96;;67.04
;;;;;42;79.71;60.1;;67.11
;;;;;43;77.42;50.14;;67.17
;;;;;44;81.9;60.2;;67.19
;;;;;45;62.06;57.64;;67.18
;;;;;46;31.3;67.2;;67.18
;;;;;47;46.68;95.87;;67.21
;;;;;48;68.06;80.4;;67.2
;;;;;49;99.69;77.54;;67.17
;;;;;50;116.84;100.43;;67.17
;;;;;51;87.5;73.55;;67.24
;;;;;52;30.68;27.27;;67.25
;;;;;53;24.12;55.88;;67.12
;;;;;54;82.48;95.64;;66.92
;;;;;55;106.02;87.92;;66.79
;;;;;56;106.61;89.77;;66.7
;;;;;57;86.42;84.62;;66.6
;;;;;58;31.81;30.08;;66.47
;;;;;59;22.74;50.2;;66.32
;;;;;60;71.73;68.08;;66.17
;;;;;61;92.5;75.74;;66.05
;;;;;62;90.79;92.92;;65.98
;;;;;63;69.73;79.27;;66.01
;;;;;64;29.03;35.41;;66.08
;;;;;65;25.8;35.68;;66.17
;;;;;66;62.44;58.05;;66.25
;;;;;67;85.37;64.74;;66.4
;;;;;68;76.8;67.56;;66.74
;;;;;69;63.77;62.25;;67.04
;;;;;70;44.35;31.85;;67.11
;;;;;71;25.96;42.35;;66.97
;;;;;72;44.78;52.8;;66.73
;;;;;73;77.9;52.93;;66.66
;;;;;74;82.04;51.51;;66.83
;;;;;75;84.09;62.99;;66.96
;;;;;76;75.66;60.39;;66.86
;;;;;77;49.26;31.03;;66.65
;;;;;78;67.43;35.25;;66.55
;;;;;79;70.73;35.06;;66.6
;;;;;80;53.09;22.45;;66.7
;;;;;81;37.5;23.74;;66.75
;;;;;82;40.23;20.66;;66.78
;;;;;83;42.99;17.71;;66.89
;;;;;84;28.31;17.18;;67.15
;;;;;;85;;;67.43
;;;;;;86;;;67.71
;;;;;;87;;;67.95
;;;;;;88;;;68.16
;;;;;;89;;;68.34
;;;;;;90;;;68.1
;;;;;;91;;;65.61
;;;;;;92;;;58.74
;;;;;;93;;;45.66
;;;;;;94;;;26.52
;;;;;;95;;;3.63
;;;;;;96;;;-19.67
;;;;;;97;;;-34.22
;;;;;;98;;;-36.74
;;;;;;99;;;-32.31
;;;;;;100;;;-22.78
;;;;;;101;;;-7.95
;;;;;;102;;;10.47
;;;;;;103;;;29.09
;;;;;;104;;;45.84
;;;;;;105;;;60.34
;;;;;;106;;;74.24
;;;;;;107;;;84.28
;;;;;;108;;;87.37
;;;;;;109;;;85.39
;;;;;;110;;;80.68
;;;;;;111;;;76.81
;;;;;;112;;;74.64
;;;;;;113;;;71.17
;;;;;;114;;;63.13
;;;;;;115;;;50.55
;;;;;;116;;;35.01
;;;;;;117;;;17.14
;;;;;;118;;;-1.38
;;;;;;119;;;-20.47
;;;;;;120;;;-38.74
;;;;;;121;;;-51.22
;;;;;;122;;;-55.78
;;;;;;123;;;-54.84
;;;;;;124;;;-50.85
;;;;;;125;;;-44.54
;;;;;;126;;;-35.86
;;;;;;127;;;-23.51
;;;;;;128;;;-7.68
;;;;;;129;;;9.49
;;;;;;130;;;25.76
;;;;;;131;;;40.15
;;;;;;132;;;53.09
;;;;;;133;;;65.02
;;;;;;134;;;77.27
;;;;;;135;;;89.39
;;;;;;136;;;96.85
;;;;;;137;;;97.62
;;;;;;138;;;94.26
;;;;;;139;;;89.53
;;;;;;140;;;86.35
;;;;;;141;;;84.64
;;;;;;142;;;81.36
;;;;;;143;;;74.28
;;;;;;144;;;63.34
;;;;;;145;;;49.98
;;;;;;146;;;34.74
;;;;;;147;;;18.49
;;;;;;148;;;2.85
;;;;;;149;;;-12.54
;;;;;;150;;;-26.86
;;;;;;151;;;-37.62
;;;;;;152;;;-45.5
;;;;;;153;;;-51.68
;;;;;;154;;;-56.04
;;;;;;155;;;-58.36
;;;;;;156;;;-57.32
;;;;;;157;;;-52.03
;;;;;;158;;;-43.11
;;;;;;159;;;-30.64
;;;;;;160;;;-14.23
;;;;;;161;;;4.51
;;;;;;162;;;22.83
;;;;;;163;;;39.51
;;;;;;164;;;54.67
;;;;;;165;;;68.33
;;;;;;166;;;80.6
;;;;;;167;;;91.36
;;;;;;168;;;98.33
;;;;;;169;;;102.26
;;;;;;170;;;105.5
;;;;;;171;;;106.48
;;;;;;172;;;104.25
;;;;;;173;;;99.14
;;;;;;174;;;91.4
;;;;;;175;;;81.62
;;;;;;176;;;69.36
;;;;;;177;;;54.64
;;;;;;178;;;38.67
;;;;;;179;;;22.75
;;;;;;180;;;8.18
;;;;;;181;;;-6.83
;;;;;;182;;;-23.5
;;;;;;183;;;-37.28
;;;;;;184;;;-44.6
;;;;;;185;;;-48.59
;;;;;;186;;;-51.72
;;;;;;187;;;-51.95
;;;;;;188;;;-46.9
;;;;;;189;;;-35.58
;;;;;;190;;;-19.86
;;;;;;191;;;-2.57
;;;;;;192;;;14.75
;;;;;;193;;;30.73
;;;;;;194;;;44.86
;;;;;;195;;;57.49
;;;;;;196;;;68.85
;;;;;;197;;;78.68
;;;;;;198;;;86.17
;;;;;;199;;;90.94
;;;;;;200;;;95.72
;;;;;;201;;;100.91
;;;;;;202;;;102.96
;;;;;;203;;;102.16
;;;;;;204;;;99.84
;;;;;;205;;;95.42
;;;;;;206;;;88.49
;;;;;;207;;;79.01
;;;;;;208;;;66.78
;;;;;;209;;;52.13
;;;;;;210;;;36.34
;;;;;;211;;;21.14
;;;;;;212;;;8.63
;;;;;;213;;;-2.88
;;;;;;214;;;-15.64
;;;;;;215;;;-27.52
;;;;;;216;;;-36.89
;;;;;;217;;;-43.69
;;;;;;218;;;-47.09
;;;;;;219;;;-46.73
;;;;;;220;;;-42.58
;;;;;;221;;;-34.66
;;;;;;222;;;-24.16
;;;;;;223;;;-12.47
;;;;;;224;;;-0.01
;;;;;;225;;;12.88
;;;;;;226;;;25.47
;;;;;;227;;;37.17
;;;;;;228;;;48.21
;;;;;;229;;;58.57
;;;;;;230;;;68.2
;;;;;;231;;;77.44
;;;;;;232;;;85.15
;;;;;;233;;;89.28
;;;;;;234;;;91.14
;;;;;;235;;;93.71
;;;;;;236;;;96.11
;;;;;;237;;;95.93
;;;;;;238;;;92.55
;;;;;;239;;;86.64
;;;;;;240;;;78.52
;;;;;;241;;;67.13
;;;;;;242;;;52.55
;;;;;;243;;;35.62
;;;;;;244;;;17.04
;;;;;;245;;;-2.53
;;;;;;246;;;-20.32
;;;;;;247;;;-32.11
;;;;;;248;;;-38.8
;;;;;;249;;;-43.3
;;;;;;250;;;-46.34
;;;;;;251;;;-47.72
;;;;;;252;;;-47.39
;;;;;;253;;;-44.7
;;;;;;254;;;-38.95
;;;;;;255;;;-30.12
;;;;;;256;;;-18.27
;;;;;;257;;;-4.25
;;;;;;258;;;10.63
;;;;;;259;;;25.54
;;;;;;260;;;40.08
;;;;;;261;;;53.21
;;;;;;262;;;63.46
;;;;;;263;;;69.96
;;;;;;264;;;73.69
