;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";56.29;201.4;5528.98;;0;18.28;6.43;0.05;95.95
"triceps_brachii_long_(right)";29.48;138.94;19046.88;;1;18.15;6.18;;95.79
;;;;;2;16.65;6;;95.59
;;;;;3;17.75;6.6;;95.36
;;;;;4;18.8;6.75;;95.1
;;;;;5;20.77;6.8;;94.83
;;;;;6;20.98;6.5;;94.56
;;;;;7;18.97;6.13;;94.29
;;;;;8;19.66;6.37;;93.99
;;;;;9;18.68;6.59;;93.69
;;;;;10;17.09;6.38;;93.38
;;;;;11;22.55;6.68;;93.05
;;;;;12;24.15;6.93;;92.76
;;;;;13;20.08;6.12;;92.5
;;;;;14;27.76;6.88;;92.21
;;;;;15;32.7;7.29;;91.9
;;;;;16;28.54;6.5;;91.6
;;;;;17;24.21;6.44;;91.33
;;;;;18;23.94;6.62;;91.05
;;;;;19;25.73;6.75;;90.79
;;;;;20;25.36;6.31;;90.5
;;;;;21;27.21;6.54;;90.16
;;;;;22;28.05;7.79;;89.83
;;;;;23;24.5;8.18;;89.55
;;;;;24;23.46;7.19;;89.28
;;;;;25;27.95;15.12;;88.96
;;;;;26;26.17;62.81;;88.54
;;;;;27;30.89;63.79;;88.2
;;;;;28;36.07;25.03;;88.13
;;;;;29;36.58;20;;88.18
;;;;;30;46.15;14.48;;88.14
;;;;;31;90.24;19.8;;87.9
;;;;;32;107.99;26.48;;87.54
;;;;;33;84.34;23.72;;87.15
;;;;;34;52.59;25.44;;86.8
;;;;;35;55.5;46.73;;86.57
;;;;;36;55.3;41.94;;86.44
;;;;;37;29.27;11.47;;86.34
;;;;;38;27.43;19.57;;86.2
;;;;;39;22.62;54.35;;86.04
;;;;;40;11.7;70.84;;85.83
;;;;;41;50.32;51.5;;85.58
;;;;;42;120.47;28.78;;85.38
;;;;;43;132.76;27.94;;85.3
;;;;;44;96.14;18.81;;85.23
;;;;;45;103.67;18.06;;85.07
;;;;;46;98.76;18.02;;84.91
;;;;;47;66.17;14.96;;84.86
;;;;;48;44.94;28.37;;84.87
;;;;;49;43.39;32.8;;84.85
;;;;;50;42.09;32.69;;84.77
;;;;;51;14.46;31.28;;84.69
;;;;;52;24.26;19.84;;84.63
;;;;;53;82.35;22.34;;84.56
;;;;;54;137.34;31.15;;84.48
;;;;;55;129.83;27.58;;84.42
;;;;;56;100.65;19.08;;84.41
;;;;;57;103.95;20.72;;84.39
;;;;;58;84.35;19.35;;84.31
;;;;;59;51.5;32.38;;84.18
;;;;;60;35.79;34.34;;84.04
;;;;;61;32;29.97;;83.98
;;;;;62;16.78;52.31;;84.06
;;;;;63;16.01;78.84;;84.15
;;;;;64;17.89;75.19;;83.89
;;;;;65;91.11;50.15;;83.11
;;;;;66;135.39;37.51;;82.27
;;;;;67;125.86;26.76;;81.93
;;;;;68;139.93;26.29;;82.19
;;;;;69;136.02;25.71;;82.92
;;;;;70;96.85;21.11;;83.65
;;;;;71;70.1;26.45;;84.16
;;;;;72;46.56;37.05;;84.59
;;;;;73;46.35;71.27;;85.27
;;;;;74;12.59;82.39;;86.34
;;;;;75;12.54;71.55;;87.41
;;;;;76;94.64;57.48;;87.83
;;;;;77;179.92;54.31;;87.39
;;;;;78;164.88;59.53;;86.79
;;;;;79;74.05;39.06;;86.87
;;;;;80;55.79;15.53;;87.6
;;;;;81;44.85;12.46;;88.54
;;;;;82;36.54;13.99;;89.43
;;;;;83;42.58;27.18;;90.08
;;;;;84;37.85;45.47;;90.34
;;;;;85;28.67;70.09;;90.21
;;;;;86;38.77;66.06;;89.87
;;;;;87;126.54;43.14;;89.49
;;;;;88;179.26;46.63;;89.18
;;;;;89;142.16;42.61;;88.95
;;;;;90;76.65;27.12;;88.81
;;;;;91;57.48;14.84;;88.78
;;;;;92;34.54;12.19;;88.8
;;;;;93;43.52;12.25;;88.78
;;;;;94;50.48;36.9;;88.7
;;;;;95;38.14;61.1;;88.61
;;;;;96;19.85;78.54;;88.57
;;;;;97;35.52;68.04;;88.56
;;;;;98;89.11;43.14;;88.56
;;;;;99;125.1;38.66;;88.58
;;;;;100;106.09;33.1;;88.57
;;;;;101;77.81;31.7;;88.56
;;;;;102;68.56;24.49;;88.62
;;;;;103;39.11;13.28;;88.76
;;;;;104;25.85;8.28;;88.87
;;;;;105;25.05;12.35;;88.95
;;;;;106;25.45;35.73;;89
;;;;;107;23.2;60.58;;89.03
;;;;;108;17.58;63.54;;89.12
;;;;;109;78.89;45.01;;89.27
;;;;;110;116.89;31.89;;89.46
;;;;;111;118.78;30.1;;89.72
;;;;;112;92.23;26.98;;90
;;;;;113;103.21;32.85;;90.22
;;;;;114;104.13;29.57;;90.39
;;;;;115;47.78;12.5;;90.59
;;;;;116;19.13;21.25;;90.78
;;;;;117;35.15;48.14;;90.94
;;;;;118;38.44;69.99;;91.07
;;;;;119;38.74;138.94;;91.19
;;;;;120;62.42;130.68;;91.34
;;;;;121;101.15;38.39;;91.51
;;;;;122;115.2;31.87;;91.66
;;;;;123;92.1;22.2;;91.79
;;;;;124;95.08;21.51;;91.91
;;;;;125;85.45;20.98;;91.99
;;;;;126;35.86;14.31;;92.06
;;;;;127;31.66;9.39;;92.19
;;;;;128;31.73;9.19;;92.33
;;;;;129;38.42;70.5;;92.45
;;;;;130;37.93;93.43;;92.54
;;;;;131;26.19;77.7;;92.61
;;;;;132;22.03;64.93;;92.62
;;;;;133;104.89;59.25;;92.52
;;;;;134;201.4;63.22;;92.38
;;;;;135;192.15;59.25;;92.23
;;;;;136;113.6;40.61;;92.03
;;;;;137;87.62;29.07;;91.57
;;;;;138;65.62;22.43;;90.27
;;;;;139;61.91;20.43;;87.44
;;;;;140;64.25;19.6;;83.07
;;;;;141;63.35;20.06;;77.28
;;;;;142;50.53;18.59;;69.97
;;;;;143;45.03;17.84;;60.8
;;;;;144;37.46;15.33;;48.99
;;;;;145;35.18;13.66;;32.79
;;;;;146;37.08;14.18;;11.55
;;;;;147;36.17;13.88;;-13.7
;;;;;148;33.73;12.56;;-38.83
;;;;;149;30.17;12.63;;-58.34
;;;;;150;32.43;12.94;;-70.38
;;;;;151;34.83;12.31;;-76.19
;;;;;152;34.43;12.07;;-78.19
;;;;;153;34;12.17;;-78.29
;;;;;154;33.07;11.87;;-76.96
;;;;;155;31.4;12;;-74.21
;;;;;156;28.36;11.94;;-70.21
;;;;;157;28.79;10.7;;-65.19
;;;;;158;30.19;10.17;;-59.47
;;;;;159;31.4;10.99;;-53.17
;;;;;160;32.92;11.22;;-46.27
