;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";58.84;195.46;5528.98;;0;43.27;27.98;0.05;21.88
"triceps_brachii_long_(right)";53.44;128.25;19046.88;;1;29.26;29.35;;25
;;;;;2;29.84;28.54;;28.14
;;;;;3;30.4;31.46;;31.29
;;;;;4;29.68;31.76;;34.65
;;;;;5;27.17;25.52;;37.88
;;;;;6;29.43;24.78;;40.63
;;;;;7;31.04;26.9;;42.97
;;;;;8;31.34;30.04;;45.06
;;;;;9;36.05;35.62;;47
;;;;;10;34.54;39.61;;48.68
;;;;;11;28.85;36.31;;50.11
;;;;;12;29.9;28.42;;51.47
;;;;;13;29.16;22.39;;53.02
;;;;;14;28.35;20.51;;54.76
;;;;;15;27.29;21.17;;56.32
;;;;;16;26.68;22.51;;57.55
;;;;;17;27.15;21.17;;58.5
;;;;;18;27.81;22.15;;59.19
;;;;;19;30.02;26.29;;59.76
;;;;;20;33.88;39.99;;60.32
;;;;;21;33.86;60.7;;60.87
;;;;;22;38.64;103.58;;61.37
;;;;;23;43.57;120.22;;61.86
;;;;;24;38.72;86.86;;62.38
;;;;;25;73.37;53.56;;62.76
;;;;;26;116.24;66.41;;62.83
;;;;;27;143.43;103.53;;62.65
;;;;;28;118.79;102.88;;62.3
;;;;;29;57.75;60.61;;61.93
;;;;;30;35.32;43.54;;61.75
;;;;;31;33.19;60.78;;61.63
;;;;;32;40.65;86.02;;61.47
;;;;;33;35.88;87.1;;61.28
;;;;;34;37.3;66.65;;61.18
;;;;;35;100.09;94.14;;61.17
;;;;;36;138;101.57;;60.98
;;;;;37;127.98;99.57;;60.94
;;;;;38;117.68;121.01;;60.94
;;;;;39;96.94;99.36;;60.89
;;;;;40;57.6;57.66;;60.69
;;;;;41;60.37;47.91;;60
;;;;;42;54.74;37.36;;59.39
;;;;;43;30.96;31.56;;59.06
;;;;;44;33.52;61.84;;58.88
;;;;;45;41.53;69.17;;58.82
;;;;;46;35.57;63.8;;58.6
;;;;;47;52.62;60.64;;58.28
;;;;;48;139.41;114.4;;57.98
;;;;;49;155.25;128.25;;57.72
;;;;;50;108.38;96.36;;57.6
;;;;;51;77.2;77.35;;57.9
;;;;;52;50.22;39.4;;58.65
;;;;;53;40.81;17.59;;59.36
;;;;;54;29.05;34.19;;59.66
;;;;;55;35.6;69.06;;59.65
;;;;;56;35.66;76.6;;59.44
;;;;;57;35.89;53.31;;59.24
;;;;;58;89.86;43.49;;59.22
;;;;;59;111.45;49.4;;59.26
;;;;;60;99.59;71.4;;59.35
;;;;;61;88.83;73.21;;59.57
;;;;;62;69.32;47.49;;59.8
;;;;;63;55.84;34.95;;59.76
;;;;;64;42.76;25.14;;59.21
;;;;;65;20.36;18.32;;58.26
;;;;;66;17.27;21.3;;57.18
;;;;;67;21.57;32.7;;56.21
;;;;;68;21.04;39.97;;55.02
;;;;;69;21.7;34.49;;53.46
;;;;;70;77.19;44.61;;52.51
;;;;;71;122.57;99.27;;52.76
;;;;;72;109.98;106.86;;53.68
;;;;;73;82.69;100.08;;54.48
;;;;;74;84.04;96.44;;54.76
;;;;;75;66.02;53.06;;54.67
;;;;;76;50.35;22.77;;54.61
;;;;;77;39.45;32.95;;54.76
;;;;;78;32.18;60.03;;54.97
;;;;;79;33.03;63.93;;55.04
;;;;;80;25.9;47.55;;55.02
;;;;;81;50.54;41.86;;55.13
;;;;;82;71.13;47.08;;55.37
;;;;;83;68.15;46.52;;55.59
;;;;;84;86.05;52.53;;55.73
;;;;;85;99.6;71.3;;55.84
;;;;;86;72.91;63.93;;55.87
;;;;;87;42.37;35.3;;55.72
;;;;;88;47.24;33.04;;55.48
;;;;;89;38.45;41.78;;55.33
;;;;;90;19.31;42.68;;55.32
;;;;;91;19.47;39.97;;55.44
;;;;;92;27.13;34.66;;55.59
;;;;;93;74.39;71.97;;55.66
;;;;;94;82.61;77.32;;55.62
;;;;;95;73.14;65.12;;55.51
;;;;;96;150.95;71.92;;55.37
;;;;;97;149.09;58.95;;55.26
;;;;;98;74.36;45.9;;55.2
;;;;;99;61.88;33.12;;55.2
;;;;;100;44.75;25.47;;55.19
;;;;;101;38.18;52.15;;55.17
;;;;;102;33.02;61.93;;55.18
;;;;;103;23.35;45.01;;55.24
;;;;;104;34.7;35.19;;55.37
;;;;;105;52.54;50.58;;55.61
;;;;;106;78.69;57.3;;55.99
;;;;;107;161.47;72.5;;56.64
;;;;;108;195.46;81.75;;57.66
;;;;;109;147.36;58.75;;58.98
;;;;;110;79.01;27.2;;59.72
;;;;;111;48.1;16.75;;57.91
;;;;;112;41.36;27.44;;52.51
;;;;;113;26.84;33.71;;41.67
;;;;;114;20.3;42.14;;23.85
;;;;;115;34.26;40.28;;0.79
;;;;;116;79.9;86.12;;-23.13
;;;;;117;114.54;102.76;;-40.57
;;;;;118;118.97;77.45;;-49.88
;;;;;119;149.17;96.28;;-54.35
;;;;;120;140.84;86.49;;-56.08
;;;;;121;66.87;28.49;;-56.81
;;;;;122;29.1;19.67;;-57.69
;;;;;123;26.82;41.74;;-59.15
;;;;;124;24.86;59.54;;-60.78
;;;;;125;22.4;56.66;;-61.99
;;;;;126;34.86;39.86;;-62.32
;;;;;127;71.32;37.26;;-62.55
;;;;;128;89.26;64.39;;-62.84
;;;;;129;77.93;66.91;;-62.19
;;;;;130;64.95;58.02;;-59.93
;;;;;131;55.09;63.23;;-55.31
;;;;;132;41.55;49.25;;-47.84
