;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";89.18;246.33;5528.98;;0;54.72;9.33;0.05;69.52
"triceps_brachii_long_(right)";60.98;402.13;19046.88;;1;61.91;9.94;;69.73
;;;;;2;71.27;11.69;;69.78
;;;;;3;74.54;10.94;;69.71
;;;;;4;74.49;9.94;;69.67
;;;;;5;62.36;10.17;;69.6
;;;;;6;45.49;8.93;;69.38
;;;;;7;42.75;8.37;;69.05
;;;;;8;40.34;8.52;;68.86
;;;;;9;47.76;8.41;;68.9
;;;;;10;49.76;8.12;;69.03
;;;;;11;45.07;8.25;;69.13
;;;;;12;44.74;8.44;;69.18
;;;;;13;46.87;8.98;;69.34
;;;;;14;47.08;9.46;;69.8
;;;;;15;42.2;9.23;;70.33
;;;;;16;43.84;8.73;;70.54
;;;;;17;48.23;8.95;;70.47
;;;;;18;44.37;9.64;;70.4
;;;;;19;50.41;33.04;;70.46
;;;;;20;65.79;400.96;;70.65
;;;;;21;63.67;402.13;;71.05
;;;;;22;200.2;71.46;;71.57
;;;;;23;236.01;70.66;;72.07
;;;;;24;199.48;88.05;;72.53
;;;;;25;153.24;81.69;;72.78
;;;;;26;37.31;72.73;;72.8
;;;;;27;29.58;74.31;;72.81
;;;;;28;132.74;52.5;;72.87
;;;;;29;174.39;56.71;;72.87
;;;;;30;153.33;66.9;;72.77
;;;;;31;121.46;58.29;;72.62
;;;;;32;67.92;102.17;;72.5
;;;;;33;34.2;106.11;;72.43
;;;;;34;32.82;56.53;;72.39
;;;;;35;84.75;54.75;;72.36
;;;;;36;131.28;44.3;;72.31
;;;;;37;145.01;48.25;;72.2
;;;;;38;157.76;99.71;;72.08
;;;;;39;144.08;105.83;;71.99
;;;;;40;88.12;54.42;;71.95
;;;;;41;47.13;62.7;;71.98
;;;;;42;39.31;72.28;;72.09
;;;;;43;27.4;59.71;;72.21
;;;;;44;100.44;52.76;;72.34
;;;;;45;127.11;42.04;;72.45
;;;;;46;99.95;41.18;;72.47
;;;;;47;162.55;92.78;;72.41
;;;;;48;169.8;92.81;;72.39
;;;;;49;84.09;40.01;;72.45
;;;;;50;40.13;140.39;;72.45
;;;;;51;30.56;147.76;;72.39
;;;;;52;79.87;75.03;;72.33
;;;;;53;166.71;64.55;;72.29
;;;;;54;176.04;53.65;;72.25
;;;;;55;125.89;58.04;;72.19
;;;;;56;101.49;51.52;;72.18
;;;;;57;72.65;29.18;;72.23
;;;;;58;46.69;73.48;;72.25
;;;;;59;52.69;109.45;;72.25
;;;;;60;65.11;107.66;;72.26
