;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";78.29;324.1;5528.98;;0;19.94;9.86;0.05;69.15
"triceps_brachii_long_(right)";62.9;221.7;19046.88;;1;20.13;9.82;;69.19
;;;;;2;21.3;9.74;;69.24
;;;;;3;22.46;10.46;;69.27
;;;;;4;25.81;7.56;;69.26
;;;;;5;26.37;6.75;;69.22
;;;;;6;23.31;6.34;;69.1
;;;;;7;22.09;6.59;;68.89
;;;;;8;22.86;6.56;;68.8
;;;;;9;23.23;6.06;;68.98
;;;;;10;22.53;6.8;;69.29
;;;;;11;22.73;6.82;;69.6
;;;;;12;22.12;6.27;;69.83
;;;;;13;20.68;6.03;;69.89
;;;;;14;20.51;6.02;;69.85
;;;;;15;20.25;6.15;;69.89
;;;;;16;19.98;6.27;;70.11
;;;;;17;18.86;6.68;;70.59
;;;;;18;19.55;6.59;;71.37
;;;;;19;22.69;7.09;;72.28
;;;;;20;21.91;6.86;;73.04
;;;;;21;15.71;24.73;;73.61
;;;;;22;23.51;39.28;;74.03
;;;;;23;39.66;174.01;;74.2
;;;;;24;43.07;215.33;;74.22
;;;;;25;55.61;132.91;;74.2
;;;;;26;197.68;41.1;;74.19
;;;;;27;260.71;54.73;;74.16
;;;;;28;192.08;52.99;;74.02
;;;;;29;93.88;37.07;;73.65
;;;;;30;59.1;17.77;;73.12
;;;;;31;22.03;14.09;;72.6
;;;;;32;28.21;76.92;;72.28
;;;;;33;44.67;188.34;;72.13
;;;;;34;46.01;216.06;;72.06
;;;;;35;33.45;159.27;;71.97
;;;;;36;142.41;96.12;;71.81
;;;;;37;162.63;45.49;;71.67
;;;;;38;117.65;67.42;;71.59
;;;;;39;107.6;61.39;;71.56
;;;;;40;90.9;32.67;;71.57
;;;;;41;68.1;20.69;;71.62
;;;;;42;20.96;11.76;;71.66
;;;;;43;17.58;21.46;;71.71
;;;;;44;35.07;171.13;;71.8
;;;;;45;43.48;221.7;;71.83
;;;;;46;34.72;163.11;;71.76
;;;;;47;48.33;92.57;;71.63
;;;;;48;131.91;63.19;;71.4
;;;;;49;155.45;61.93;;71.14
;;;;;50;122.9;67.07;;71.02
;;;;;51;113.24;53.51;;70.98
;;;;;52;89.24;23.17;;71
;;;;;53;61.63;14.72;;71.08
;;;;;54;53.77;28.91;;71.15
;;;;;55;32.82;84.38;;71.18
;;;;;56;32.51;147.3;;71.15
;;;;;57;30.04;143.18;;71.12
;;;;;58;45.32;88.18;;71.15
;;;;;59;107.75;58.53;;71.12
;;;;;60;273.67;47.99;;71.01
;;;;;61;324.1;73.58;;70.81
;;;;;62;242.33;80.92;;70.52
;;;;;63;151.48;52.17;;70.29
;;;;;64;69.38;19.95;;70.19
;;;;;65;29.11;12.67;;70.19
;;;;;66;21.01;19.47;;70.26
;;;;;67;38.33;162.76;;70.35
;;;;;68;43.9;203.52;;70.47
;;;;;69;41.2;130.19;;70.6
;;;;;70;56.72;45.77;;70.76
;;;;;71;80.35;30.39;;70.94
;;;;;72;98.45;52.37;;71.15
;;;;;73;198.93;89.89;;71.34
;;;;;74;216.61;80.56;;71.4
;;;;;75;117.02;32.99;;71.4
;;;;;76;31.33;24.45;;71.4
;;;;;77;19.91;29.61;;71.43
;;;;;78;14.93;38.78;;71.43
;;;;;79;24.21;100.31;;71.42
;;;;;80;41.01;114.46;;71.37
;;;;;81;163.3;65.68;;71.28
;;;;;82;220.1;33.43;;71.2
;;;;;83;186.59;54.21;;71.16
;;;;;84;207.37;75.65;;71.11
;;;;;85;180.47;62.86;;71.1
;;;;;86;44.05;24.45;;71.1
;;;;;87;22.97;24.15;;71.08
;;;;;88;19.46;35.05;;71.06
;;;;;89;32.24;176.64;;71.06
;;;;;90;34.95;198.24;;71.06
;;;;;91;26.25;129.27;;71.07
;;;;;92;25.23;102.66;;71.07
;;;;;93;142.58;58.27;;71.07
;;;;;94;225.76;43.42;;71.06
;;;;;95;285.89;79.29;;71.08
;;;;;96;248.51;85.43;;71.12
