;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";78.11;263.24;5528.98;;0;20.89;6.74;0.05;64.32
"triceps_brachii_long_(right)";21.94;73.74;19046.88;;1;22.66;6.84;;64.27
;;;;;2;21.8;5.74;;64.22
;;;;;3;19.26;5.09;;64.17
;;;;;4;18.87;5.12;;64.11
;;;;;5;20.17;5.02;;64.02
;;;;;6;22.26;4.98;;63.92
;;;;;7;20.13;5.34;;63.89
;;;;;8;18.57;5.32;;63.95
;;;;;9;20.01;4.6;;64.07
;;;;;10;20.74;4.52;;64.15
;;;;;11;20.6;4.69;;64.15
;;;;;12;21.38;4.9;;64.08
;;;;;13;21.28;4.82;;63.95
;;;;;14;20.61;4.53;;63.84
;;;;;15;19.84;4.54;;63.77
;;;;;16;20.14;4.86;;63.72
;;;;;17;21.25;6.47;;63.67
;;;;;18;23.13;6.59;;63.65
;;;;;19;25.06;4.92;;63.67
;;;;;20;24.8;5.14;;63.7
;;;;;21;24.3;5.19;;63.71
;;;;;22;22.02;4.39;;63.67
;;;;;23;21.99;5.57;;63.65
;;;;;24;23.41;5.97;;63.65
;;;;;25;22.11;5.16;;63.63
;;;;;26;24.09;5.54;;63.62
;;;;;27;24.39;4.98;;63.59
;;;;;28;24.56;4.51;;63.56
;;;;;29;24.15;4.56;;63.57
;;;;;30;24.27;4.97;;63.67
;;;;;31;31.41;41.61;;63.77
;;;;;32;52.38;51.43;;63.7
;;;;;33;199.53;52.39;;63.58
;;;;;34;257.46;54.14;;63.47
;;;;;35;181.62;36.08;;63.31
;;;;;36;72.58;16.29;;63.15
;;;;;37;71.8;18.59;;63.05
;;;;;38;67.4;32.39;;63.03
;;;;;39;119.45;39.78;;63.11
;;;;;40;262.89;37.91;;63.19
;;;;;41;255.55;28.67;;63.23
;;;;;42;97.2;15.54;;63.26
;;;;;43;46.36;13.13;;63.31
;;;;;44;89.83;24.88;;63.34
;;;;;45;110.18;40.12;;63.37
;;;;;46;227.44;53.39;;63.38
;;;;;47;243.06;45.77;;63.4
;;;;;48;114.11;21.87;;63.48
;;;;;49;34.71;15;;63.57
;;;;;50;42.75;13.94;;63.67
;;;;;51;36.15;15.41;;63.75
;;;;;52;144.62;35.29;;63.82
;;;;;53;209.72;41.42;;63.87
;;;;;54;160.26;30.54;;63.9
;;;;;55;53.58;20.26;;63.9
;;;;;56;56.36;43.08;;63.9
;;;;;57;85.28;68.61;;63.83
