;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;284;;;-37.75
;;;;;;285;;;-48.6
;;;;;;286;;;-59.53
;;;;;;287;;;-68.12
;;;;;;288;;;-73.78
;;;;;;289;;;-77.32
;;;;;;290;;;-79.21
;;;;;;291;;;-79.81
;;;;;;292;;;-79.69
;;;;;;293;;;-79.25
;;;;;;294;;;-78.84
;;;;;;295;;;-78.87
;;;;;;296;;;-78.8
;;;;;;297;;;-77.64
;;;;;;298;;;-73.85
;;;;;;299;;;-66.81
;;;;;;300;;;-58.33
;;;;;;301;;;-49.08
;;;;;;302;;;-38.55
;;;;;;303;;;-26.56
;;;;;;304;;;-13.64
;;;;;;305;;;-0.67
;;;;;;306;;;12.23
;;;;;;307;;;23.91
;;;;;;308;;;33.74
;;;;;;309;;;41.9
;;;;;;310;;;48.55
;;;;;;311;;;54
;;;;;;312;;;58.78
;;;;;;313;;;63.42
;;;;;;314;;;67.99
;;;;;;315;;;71.88
;;;;;;316;;;73.48
;;;;;;317;;;71.38
;;;;;;318;;;68.22
;;;;;;319;;;66.87
;;;;;;320;;;66.2
;;;;;;321;;;65.08
;;;;;;322;;;63.45
;;;;;;323;;;61.4
;;;;;;324;;;59.21
;;;;;;325;;;57.12
;;;;;;326;;;55.14
;;;;;;327;;;53.43
;;;;;;328;;;52.18
;;;;;;329;;;50.76
;;;;;;330;;;48.15
;;;;;;331;;;43.61
;;;;;;332;;;36.77
;;;;;;333;;;28.18
;;;;;;334;;;18.02
;;;;;;335;;;6.77
;;;;;;336;;;-3.99
;;;;;;337;;;-14.45
;;;;;;338;;;-26.17
;;;;;;339;;;-39.67
;;;;;;340;;;-53.71
;;;;;;341;;;-65.4
;;;;;;342;;;-71.75
;;;;;;343;;;-73.62
;;;;;;344;;;-73.79
;;;;;;345;;;-73.17
;;;;;;346;;;-72.27
;;;;;;347;;;-71.24
;;;;;;348;;;-70.05
;;;;;;349;;;-68.93
;;;;;;350;;;-67.82
;;;;;;351;;;-66.08
;;;;;;352;;;-63.08
;;;;;;353;;;-57.54
;;;;;;354;;;-49.16
;;;;;;355;;;-38.79
;;;;;;356;;;-27.28
;;;;;;357;;;-16.26
;;;;;;358;;;-6.38
;;;;;;359;;;3.24
;;;;;;360;;;13.38
;;;;;;361;;;23.83
;;;;;;362;;;32.95
;;;;;;363;;;41.46
;;;;;;364;;;50.69
;;;;;;365;;;59.91
;;;;;;366;;;68.48
;;;;;;367;;;75.93
;;;;;;368;;;81.86
;;;;;;369;;;85.65
;;;;;;370;;;87.38
;;;;;;371;;;88.31
;;;;;;372;;;87.82
;;;;;;373;;;85.19
;;;;;;374;;;83.07
;;;;;;375;;;82.44
;;;;;;376;;;81.78
;;;;;;377;;;80.65
;;;;;;378;;;79.06
;;;;;;379;;;76.66
;;;;;;380;;;73.81
;;;;;;381;;;70.75
;;;;;;382;;;66.91
;;;;;;383;;;62.01
;;;;;;384;;;55.61
;;;;;;385;;;46.75
;;;;;;386;;;35.41
;;;;;;387;;;23.09
;;;;;;388;;;11.01
;;;;;;389;;;-0.94
;;;;;;390;;;-13.2
;;;;;;391;;;-25.34
;;;;;;392;;;-36.91
;;;;;;393;;;-47.87
;;;;;;394;;;-57.82
;;;;;;395;;;-65.84
;;;;;;396;;;-71.41
;;;;;;397;;;-75.3
;;;;;;398;;;-78.51
;;;;;;399;;;-80.99
;;;;;;400;;;-82.24
;;;;;;401;;;-82.11
;;;;;;402;;;-80.8
;;;;;;403;;;-78.81
;;;;;;404;;;-76.35
;;;;;;405;;;-73.07
;;;;;;406;;;-68.39
;;;;;;407;;;-61.55
;;;;;;408;;;-52.73
;;;;;;409;;;-43.17
;;;;;;410;;;-33.46
;;;;;;411;;;-23.89
;;;;;;412;;;-14.7
;;;;;;413;;;-5.75
;;;;;;414;;;2.18
;;;;;;415;;;8.48
;;;;;;416;;;14.67
;;;;;;417;;;21.16
;;;;;;418;;;26.92
;;;;;;419;;;32.07
;;;;;;420;;;36.83
;;;;;;421;;;40.84
;;;;;;422;;;43.79
;;;;;;423;;;45.8
;;;;;;424;;;47.51
;;;;;;425;;;49.5
;;;;;;426;;;51.56
;;;;;;427;;;53.44
;;;;;;428;;;55.28
;;;;;;429;;;57.11
;;;;;;430;;;58.55
;;;;;;431;;;59.35
;;;;;;432;;;59.67
;;;;;;433;;;59.51
;;;;;;434;;;58.7
;;;;;;435;;;57.35
;;;;;;436;;;56.29
;;;;;;437;;;56.11
;;;;;;438;;;56.29
;;;;;;439;;;56.03
;;;;;;440;;;54.86
;;;;;;441;;;52.72
;;;;;;442;;;49.76
;;;;;;443;;;46.3
;;;;;;444;;;42.58
;;;;;;445;;;38.26
;;;;;;446;;;32.62
;;;;;;447;;;25.81
;;;;;;448;;;18.54
;;;;;;449;;;10.93
;;;;;;450;;;3.3
;;;;;;451;;;-3.87
;;;;;;452;;;-10.72
;;;;;;453;;;-17.77
;;;;;;454;;;-25.17
;;;;;;455;;;-32.54
;;;;;;456;;;-39.08
;;;;;;457;;;-44.7
;;;;;;458;;;-49.68
;;;;;;459;;;-53.57
;;;;;;460;;;-56.07
;;;;;;461;;;-57.63
;;;;;;462;;;-58.75
;;;;;;463;;;-59.73
;;;;;;464;;;-60.51
;;;;;;465;;;-61.01
;;;;;;466;;;-60.84
;;;;;;467;;;-59.59
;;;;;;468;;;-57.46
;;;;;;469;;;-54.42
;;;;;;470;;;-50.24
;;;;;;471;;;-45.44
;;;;;;472;;;-40.26
;;;;;;473;;;-33.73
;;;;;;474;;;-24.84
;;;;;;475;;;-13.65
;;;;;;476;;;-1.16
;;;;;;477;;;11.15
;;;;;;478;;;22.52
;;;;;;479;;;32.98
;;;;;;480;;;42.24
;;;;;;481;;;50.04
;;;;;;482;;;56.29
;;;;;;483;;;61.1
;;;;;;484;;;64.7
;;;;;;485;;;67.25
;;;;;;486;;;68.94
;;;;;;487;;;70.05
;;;;;;488;;;70.36
;;;;;;489;;;69.98
;;;;;;490;;;69.34
;;;;;;491;;;68.69
;;;;;;492;;;68.23
;;;;;;493;;;67.84
;;;;;;494;;;67.34
;;;;;;495;;;66.67
;;;;;;496;;;65.9
;;;;;;497;;;65.04
;;;;;;498;;;63.79
;;;;;;499;;;61.75
;;;;;;500;;;58.96
;;;;;;501;;;55.85
;;;;;;502;;;52.54
;;;;;;503;;;48.81
;;;;;;504;;;44.3
;;;;;;505;;;38.7
;;;;;;506;;;31.98
;;;;;;507;;;24.86
;;;;;;508;;;17.75
;;;;;;509;;;11.25
;;;;;;510;;;5.88
;;;;;;511;;;0.91
;;;;;;512;;;-4.27
;;;;;;513;;;-10.24
;;;;;;514;;;-17.93
;;;;;;515;;;-28.3
;;;;;;516;;;-41.63
;;;;;;517;;;-54.69
;;;;;;518;;;-62.99
;;;;;;519;;;-67.34
;;;;;;520;;;-70.81
;;;;;;521;;;-73.31
;;;;;;522;;;-74.46
;;;;;;523;;;-74.56
;;;;;;524;;;-73.6
;;;;;;525;;;-71.84
;;;;;;526;;;-69.33
;;;;;;527;;;-65.61
;;;;;;528;;;-60.5
;;;;;;529;;;-54.68
;;;;;;530;;;-49.06
