;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";43.59;151.73;5528.98;;0;47.03;27.3;0.05;81.2
"triceps_brachii_long_(right)";32.11;80.48;19046.88;;1;34.12;23.44;;79.76
;;;;;2;31.44;23.02;;78.85
;;;;;3;33.4;23.31;;78.63
;;;;;4;31.08;20.31;;78.58
;;;;;5;25.55;15.8;;78.42
;;;;;6;27.41;22.47;;78.18
;;;;;7;27.4;23.37;;78.04
;;;;;8;23.55;18.27;;78.22
;;;;;9;19.7;16.29;;78.32
;;;;;10;26.64;38.62;;78.04
;;;;;11;32.63;43.62;;77.62
;;;;;12;24.99;26.63;;77.45
;;;;;13;41.74;23.57;;77.5
;;;;;14;74.7;37.36;;77.56
;;;;;15;88.38;59.79;;77.62
;;;;;16;63.03;55.98;;77.82
;;;;;17;22.71;37.79;;77.97
;;;;;18;21.03;33.24;;77.71
;;;;;19;45.66;28.77;;77.15
;;;;;20;120.2;57.14;;76.6
;;;;;21;121.61;62.96;;76.14
;;;;;22;49.08;45.64;;75.64
;;;;;23;19.54;37.73;;75.15
;;;;;24;19.7;30.28;;74.72
;;;;;25;15.35;26.86;;74.16
;;;;;26;54.41;29.93;;73.51
;;;;;27;84.25;37.01;;72.95
;;;;;28;72.39;39;;72.56
;;;;;29;35.88;36.75;;72.29
;;;;;30;26.62;35.06;;72.04
;;;;;31;25.17;27.47;;71.77
;;;;;32;68.89;39.58;;71.49
;;;;;33;151.73;76.1;;71.15
;;;;;34;149.2;80.48;;70.76
;;;;;35;63.29;47.74;;70.33
;;;;;36;23.21;30.63;;69.81
;;;;;37;33.9;33.3;;69.2
;;;;;38;55.11;33.56;;68.61
;;;;;39;81.17;48.4;;68.03
;;;;;40;69.14;47.65;;67.49
;;;;;41;27.38;41.12;;67.13
;;;;;42;27.65;40.36;;67.03
;;;;;43;27.73;30.24;;67.1
;;;;;44;51.2;26.99;;67.1
