;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";90.42;215.57;5528.98;;0;18.7;10.1;0.05;56.8
"triceps_brachii_long_(right)";57.86;189.35;19046.88;;1;18.22;8.4;;56.71
;;;;;2;17.2;8.31;;56.72
;;;;;3;17.64;9.05;;56.69
;;;;;4;18.79;9.61;;56.66
;;;;;5;16.98;9.26;;56.53
;;;;;6;14.32;7.81;;56.31
;;;;;7;17.32;7.79;;56.29
;;;;;8;17.94;8.1;;56.46
;;;;;9;15.14;7.83;;56.59
;;;;;10;19.24;9.97;;56.64
;;;;;11;24.54;44.33;;56.75
;;;;;12;81.91;74.53;;56.91
;;;;;13;125.01;71.87;;57.02
;;;;;14;128.68;74.05;;56.99
;;;;;15;97.08;70.1;;56.9
;;;;;16;52.23;39.91;;56.9
;;;;;17;42.2;133.89;;56.95
;;;;;18;119.49;140.63;;56.94
;;;;;19;169.35;73.97;;56.83
;;;;;20;157.74;83.91;;56.69
;;;;;21;106.44;70.09;;56.6
;;;;;22;55.55;35.53;;56.58
;;;;;23;58.02;163.92;;56.62
;;;;;24;99.82;189.35;;56.66
;;;;;25;186.39;108.13;;56.7
;;;;;26;189.48;74.48;;56.76
;;;;;27;153.38;64.1;;56.87
;;;;;28;126.53;35.38;;56.99
;;;;;29;40.98;65.89;;57.04
;;;;;30;92.1;78.04;;57
;;;;;31;133.68;59.37;;56.88
;;;;;32;126.92;60.8;;56.79
;;;;;33;100.51;62.56;;56.79
;;;;;34;75.92;48.55;;56.82
;;;;;35;54.08;36.17;;56.82
;;;;;36;55.77;100.1;;56.83
;;;;;37;126.61;107.64;;56.89
;;;;;38;149.15;68.24;;57.02
;;;;;39;153.86;71.96;;57.18
;;;;;40;130.57;56.57;;57.32
;;;;;41;50.47;64.53;;57.39
;;;;;42;55.2;107.83;;57.39
;;;;;43;159.26;102.27;;57.31
;;;;;44;169.2;66.03;;57.23
;;;;;45;116.17;72.51;;57.2
;;;;;46;96.51;63.84;;57.24
;;;;;47;49.16;33.68;;57.32
;;;;;48;52.39;28.37;;57.4
;;;;;49;111.97;34.8;;57.39
;;;;;50;179.55;50.48;;57.31
;;;;;51;215.57;57.37;;57.24
;;;;;52;178.42;46.45;;57.21
;;;;;53;90.38;39.31;;57.12
;;;;;54;52.14;127.38;;56.73
;;;;;55;142.79;129.55;;55.61
;;;;;56;182.93;58.21;;53.04
;;;;;57;152.8;67.34;;48.46
;;;;;58;100.86;54.37;;41.95
;;;;;59;48.11;43.96;;34.59
;;;;;60;49.86;136.77;;26.81
;;;;;61;154.44;138.99;;18.06
;;;;;62;187.83;74.93;;8.01
;;;;;63;154.78;84.29;;-3.27
;;;;;64;112.39;64.22;;-15.38
;;;;;65;60.77;34.33;;-27.89
;;;;;66;54.81;51.55;;-38.63
;;;;;67;174.38;58.73;;-44.39
;;;;;68;195.07;61.51;;-44.63
;;;;;69;141.38;68.47;;-40.58
;;;;;70;125.23;59.04;;-32.59
;;;;;71;70.46;37.13;;-20.82
;;;;;72;35.22;22.29;;-6.27
;;;;;73;27.71;14.47;;9.65
;;;;;74;24.99;9.88;;24.49
;;;;;75;23.57;10.79;;37.15
;;;;;76;26.76;11.9;;48.15
;;;;;77;28.72;11.85;;57.3
;;;;;78;28.2;11.25;;64.68
;;;;;79;28.57;11.01;;70.82
;;;;;80;9.59;4.48;;75.77
;;;;;;81;;;78.25
;;;;;;82;;;77.37
;;;;;;83;;;74.01
;;;;;;84;;;68.93
;;;;;;85;;;61.76
;;;;;;86;;;51.82
;;;;;;87;;;39.59
;;;;;;88;;;26.41
;;;;;;89;;;14.55
;;;;;;90;;;4.2
;;;;;;91;;;-6.37
;;;;;;92;;;-17.62
;;;;;;93;;;-29.51
;;;;;;94;;;-39.43
;;;;;;95;;;-44.63
;;;;;;96;;;-46.35
;;;;;;97;;;-46.13
;;;;;;98;;;-43.7
;;;;;;99;;;-38.13
;;;;;;100;;;-28.95
;;;;;;101;;;-16.6
;;;;;;102;;;-1.84
;;;;;;103;;;14.12
;;;;;;104;;;28.84
;;;;;;105;;;40.95
;;;;;;106;;;50.72
;;;;;;107;;;58.6
;;;;;;108;;;65.21
;;;;;;109;;;70.82
;;;;;;110;;;74.78
;;;;;;111;;;75.94
;;;;;;112;;;74.52
;;;;;;113;;;71.86
;;;;;;114;;;68.65
;;;;;;115;;;64.1
;;;;;;116;;;57.56
;;;;;;117;;;49.35
;;;;;;118;;;39.75
;;;;;;119;;;28.77
;;;;;;120;;;18.27
;;;;;;121;;;9.41
;;;;;;122;;;0.72
;;;;;;123;;;-9.46
;;;;;;124;;;-22.05
;;;;;;125;;;-33.8
;;;;;;126;;;-40.3
;;;;;;127;;;-42.26
;;;;;;128;;;-42.28
;;;;;;129;;;-40.86
;;;;;;130;;;-37.01
;;;;;;131;;;-29.93
;;;;;;132;;;-19.74
;;;;;;133;;;-6.89
;;;;;;134;;;7.97
;;;;;;135;;;22.49
;;;;;;136;;;34.77
;;;;;;137;;;44.54
;;;;;;138;;;51.72
;;;;;;139;;;57.42
;;;;;;140;;;62.8
;;;;;;141;;;67.61
;;;;;;142;;;71.76
;;;;;;143;;;74.72
;;;;;;144;;;75.61
;;;;;;145;;;74.16
;;;;;;146;;;70.37
;;;;;;147;;;64.57
;;;;;;148;;;56.97
;;;;;;149;;;47.51
;;;;;;150;;;35.9
;;;;;;151;;;23.22
;;;;;;152;;;11.29
;;;;;;153;;;0.54
;;;;;;154;;;-9.79
;;;;;;155;;;-19.48
;;;;;;156;;;-27.58
;;;;;;157;;;-33.43
;;;;;;158;;;-36.4
;;;;;;159;;;-36.13
;;;;;;160;;;-32.4
;;;;;;161;;;-25.33
;;;;;;162;;;-15.59
;;;;;;163;;;-4.27
;;;;;;164;;;7.82
;;;;;;165;;;19.57
;;;;;;166;;;29.88
;;;;;;167;;;38.5
;;;;;;168;;;45.56
;;;;;;169;;;51.27
;;;;;;170;;;56.15
;;;;;;171;;;60.3
;;;;;;172;;;64.19
;;;;;;173;;;68.62
;;;;;;174;;;71.95
;;;;;;175;;;72.53
;;;;;;176;;;70.41
;;;;;;177;;;65.71
;;;;;;178;;;58.24
;;;;;;179;;;48.16
;;;;;;180;;;36.23
;;;;;;181;;;23.72
;;;;;;182;;;12.83
;;;;;;183;;;3.55
;;;;;;184;;;-5.32
;;;;;;185;;;-13.69
;;;;;;186;;;-21.4
;;;;;;187;;;-27.81
;;;;;;188;;;-32.53
;;;;;;189;;;-35.68
;;;;;;190;;;-37.11
;;;;;;191;;;-35.99
;;;;;;192;;;-31.91
;;;;;;193;;;-25.17
;;;;;;194;;;-15.9
;;;;;;195;;;-4.9
;;;;;;196;;;7.61
;;;;;;197;;;20.12
;;;;;;198;;;30.73
;;;;;;199;;;39.69
;;;;;;200;;;47.35
;;;;;;201;;;54.17
;;;;;;202;;;60.32
;;;;;;203;;;65.51
;;;;;;204;;;69.74
;;;;;;205;;;73.34
;;;;;;206;;;75.86
;;;;;;207;;;76.15
;;;;;;208;;;73.75
;;;;;;209;;;68.58
;;;;;;210;;;60.43
;;;;;;211;;;48.63
;;;;;;212;;;33.67
;;;;;;213;;;18.72
;;;;;;214;;;5.78
;;;;;;215;;;-6.21
;;;;;;216;;;-18.37
;;;;;;217;;;-29.8
;;;;;;218;;;-37.92
;;;;;;219;;;-41.38
;;;;;;220;;;-41.96
;;;;;;221;;;-41.03
;;;;;;222;;;-38.07
;;;;;;223;;;-32.79
;;;;;;224;;;-25.28
;;;;;;225;;;-15.21
;;;;;;226;;;-2.89
;;;;;;227;;;10.9
;;;;;;228;;;24.41
;;;;;;229;;;35.55
;;;;;;230;;;44.36
;;;;;;231;;;51.5
;;;;;;232;;;57.69
;;;;;;233;;;63.77
;;;;;;234;;;69.71
;;;;;;235;;;75.62
;;;;;;236;;;81.29
;;;;;;237;;;84.76
;;;;;;238;;;84.27
;;;;;;239;;;80.08
;;;;;;240;;;73.14
;;;;;;241;;;64.11
;;;;;;242;;;52.67
;;;;;;243;;;39.39
;;;;;;244;;;26.63
;;;;;;245;;;15.61
;;;;;;246;;;6.36
;;;;;;247;;;-1.48
;;;;;;248;;;-8.45
;;;;;;249;;;-15.2
;;;;;;250;;;-21.76
;;;;;;251;;;-27.34
;;;;;;252;;;-31.21
;;;;;;253;;;-32.96
;;;;;;254;;;-32.16
;;;;;;255;;;-28.75
;;;;;;256;;;-23.09
;;;;;;257;;;-15.5
;;;;;;258;;;-6.26
;;;;;;259;;;4.59
;;;;;;260;;;16.63
;;;;;;261;;;28.7
;;;;;;262;;;39.67
;;;;;;263;;;49.07
;;;;;;264;;;56.87
;;;;;;265;;;63.45
;;;;;;266;;;69.87
;;;;;;267;;;75.78
;;;;;;268;;;78.87
;;;;;;269;;;77.95
;;;;;;270;;;73.5
;;;;;;271;;;65.96
;;;;;;272;;;55.92
;;;;;;273;;;43.99
;;;;;;274;;;30.62
;;;;;;275;;;17.49
;;;;;;276;;;5.85
;;;;;;277;;;-4.07
;;;;;;278;;;-12.3
;;;;;;279;;;-19.68
;;;;;;280;;;-26.75
;;;;;;281;;;-32.35
;;;;;;282;;;-35.12
;;;;;;283;;;-35.78
;;;;;;284;;;-34.7
;;;;;;285;;;-31.28
;;;;;;286;;;-24.97
;;;;;;287;;;-15.11
;;;;;;288;;;-2.55
;;;;;;289;;;12.08
;;;;;;290;;;26.3
;;;;;;291;;;37.9
;;;;;;292;;;47.6
;;;;;;293;;;55.69
;;;;;;294;;;62.59
;;;;;;295;;;68.77
;;;;;;296;;;74.55
;;;;;;297;;;78.82
;;;;;;298;;;79.82
;;;;;;299;;;77.43
;;;;;;300;;;72.72
;;;;;;301;;;66.01
;;;;;;302;;;56.87
;;;;;;303;;;44.64
;;;;;;304;;;30.09
;;;;;;305;;;16.39
;;;;;;306;;;5.08
;;;;;;307;;;-5.35
;;;;;;308;;;-16.3
;;;;;;309;;;-27.57
;;;;;;310;;;-36.08
;;;;;;311;;;-39.8
;;;;;;312;;;-40.91
;;;;;;313;;;-40.41
;;;;;;314;;;-37.65
;;;;;;315;;;-32.91
;;;;;;316;;;-25.85
;;;;;;317;;;-15.83
;;;;;;318;;;-2.36
;;;;;;319;;;13.36
;;;;;;320;;;27.34
;;;;;;321;;;38.19
;;;;;;322;;;46.96
;;;;;;323;;;53.87
;;;;;;324;;;59.62
;;;;;;325;;;64.96
;;;;;;326;;;70.33
;;;;;;327;;;75.11
;;;;;;328;;;78.35
;;;;;;329;;;79.43
;;;;;;330;;;77.64
;;;;;;331;;;72.67
;;;;;;332;;;64.51
;;;;;;333;;;53.48
;;;;;;334;;;40.78
;;;;;;335;;;27.08
;;;;;;336;;;13.85
;;;;;;337;;;2.32
;;;;;;338;;;-7.86
;;;;;;339;;;-16.45
;;;;;;340;;;-23.66
;;;;;;341;;;-29.38
;;;;;;342;;;-32.92
;;;;;;343;;;-34.59
;;;;;;344;;;-34.48
;;;;;;345;;;-31.64
;;;;;;346;;;-26.03
;;;;;;347;;;-17.81
;;;;;;348;;;-7.44
;;;;;;349;;;3.68
;;;;;;350;;;14.86
