;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";157.32;480.95;5528.98;;0;109.72;8.9;0.05;87.79
"triceps_brachii_long_(right)";40.76;160.26;19046.88;;1;130.82;10.09;;87.49
;;;;;2;118.87;9.89;;86.89
;;;;;3;91.51;8.28;;86.26
;;;;;4;92.59;7.84;;85.87
;;;;;5;81.13;7.68;;85.7
;;;;;6;82.75;7.3;;85.59
;;;;;7;84.69;7.88;;85.41
;;;;;8;82.69;8.53;;85.17
;;;;;9;144.77;10.89;;84.99
;;;;;10;133.61;65.58;;84.89
;;;;;11;42.63;160.26;;84.76
;;;;;12;105.16;149.59;;84.51
;;;;;13;135.01;37.34;;84.2
;;;;;14;328.94;44.31;;83.88
;;;;;15;320.15;50.37;;83.54
;;;;;16;60.87;54.17;;83.14
;;;;;17;46.18;65.63;;82.72
;;;;;18;101.91;54.75;;82.36
;;;;;19;185.93;38.72;;82.02
;;;;;20;396.69;58.3;;81.57
;;;;;21;364.67;62.05;;81.02
;;;;;22;42.07;40.61;;80.53
;;;;;23;46.46;24.02;;80.11
;;;;;24;96.5;23.19;;79.68
;;;;;25;154.91;30.12;;79.19
;;;;;26;287.55;37.74;;78.62
;;;;;27;259.17;34.86;;78.06
;;;;;28;22.09;33.86;;77.59
;;;;;29;24.27;29.91;;77.21
;;;;;30;74.23;19.62;;76.87
;;;;;31;140.75;29.63;;76.51
;;;;;32;398.09;47.97;;76.15
;;;;;33;389.08;47.4;;75.82
;;;;;34;99.2;34.2;;75.52
;;;;;35;37.43;27.34;;75.24
;;;;;36;77.98;23.93;;74.96
;;;;;37;111;31.54;;74.66
;;;;;38;260.67;49.02;;74.37
;;;;;39;350.56;56.41;;74.1
;;;;;40;251.34;51.86;;73.81
;;;;;41;43.53;57.59;;73.55
;;;;;42;86.88;50.48;;73.32
;;;;;43;145.59;35.25;;73.12
;;;;;44;268.7;44.89;;72.96
;;;;;45;300.6;45.84;;72.82
;;;;;46;184.41;44.94;;72.69
;;;;;47;44.15;38.96;;72.53
;;;;;48;47.43;26.47;;72.39
;;;;;49;63.71;31.06;;72.31
;;;;;50;137.13;35.48;;72.23
;;;;;51;458.45;63.73;;72.09
;;;;;52;441.79;66.46;;71.83
;;;;;53;50.1;48.09;;71.55
;;;;;54;74.46;37.37;;71.48
;;;;;55;111.75;22.61;;71.68
;;;;;56;155.04;31.2;;71.59
;;;;;57;155.43;30.9;;69.1
;;;;;58;100.98;29.2;;60.79
;;;;;59;51.69;41.99;;46.6
;;;;;60;48.34;41.56;;29.09
;;;;;61;84.21;32.78;;10.01
;;;;;62;145.28;36.7;;-10.64
;;;;;63;167.43;37.73;;-27.91
;;;;;64;127.39;35.47;;-38.68
;;;;;65;65.37;32.81;;-41.41
;;;;;66;49.41;92.67;;-35.21
;;;;;67;53.6;101.24;;-24.81
;;;;;68;143.93;54.76;;-11.96
;;;;;69;221.2;41.65;;2.22
;;;;;70;480.95;55.61;;16.04
;;;;;71;449.39;63.13;;28.42
;;;;;72;38.28;46.77;;39.64
;;;;;73;47.48;113.31;;50.39
;;;;;74;62.54;122.09;;60.97
;;;;;75;113.86;54.94;;72.16
;;;;;76;306.37;45.89;;84.44
;;;;;77;412.04;53.41;;96.11
;;;;;78;345.58;40.84;;105.66
;;;;;79;206.07;23.42;;109.26
;;;;;80;132.43;15.91;;105.67
;;;;;81;131.14;15.09;;99.22
;;;;;82;130.1;14.27;;91.48
;;;;;83;142.78;12.08;;81.7
;;;;;84;153.69;12.72;;69.65
;;;;;85;128.78;13.1;;55.88
;;;;;86;130;12.32;;41.33
;;;;;87;133.9;12.17;;26.79
;;;;;88;63.75;9.09;;12.72
;;;;;;89;;;-0.77
;;;;;;90;;;-14.84
;;;;;;91;;;-28.54
;;;;;;92;;;-37.66
;;;;;;93;;;-41.92
;;;;;;94;;;-43.31
;;;;;;95;;;-41.66
;;;;;;96;;;-36.41
;;;;;;97;;;-27.11
;;;;;;98;;;-14.12
;;;;;;99;;;1.37
;;;;;;100;;;18.15
;;;;;;101;;;35.7
;;;;;;102;;;52.81
;;;;;;103;;;67.33
;;;;;;104;;;78.42
;;;;;;105;;;89.51
;;;;;;106;;;98.54
;;;;;;107;;;100.33
;;;;;;108;;;98.08
;;;;;;109;;;96.05
;;;;;;110;;;93.36
;;;;;;111;;;87.89
;;;;;;112;;;78.85
;;;;;;113;;;66.73
;;;;;;114;;;53.27
;;;;;;115;;;39.02
;;;;;;116;;;23.84
;;;;;;117;;;8.34
;;;;;;118;;;-7.05
;;;;;;119;;;-21.74
;;;;;;120;;;-32.55
;;;;;;121;;;-38.6
;;;;;;122;;;-41.63
;;;;;;123;;;-42.33
;;;;;;124;;;-41.01
;;;;;;125;;;-36.23
;;;;;;126;;;-27.61
;;;;;;127;;;-16.54
