;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";208.11;734.96;5528.98;;0;160.25;128.43;0.05;97.04
"triceps_brachii_long_(right)";113.36;335.2;19046.88;;1;158.97;106.25;;96.22
;;;;;2;121.53;78.04;;94.26
;;;;;3;99.87;61.09;;92.62
;;;;;4;92.48;59.9;;91.72
;;;;;5;86.66;62.94;;90.57
;;;;;6;84.29;62.65;;89.52
;;;;;7;82.3;52.71;;89.11
;;;;;8;68.03;42.1;;89.37
;;;;;9;67.19;40.48;;89.78
;;;;;10;80.51;51.29;;89.9
;;;;;11;87.85;59.83;;89.65
;;;;;12;103.17;58.75;;89.27
;;;;;13;165.84;50.32;;88.93
;;;;;14;160.33;120.1;;88.54
;;;;;15;117.39;265.01;;88.01
;;;;;16;322.98;335.2;;87.49
;;;;;17;418.46;261.81;;87.23
;;;;;18;432.61;226.33;;87.24
;;;;;19;429.24;263.99;;87.26
;;;;;20;291.08;191.24;;87.04
;;;;;21;92.31;81;;86.59
;;;;;22;64.13;178.39;;86.15
;;;;;23;71.27;237.65;;85.87
;;;;;24;263.88;170.24;;85.71
;;;;;25;363.62;105.25;;85.63
;;;;;26;272.52;100.02;;85.68
;;;;;27;168.2;90.14;;85.71
;;;;;28;144.78;85;;85.71
;;;;;29;79.61;41.07;;85.76
;;;;;30;113.91;37.86;;85.72
;;;;;31;226.47;154.43;;85.74
;;;;;32;307.64;173.45;;86.05
;;;;;33;295.48;115.31;;86.34
;;;;;34;199.15;95.03;;86.14
;;;;;35;208.23;150.48;;85.34
;;;;;36;216.06;144.96;;84.25
;;;;;37;107.9;45.23;;83.51
;;;;;38;83.8;35.74;;83.39
;;;;;39;121.04;34.78;;83.55
;;;;;40;225.86;59.34;;83.73
;;;;;41;217.12;74.02;;83.69
;;;;;42;137.93;76;;83.4
;;;;;43;175.17;91.18;;83.07
;;;;;44;140.91;75.14;;82.87
;;;;;45;47.41;32.51;;82.82
;;;;;46;50.89;100.14;;82.85
;;;;;47;125.57;124.83;;82.75
;;;;;48;192.47;91.65;;82.49
;;;;;49;214.66;80.57;;82.2
;;;;;50;288.62;138.99;;81.96
;;;;;51;319.4;144.09;;81.86
;;;;;52;268.78;78.89;;81.82
;;;;;53;186.03;30.35;;81.7
;;;;;54;87.47;47.04;;81.54
;;;;;55;114.74;55;;81.43
;;;;;56;192.67;66.49;;81.37
;;;;;57;212.11;87.06;;81.25
;;;;;58;247.07;161.42;;81.12
;;;;;59;250.31;154.35;;81.02
;;;;;60;165.27;52.23;;80.91
;;;;;61;104.38;37.39;;80.82
;;;;;62;70.77;51.48;;80.74
;;;;;63;214.79;62.43;;80.66
;;;;;64;395.28;113.16;;80.6
;;;;;65;408.69;127.3;;80.54
;;;;;66;351.86;108.51;;80.5
;;;;;67;279.11;82.5;;80.53
;;;;;68;101.78;32.9;;80.6
;;;;;69;57.3;57.47;;80.65
;;;;;70;74.3;247.57;;80.2
;;;;;71;219.31;261.74;;77.96
;;;;;72;328.53;116.42;;72.91
;;;;;73;260.71;71.58;;66.49
;;;;;74;172.34;93.94;;60.67
;;;;;75;163.48;86.16;;55.17
;;;;;76;66.1;23.29;;47.62
;;;;;77;73.44;46.4;;36.13
;;;;;78;169.93;282.23;;21.03
;;;;;79;234.59;297.7;;2.1
;;;;;80;259.77;121.84;;-17.15
;;;;;81;221.93;90.66;;-29.82
;;;;;82;199.45;89.39;;-38.14
;;;;;83;178;63.85;;-46.97
;;;;;84;78.06;31.89;;-54.36
;;;;;85;120.41;150.27;;-57.47
;;;;;86;336.99;297.91;;-57.48
;;;;;87;393.44;264.26;;-57.16
;;;;;88;252.08;94.67;;-56.9
;;;;;89;622.74;156.41;;-55.91
;;;;;90;734.96;247.36;;-52.76
;;;;;91;464.53;231.14;;-46.11
;;;;;92;281.31;115.71;;-35.9
;;;;;93;359.67;138.42;;-23.56
;;;;;94;385.36;157.87;;-9.2
;;;;;95;430.84;117.24;;8.51
;;;;;96;428.83;103.14;;27.82
;;;;;97;242.67;94.85;;46.31
;;;;;98;168.06;82.77;;62.78
;;;;;99;155.87;76.07;;76.42
;;;;;100;65.65;47.31;;89.68
;;;;;;101;;;102.54
;;;;;;102;;;108.95
;;;;;;103;;;110.31
;;;;;;104;;;111.48
;;;;;;105;;;111.86
;;;;;;106;;;111.3
;;;;;;107;;;110.01
;;;;;;108;;;108.11
;;;;;;109;;;104.95
;;;;;;110;;;99.22
;;;;;;111;;;91.3
;;;;;;112;;;82.2
;;;;;;113;;;71.8
;;;;;;114;;;59.85
;;;;;;115;;;46.44
;;;;;;116;;;31.59
;;;;;;117;;;15.77
;;;;;;118;;;-0.84
;;;;;;119;;;-19.81
;;;;;;120;;;-35.07
;;;;;;121;;;-41.34
;;;;;;122;;;-42.99
;;;;;;123;;;-42.73
;;;;;;124;;;-41.23
;;;;;;125;;;-39.16
;;;;;;126;;;-37.11
;;;;;;127;;;-35.04
;;;;;;128;;;-32.38
;;;;;;129;;;-28.34
;;;;;;130;;;-22.21
;;;;;;131;;;-14.03
;;;;;;132;;;-5.19
;;;;;;133;;;3.61
;;;;;;134;;;13.32
;;;;;;135;;;24.09
;;;;;;136;;;35.59
;;;;;;137;;;47.51
;;;;;;138;;;59.1
;;;;;;139;;;69.83
;;;;;;140;;;79.32
;;;;;;141;;;87.1
;;;;;;142;;;92.67
;;;;;;143;;;97.15
;;;;;;144;;;102.8
;;;;;;145;;;108.03
;;;;;;146;;;109.16
;;;;;;147;;;107
;;;;;;148;;;103.98
;;;;;;149;;;100.09
;;;;;;150;;;94.71
;;;;;;151;;;87.48
;;;;;;152;;;77.94
;;;;;;153;;;66.6
;;;;;;154;;;54.03
;;;;;;155;;;41.67
;;;;;;156;;;30.55
;;;;;;157;;;19.26
;;;;;;158;;;8.58
;;;;;;159;;;0.34
;;;;;;160;;;-6.41
;;;;;;161;;;-12.65
;;;;;;162;;;-18.64
;;;;;;163;;;-24.53
;;;;;;164;;;-29.77
;;;;;;165;;;-34
;;;;;;166;;;-36.41
;;;;;;167;;;-36.78
;;;;;;168;;;-35.45
;;;;;;169;;;-31.82
;;;;;;170;;;-25.88
;;;;;;171;;;-18.33
;;;;;;172;;;-9.36
;;;;;;173;;;0.75
;;;;;;174;;;11.88
;;;;;;175;;;23.44
;;;;;;176;;;34.39
;;;;;;177;;;44.52
;;;;;;178;;;53.89
;;;;;;179;;;62.62
;;;;;;180;;;70.81
;;;;;;181;;;78.12
;;;;;;182;;;83.8
;;;;;;183;;;87.6
;;;;;;184;;;90.34
;;;;;;185;;;94.19
;;;;;;186;;;102
;;;;;;187;;;109.74
;;;;;;188;;;111.54
;;;;;;189;;;110.37
;;;;;;190;;;109.39
;;;;;;191;;;106.43
;;;;;;192;;;99.79
;;;;;;193;;;91.01
;;;;;;194;;;80.97
;;;;;;195;;;69.67
;;;;;;196;;;56.84
;;;;;;197;;;44.03
;;;;;;198;;;29.53
;;;;;;199;;;12.01
;;;;;;200;;;-4.65
;;;;;;201;;;-17.98
;;;;;;202;;;-27.55
;;;;;;203;;;-33.9
;;;;;;204;;;-37.2
;;;;;;205;;;-38.92
;;;;;;206;;;-39.54
;;;;;;207;;;-38.56
;;;;;;208;;;-35.77
