;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;82;34.01;72.82;;57.8
;;;;;83;66.36;42.55;;39.98
;;;;;84;78.14;124.8;;18.5
;;;;;85;66.46;123.92;;-5.48
;;;;;86;47.15;31.76;;-30.67
;;;;;87;23.37;86.41;;-54.19
;;;;;88;24.94;89.69;;-72.83
;;;;;89;15.31;46.51;;-84.04
;;;;;90;31.03;40.2;;-88.7
;;;;;91;67;37.44;;-88.86
;;;;;92;76.51;69.28;;-83.19
;;;;;93;59.18;62.13;;-74.15
;;;;;94;45.68;33.1;;-65.33
;;;;;95;41.16;31.68;;-55.88
;;;;;96;40.37;6.92;;-44.74
;;;;;97;36.12;6.45;;-30.77
;;;;;98;34.77;6.09;;-13.19
;;;;;99;39.35;5.62;;6.55
;;;;;100;40.76;5.18;;25.59
;;;;;101;39.1;5.1;;42.11
;;;;;102;36.68;5.52;;56.36
;;;;;103;32.6;5.91;;69.29
;;;;;104;24.24;5.84;;81.01
;;;;;;105;;;90.85
;;;;;;106;;;98.09
;;;;;;107;;;103.44
;;;;;;108;;;108.09
;;;;;;109;;;111.32
;;;;;;110;;;111.82
;;;;;;111;;;109.28
;;;;;;112;;;104.78
;;;;;;113;;;100.27
;;;;;;114;;;96.22
;;;;;;115;;;91.39
;;;;;;116;;;84.94
;;;;;;117;;;76.4
;;;;;;118;;;64.7
;;;;;;119;;;49.34
;;;;;;120;;;30.03
;;;;;;121;;;8.11
;;;;;;122;;;-12.92
;;;;;;123;;;-27.91
;;;;;;124;;;-36.35
;;;;;;125;;;-43.24
;;;;;;126;;;-49.59
;;;;;;127;;;-52.72
;;;;;;128;;;-51.31
;;;;;;129;;;-46.78
;;;;;;130;;;-39.2
;;;;;;131;;;-28.85
;;;;;;132;;;-17.41
;;;;;;133;;;-5.05
;;;;;;134;;;7.9
;;;;;;135;;;21.02
;;;;;;136;;;34.71
;;;;;;137;;;48.9
;;;;;;138;;;62.76
;;;;;;139;;;75.22
;;;;;;140;;;86.64
;;;;;;141;;;96.78
;;;;;;142;;;104.14
;;;;;;143;;;109.97
;;;;;;144;;;115.64
;;;;;;145;;;119.53
;;;;;;146;;;119.92
;;;;;;147;;;117.73
;;;;;;148;;;114.28
;;;;;;149;;;109.25
;;;;;;150;;;101.02
;;;;;;151;;;88.73
;;;;;;152;;;73.25
;;;;;;153;;;55.66
;;;;;;154;;;37.65
;;;;;;155;;;21.83
;;;;;;156;;;8.2
;;;;;;157;;;-5.33
;;;;;;158;;;-19.18
;;;;;;159;;;-33.28
;;;;;;160;;;-46.58
;;;;;;161;;;-57.01
;;;;;;162;;;-63.99
;;;;;;163;;;-68.14
;;;;;;164;;;-70.41
;;;;;;165;;;-71.79
;;;;;;166;;;-72.17
;;;;;;167;;;-71.85
;;;;;;168;;;-71.54
;;;;;;169;;;-70.48
;;;;;;170;;;-67.85
;;;;;;171;;;-63.71
;;;;;;172;;;-58.6
;;;;;;173;;;-52.79
;;;;;;174;;;-44.95
;;;;;;175;;;-32.8
;;;;;;176;;;-16.97
;;;;;;177;;;0.47
;;;;;;178;;;16.69
;;;;;;179;;;31.18
;;;;;;180;;;45.23
;;;;;;181;;;58.29
;;;;;;182;;;70.78
;;;;;;183;;;83.37
;;;;;;184;;;95.7
;;;;;;185;;;105.97
;;;;;;186;;;111.73
;;;;;;187;;;112.77
;;;;;;188;;;111.43
;;;;;;189;;;110.16
;;;;;;190;;;110.68
;;;;;;191;;;113.1
;;;;;;192;;;116.1
;;;;;;193;;;118.14
;;;;;;194;;;117.91
;;;;;;195;;;114.19
;;;;;;196;;;105.79
;;;;;;197;;;92.89
;;;;;;198;;;75.65
;;;;;;199;;;54.91
;;;;;;200;;;31.92
;;;;;;201;;;7.62
;;;;;;202;;;-15.7
;;;;;;203;;;-34.82
;;;;;;204;;;-47.78
;;;;;;205;;;-55.2
;;;;;;206;;;-59.51
;;;;;;207;;;-63.11
;;;;;;208;;;-64.44
;;;;;;209;;;-63.63
;;;;;;210;;;-62.37
;;;;;;211;;;-59.66
;;;;;;212;;;-56.18
;;;;;;213;;;-52.63
;;;;;;214;;;-46.46
;;;;;;215;;;-35.89
;;;;;;216;;;-22.41
;;;;;;217;;;-7.41
;;;;;;218;;;8.39
;;;;;;219;;;24.15
;;;;;;220;;;39.11
;;;;;;221;;;53.07
;;;;;;222;;;66.52
;;;;;;223;;;79.66
;;;;;;224;;;92.06
;;;;;;225;;;103.29
;;;;;;226;;;113.08
;;;;;;227;;;120.21
;;;;;;228;;;123.87
;;;;;;229;;;124.92
;;;;;;230;;;124.49
;;;;;;231;;;123.57
;;;;;;232;;;122.49
;;;;;;233;;;120.68
;;;;;;234;;;116.99
;;;;;;235;;;110.66
;;;;;;236;;;101.56
;;;;;;237;;;89.28
;;;;;;238;;;73.87
;;;;;;239;;;55.73
;;;;;;240;;;35.83
;;;;;;241;;;15.73
;;;;;;242;;;-2.57
;;;;;;243;;;-19.14
;;;;;;244;;;-37.18
;;;;;;245;;;-55.42
;;;;;;246;;;-69.99
;;;;;;247;;;-78.8
;;;;;;248;;;-82.36
;;;;;;249;;;-83.88
;;;;;;250;;;-84.15
;;;;;;251;;;-82.35
;;;;;;252;;;-78.4
;;;;;;253;;;-72.33
;;;;;;254;;;-64.59
;;;;;;255;;;-55.78
;;;;;;256;;;-46.21
;;;;;;257;;;-36.1
;;;;;;258;;;-24.36
;;;;;;259;;;-10.1
;;;;;;260;;;5.6
;;;;;;261;;;21.36
;;;;;;262;;;36.54
;;;;;;263;;;51.33
;;;;;;264;;;65.94
;;;;;;265;;;79.65
;;;;;;266;;;91.96
;;;;;;267;;;103.11
;;;;;;268;;;112.69
;;;;;;269;;;120.59
;;;;;;270;;;126.53
;;;;;;271;;;129.63
;;;;;;272;;;130.67
;;;;;;273;;;130.62
;;;;;;274;;;128.67
;;;;;;275;;;123.95
;;;;;;276;;;115.82
;;;;;;277;;;103.74
;;;;;;278;;;87.2
;;;;;;279;;;66.91
;;;;;;280;;;44.65
;;;;;;281;;;22.13
;;;;;;282;;;1.41
;;;;;;283;;;-16.13
;;;;;;284;;;-30.4
;;;;;;285;;;-41.54
;;;;;;286;;;-49.42
;;;;;;287;;;-55.16
;;;;;;288;;;-59.74
;;;;;;289;;;-63.35
;;;;;;290;;;-65.8
;;;;;;291;;;-67.16
;;;;;;292;;;-68.16
;;;;;;293;;;-68.27
;;;;;;294;;;-67.21
;;;;;;295;;;-65.54
;;;;;;296;;;-63.29
;;;;;;297;;;-60.35
;;;;;;298;;;-56.51
;;;;;;299;;;-51.07
;;;;;;300;;;-43.13
;;;;;;301;;;-31.72
;;;;;;302;;;-16.7
;;;;;;303;;;0.47
;;;;;;304;;;18.39
;;;;;;305;;;36.5
;;;;;;306;;;53.97
;;;;;;307;;;69.86
;;;;;;308;;;83.65
;;;;;;309;;;95.36
;;;;;;310;;;105
;;;;;;311;;;112.18
;;;;;;312;;;117.57
;;;;;;313;;;121.54
;;;;;;314;;;123.43
;;;;;;315;;;123.26
;;;;;;316;;;121.27
;;;;;;317;;;116.83
;;;;;;318;;;109.23
;;;;;;319;;;97.83
;;;;;;320;;;83.86
;;;;;;321;;;71.03
;;;;;;322;;;58.49
;;;;;;323;;;44.18
;;;;;;324;;;28.75
;;;;;;325;;;11.87
;;;;;;326;;;-7.39
;;;;;;327;;;-29.96
;;;;;;328;;;-50.51
;;;;;;329;;;-61.47
;;;;;;330;;;-64.83
;;;;;;331;;;-66.49
;;;;;;332;;;-68.09
;;;;;;333;;;-68.47
;;;;;;334;;;-68.13
;;;;;;335;;;-66.62
;;;;;;336;;;-62.91
;;;;;;337;;;-57.51
;;;;;;338;;;-50.15
;;;;;;339;;;-40.12
;;;;;;340;;;-26.71
;;;;;;341;;;-10.64
;;;;;;342;;;6.36
;;;;;;343;;;23.27
;;;;;;344;;;39.89
;;;;;;345;;;55.83
;;;;;;346;;;70.52
;;;;;;347;;;83.49
;;;;;;348;;;94.84
;;;;;;349;;;105.54
;;;;;;350;;;115.74
;;;;;;351;;;124.32
;;;;;;352;;;129.03
;;;;;;353;;;129.36
;;;;;;354;;;127.7
;;;;;;355;;;125.5
;;;;;;356;;;122.65
;;;;;;357;;;118.73
;;;;;;358;;;113.79
;;;;;;359;;;108.05
;;;;;;360;;;101.62
;;;;;;361;;;93.7
;;;;;;362;;;83.41
;;;;;;363;;;70.53
;;;;;;364;;;54.88
;;;;;;365;;;37.41
;;;;;;366;;;20.08
;;;;;;367;;;3.58
;;;;;;368;;;-11.82
;;;;;;369;;;-25.27
;;;;;;370;;;-36.57
;;;;;;371;;;-45.98
;;;;;;372;;;-53.74
;;;;;;373;;;-59.46
;;;;;;374;;;-62.64
;;;;;;375;;;-63.82
;;;;;;376;;;-63.77
;;;;;;377;;;-62.81
;;;;;;378;;;-60.82
;;;;;;379;;;-57.69
;;;;;;380;;;-53.4
;;;;;;381;;;-47.29
;;;;;;382;;;-37.76
;;;;;;383;;;-23.48
;;;;;;384;;;-6.22
;;;;;;385;;;10.99
;;;;;;386;;;26.78
;;;;;;387;;;40.94
;;;;;;388;;;54.23
;;;;;;389;;;67.87
;;;;;;390;;;81.76
;;;;;;391;;;94.31
;;;;;;392;;;105.02
;;;;;;393;;;112.71
;;;;;;394;;;115.92
;;;;;;395;;;115.9
;;;;;;396;;;114.54
;;;;;;397;;;112.47
;;;;;;398;;;109.33
;;;;;;399;;;105.05
;;;;;;400;;;99.36
;;;;;;401;;;91.87
;;;;;;402;;;82.85
;;;;;;403;;;73.26
;;;;;;404;;;63.46
;;;;;;405;;;52.61
;;;;;;406;;;40.05
;;;;;;407;;;24.54
;;;;;;408;;;4.15
;;;;;;409;;;-20.13
;;;;;;410;;;-41.46
;;;;;;411;;;-54.92
;;;;;;412;;;-62
;;;;;;413;;;-65.44
;;;;;;414;;;-67.72
;;;;;;415;;;-68.68
;;;;;;416;;;-66.78
;;;;;;417;;;-63.08
;;;;;;418;;;-58.75
;;;;;;419;;;-52.91
;;;;;;420;;;-44.26
;;;;;;421;;;-31.63
;;;;;;422;;;-15.13
;;;;;;423;;;3.38
;;;;;;424;;;21.92
;;;;;;425;;;39.52
;;;;;;426;;;56.27
;;;;;;427;;;71.48
;;;;;;428;;;84.51
;;;;;;429;;;96.02
;;;;;;430;;;105.16
;;;;;;431;;;110.19
;;;;;;432;;;111.28
;;;;;;433;;;109.96
;;;;;;434;;;107.88
;;;;;;435;;;105.74
;;;;;;436;;;103.12
;;;;;;437;;;99.41
;;;;;;438;;;93.46
;;;;;;439;;;84.59
;;;;;;440;;;72.81
;;;;;;441;;;57.79
;;;;;;442;;;39.57
;;;;;;443;;;19.34
;;;;;;444;;;-0.34
;;;;;;445;;;-16.92
;;;;;;446;;;-29.5
;;;;;;447;;;-39.11
;;;;;;448;;;-47.1
;;;;;;449;;;-53.19
;;;;;;450;;;-57.63
;;;;;;451;;;-61.18
;;;;;;452;;;-63.36
;;;;;;453;;;-64.14
;;;;;;454;;;-63.78
;;;;;;455;;;-62.58
;;;;;;456;;;-60.82
;;;;;;457;;;-58.17
;;;;;;458;;;-54.27
;;;;;;459;;;-49.15
;;;;;;460;;;-41.97
;;;;;;461;;;-31.35
;;;;;;462;;;-18.07
;;;;;;463;;;-3.8
;;;;;;464;;;10.82
;;;;;;465;;;25.65
;;;;;;466;;;40.15
;;;;;;467;;;54.15
;;;;;;468;;;67.45
;;;;;;469;;;79.26
;;;;;;470;;;89.17
;;;;;;471;;;97.36
;;;;;;472;;;104.13
;;;;;;473;;;108.73
;;;;;;474;;;110.68
;;;;;;475;;;110.81
;;;;;;476;;;110.01
;;;;;;477;;;108.81
;;;;;;478;;;107.61
;;;;;;479;;;106.97
;;;;;;480;;;106.98
;;;;;;481;;;107.25
;;;;;;482;;;107.49
;;;;;;483;;;107.63
;;;;;;484;;;107.62
;;;;;;485;;;107.53
;;;;;;486;;;107.52
;;;;;;487;;;107.58
;;;;;;488;;;107.68
;;;;;;489;;;107.77
;;;;;;490;;;107.92
;;;;;;491;;;108.27
;;;;;;492;;;108.71
;;;;;;493;;;109.04
;;;;;;494;;;109.18
;;;;;;495;;;109.18
;;;;;;496;;;109.23
;;;;;;497;;;109.39
;;;;;;498;;;109.58
;;;;;;499;;;109.76
;;;;;;500;;;109.84
;;;;;;501;;;109.8
;;;;;;502;;;109.66
;;;;;;503;;;109.49
;;;;;;504;;;109.39
;;;;;;505;;;109.32
;;;;;;506;;;109.12
;;;;;;507;;;108.83
;;;;;;508;;;108.61
;;;;;;509;;;108.48
;;;;;;510;;;108.4
;;;;;;511;;;108.35
;;;;;;512;;;108.32
;;;;;;513;;;108.25
;;;;;;514;;;108.11
;;;;;;515;;;107.94
;;;;;;516;;;107.8
;;;;;;517;;;107.66
;;;;;;518;;;107.45
;;;;;;519;;;107.17
;;;;;;520;;;107
