;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";119.65;287.22;5528.98;;0;67.31;20.63;0.05;66.46
"triceps_brachii_long_(right)";60.13;161.97;19046.88;;1;70.47;20.36;;66.41
;;;;;2;70.68;20.56;;66.36
;;;;;3;60.9;19.98;;66.25
;;;;;4;66.04;20.56;;66.18
;;;;;5;68.35;20.1;;66.23
;;;;;6;62.73;17.42;;66.31
;;;;;7;60.28;18.12;;66.34
;;;;;8;60.73;20.18;;66.42
;;;;;9;58.31;19.77;;66.61
;;;;;10;60.07;20.04;;66.88
;;;;;11;67.61;66.01;;67.12
;;;;;12;53.83;102.18;;67.23
;;;;;13;51.04;81.9;;67.25
;;;;;14;96.96;41.47;;67.24
;;;;;15;153.01;58.07;;67.1
;;;;;16;150.91;55.39;;66.78
;;;;;17;93.09;47.82;;66.34
;;;;;18;84.96;55.69;;65.96
;;;;;19;81.84;50.19;;65.73
;;;;;20;109.03;41.5;;65.63
;;;;;21;144.95;58.02;;65.64
;;;;;22;135.51;63.03;;65.72
;;;;;23;98.96;49.15;;65.74
;;;;;24;58.75;40.21;;65.54
;;;;;25;54.66;39.18;;65.09
;;;;;26;118.04;45.62;;64.61
;;;;;27;162.76;52.41;;64.31
;;;;;28;151.39;50.01;;64.18
;;;;;29;108.41;39.96;;64.16
;;;;;30;64.31;33.73;;64.13
;;;;;31;34.99;61.94;;64.01
;;;;;32;107.39;66.33;;63.84
;;;;;33;193.53;63.71;;63.77
;;;;;34;223.83;82.19;;63.84
;;;;;35;218.47;76.41;;63.96
;;;;;36;162.08;67.97;;64.05
;;;;;37;58.47;155.07;;64.12
;;;;;38;61.68;161.97;;64.21
;;;;;39;149.5;106.92;;64.28
;;;;;40;215.44;97.17;;64.32
;;;;;41;235.35;77.13;;64.4
;;;;;42;174.67;62.03;;64.57
;;;;;43;59.36;73.04;;64.73
;;;;;44;57;81.01;;64.71
;;;;;45;151.58;62.62;;64.58
;;;;;46;214.32;86.36;;64.49
;;;;;47;171.38;79.21;;64.5
;;;;;48;73.32;36.95;;64.6
;;;;;49;33.85;61.7;;64.75
;;;;;50;82.35;66.5;;64.73
;;;;;51;178.22;69.89;;64.54
;;;;;52;230.31;89.73;;64.33
;;;;;53;191.75;76.09;;64.19
;;;;;54;102.89;45.03;;64.07
;;;;;55;44.64;34.2;;63.94
;;;;;56;53.62;33.04;;63.94
;;;;;57;175.8;60.4;;64.22
;;;;;58;246.52;101.47;;64.85
;;;;;59;210.47;92.82;;65.59
;;;;;60;131.87;49.01;;63.54
;;;;;61;87.3;42.25;;53.92
;;;;;62;51.38;48.13;;36.45
;;;;;63;98.17;53.91;;14.15
;;;;;64;217.1;89.2;;-9.6
;;;;;65;276.05;113.59;;-29.51
;;;;;66;200.23;81.16;;-43.61
;;;;;67;54.11;62.72;;-54.87
;;;;;68;44.15;127.94;;-65.17
;;;;;69;130.17;131.59;;-71.65
;;;;;70;258.27;100.88;;-72.53
;;;;;71;287.22;100.22;;-69.31
;;;;;72;216.8;78.23;;-62.93
;;;;;73;153.73;51.73;;-53.9
;;;;;74;119.45;40.34;;-42.24
;;;;;75;105.71;38.45;;-27.49
;;;;;76;99.73;34.73;;-10.04
;;;;;77;86.38;26.62;;8.93
;;;;;78;77.41;25.94;;28.04
;;;;;79;76.46;25.73;;47.43
;;;;;80;61.08;29.87;;67.53
;;;;;;81;;;85.1
;;;;;;82;;;98.11
;;;;;;83;;;106.47
;;;;;;84;;;108.49
;;;;;;85;;;104.87
;;;;;;86;;;97.97
;;;;;;87;;;88.44
;;;;;;88;;;76.78
;;;;;;89;;;64.21
;;;;;;90;;;51.42
;;;;;;91;;;38.16
;;;;;;92;;;24.5
;;;;;;93;;;10.5
;;;;;;94;;;-4.74
;;;;;;95;;;-21.56
;;;;;;96;;;-36.7
;;;;;;97;;;-45.22
;;;;;;98;;;-47.39
;;;;;;99;;;-47.49
;;;;;;100;;;-47.72
;;;;;;101;;;-46.97
;;;;;;102;;;-43.59
;;;;;;103;;;-37.74
;;;;;;104;;;-29.49
;;;;;;105;;;-17.11
;;;;;;106;;;-0.57
;;;;;;107;;;17.45
;;;;;;108;;;35
;;;;;;109;;;51.96
;;;;;;110;;;69.06
;;;;;;111;;;86.02
;;;;;;112;;;100.69
;;;;;;113;;;109.57
;;;;;;114;;;111.12
;;;;;;115;;;108.45
;;;;;;116;;;104.69
;;;;;;117;;;98.83
;;;;;;118;;;89.29
;;;;;;119;;;76.97
;;;;;;120;;;63.29
;;;;;;121;;;48.35
;;;;;;122;;;33.12
;;;;;;123;;;18.73
;;;;;;124;;;4.88
;;;;;;125;;;-8.68
;;;;;;126;;;-21.77
;;;;;;127;;;-33.88
;;;;;;128;;;-43.54
;;;;;;129;;;-48.73
;;;;;;130;;;-50.01
;;;;;;131;;;-50.08
;;;;;;132;;;-49.9
;;;;;;133;;;-47.63
;;;;;;134;;;-41.46
;;;;;;135;;;-32.03
;;;;;;136;;;-21.48
;;;;;;137;;;-9.45
;;;;;;138;;;5.71
;;;;;;139;;;23.62
;;;;;;140;;;42.74
;;;;;;141;;;61.6
;;;;;;142;;;79.26
;;;;;;143;;;95.18
;;;;;;144;;;109.13
;;;;;;145;;;119.72
;;;;;;146;;;125.12
;;;;;;147;;;125.24
;;;;;;148;;;120.88
;;;;;;149;;;113.56
;;;;;;150;;;104.71
;;;;;;151;;;94.16
;;;;;;152;;;81.21
;;;;;;153;;;65.51
;;;;;;154;;;46.74
;;;;;;155;;;26.4
;;;;;;156;;;6.68
;;;;;;157;;;-11.22
;;;;;;158;;;-28.18
;;;;;;159;;;-44.37
;;;;;;160;;;-58.1
;;;;;;161;;;-66.97
;;;;;;162;;;-69.51
;;;;;;163;;;-67.49
;;;;;;164;;;-63.47
;;;;;;165;;;-57.42
;;;;;;166;;;-46.73
;;;;;;167;;;-30.62
;;;;;;168;;;-10.41
;;;;;;169;;;11.45
;;;;;;170;;;32
;;;;;;171;;;50.08
;;;;;;172;;;67.21
;;;;;;173;;;83.28
;;;;;;174;;;95.87
;;;;;;175;;;104.13
;;;;;;176;;;108.27
;;;;;;177;;;109.16
;;;;;;178;;;108.44
;;;;;;179;;;107.45
;;;;;;180;;;105.83
;;;;;;181;;;101.47
;;;;;;182;;;91.36
;;;;;;183;;;74.49
;;;;;;184;;;54.08
;;;;;;185;;;34.35
;;;;;;186;;;15.98
;;;;;;187;;;-2.06
;;;;;;188;;;-21.27
;;;;;;189;;;-43
;;;;;;190;;;-61.22
;;;;;;191;;;-68.98
;;;;;;192;;;-69.9
;;;;;;193;;;-69.02
;;;;;;194;;;-67.66
;;;;;;195;;;-66.49
;;;;;;196;;;-65.2
;;;;;;197;;;-63.78
;;;;;;198;;;-60.9
;;;;;;199;;;-54.51
;;;;;;200;;;-42.89
;;;;;;201;;;-25.73
