;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";71.77;352.62;5528.98;;0;26.23;4.13;0.05;92.57
"triceps_brachii_long_(right)";37.37;138.21;19046.88;;1;24.48;4.15;;92.64
;;;;;2;22.45;4.18;;92.64
;;;;;3;21.94;3.71;;92.52
;;;;;4;20.03;3.79;;92.37
;;;;;5;19.76;3.78;;92.3
;;;;;6;19.7;3.58;;92.26
;;;;;7;18.3;3.82;;92.23
;;;;;8;18.31;3.79;;92.25
;;;;;9;18.15;3.49;;92.33
;;;;;10;21.29;3.5;;92.42
;;;;;11;22.71;3.57;;92.49
;;;;;12;22.34;3.51;;92.55
;;;;;13;22.94;3.55;;92.64
;;;;;14;23.71;3.65;;92.76
;;;;;15;24.49;3.49;;92.89
;;;;;16;22.04;3.61;;93.01
;;;;;17;20.63;4.26;;93.08
;;;;;18;25.42;9.5;;93.13
;;;;;19;32.61;13.91;;93.21
;;;;;20;44.43;22.27;;93.27
;;;;;21;48.78;32.4;;93.29
;;;;;22;47.87;76.53;;93.3
;;;;;23;47.48;123.8;;93.32
;;;;;24;58.32;114.38;;93.3
;;;;;25;147.7;61.45;;93.24
;;;;;26;193.25;42.56;;93.16
;;;;;27;151.36;33.46;;93.07
;;;;;28;80.3;16.46;;92.99
;;;;;29;46.57;14.31;;92.98
;;;;;30;34.82;19.1;;92.99
;;;;;31;24.8;28.98;;92.98
;;;;;32;87.72;48.69;;92.97
;;;;;33;107.41;76.22;;92.93
;;;;;34;66.37;78.53;;92.88
;;;;;35;63.39;56.93;;92.87
;;;;;36;127.2;41.77;;92.91
;;;;;37;151.83;33.69;;92.96
;;;;;38;133.7;25.24;;92.97
;;;;;39;102.55;17.56;;92.97
;;;;;40;83.09;14.59;;92.98
;;;;;41;68.41;40.75;;92.98
;;;;;42;30.27;49.84;;92.99
;;;;;43;99.09;66.85;;93
;;;;;44;111.34;100.88;;92.98
;;;;;45;62.29;98.4;;92.97
;;;;;46;45.92;74.19;;93
;;;;;47;151.53;59.68;;93.02
;;;;;48;185.38;45.3;;92.98
;;;;;49;124.36;33.17;;92.92
;;;;;50;68.17;16.23;;92.9
;;;;;51;55.35;12.44;;92.89
;;;;;52;46.51;16.55;;92.91
;;;;;53;25.66;21.84;;93.02
;;;;;54;29.29;46.39;;93.1
;;;;;55;35.42;63.63;;93.04
;;;;;56;29.26;62.79;;92.95
;;;;;57;29.85;53.96;;92.92
;;;;;58;65.84;40.2;;92.98
;;;;;59;104.12;27.3;;93.14
;;;;;60;111.62;20.67;;93.35
;;;;;61;106.56;17.15;;93.56
;;;;;62;83.25;13.17;;93.69
;;;;;63;33.72;23.63;;93.62
;;;;;64;24.04;27.69;;93.46
;;;;;65;44.28;49.59;;93.4
;;;;;66;46.46;63.94;;93.6
;;;;;67;74.48;53.06;;93.96
;;;;;68;105.78;45.5;;94.07
;;;;;69;131.95;49.67;;93.69
;;;;;70;117.88;39.49;;93.04
;;;;;71;75.12;22.95;;92.7
;;;;;72;72.93;20.64;;92.9
;;;;;73;58.28;18.1;;93.17
;;;;;74;34.57;21.85;;93.08
;;;;;75;41.11;28.76;;92.7
;;;;;76;62.8;58.72;;92.33
;;;;;77;55.52;75.94;;92.18
;;;;;78;33.8;74.76;;92.09
;;;;;79;72.73;65.31;;91.89
;;;;;80;215.28;53.57;;91.78
;;;;;81;242.12;42.3;;91.78
;;;;;82;140.98;25.08;;91.9
;;;;;83;59.98;16.39;;92.08
;;;;;84;35.61;12.68;;92.13
;;;;;85;31.35;15.26;;91.94
;;;;;86;23.08;17.12;;91.73
;;;;;87;36.53;27.33;;91.76
;;;;;88;45.96;84.57;;91.86
;;;;;89;42.57;101.68;;91.86
