;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";118.81;383.15;5528.98;;0;132.4;17.89;0.05;68.04
"triceps_brachii_long_(right)";48.49;217.43;19046.88;;1;119.31;14.43;;69.21
;;;;;2;146.68;17.19;;70.77
;;;;;3;159.63;16.31;;72.67
;;;;;4;141.03;14.22;;74.45
;;;;;5;99.65;13.88;;75.84
;;;;;6;111.33;14.13;;77.03
;;;;;7;120.3;14.83;;78.23
;;;;;8;98.55;13.08;;79.46
;;;;;9;76.97;11.46;;80.65
;;;;;10;66.68;11.29;;81.67
;;;;;11;76.61;11.16;;82.46
;;;;;12;90.35;11.11;;83.11
;;;;;13;91.54;11.27;;83.68
;;;;;14;73.96;10.71;;84.15
;;;;;15;70.46;12.24;;84.55
;;;;;16;67.03;12.47;;84.9
;;;;;17;62.91;10.71;;85.15
;;;;;18;64.78;11.31;;85.47
;;;;;19;69.56;11.34;;85.98
;;;;;20;83.27;10.71;;86.51
;;;;;21;78.02;10.76;;86.82
;;;;;22;78.41;11.24;;86.83
;;;;;23;89.68;11.77;;86.54
;;;;;24;78.38;11.2;;86.03
;;;;;25;58.02;10.22;;85.47
;;;;;26;57.42;9.77;;85.22
;;;;;27;45.98;97.5;;85.39
;;;;;28;151.38;116.36;;85.76
;;;;;29;152.66;104.38;;86.06
;;;;;30;44.16;91.17;;86.2
;;;;;31;334.54;68.79;;86.22
;;;;;32;383.15;67.12;;86.2
;;;;;33;247.09;115.32;;86.17
;;;;;34;241.58;111.57;;86.1
;;;;;35;235.58;26.59;;86.02
;;;;;36;166.74;19.12;;86.04
;;;;;37;122.62;17.62;;86.09
;;;;;38;95.3;75.33;;86.05
;;;;;39;71.81;127.39;;85.94
;;;;;40;105.49;113.68;;85.84
;;;;;41;80.85;61.66;;85.81
;;;;;42;204.71;56.3;;85.86
;;;;;43;273.31;81.97;;85.83
;;;;;44;214.26;94;;85.76
;;;;;45;165.43;77.4;;85.71
;;;;;46;169.95;50.86;;85.57
;;;;;47;150.13;18.77;;85.35
;;;;;48;147.22;16.01;;85.22
;;;;;49;117.36;85.19;;85.21
;;;;;50;64.39;217.43;;85.09
;;;;;51;68.88;202.23;;84.91
;;;;;52;58.75;55.31;;84.87
;;;;;53;140.66;192.72;;84.94
;;;;;54;218.31;191.05;;84.98
;;;;;55;187.36;55.89;;84.95
;;;;;56;140.33;81.88;;84.9
;;;;;57;149.63;100.85;;84.86
;;;;;58;127.68;70.33;;84.84
;;;;;59;99.6;16.24;;84.79
;;;;;60;48.69;62.25;;84.71
;;;;;61;73.88;77.77;;84.61
;;;;;62;66.05;67.97;;84.52
;;;;;63;141.66;58.88;;84.42
;;;;;64;231.82;54.15;;84.31
;;;;;65;266.01;54.67;;84.23
;;;;;66;207.7;45.62;;84.25
;;;;;67;139.97;68.93;;84.29
;;;;;68;155.61;65.34;;84.27
;;;;;69;131.82;24.52;;84.22
;;;;;70;119.67;20.12;;84.26
;;;;;71;91.69;38.64;;84.31
;;;;;72;86.47;102.93;;84.31
;;;;;73;87.53;99.28;;84.3
;;;;;74;29.74;49.38;;84.26
