;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";83.58;256.85;5528.98;;0;40.22;6.73;0.05;80.41
"triceps_brachii_long_(right)";75.08;288.63;19046.88;;1;37.74;6.22;;80.41
;;;;;2;37.41;6.48;;80.38
;;;;;3;37.8;6.26;;80.35
;;;;;4;33.33;6.21;;80.34
;;;;;5;36.55;6.67;;80.32
;;;;;6;40.47;6.68;;80.28
;;;;;7;36.64;6.28;;80.26
;;;;;8;37.47;6.17;;80.28
;;;;;9;40.56;6.56;;80.31
;;;;;10;35.89;6.8;;80.33
;;;;;11;36.68;6.27;;80.32
;;;;;12;43.94;5.95;;80.31
;;;;;13;46.18;6.47;;80.3
;;;;;14;40.36;6.37;;80.24
;;;;;15;33.14;6.25;;80.14
;;;;;16;31.5;6.5;;80.04
;;;;;17;35.09;6.25;;79.95
;;;;;18;38.17;6.47;;79.85
;;;;;19;47.74;6.28;;79.74
;;;;;20;45.85;5.67;;79.67
;;;;;21;34.12;6.74;;79.71
;;;;;22;32.6;6.64;;79.75
;;;;;23;33.86;104.93;;79.69
;;;;;24;62.66;208.32;;79.58
;;;;;25;101.11;182.27;;79.51
;;;;;26;230.84;276.41;;79.53
;;;;;27;256.85;288.13;;79.62
;;;;;28;142.5;93.9;;79.67
;;;;;29;31.49;198.62;;79.67
;;;;;30;44.37;203.12;;79.66
;;;;;31;127.67;64.48;;79.66
;;;;;32;206.72;174.74;;79.65
;;;;;33;251.32;200.77;;79.65
;;;;;34;188.87;125.08;;79.67
;;;;;35;36.8;178.94;;79.68
;;;;;36;75.56;168.01;;79.69
;;;;;37;104.24;42.26;;79.73
;;;;;38;160.39;165.21;;79.8
;;;;;39;179.44;165.89;;79.84
;;;;;40;112.78;51.4;;79.82
;;;;;41;27.02;87.75;;79.79
;;;;;42;26.8;101.76;;79.79
;;;;;43;123.01;76.69;;79.78
;;;;;44;160.55;115.82;;79.74
;;;;;45;143.16;125.17;;79.7
;;;;;46;100.11;74.18;;79.69
;;;;;47;34.09;88.72;;79.7
;;;;;48;32.24;93.61;;79.71
;;;;;49;101.94;56.27;;79.75
;;;;;50;139.85;138.64;;79.79
;;;;;51;212.25;161.92;;79.84
;;;;;52;190.2;93.84;;79.84
;;;;;53;34.41;148.99;;79.83
;;;;;54;27.85;150.21;;79.83
;;;;;55;114.6;47.63;;79.8
;;;;;56;163.99;149.53;;79.75
;;;;;57;166.62;195.92;;79.76
;;;;;58;123.97;138.94;;79.81
;;;;;59;51.88;150.48;;79.82
;;;;;60;36.4;146.01;;79.81
;;;;;61;97.63;40.75;;79.84
;;;;;62;129.76;81.18;;79.86
;;;;;63;132.04;97.31;;79.86
;;;;;64;102.33;95.78;;79.87
;;;;;65;27.16;98.21;;79.9
;;;;;66;28.57;62.44;;79.94
;;;;;67;102.27;31.71;;79.96
;;;;;68;130.82;76.65;;79.95
;;;;;69;221.28;118.33;;79.94
;;;;;70;204.55;96.64;;79.97
;;;;;71;19.89;91.49;;80.01
;;;;;72;18.37;92.92;;80.04
;;;;;73;62.82;29.63;;80.05
;;;;;74;113.57;51.22;;80.05
;;;;;75;192.56;98.79;;80.04
;;;;;76;169.09;88.83;;80.04
;;;;;77;27.65;34.92;;80.03
;;;;;78;23.37;33.1;;80.01
;;;;;79;75.3;27.35;;80
;;;;;80;151.61;174.31;;80.01
;;;;;81;216.23;288.63;;80.01
;;;;;82;182.09;230.96;;80.05
;;;;;83;74.62;14.07;;80.13
;;;;;84;51.35;10.47;;80.18
;;;;;85;54.4;9.58;;80.14
;;;;;86;55.13;9.13;;80
;;;;;87;46.38;9.35;;79.83
;;;;;88;43.06;8.96;;79.75
;;;;;89;41.69;7.89;;79.78
;;;;;90;39.5;7.83;;79.82
;;;;;91;37.01;8.53;;79.8
;;;;;92;36.04;8.89;;79.75
;;;;;93;39.88;9.72;;79.71
;;;;;94;41.56;9.28;;79.72
;;;;;95;42.73;8.56;;79.73
;;;;;96;39.57;8.44;;79.72
;;;;;97;33.43;7.81;;79.72
;;;;;98;34.76;7.72;;79.73
;;;;;99;35.73;7.77;;79.73
;;;;;100;28.31;6.92;;79.7
;;;;;;101;;;79.67
;;;;;;102;;;79.66
;;;;;;103;;;79.66
;;;;;;104;;;79.7
;;;;;;105;;;79.73
;;;;;;106;;;79.75
;;;;;;107;;;79.76
;;;;;;108;;;79.75
;;;;;;109;;;79.75
;;;;;;110;;;79.8
;;;;;;111;;;79.85
;;;;;;112;;;79.88
;;;;;;113;;;79.89
;;;;;;114;;;79.92
;;;;;;115;;;79.97
;;;;;;116;;;80.02
;;;;;;117;;;80.04
;;;;;;118;;;80.06
;;;;;;119;;;80.11
;;;;;;120;;;80.04
;;;;;;121;;;79.32
;;;;;;122;;;76.34
;;;;;;123;;;68.32
;;;;;;124;;;53.53
;;;;;;125;;;33.73
;;;;;;126;;;12.23
;;;;;;127;;;-9.83
;;;;;;128;;;-33.47
;;;;;;129;;;-56.85
;;;;;;130;;;-72.82
;;;;;;131;;;-78.22
;;;;;;132;;;-77
;;;;;;133;;;-71.66
;;;;;;134;;;-62.61
;;;;;;135;;;-50.6
;;;;;;136;;;-36.45
;;;;;;137;;;-20.26
;;;;;;138;;;-1.85
;;;;;;139;;;17.08
;;;;;;140;;;37.56
;;;;;;141;;;58.85
;;;;;;142;;;78.49
;;;;;;143;;;96.27
;;;;;;144;;;106.85
;;;;;;145;;;107.72
;;;;;;146;;;104.26
;;;;;;147;;;100.02
;;;;;;148;;;93.63
;;;;;;149;;;84.19
;;;;;;150;;;72.41
;;;;;;151;;;58.12
;;;;;;152;;;41.02
;;;;;;153;;;22.15
;;;;;;154;;;2.67
;;;;;;155;;;-17.44
;;;;;;156;;;-38.91
;;;;;;157;;;-59.53
;;;;;;158;;;-74.33
;;;;;;159;;;-81.14
;;;;;;160;;;-82.62
;;;;;;161;;;-81.63
;;;;;;162;;;-78.82
;;;;;;163;;;-74.13
;;;;;;164;;;-66.76
;;;;;;165;;;-55.51
;;;;;;166;;;-39.89
;;;;;;167;;;-21.07
;;;;;;168;;;-1.5
;;;;;;169;;;17.98
;;;;;;170;;;38.44
;;;;;;171;;;62.02
;;;;;;172;;;85.37
;;;;;;173;;;96.34
;;;;;;174;;;93.85
;;;;;;175;;;89.59
;;;;;;176;;;87.82
;;;;;;177;;;84.78
;;;;;;178;;;78.1
;;;;;;179;;;68.37
;;;;;;180;;;55.98
;;;;;;181;;;40.92
;;;;;;182;;;24.9
;;;;;;183;;;9.05
;;;;;;184;;;-6.9
;;;;;;185;;;-23.09
;;;;;;186;;;-40.54
;;;;;;187;;;-59
;;;;;;188;;;-72.97
;;;;;;189;;;-78.11
;;;;;;190;;;-77.33
;;;;;;191;;;-74.42
;;;;;;192;;;-70.27
;;;;;;193;;;-64.53
;;;;;;194;;;-56.3
;;;;;;195;;;-44.87
;;;;;;196;;;-30.5
;;;;;;197;;;-14.23
;;;;;;198;;;2.87
