;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";99.1;329.4;5528.98;;0;18.61;8.96;0.05;103.99
"triceps_brachii_long_(right)";38.15;173.47;19046.88;;1;17;17.59;;103.57
;;;;;2;63.37;41.42;;103.28
;;;;;3;90.14;40.32;;102.99
;;;;;4;99.29;23.42;;102.69
;;;;;5;79.8;20.53;;102.45
;;;;;6;36.59;11.3;;102.3
;;;;;7;26.98;11.06;;102.19
;;;;;8;18.64;8.76;;102.06
;;;;;9;18.57;6.61;;101.92
;;;;;10;17.81;5.7;;101.74
;;;;;11;18.73;5.99;;101.39
;;;;;12;17.76;5.72;;100.46
;;;;;13;16.14;5.81;;97.76
;;;;;14;13.99;6.4;;92.04
;;;;;15;13.58;6.58;;83.47
;;;;;16;14.18;6.4;;73.05
;;;;;17;13.52;6.24;;61.53
;;;;;18;14.97;6.65;;50.14
;;;;;19;16.21;6.35;;40.94
;;;;;20;15.38;6.43;;35.64
;;;;;21;16.3;6.46;;34.37
;;;;;22;16.25;6.98;;36.01
;;;;;23;14.4;6.98;;39.31
;;;;;24;14.79;5.41;;43.58
;;;;;25;18.87;7.79;;48.47
;;;;;26;23.25;27.93;;53.71
;;;;;27;53.21;131.04;;59.18
;;;;;28;71.71;173.47;;64.73
;;;;;29;309.38;124.83;;69.72
;;;;;30;329.4;54.04;;73.35
;;;;;31;127.94;33.92;;75.47
;;;;;32;41.29;20.83;;76.37
;;;;;33;98.15;36.8;;76.71
;;;;;34;117.57;58.15;;77.07
;;;;;35;196.11;58.14;;77.47
;;;;;36;202.53;38.77;;77.79
;;;;;37;92.2;23.62;;78
;;;;;38;37.64;14.58;;78.16
;;;;;39;69.51;57.18;;78.23
;;;;;40;83.85;100.98;;77.9
;;;;;41;196.66;92.79;;77.58
;;;;;42;238.22;41.05;;78
;;;;;43;173.84;22.89;;78.88
;;;;;44;94.04;21.5;;79.91
;;;;;45;47.75;108.91;;80.95
;;;;;46;59.88;143.83;;81.8
;;;;;47;131.91;101.41;;82.37
;;;;;48;289.68;52.09;;82.62
;;;;;49;328.73;47.51;;82.74
;;;;;50;210.9;59.3;;82.94
;;;;;51;73.57;58.82;;83.19
;;;;;52;130.59;33.45;;83.41
;;;;;53;232.59;31.88;;83.58
;;;;;54;291.31;41.7;;83.7
;;;;;55;226.14;37.34;;83.77
;;;;;56;100.07;22.12;;83.81
;;;;;57;98.72;23.89;;83.81
;;;;;58;102.17;72.98;;83.75
;;;;;59;111.33;85.29;;83.68
;;;;;60;222.62;51.6;;83.6
;;;;;61;232.83;27.11;;83.5
;;;;;62;124.45;25.79;;83.39
;;;;;63;56.85;34.97;;83.34
;;;;;64;72.89;35.4;;83.32
;;;;;65;108.5;27.74;;83.31
;;;;;66;233.07;35.97;;83.32
;;;;;67;225.38;32.23;;83.34
;;;;;68;94.26;22.65;;83.34
;;;;;69;84.74;24.8;;83.39
;;;;;70;82.85;45.94;;83.55
;;;;;71;158.17;68.77;;83.77
;;;;;72;223.78;66.98;;84.01
;;;;;73;190.42;43.91;;84.33
;;;;;74;95.37;24.1;;84.7
;;;;;75;33.38;30.78;;85.09
;;;;;76;75.94;35.56;;85.48
;;;;;77;82.88;108.16;;85.81
;;;;;78;198.02;118.47;;86.06
;;;;;79;256.1;67.89;;86.32
;;;;;80;174.4;45.82;;86.6
;;;;;81;82.5;34.67;;86.88
;;;;;82;111.77;59.71;;87.04
;;;;;83;118.9;134.37;;87.04
;;;;;84;191.81;125.3;;86.95
;;;;;85;203.32;31.27;;86.89
;;;;;86;107.87;25.44;;86.86
;;;;;87;51;20.85;;86.87
;;;;;88;43.38;16.52;;86.91
;;;;;89;32.03;11.22;;86.98
;;;;;90;36.02;11.51;;87.05
;;;;;91;34.95;8.24;;87.08
;;;;;92;27.25;6.25;;87.06
;;;;;93;26.65;6.3;;86.99
;;;;;94;25.33;5.88;;86.87
;;;;;95;31.32;6.22;;86.75
;;;;;96;36.76;6.86;;86.66
;;;;;97;29.21;6.42;;86.6
;;;;;98;21.45;5.8;;86.55
;;;;;99;23.42;5.42;;86.52
;;;;;100;33.17;5.39;;86.51
;;;;;;101;;;86.49
;;;;;;102;;;86.47
;;;;;;103;;;86.44
;;;;;;104;;;86.41
;;;;;;105;;;86.43
;;;;;;106;;;86.52
;;;;;;107;;;86.69
;;;;;;108;;;86.98
;;;;;;109;;;87.28
;;;;;;110;;;87.47
;;;;;;111;;;87.47
;;;;;;112;;;87.2
;;;;;;113;;;86.67
;;;;;;114;;;85.99
;;;;;;115;;;85.35
;;;;;;116;;;84.94
;;;;;;117;;;84.83
;;;;;;118;;;85
;;;;;;119;;;85.32
;;;;;;120;;;85.64
;;;;;;121;;;85.84
;;;;;;122;;;85.85
;;;;;;123;;;85.72
;;;;;;124;;;85.55
;;;;;;125;;;85.41
;;;;;;126;;;85.35
;;;;;;127;;;85.29
;;;;;;128;;;85.18
;;;;;;129;;;85.03
;;;;;;130;;;84.88
;;;;;;131;;;84.72
;;;;;;132;;;84.55
;;;;;;133;;;84.38
;;;;;;134;;;84.16
;;;;;;135;;;83.86
;;;;;;136;;;83.57
;;;;;;137;;;83.37
;;;;;;138;;;83.33
;;;;;;139;;;83.75
;;;;;;140;;;84.21
;;;;;;141;;;83.06
;;;;;;142;;;78.57
;;;;;;143;;;69.85
;;;;;;144;;;57.04
;;;;;;145;;;40.15
;;;;;;146;;;18.86
;;;;;;147;;;-5.46
;;;;;;148;;;-28.89
;;;;;;149;;;-47.22
;;;;;;150;;;-58.64
;;;;;;151;;;-65.41
;;;;;;152;;;-69.85
;;;;;;153;;;-71.22
;;;;;;154;;;-67.96
;;;;;;155;;;-59.37
