;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;135;62.92;21.68;;-52.31
;;;;;136;69.37;24.13;;-39.56
;;;;;137;74.76;25.54;;-24.66
;;;;;138;65.76;22.12;;-9.17
;;;;;139;50.15;18.03;;5.94
;;;;;140;46.07;16.41;;19.75
;;;;;141;46.69;17.73;;31.88
;;;;;142;42.82;17.42;;42.3
;;;;;143;38.68;16.81;;51.16
;;;;;144;25.21;15.61;;58.69
;;;;;;145;;;65.41
;;;;;;146;;;71.47
;;;;;;147;;;76.32
;;;;;;148;;;79.37
;;;;;;149;;;81.16
;;;;;;150;;;82.99
;;;;;;151;;;85.06
;;;;;;152;;;86.72
;;;;;;153;;;87.7
;;;;;;154;;;88.12
;;;;;;155;;;87.97
;;;;;;156;;;87.29
;;;;;;157;;;86.17
;;;;;;158;;;84.53
;;;;;;159;;;81.96
;;;;;;160;;;78.02
;;;;;;161;;;72.69
;;;;;;162;;;66.16
;;;;;;163;;;58.75
;;;;;;164;;;50.57
;;;;;;165;;;41.63
;;;;;;166;;;32.19
;;;;;;167;;;23.12
;;;;;;168;;;14.42
;;;;;;169;;;5.79
;;;;;;170;;;-2.6
;;;;;;171;;;-10.87
;;;;;;172;;;-18.9
;;;;;;173;;;-26.87
;;;;;;174;;;-35.18
;;;;;;175;;;-42.87
;;;;;;176;;;-48.17
;;;;;;177;;;-50.74
;;;;;;178;;;-51.63
;;;;;;179;;;-52.03
;;;;;;180;;;-52.72
;;;;;;181;;;-53.87
;;;;;;182;;;-55.38
;;;;;;183;;;-56.67
;;;;;;184;;;-57.22
;;;;;;185;;;-57.22
;;;;;;186;;;-57.14
;;;;;;187;;;-57.33
;;;;;;188;;;-57.69
;;;;;;189;;;-58.33
;;;;;;190;;;-58.66
;;;;;;191;;;-57.62
;;;;;;192;;;-53.98
;;;;;;193;;;-47.22
;;;;;;194;;;-38.36
;;;;;;195;;;-28.1
;;;;;;196;;;-16.78
;;;;;;197;;;-4.84
;;;;;;198;;;7.21
;;;;;;199;;;18.99
;;;;;;200;;;29.95
;;;;;;201;;;39.5
;;;;;;202;;;47.75
;;;;;;203;;;55.7
;;;;;;204;;;64.06
;;;;;;205;;;72.41
;;;;;;206;;;79.83
;;;;;;207;;;85.82
;;;;;;208;;;90.6
;;;;;;209;;;94.42
;;;;;;210;;;97.08
;;;;;;211;;;98.6
;;;;;;212;;;99.35
;;;;;;213;;;99.31
;;;;;;214;;;98.58
;;;;;;215;;;97.54
;;;;;;216;;;96.13
;;;;;;217;;;93.9
;;;;;;218;;;90.42
;;;;;;219;;;85.06
;;;;;;220;;;78.18
;;;;;;221;;;70.76
;;;;;;222;;;62.67
;;;;;;223;;;53.48
;;;;;;224;;;42.95
;;;;;;225;;;31.51
;;;;;;226;;;20.42
;;;;;;227;;;10.25
;;;;;;228;;;0.54
;;;;;;229;;;-7.99
;;;;;;230;;;-15.19
;;;;;;231;;;-21.1
;;;;;;232;;;-26.11
;;;;;;233;;;-31.12
;;;;;;234;;;-36.17
;;;;;;235;;;-41.23
;;;;;;236;;;-45.21
;;;;;;237;;;-47.99
;;;;;;238;;;-49.59
;;;;;;239;;;-49.6
;;;;;;240;;;-49.37
;;;;;;241;;;-49.69
;;;;;;242;;;-50.33
;;;;;;243;;;-51.31
;;;;;;244;;;-52.49
;;;;;;245;;;-53.26
;;;;;;246;;;-53.45
;;;;;;247;;;-52.82
;;;;;;248;;;-50.48
;;;;;;249;;;-45.81
;;;;;;250;;;-38.95
;;;;;;251;;;-30.33
;;;;;;252;;;-20.17
;;;;;;253;;;-8.85
;;;;;;254;;;3.06
;;;;;;255;;;15.14
;;;;;;256;;;27.24
;;;;;;257;;;38.89
;;;;;;258;;;50.08
;;;;;;259;;;61.27
;;;;;;260;;;71.62
;;;;;;261;;;79.92
;;;;;;262;;;86.37
;;;;;;263;;;91.63
;;;;;;264;;;95.43
;;;;;;265;;;97.1
;;;;;;266;;;97.08
;;;;;;267;;;96.83
;;;;;;268;;;96.72
;;;;;;269;;;96.05
;;;;;;270;;;95.06
;;;;;;271;;;94.37
;;;;;;272;;;93.83
;;;;;;273;;;92.92
;;;;;;274;;;91.2
;;;;;;275;;;88.31
;;;;;;276;;;84.11
;;;;;;277;;;77.95
;;;;;;278;;;68.89
;;;;;;279;;;56.74
;;;;;;280;;;43.67
;;;;;;281;;;31.69
;;;;;;282;;;20.99
;;;;;;283;;;11.36
;;;;;;284;;;2.54
;;;;;;285;;;-5.2
;;;;;;286;;;-11.91
;;;;;;287;;;-18.51
;;;;;;288;;;-25.68
;;;;;;289;;;-32.76
;;;;;;290;;;-38.91
;;;;;;291;;;-43.88
;;;;;;292;;;-47.94
;;;;;;293;;;-50.8
;;;;;;294;;;-52.53
;;;;;;295;;;-53.5
;;;;;;296;;;-53.65
;;;;;;297;;;-53.38
;;;;;;298;;;-53.01
;;;;;;299;;;-52.36
;;;;;;300;;;-51.35
;;;;;;301;;;-49.73
;;;;;;302;;;-47.08
;;;;;;303;;;-43.45
;;;;;;304;;;-38.82
;;;;;;305;;;-32.73
;;;;;;306;;;-24.8
;;;;;;307;;;-15.35
;;;;;;308;;;-4.77
;;;;;;309;;;6.87
;;;;;;310;;;18.92
;;;;;;311;;;30.33
;;;;;;312;;;40.97
;;;;;;313;;;51.67
;;;;;;314;;;62.23
;;;;;;315;;;71.98
;;;;;;316;;;80.54
;;;;;;317;;;87.54
;;;;;;318;;;93.38
;;;;;;319;;;98.58
;;;;;;320;;;103.28
;;;;;;321;;;107.58
;;;;;;322;;;110.38
;;;;;;323;;;111.03
;;;;;;324;;;110
;;;;;;325;;;108
;;;;;;326;;;105.61
;;;;;;327;;;102.56
;;;;;;328;;;98.6
;;;;;;329;;;93.6
;;;;;;330;;;87.63
;;;;;;331;;;80.44
;;;;;;332;;;71.2
;;;;;;333;;;59.21
;;;;;;334;;;45.36
;;;;;;335;;;32.23
;;;;;;336;;;20.4
;;;;;;337;;;10.22
;;;;;;338;;;1.78
;;;;;;339;;;-5.72
;;;;;;340;;;-12.66
;;;;;;341;;;-19.35
;;;;;;342;;;-25.31
;;;;;;343;;;-31.9
;;;;;;344;;;-39.64
;;;;;;345;;;-45.64
;;;;;;346;;;-48.2
;;;;;;347;;;-49.88
;;;;;;348;;;-52.21
;;;;;;349;;;-53.62
;;;;;;350;;;-54.08
;;;;;;351;;;-54.27
;;;;;;352;;;-54.17
;;;;;;353;;;-53.86
;;;;;;354;;;-53.08
;;;;;;355;;;-51.5
;;;;;;356;;;-49.01
;;;;;;357;;;-45.38
;;;;;;358;;;-40.95
;;;;;;359;;;-35.97
;;;;;;360;;;-30.04
;;;;;;361;;;-23.23
;;;;;;362;;;-15.67
;;;;;;363;;;-7.29
;;;;;;364;;;1.82
;;;;;;365;;;11.63
;;;;;;366;;;21.55
;;;;;;367;;;31.2
;;;;;;368;;;40.93
;;;;;;369;;;51.02
;;;;;;370;;;61.43
;;;;;;371;;;71.57
;;;;;;372;;;80.73
;;;;;;373;;;88.6
;;;;;;374;;;94.87
;;;;;;375;;;99.34
;;;;;;376;;;102.87
;;;;;;377;;;106.29
;;;;;;378;;;109.6
;;;;;;379;;;111.73
;;;;;;380;;;111.83
;;;;;;381;;;109.96
;;;;;;382;;;106.31
;;;;;;383;;;101.59
;;;;;;384;;;95.18
;;;;;;385;;;87.76
;;;;;;386;;;81.15
;;;;;;387;;;75.14
;;;;;;388;;;68.87
;;;;;;389;;;61.49
;;;;;;390;;;52.25
;;;;;;391;;;40.74
;;;;;;392;;;28.02
;;;;;;393;;;15.66
;;;;;;394;;;5
;;;;;;395;;;-3.45
;;;;;;396;;;-10.36
;;;;;;397;;;-16.32
;;;;;;398;;;-22.87
;;;;;;399;;;-31.16
;;;;;;400;;;-39.51
;;;;;;401;;;-46
;;;;;;402;;;-50.36
;;;;;;403;;;-52.79
;;;;;;404;;;-53.44
;;;;;;405;;;-53.04
;;;;;;406;;;-52.19
;;;;;;407;;;-51.28
;;;;;;408;;;-50.55
;;;;;;409;;;-49.42
;;;;;;410;;;-46.88
;;;;;;411;;;-42.23
;;;;;;412;;;-35.67
;;;;;;413;;;-27.88
;;;;;;414;;;-19.05
;;;;;;415;;;-9.12
;;;;;;416;;;1.69
;;;;;;417;;;12.77
;;;;;;418;;;23.59
;;;;;;419;;;33.91
;;;;;;420;;;43.95
;;;;;;421;;;53.63
;;;;;;422;;;62.63
;;;;;;423;;;70.99
;;;;;;424;;;78.49
;;;;;;425;;;85.18
;;;;;;426;;;91.45
;;;;;;427;;;97.48
;;;;;;428;;;103.09
;;;;;;429;;;107.88
;;;;;;430;;;110.8
;;;;;;431;;;111
;;;;;;432;;;109.67
;;;;;;433;;;108.48
;;;;;;434;;;107.84
;;;;;;435;;;107.08
;;;;;;436;;;105.55
;;;;;;437;;;102.63
;;;;;;438;;;98.04
;;;;;;439;;;92.53
;;;;;;440;;;87.23
;;;;;;441;;;82.25
;;;;;;442;;;76.95
;;;;;;443;;;70.69
;;;;;;444;;;62.1
;;;;;;445;;;50.82
;;;;;;446;;;37.86
;;;;;;447;;;24.28
;;;;;;448;;;12.39
;;;;;;449;;;3.57
;;;;;;450;;;-3.45
;;;;;;451;;;-9.84
;;;;;;452;;;-16.55
;;;;;;453;;;-24.24
;;;;;;454;;;-32.42
;;;;;;455;;;-39.01
;;;;;;456;;;-42.64
;;;;;;457;;;-44.6
;;;;;;458;;;-46.57
;;;;;;459;;;-48.57
;;;;;;460;;;-50.1
;;;;;;461;;;-51.12
;;;;;;462;;;-51.57
;;;;;;463;;;-51.71
;;;;;;464;;;-51.73
;;;;;;465;;;-51.6
;;;;;;466;;;-51.67
;;;;;;467;;;-51.66
;;;;;;468;;;-51.5
;;;;;;469;;;-50.8
;;;;;;470;;;-48.12
;;;;;;471;;;-42.88
;;;;;;472;;;-35.06
;;;;;;473;;;-24.52
;;;;;;474;;;-11.81
;;;;;;475;;;1.93
;;;;;;476;;;14.83
;;;;;;477;;;26.42
;;;;;;478;;;37.94
;;;;;;479;;;50.22
;;;;;;480;;;62.97
;;;;;;481;;;74.84
;;;;;;482;;;85.09
;;;;;;483;;;93.63
;;;;;;484;;;100.53
;;;;;;485;;;105.44
;;;;;;486;;;107.96
;;;;;;487;;;108.88
;;;;;;488;;;108.95
;;;;;;489;;;108.22
;;;;;;490;;;106.97
;;;;;;491;;;105.68
;;;;;;492;;;104.13
;;;;;;493;;;101.51
;;;;;;494;;;97.29
;;;;;;495;;;91.92
;;;;;;496;;;85.92
;;;;;;497;;;79.62
;;;;;;498;;;73.15
;;;;;;499;;;66.44
;;;;;;500;;;59.65
;;;;;;501;;;52.14
;;;;;;502;;;43.23
;;;;;;503;;;32.93
;;;;;;504;;;21.91
;;;;;;505;;;11.28
;;;;;;506;;;0.89
;;;;;;507;;;-9.18
;;;;;;508;;;-18.13
;;;;;;509;;;-25.94
;;;;;;510;;;-32.85
;;;;;;511;;;-38.83
;;;;;;512;;;-43.51
;;;;;;513;;;-46.6
;;;;;;514;;;-48.53
;;;;;;515;;;-50.01
;;;;;;516;;;-51.37
;;;;;;517;;;-52.64
;;;;;;518;;;-53.77
;;;;;;519;;;-54.43
;;;;;;520;;;-54.58
;;;;;;521;;;-54.38
;;;;;;522;;;-53.86
;;;;;;523;;;-53.22
;;;;;;524;;;-52.27
;;;;;;525;;;-50.29
;;;;;;526;;;-47.11
;;;;;;527;;;-42.79
;;;;;;528;;;-36.86
;;;;;;529;;;-29.36
;;;;;;530;;;-20.62
;;;;;;531;;;-10.82
;;;;;;532;;;-0.27
;;;;;;533;;;10.71
;;;;;;534;;;21.67
;;;;;;535;;;32.4
;;;;;;536;;;43.06
;;;;;;537;;;53.47
;;;;;;538;;;63.03
;;;;;;539;;;71.26
;;;;;;540;;;78.2
;;;;;;541;;;84.25
;;;;;;542;;;89.87
;;;;;;543;;;95.43
;;;;;;544;;;100.38
;;;;;;545;;;103.46
;;;;;;546;;;104.14
;;;;;;547;;;103.23
;;;;;;548;;;101.7
;;;;;;549;;;99.95
;;;;;;550;;;97.8
;;;;;;551;;;94.77
;;;;;;552;;;90.75
;;;;;;553;;;86.01
;;;;;;554;;;80.42
;;;;;;555;;;73.56
;;;;;;556;;;65.86
;;;;;;557;;;57.42
;;;;;;558;;;47.73
;;;;;;559;;;37.2
;;;;;;560;;;26.54
;;;;;;561;;;16.38
;;;;;;562;;;7.18
;;;;;;563;;;-2.65
;;;;;;564;;;-13.42
;;;;;;565;;;-23.34
;;;;;;566;;;-32.25
;;;;;;567;;;-39.75
;;;;;;568;;;-44.41
;;;;;;569;;;-46.14
;;;;;;570;;;-46.21
;;;;;;571;;;-45.88
;;;;;;572;;;-45.86
;;;;;;573;;;-46.21
;;;;;;574;;;-46.81
;;;;;;575;;;-47.54
;;;;;;576;;;-48.35
;;;;;;577;;;-49.04
;;;;;;578;;;-49.54
;;;;;;579;;;-49.93
;;;;;;580;;;-50.06
;;;;;;581;;;-49.7
;;;;;;582;;;-48.6
;;;;;;583;;;-46.38
;;;;;;584;;;-42.82
;;;;;;585;;;-37.92
;;;;;;586;;;-31.73
;;;;;;587;;;-24.29
;;;;;;588;;;-15.43
;;;;;;589;;;-5.05
;;;;;;590;;;6.51
;;;;;;591;;;18.51
;;;;;;592;;;30.06
;;;;;;593;;;40.6
;;;;;;594;;;49.81
;;;;;;595;;;57.74
;;;;;;596;;;65.02
;;;;;;597;;;71.89
;;;;;;598;;;78.02
;;;;;;599;;;83.15
;;;;;;600;;;87.18
;;;;;;601;;;90.61
;;;;;;602;;;95.08
;;;;;;603;;;101.65
;;;;;;604;;;108.51
;;;;;;605;;;111.33
;;;;;;606;;;110.2
;;;;;;607;;;108.72
;;;;;;608;;;107.41
;;;;;;609;;;104.75
;;;;;;610;;;100.21
;;;;;;611;;;94.4
;;;;;;612;;;87.48
;;;;;;613;;;79.44
;;;;;;614;;;70.26
;;;;;;615;;;60.57
;;;;;;616;;;50.93
;;;;;;617;;;41.25
;;;;;;618;;;31.47
;;;;;;619;;;21.65
;;;;;;620;;;12.3
;;;;;;621;;;4.13
;;;;;;622;;;-3.98
;;;;;;623;;;-12.69
;;;;;;624;;;-21.39
;;;;;;625;;;-29.85
;;;;;;626;;;-37.91
;;;;;;627;;;-44.43
;;;;;;628;;;-47.35
;;;;;;629;;;-47.66
;;;;;;630;;;-47.12
;;;;;;631;;;-46.29
;;;;;;632;;;-45.8
;;;;;;633;;;-45.74
;;;;;;634;;;-45.92
;;;;;;635;;;-46.19
;;;;;;636;;;-46.44
;;;;;;637;;;-46.62
;;;;;;638;;;-46.76
;;;;;;639;;;-46.81
;;;;;;640;;;-46.59
;;;;;;641;;;-45.89
;;;;;;642;;;-44.97
;;;;;;643;;;-44.1
;;;;;;644;;;-43.01
;;;;;;645;;;-41.07
;;;;;;646;;;-37.91
;;;;;;647;;;-34.61
;;;;;;648;;;-32.34
;;;;;;649;;;-31.06
;;;;;;650;;;-30.12
;;;;;;651;;;-28.46
;;;;;;652;;;-25.02
;;;;;;653;;;-19.88
;;;;;;654;;;-13.63
;;;;;;655;;;-6.02
;;;;;;656;;;3.71
;;;;;;657;;;16.02
;;;;;;658;;;30.4
;;;;;;659;;;46.01
;;;;;;660;;;62.03
;;;;;;661;;;77.16
;;;;;;662;;;90.11
;;;;;;663;;;100.25
;;;;;;664;;;106.34
;;;;;;665;;;108.26
;;;;;;666;;;107.95
;;;;;;667;;;107.77
;;;;;;668;;;108.39
;;;;;;669;;;108.55
;;;;;;670;;;108.05
;;;;;;671;;;107.63
;;;;;;672;;;107.61
;;;;;;673;;;107.65
;;;;;;674;;;107.51
;;;;;;675;;;107.32
;;;;;;676;;;107.29
;;;;;;677;;;107.34
;;;;;;678;;;107.27
;;;;;;679;;;107.13
;;;;;;680;;;107.12
;;;;;;681;;;107.09
;;;;;;682;;;106.8
;;;;;;683;;;106.34
;;;;;;684;;;106.11
;;;;;;685;;;105.72
;;;;;;686;;;104.56
;;;;;;687;;;103.25
;;;;;;688;;;102.72
;;;;;;689;;;103.06
;;;;;;690;;;103.42
;;;;;;691;;;103.17
;;;;;;692;;;102.21
;;;;;;693;;;100.56
;;;;;;694;;;99.12
;;;;;;695;;;98.7
;;;;;;696;;;98.58
;;;;;;697;;;98.08
;;;;;;698;;;97.63
;;;;;;699;;;97.38
;;;;;;700;;;97.23
;;;;;;701;;;97.03
;;;;;;702;;;96.67
;;;;;;703;;;96.39
;;;;;;704;;;96.39
;;;;;;705;;;96.48
;;;;;;706;;;96.52
;;;;;;707;;;96.53
;;;;;;708;;;96.59
;;;;;;709;;;96.64
;;;;;;710;;;96.62
;;;;;;711;;;96.59
;;;;;;712;;;96.58
;;;;;;713;;;96.54
;;;;;;714;;;96.46
;;;;;;715;;;96.47
;;;;;;716;;;96.55
;;;;;;717;;;96.58
;;;;;;718;;;96.47
;;;;;;719;;;96.26
;;;;;;720;;;96.11
