;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";91.41;542.62;5528.98;;0;32.57;9.43;0.05;87.04
"triceps_brachii_long_(right)";40.61;180.67;19046.88;;1;39.75;9.33;;87.06
;;;;;2;37.58;9.95;;87.1
;;;;;3;35.72;9.59;;87.12
;;;;;4;38.4;9.32;;87.1
;;;;;5;36.59;9.24;;87.07
;;;;;6;37.7;9.44;;87.1
;;;;;7;36.41;10.6;;87.13
;;;;;8;31.19;10.49;;87.17
;;;;;9;32.4;10.17;;87.19
;;;;;10;36;9.89;;87.15
;;;;;11;38.76;9.24;;87.08
;;;;;12;40.41;9.97;;87.03
;;;;;13;38.2;10.54;;87.01
;;;;;14;35.65;9.95;;87
;;;;;15;37.27;9.46;;87
;;;;;16;34.88;9.13;;87
;;;;;17;35.07;9.82;;87.01
;;;;;18;37.98;10.2;;87.01
;;;;;19;38.24;9.39;;87
;;;;;20;35.28;9.48;;86.98
;;;;;21;34.95;9.83;;86.95
;;;;;22;35.38;9.81;;86.97
;;;;;23;33.21;9.59;;87.03
;;;;;24;33.98;9.96;;87.07
;;;;;25;34.61;10.06;;87.1
;;;;;26;34.02;8.99;;87.14
;;;;;27;37.66;8.75;;87.14
;;;;;28;39.38;9.26;;87.09
;;;;;29;40.47;9.72;;87
;;;;;30;39.28;9.17;;86.92
;;;;;31;35.38;8.45;;86.9
;;;;;32;35.97;8.99;;86.9
;;;;;33;33.78;9.55;;86.92
;;;;;34;36.67;9.4;;86.95
;;;;;35;36.74;9.87;;87.01
;;;;;36;36.48;9.7;;87.08
;;;;;37;37.92;8.49;;87.11
;;;;;38;41.04;9.37;;87.08
;;;;;39;40.95;9.82;;87.02
;;;;;40;34.43;12.95;;86.95
;;;;;41;29.35;32.52;;86.9
;;;;;42;47.05;55.32;;86.87
;;;;;43;94.3;50.79;;86.89
;;;;;44;137;40.64;;86.96
;;;;;45;139.41;50.25;;87.04
;;;;;46;89.81;39.62;;87.1
;;;;;47;27.43;35.59;;87.13
;;;;;48;26.54;59.39;;87.13
;;;;;49;108.18;61.63;;87.13
;;;;;50;194.84;55.74;;87.13
;;;;;51;220.72;62.48;;87.11
;;;;;52;161.98;53.37;;87.11
;;;;;53;73.79;54.9;;87.15
;;;;;54;37.66;71.21;;87.19
;;;;;55;139.74;68.19;;87.21
;;;;;56;209.48;63.1;;87.23
;;;;;57;511.39;63.69;;87.26
;;;;;58;542.62;59.92;;87.25
;;;;;59;243.72;61.12;;87.22
;;;;;60;37;86.2;;87.19
;;;;;61;67.84;79.69;;87.16
;;;;;62;183.85;55.1;;87.16
;;;;;63;200.7;64.05;;87.17
;;;;;64;140.55;54.4;;87.17
;;;;;65;99.33;36.81;;87.2
;;;;;66;39.01;80.19;;87.26
;;;;;67;69.03;87.2;;87.31
;;;;;68;141.48;62.71;;87.3
;;;;;69;170.9;62.17;;87.19
;;;;;70;136.92;54.66;;87.04
;;;;;71;81;42.94;;86.93
;;;;;72;84.79;58.96;;86.87
;;;;;73;127.2;63.53;;86.85
;;;;;74;163.75;54.11;;86.86
;;;;;75;167.3;63.93;;86.9
;;;;;76;126.38;58.97;;86.96
;;;;;77;74.91;58.31;;87.01
;;;;;78;42.46;55.64;;87
;;;;;79;69.94;38.29;;86.97
