;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";75.05;224.71;5528.98;;0;50.7;10.18;0.05;79.9
"triceps_brachii_long_(right)";32.86;90.98;19046.88;;1;45.85;10.33;;80.14
;;;;;2;42.78;8.84;;80.37
;;;;;3;41.92;8.42;;80.48
;;;;;4;42.64;9.7;;80.37
;;;;;5;41.92;10.17;;80.14
;;;;;6;47.52;9.72;;80
;;;;;7;45.69;12.21;;79.91
;;;;;8;40.57;13.3;;79.79
;;;;;9;38.74;11.6;;79.72
;;;;;10;37.74;9.8;;79.71
;;;;;11;45.54;10.19;;79.67
;;;;;12;42.22;10.9;;79.57
;;;;;13;36.56;10.61;;79.5
;;;;;14;39.63;10.37;;79.49
;;;;;15;37.95;9.9;;79.57
;;;;;16;38.86;9.18;;79.7
;;;;;17;42.04;8.72;;79.82
;;;;;18;42.76;9.87;;79.92
;;;;;19;39.43;12.43;;79.97
;;;;;20;47.68;17.72;;79.95
;;;;;21;45.53;23.99;;79.95
;;;;;22;55.46;28.32;;80.03
;;;;;23;58.59;24.2;;80.18
;;;;;24;57.24;15.57;;80.28
;;;;;25;102.71;28.07;;80.29
;;;;;26;140.8;35.04;;80.25
;;;;;27;138.23;47;;80.21
;;;;;28;104.99;50.15;;80.2
;;;;;29;78.73;38.06;;80.21
;;;;;30;61.45;28.72;;80.22
;;;;;31;45.3;21.85;;80.24
;;;;;32;50.03;21.28;;80.24
;;;;;33;54.83;21.49;;80.22
;;;;;34;41.56;17.84;;80.25
;;;;;35;44.97;22.73;;80.31
;;;;;36;64.88;42.71;;80.35
;;;;;37;79.84;59.3;;80.37
;;;;;38;132.94;69.26;;80.41
;;;;;39;145.71;64.98;;80.54
;;;;;40;101.42;45.31;;80.7
;;;;;41;83.48;32.85;;80.85
;;;;;42;72.13;27.86;;80.97
;;;;;43;37.79;37.02;;81.14
;;;;;44;45.79;41.98;;81.37
;;;;;45;46.08;30.77;;81.63
;;;;;46;75.96;28.71;;81.82
;;;;;47;125.03;32.52;;81.81
;;;;;48;131.28;42.26;;81.64
;;;;;49;108.74;45.16;;81.44
;;;;;50;116.76;55.62;;81.28
;;;;;51;117.32;54.26;;81.13
;;;;;52;92.69;36.57;;81.03
;;;;;53;80.3;47.91;;81.01
