;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";87.74;301.52;5528.98;;0;37.65;5.02;0.05;81.52
"triceps_brachii_long_(right)";57.05;293.36;19046.88;;1;34.95;5.29;;81.51
;;;;;2;35.44;5.42;;81.52
;;;;;3;37.42;5.24;;81.55
;;;;;4;35.4;4.97;;81.59
;;;;;5;32.86;5.19;;81.67
;;;;;6;33.59;5.61;;81.78
;;;;;7;34.59;5.13;;81.89
;;;;;8;32.52;5.01;;82
;;;;;9;34.88;5.01;;82.1
;;;;;10;34.04;4.69;;82.16
;;;;;11;33.38;4.56;;82.18
;;;;;12;33.66;4.46;;82.21
;;;;;13;31.05;4.49;;82.24
;;;;;14;33.25;4.96;;82.23
;;;;;15;33;5.25;;82.23
;;;;;16;30.66;4.84;;82.24
;;;;;17;32.45;5.13;;82.26
;;;;;18;33.6;5;;82.28
;;;;;19;31.31;4.84;;82.3
;;;;;20;26.07;7.99;;82.32
;;;;;21;17.52;17.88;;82.35
;;;;;22;25.14;26.27;;82.38
;;;;;23;42.18;96.95;;82.41
;;;;;24;68.64;178.31;;82.38
;;;;;25;84.79;179.81;;82.29
;;;;;26;256.12;102.57;;82.21
;;;;;27;301.52;39.5;;82.2
;;;;;28;196.04;28.94;;82.22
;;;;;29;105.46;20.73;;82.22
;;;;;30;47.7;8.4;;82.17
;;;;;31;28.97;15.41;;82.13
;;;;;32;43.96;23.61;;82.15
;;;;;33;78.96;145.83;;82.2
;;;;;34;105.14;293.36;;82.17
;;;;;35;92.87;291.63;;82.1
;;;;;36;116.62;149.86;;82.07
;;;;;37;288.72;61.1;;82.1
;;;;;38;297.34;39.01;;82.11
;;;;;39;144.7;23.22;;82.08
;;;;;40;92.97;15.52;;82.06
;;;;;41;60.49;10.55;;82.1
;;;;;42;33.9;13.85;;82.14
;;;;;43;42.1;27.9;;82.14
;;;;;44;98.4;42.74;;82.09
;;;;;45;106.34;126.4;;82.02
;;;;;46;85.47;222.37;;82.03
;;;;;47;74.74;213.32;;82.11
;;;;;48;91.17;112.5;;82.18
;;;;;49;179.19;57.44;;82.19
;;;;;50;217.91;39.9;;82.16
;;;;;51;158.29;21.97;;82.15
;;;;;52;61.82;15.63;;82.18
;;;;;53;37.04;12.17;;82.2
;;;;;54;25.59;17.73;;82.19
;;;;;55;39.14;23.35;;82.19
;;;;;56;47.68;75.7;;82.2
;;;;;57;72.99;151.03;;82.25
;;;;;58;76.3;181.4;;82.3
;;;;;59;76.82;179.19;;82.31
;;;;;60;163.97;132.48;;82.29
;;;;;61;196.29;32.78;;82.27
;;;;;62;134;18.26;;82.3
;;;;;63;57.02;10.51;;82.4
;;;;;64;37.94;9.02;;82.51
;;;;;65;24.14;27.37;;82.58
;;;;;66;49.11;63.34;;82.63
;;;;;67;57.66;127.68;;82.69
;;;;;68;60.22;185.66;;82.77
;;;;;69;60.19;185.47;;82.81
;;;;;70;59.95;133.42;;82.81
;;;;;71;109.77;73.53;;82.81
;;;;;72;195.73;33.97;;82.81
;;;;;73;226.16;28.96;;82.84
;;;;;74;165.04;23.78;;82.9
;;;;;75;81.98;14.7;;83.01
;;;;;76;52.02;6.34;;83.17
;;;;;77;42.98;26.04;;83.31
;;;;;78;68;30.48;;83.35
;;;;;79;74.32;112.3;;83.29
;;;;;80;66.48;174.49;;83.19
;;;;;81;60.83;175.42;;83.12
;;;;;82;55.06;123.69;;83.11
