;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;380;;;75.61
;;;;;;381;;;74.11
;;;;;;382;;;71.84
;;;;;;383;;;68.33
;;;;;;384;;;62.99
;;;;;;385;;;54.77
;;;;;;386;;;45.78
;;;;;;387;;;37.75
;;;;;;388;;;29.8
;;;;;;389;;;22.37
;;;;;;390;;;15.34
;;;;;;391;;;8.2
;;;;;;392;;;0.92
;;;;;;393;;;-4.78
;;;;;;394;;;-9.14
;;;;;;395;;;-13.51
;;;;;;396;;;-18.37
;;;;;;397;;;-24.88
;;;;;;398;;;-31.51
;;;;;;399;;;-35.36
;;;;;;400;;;-36.67
;;;;;;401;;;-37.31
;;;;;;402;;;-38.01
;;;;;;403;;;-38.82
;;;;;;404;;;-39.36
;;;;;;405;;;-39.38
;;;;;;406;;;-38.88
;;;;;;407;;;-38
;;;;;;408;;;-36.78
;;;;;;409;;;-33.93
;;;;;;410;;;-28.69
;;;;;;411;;;-21.97
;;;;;;412;;;-13.99
;;;;;;413;;;-6.15
;;;;;;414;;;0.64
;;;;;;415;;;7.31
;;;;;;416;;;14.11
;;;;;;417;;;21.25
;;;;;;418;;;28.56
;;;;;;419;;;35.58
;;;;;;420;;;42.13
;;;;;;421;;;48.32
;;;;;;422;;;53.89
;;;;;;423;;;58.65
;;;;;;424;;;62.69
;;;;;;425;;;66.14
;;;;;;426;;;69.38
;;;;;;427;;;72.52
;;;;;;428;;;75.5
;;;;;;429;;;77.87
;;;;;;430;;;79.24
;;;;;;431;;;79.43
;;;;;;432;;;78.6
;;;;;;433;;;77.28
;;;;;;434;;;75.92
;;;;;;435;;;74.79
;;;;;;436;;;73.94
;;;;;;437;;;73
;;;;;;438;;;71.48
;;;;;;439;;;68.75
;;;;;;440;;;64.59
;;;;;;441;;;59.05
;;;;;;442;;;51.76
;;;;;;443;;;43.04
;;;;;;444;;;34.68
;;;;;;445;;;27.98
;;;;;;446;;;21.37
;;;;;;447;;;14.66
;;;;;;448;;;8.4
;;;;;;449;;;2.2
;;;;;;450;;;-4.77
;;;;;;451;;;-12.42
;;;;;;452;;;-19.49
;;;;;;453;;;-26.58
;;;;;;454;;;-33.45
;;;;;;455;;;-39.12
;;;;;;456;;;-43.27
;;;;;;457;;;-46.02
;;;;;;458;;;-47.57
;;;;;;459;;;-48.24
;;;;;;460;;;-48.32
;;;;;;461;;;-48.02
;;;;;;462;;;-47.44
;;;;;;463;;;-46.51
;;;;;;464;;;-45.08
;;;;;;465;;;-42.85
;;;;;;466;;;-38.85
;;;;;;467;;;-32.56
;;;;;;468;;;-24.8
;;;;;;469;;;-16.77
;;;;;;470;;;-9.13
;;;;;;471;;;-2.6
;;;;;;472;;;2.69
;;;;;;473;;;7.71
;;;;;;474;;;12.76
;;;;;;475;;;17.74
;;;;;;476;;;22.57
;;;;;;477;;;27.08
;;;;;;478;;;31.26
;;;;;;479;;;35.2
;;;;;;480;;;39.32
;;;;;;481;;;43.76
;;;;;;482;;;48.04
;;;;;;483;;;52.07
;;;;;;484;;;55.98
;;;;;;485;;;59.65
;;;;;;486;;;62.87
;;;;;;487;;;65.86
;;;;;;488;;;68.73
;;;;;;489;;;71.27
;;;;;;490;;;73
;;;;;;491;;;73.65
;;;;;;492;;;73.09
;;;;;;493;;;71.37
;;;;;;494;;;69.02
;;;;;;495;;;66.36
;;;;;;496;;;63.27
;;;;;;497;;;59.38
;;;;;;498;;;54.49
;;;;;;499;;;48.05
;;;;;;500;;;39.66
;;;;;;501;;;31.35
;;;;;;502;;;23.99
;;;;;;503;;;16.22
;;;;;;504;;;8.4
;;;;;;505;;;0.93
;;;;;;506;;;-6.08
;;;;;;507;;;-12.02
;;;;;;508;;;-17.06
;;;;;;509;;;-21.79
;;;;;;510;;;-26.33
;;;;;;511;;;-30.65
;;;;;;512;;;-34.51
;;;;;;513;;;-37.32
;;;;;;514;;;-38.75
;;;;;;515;;;-39.1
;;;;;;516;;;-38.93
;;;;;;517;;;-38.53
;;;;;;518;;;-37.95
;;;;;;519;;;-37.18
;;;;;;520;;;-36.17
;;;;;;521;;;-34.72
;;;;;;522;;;-32.25
;;;;;;523;;;-28.25
;;;;;;524;;;-23.14
;;;;;;525;;;-17.24
;;;;;;526;;;-10.98
;;;;;;527;;;-5.77
;;;;;;528;;;-1.94
;;;;;;529;;;1.73
;;;;;;530;;;6
;;;;;;531;;;10.44
;;;;;;532;;;14.76
;;;;;;533;;;18.95
;;;;;;534;;;22.94
;;;;;;535;;;26.96
;;;;;;536;;;31.19
;;;;;;537;;;35.73
;;;;;;538;;;40.43
;;;;;;539;;;45.09
;;;;;;540;;;49.77
;;;;;;541;;;54.13
;;;;;;542;;;57.75
;;;;;;543;;;60.96
;;;;;;544;;;64.37
;;;;;;545;;;68
;;;;;;546;;;71.43
;;;;;;547;;;74.3
;;;;;;548;;;76.25
;;;;;;549;;;76.57
;;;;;;550;;;74.63
;;;;;;551;;;70.98
;;;;;;552;;;66.41
;;;;;;553;;;61.22
;;;;;;554;;;55.18
;;;;;;555;;;47.93
;;;;;;556;;;39.44
;;;;;;557;;;30.82
;;;;;;558;;;22.26
;;;;;;559;;;14.46
;;;;;;560;;;8.12
;;;;;;561;;;2.85
;;;;;;562;;;-1.96
;;;;;;563;;;-6.35
;;;;;;564;;;-10
;;;;;;565;;;-14.25
;;;;;;566;;;-19.75
;;;;;;567;;;-25.95
;;;;;;568;;;-31.31
;;;;;;569;;;-34.53
;;;;;;570;;;-36.03
;;;;;;571;;;-37.63
;;;;;;572;;;-40.34
;;;;;;573;;;-43.15
;;;;;;574;;;-45.12
;;;;;;575;;;-46.36
;;;;;;576;;;-46.62
;;;;;;577;;;-45.62
;;;;;;578;;;-43.61
;;;;;;579;;;-40.97
;;;;;;580;;;-37.82
;;;;;;581;;;-34.11
;;;;;;582;;;-29.72
;;;;;;583;;;-24.34
;;;;;;584;;;-17.9
;;;;;;585;;;-11.88
;;;;;;586;;;-6.55
;;;;;;587;;;-1
;;;;;;588;;;4.68
;;;;;;589;;;10.42
;;;;;;590;;;16.06
;;;;;;591;;;21.63
;;;;;;592;;;27.15
;;;;;;593;;;32.61
;;;;;;594;;;38.11
;;;;;;595;;;43.53
;;;;;;596;;;48.49
;;;;;;597;;;53.12
;;;;;;598;;;57.49
;;;;;;599;;;61.48
;;;;;;600;;;65.35
;;;;;;601;;;69.5
;;;;;;602;;;73.68
;;;;;;603;;;77.04
;;;;;;604;;;78.79
;;;;;;605;;;78.57
;;;;;;606;;;76.54
;;;;;;607;;;73.29
;;;;;;608;;;69.44
;;;;;;609;;;65.2
;;;;;;610;;;60.76
;;;;;;611;;;56.32
;;;;;;612;;;51.3
;;;;;;613;;;45.79
;;;;;;614;;;40.15
;;;;;;615;;;34.72
;;;;;;616;;;29.53
;;;;;;617;;;24.05
;;;;;;618;;;18.2
;;;;;;619;;;11.06
;;;;;;620;;;4.08
;;;;;;621;;;-2.28
;;;;;;622;;;-8.94
;;;;;;623;;;-14.97
;;;;;;624;;;-20.56
;;;;;;625;;;-25.73
;;;;;;626;;;-30.09
;;;;;;627;;;-33.18
;;;;;;628;;;-35.2
;;;;;;629;;;-36.85
;;;;;;630;;;-38.15
;;;;;;631;;;-39.09
;;;;;;632;;;-39.59
;;;;;;633;;;-39.48
;;;;;;634;;;-38.6
;;;;;;635;;;-36.36
;;;;;;636;;;-32.68
;;;;;;637;;;-27.74
;;;;;;638;;;-21.63
;;;;;;639;;;-15.17
;;;;;;640;;;-9.11
;;;;;;641;;;-3.74
;;;;;;642;;;1.06
;;;;;;643;;;5.94
;;;;;;644;;;11.23
;;;;;;645;;;16.78
;;;;;;646;;;22.32
;;;;;;647;;;27.84
;;;;;;648;;;32.96
;;;;;;649;;;37.13
;;;;;;650;;;40.58
;;;;;;651;;;43.83
;;;;;;652;;;46.87
;;;;;;653;;;49.7
;;;;;;654;;;52.59
;;;;;;655;;;55.73
;;;;;;656;;;59.29
;;;;;;657;;;63.06
;;;;;;658;;;66.5
;;;;;;659;;;69.85
;;;;;;660;;;72.72
;;;;;;661;;;74.23
;;;;;;662;;;74.64
;;;;;;663;;;74.49
;;;;;;664;;;73.88
;;;;;;665;;;72.98
;;;;;;666;;;72.42
;;;;;;667;;;72.48
;;;;;;668;;;72.96
;;;;;;669;;;73.4
;;;;;;670;;;73.55
;;;;;;671;;;73.61
;;;;;;672;;;73.6
;;;;;;673;;;73.46
;;;;;;674;;;73.36
;;;;;;675;;;73.4
;;;;;;676;;;73.39
;;;;;;677;;;73.19
;;;;;;678;;;72.9
;;;;;;679;;;72.7
;;;;;;680;;;72.66
;;;;;;681;;;72.76
;;;;;;682;;;72.81
;;;;;;683;;;72.67
;;;;;;684;;;72.34
;;;;;;685;;;71.96
;;;;;;686;;;71.73
