;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";287.58;1083.52;5528.98;;0;110.93;46.3;0.05;76.11
"triceps_brachii_long_(right)";141.84;636.22;19046.88;;1;106.55;44.07;;76.55
;;;;;2;104.21;73.58;;77.02
;;;;;3;133.89;101.7;;77.52
;;;;;4;157.44;370.56;;77.92
;;;;;5;159.77;636.22;;78.21
;;;;;6;144.18;546.32;;78.4
;;;;;7;241.57;111.71;;78.42
;;;;;8;347.99;120.85;;78.39
;;;;;9;329.67;90.69;;78.35
;;;;;10;297.33;75.09;;78.31
;;;;;11;235.87;93.24;;78.27
;;;;;12;167.7;287.45;;78.25
;;;;;13;347.98;302.92;;78.28
;;;;;14;368.8;169.57;;78.4
;;;;;15;441.47;206.37;;78.5
;;;;;16;435.72;217.52;;78.56
;;;;;17;226.75;285.54;;78.81
;;;;;18;222.64;262.27;;79.26
;;;;;19;247.82;90.47;;79.65
;;;;;20;676.81;193.64;;79.79
;;;;;21;682.28;190.89;;79.75
;;;;;22;215.24;76.57;;79.69
;;;;;23;114.19;191.12;;79.74
;;;;;24;260.39;199.73;;79.89
;;;;;25;282.27;103.11;;80.05
;;;;;26;308.95;94.34;;80.23
;;;;;27;292.16;82.92;;80.44
;;;;;28;109.95;54.39;;80.63
;;;;;29;113.54;150.59;;80.76
;;;;;30;238.08;163.49;;80.82
;;;;;31;266.65;104.88;;80.83
;;;;;32;270.53;103.95;;80.9
;;;;;33;280.68;100.65;;80.94
;;;;;34;181.62;71.77;;80.49
;;;;;35;73.89;150.94;;79.81
;;;;;36;300.56;165.51;;79.45
;;;;;37;353.61;95.11;;79.29
;;;;;38;222.88;93.84;;79.24
;;;;;39;112.18;75.8;;79.36
;;;;;40;62;50.87;;79.59
;;;;;41;82.29;165.56;;79.75
;;;;;42;176.55;174.06;;79.86
;;;;;43;227.43;90.29;;79.96
;;;;;44;181.78;83.91;;80
;;;;;45;91.24;66.01;;80.1
;;;;;46;41.5;34.94;;80.47
;;;;;47;59.44;86.06;;80.73
;;;;;48;262.31;97.39;;80.63
;;;;;49;317.44;69.22;;80.39
;;;;;50;315.45;83.47;;80.16
;;;;;51;595.94;114.84;;80.11
;;;;;52;547.55;96;;80.4
;;;;;53;86.8;124.46;;80.8
;;;;;54;166.05;160.97;;80.91
;;;;;55;273.97;135.73;;80.78
;;;;;56;283.69;98.57;;80.53
