;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";225.92;610.75;5528.98;;0;89.99;30.9;0.05;54.34
"triceps_brachii_long_(right)";72.02;186.97;19046.88;;1;108.81;36.74;;54.27
;;;;;2;157.3;46.26;;54.29
;;;;;3;163.4;49.47;;54.28
;;;;;4;124.68;44.22;;54.25
;;;;;5;92.48;34.13;;54.28
;;;;;6;80.72;30.95;;54.37
;;;;;7;80.07;29.73;;54.44
;;;;;8;78.93;27.57;;54.48
;;;;;9;74.3;24.85;;54.5
;;;;;10;68.99;24.41;;54.47
;;;;;11;70.71;25.63;;54.42
;;;;;12;103.87;36.26;;54.26
;;;;;13;108;37.68;;53.79
;;;;;14;67.69;22.25;;52.7
;;;;;15;73.98;36.74;;50.83
;;;;;16;147.08;71.84;;49.06
;;;;;17;277.66;85.55;;48.73
;;;;;18;390.02;107.58;;49.41
;;;;;19;436.45;145.11;;49.93
;;;;;20;400.36;142.75;;50.26
;;;;;21;340.66;108.72;;50.57
;;;;;22;235.98;71.39;;50.74
;;;;;23;70.31;33.27;;50.68
;;;;;24;94.77;29.62;;50.7
;;;;;25;164.99;37.76;;51.03
;;;;;26;305.22;82.29;;51.42
;;;;;27;364.66;115.05;;51.61
;;;;;28;391.68;125.96;;51.6
;;;;;29;354.92;107.81;;51.55
;;;;;30;199.43;60.1;;51.57
;;;;;31;110.5;36.5;;51.66
;;;;;32;101.91;39.09;;51.77
;;;;;33;153.78;43.76;;51.83
;;;;;34;284.91;74.15;;51.84
;;;;;35;376.37;116.85;;51.83
;;;;;36;418.72;137.22;;51.85
;;;;;37;373.11;111.32;;51.91
;;;;;38;211.59;55.13;;51.97
;;;;;39;82.79;22.85;;51.96
;;;;;40;94.8;24.56;;51.89
;;;;;41;154.15;33.58;;51.82
;;;;;42;221.29;52.79;;51.77
;;;;;43;353.71;115.29;;51.77
;;;;;44;483.59;153.17;;51.8
;;;;;45;384.51;113.17;;51.8
;;;;;46;114.87;32.69;;51.78
;;;;;47;118.22;28.57;;51.78
;;;;;48;121.14;30.1;;51.8
;;;;;49;129.71;32;;51.81
;;;;;50;206.13;61.73;;51.86
;;;;;51;394.18;140.78;;52.02
;;;;;52;543.21;172.83;;52.18
;;;;;53;429.01;119.32;;52.16
;;;;;54;140.03;38.67;;52.01
;;;;;55;99.45;30.59;;51.86
;;;;;56;126.88;36.66;;51.74
;;;;;57;212.37;60.82;;51.73
;;;;;58;336.06;118.95;;51.79
;;;;;59;538.71;173.93;;51.84
;;;;;60;610.75;171.08;;51.87
;;;;;61;412.98;102.33;;51.87
;;;;;62;114.2;23.31;;51.88
;;;;;63;80.2;55.97;;51.9
;;;;;64;105.72;61.63;;51.91
;;;;;65;149.94;45.25;;51.98
;;;;;66;270.13;88.47;;52.16
;;;;;67;472.28;174.67;;52.42
;;;;;68;492.66;172.45;;52.66
;;;;;69;285.94;80.21;;52.76
;;;;;70;79.06;29.91;;52.76
;;;;;71;69.56;27.71;;52.77
;;;;;72;70.96;21.39;;52.36
;;;;;73;138.83;41.67;;50.83
;;;;;74;188.74;55.94;;48.23
;;;;;75;274.06;92.47;;45.16
;;;;;76;471.5;162.75;;41.79
;;;;;77;429.71;147.11;;37.77
;;;;;78;146.98;49.74;;32.76
;;;;;79;91.32;25.05;;26.37
;;;;;80;98.01;23.68;;17.65
;;;;;81;137.95;40.57;;6.62
;;;;;82;195.77;61.88;;-4.94
;;;;;83;245.5;91.45;;-16.36
;;;;;84;312.85;115.23;;-25.65
;;;;;85;372.88;120.87;;-29.19
;;;;;86;279.84;85.56;;-27.5
;;;;;87;78.11;29.49;;-25.15
;;;;;88;94.88;32.45;;-24.62
;;;;;89;182.21;51.27;;-24.01
;;;;;90;303.13;85.96;;-21.72
;;;;;91;391.36;135.23;;-18.65
;;;;;92;567.45;186.97;;-15.92
;;;;;93;546.09;166.42;;-13.37
;;;;;94;279;84.42;;-9.72
;;;;;95;153.56;53.45;;-4.17
;;;;;96;138.05;51.57;;2.97
;;;;;97;109.09;42.14;;11.18
;;;;;98;125.99;43.12;;19.82
;;;;;99;135.11;43.11;;28.28
;;;;;100;81.97;30.35;;36.14
;;;;;;101;;;43.2
;;;;;;102;;;49.16
;;;;;;103;;;53.79
;;;;;;104;;;56.55
;;;;;;105;;;57.28
;;;;;;106;;;56.6
;;;;;;107;;;55.39
;;;;;;108;;;54.61
;;;;;;109;;;54.31
;;;;;;110;;;54.18
;;;;;;111;;;54.21
;;;;;;112;;;54.55
;;;;;;113;;;55.19
;;;;;;114;;;54.83
;;;;;;115;;;51.73
;;;;;;116;;;45.54
;;;;;;117;;;37.14
;;;;;;118;;;26.48
;;;;;;119;;;13.46
;;;;;;120;;;0.04
;;;;;;121;;;-13.41
;;;;;;122;;;-25.4
;;;;;;123;;;-34.19
;;;;;;124;;;-38.75
;;;;;;125;;;-38.2
;;;;;;126;;;-34.89
;;;;;;127;;;-31.27
;;;;;;128;;;-28.44
;;;;;;129;;;-26.73
;;;;;;130;;;-25.76
;;;;;;131;;;-24.64
;;;;;;132;;;-22.43
;;;;;;133;;;-18.83
;;;;;;134;;;-14.39
;;;;;;135;;;-9.57
;;;;;;136;;;-3.94
;;;;;;137;;;3.22
;;;;;;138;;;12.05
;;;;;;139;;;22.63
;;;;;;140;;;34.25
;;;;;;141;;;44.87
;;;;;;142;;;53.57
;;;;;;143;;;59.48
;;;;;;144;;;61.23
;;;;;;145;;;59.88
;;;;;;146;;;58.09
;;;;;;147;;;57.23
;;;;;;148;;;57.28
;;;;;;149;;;57.6
;;;;;;150;;;57.67
;;;;;;151;;;57.63
;;;;;;152;;;57.64
;;;;;;153;;;57.78
;;;;;;154;;;58.07
;;;;;;155;;;57.96
;;;;;;156;;;56.31
;;;;;;157;;;52.65
;;;;;;158;;;47.07
;;;;;;159;;;39.9
;;;;;;160;;;30.84
;;;;;;161;;;19.87
;;;;;;162;;;7.93
;;;;;;163;;;-4.35
;;;;;;164;;;-15.83
;;;;;;165;;;-24.44
;;;;;;166;;;-28.81
;;;;;;167;;;-29.63
;;;;;;168;;;-28.21
;;;;;;169;;;-26.23
;;;;;;170;;;-25.31
;;;;;;171;;;-25.09
;;;;;;172;;;-24.61
;;;;;;173;;;-22.91
;;;;;;174;;;-18.97
;;;;;;175;;;-13.26
;;;;;;176;;;-6.02
;;;;;;177;;;2.94
;;;;;;178;;;12.99
;;;;;;179;;;23.51
;;;;;;180;;;33.91
;;;;;;181;;;43.36
;;;;;;182;;;51.57
;;;;;;183;;;57.21
;;;;;;184;;;59.39
;;;;;;185;;;59.8
;;;;;;186;;;59.71
;;;;;;187;;;59.68
;;;;;;188;;;60.01
;;;;;;189;;;60.27
;;;;;;190;;;60.33
;;;;;;191;;;60.39
;;;;;;192;;;60.48
;;;;;;193;;;60.45
;;;;;;194;;;60.1
;;;;;;195;;;59.37
;;;;;;196;;;57.89
;;;;;;197;;;55.01
;;;;;;198;;;49.24
;;;;;;199;;;39.61
;;;;;;200;;;27.97
;;;;;;201;;;15.08
;;;;;;202;;;0.8
;;;;;;203;;;-14.34
;;;;;;204;;;-27.58
;;;;;;205;;;-34.82
;;;;;;206;;;-36.21
;;;;;;207;;;-34.7
;;;;;;208;;;-32.31
;;;;;;209;;;-29.98
;;;;;;210;;;-28.21
;;;;;;211;;;-26.43
;;;;;;212;;;-23.43
;;;;;;213;;;-18.57
;;;;;;214;;;-11.93
;;;;;;215;;;-3.06
;;;;;;216;;;7.55
;;;;;;217;;;18.09
;;;;;;218;;;27.97
;;;;;;219;;;37.18
;;;;;;220;;;45.26
;;;;;;221;;;52.06
;;;;;;222;;;57.31
;;;;;;223;;;61.17
;;;;;;224;;;63.3
;;;;;;225;;;63.34
;;;;;;226;;;62.7
;;;;;;227;;;62.74
;;;;;;228;;;63.41
;;;;;;229;;;63.79
;;;;;;230;;;63.57
;;;;;;231;;;62.84
;;;;;;232;;;60.68
;;;;;;233;;;55.91
;;;;;;234;;;48.67
;;;;;;235;;;39.61
;;;;;;236;;;29.64
;;;;;;237;;;19.82
;;;;;;238;;;9.06
;;;;;;239;;;-3.54
;;;;;;240;;;-16.1
;;;;;;241;;;-26.14
;;;;;;242;;;-31.66
;;;;;;243;;;-32.27
;;;;;;244;;;-30.19
;;;;;;245;;;-27.94
;;;;;;246;;;-26.57
;;;;;;247;;;-25.82
;;;;;;248;;;-25.43
;;;;;;249;;;-24.46
;;;;;;250;;;-20.95
;;;;;;251;;;-15.06
;;;;;;252;;;-7.63
;;;;;;253;;;2.02
;;;;;;254;;;11.99
;;;;;;255;;;20.81
;;;;;;256;;;29.52
;;;;;;257;;;37.92
;;;;;;258;;;45.32
;;;;;;259;;;51.16
;;;;;;260;;;55.22
;;;;;;261;;;57.66
;;;;;;262;;;59.05
;;;;;;263;;;59.9
;;;;;;264;;;60.39
;;;;;;265;;;60.55
;;;;;;266;;;60.72
;;;;;;267;;;60.94
;;;;;;268;;;60.88
;;;;;;269;;;60.56
;;;;;;270;;;60.1
;;;;;;271;;;58.98
;;;;;;272;;;56.53
;;;;;;273;;;52.14
;;;;;;274;;;46.16
;;;;;;275;;;38.53
;;;;;;276;;;28.58
;;;;;;277;;;17.27
;;;;;;278;;;5.57
;;;;;;279;;;-6.82
;;;;;;280;;;-17.73
;;;;;;281;;;-25.15
;;;;;;282;;;-28.93
;;;;;;283;;;-27.9
;;;;;;284;;;-24.51
;;;;;;285;;;-21.46
;;;;;;286;;;-19.03
;;;;;;287;;;-17.73
;;;;;;288;;;-16.75
;;;;;;289;;;-14.4
;;;;;;290;;;-9.94
;;;;;;291;;;-3.85
;;;;;;292;;;3.34
;;;;;;293;;;11.26
;;;;;;294;;;19.47
;;;;;;295;;;27.65
;;;;;;296;;;35.58
;;;;;;297;;;43.05
;;;;;;298;;;49.9
;;;;;;299;;;56.27
;;;;;;300;;;61.07
;;;;;;301;;;63.35
;;;;;;302;;;63.23
;;;;;;303;;;61.06
;;;;;;304;;;59.01
;;;;;;305;;;58.33
;;;;;;306;;;58.25
;;;;;;307;;;58.32
;;;;;;308;;;58.54
;;;;;;309;;;58.82
;;;;;;310;;;58.74
;;;;;;311;;;57.55
;;;;;;312;;;54.78
;;;;;;313;;;50.06
;;;;;;314;;;43.36
;;;;;;315;;;35.34
;;;;;;316;;;26.02
;;;;;;317;;;14.55
;;;;;;318;;;1.63
;;;;;;319;;;-9.9
;;;;;;320;;;-20.85
;;;;;;321;;;-32.5
;;;;;;322;;;-40.92
;;;;;;323;;;-42.58
;;;;;;324;;;-40.11
;;;;;;325;;;-37.62
;;;;;;326;;;-35.67
;;;;;;327;;;-34.01
;;;;;;328;;;-32.53
;;;;;;329;;;-30.5
;;;;;;330;;;-27.36
;;;;;;331;;;-22.25
;;;;;;332;;;-15.13
;;;;;;333;;;-7.65
;;;;;;334;;;0.05
;;;;;;335;;;8.77
;;;;;;336;;;18.37
;;;;;;337;;;28.15
;;;;;;338;;;37.44
;;;;;;339;;;45.9
;;;;;;340;;;52.99
;;;;;;341;;;57.25
;;;;;;342;;;57.89
;;;;;;343;;;56.23
;;;;;;344;;;54.46
;;;;;;345;;;53.45
;;;;;;346;;;52.8
;;;;;;347;;;52.5
;;;;;;348;;;52.42
;;;;;;349;;;52.23
;;;;;;350;;;51.14
;;;;;;351;;;48.75
;;;;;;352;;;45.3
;;;;;;353;;;40.2
;;;;;;354;;;32.94
;;;;;;355;;;24.78
;;;;;;356;;;17.24
;;;;;;357;;;10.59
;;;;;;358;;;2.82
;;;;;;359;;;-6.84
;;;;;;360;;;-17.72
;;;;;;361;;;-28.18
;;;;;;362;;;-34.47
;;;;;;363;;;-35.24
;;;;;;364;;;-33.44
;;;;;;365;;;-31.76
;;;;;;366;;;-30.61
;;;;;;367;;;-30.33
;;;;;;368;;;-30.52
;;;;;;369;;;-30.54
;;;;;;370;;;-29.77
;;;;;;371;;;-27.64
;;;;;;372;;;-24.55
;;;;;;373;;;-20.59
;;;;;;374;;;-15.09
;;;;;;375;;;-7.97
;;;;;;376;;;0.31
;;;;;;377;;;8.95
;;;;;;378;;;17.8
;;;;;;379;;;26.85
;;;;;;380;;;35.2
;;;;;;381;;;42.31
;;;;;;382;;;48.37
;;;;;;383;;;53.32
;;;;;;384;;;56.78
;;;;;;385;;;58.35
;;;;;;386;;;58.55
;;;;;;387;;;58.37
;;;;;;388;;;58.14
;;;;;;389;;;57.93
;;;;;;390;;;57.78
;;;;;;391;;;57.73
;;;;;;392;;;57.56
;;;;;;393;;;56.2
;;;;;;394;;;52.93
;;;;;;395;;;47.61
;;;;;;396;;;40.16
;;;;;;397;;;31.03
;;;;;;398;;;20.84
;;;;;;399;;;11.43
;;;;;;400;;;3.2
;;;;;;401;;;-4.74
;;;;;;402;;;-12.64
;;;;;;403;;;-21.73
;;;;;;404;;;-30.23
;;;;;;405;;;-34.32
;;;;;;406;;;-35.33
;;;;;;407;;;-35.51
;;;;;;408;;;-34.81
;;;;;;409;;;-34.11
;;;;;;410;;;-33.85
;;;;;;411;;;-33.2
;;;;;;412;;;-30.53
;;;;;;413;;;-24.1
;;;;;;414;;;-13.89
;;;;;;415;;;-1.64
;;;;;;416;;;10.23
;;;;;;417;;;20.26
;;;;;;418;;;28.72
;;;;;;419;;;36.11
;;;;;;420;;;42.34
;;;;;;421;;;47.06
;;;;;;422;;;50.69
;;;;;;423;;;53.62
;;;;;;424;;;55.8
;;;;;;425;;;57.07
;;;;;;426;;;57.22
;;;;;;427;;;56.99
;;;;;;428;;;56.96
;;;;;;429;;;56.97
;;;;;;430;;;57.03
;;;;;;431;;;57.18
;;;;;;432;;;57.31
;;;;;;433;;;57.33
;;;;;;434;;;56.8
;;;;;;435;;;54.76
;;;;;;436;;;49.52
;;;;;;437;;;40.19
;;;;;;438;;;28.41
;;;;;;439;;;16.95
;;;;;;440;;;6.04
;;;;;;441;;;-4.45
;;;;;;442;;;-14.77
;;;;;;443;;;-24.31
;;;;;;444;;;-30.72
;;;;;;445;;;-33.33
;;;;;;446;;;-33.5
;;;;;;447;;;-33.14
;;;;;;448;;;-32.55
;;;;;;449;;;-31.67
;;;;;;450;;;-30.4
;;;;;;451;;;-28.39
;;;;;;452;;;-25.15
;;;;;;453;;;-20.49
;;;;;;454;;;-14.38
;;;;;;455;;;-6.9
;;;;;;456;;;2.34
;;;;;;457;;;12.76
;;;;;;458;;;22.91
;;;;;;459;;;32.99
;;;;;;460;;;43.01
;;;;;;461;;;52.06
;;;;;;462;;;58.67
;;;;;;463;;;62.71
;;;;;;464;;;63.76
;;;;;;465;;;63.13
;;;;;;466;;;63.07
;;;;;;467;;;62.34
;;;;;;468;;;60.58
;;;;;;469;;;58.52
;;;;;;470;;;56.93
;;;;;;471;;;56.21
;;;;;;472;;;55.8
;;;;;;473;;;55.32
;;;;;;474;;;54.96
;;;;;;475;;;54.68
;;;;;;476;;;54.44
;;;;;;477;;;54.37
;;;;;;478;;;54.42
;;;;;;479;;;54.51
;;;;;;480;;;54.69
;;;;;;481;;;55.02
;;;;;;482;;;55.36
;;;;;;483;;;55.5
;;;;;;484;;;55.57
;;;;;;485;;;55.77
;;;;;;486;;;56.1
;;;;;;487;;;56.53
;;;;;;488;;;56.91
;;;;;;489;;;57.2
;;;;;;490;;;57.44
;;;;;;491;;;57.58
;;;;;;492;;;57.65
;;;;;;493;;;57.68
;;;;;;494;;;57.68
;;;;;;495;;;57.47
;;;;;;496;;;57.09
;;;;;;497;;;56.9
;;;;;;498;;;56.9
