;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";49.61;139.84;5528.98;;0;60.64;9.37;0.05;90.17
"triceps_brachii_long_(right)";33.28;105.86;19046.88;;1;43.35;13.9;;91
;;;;;2;44.67;15.02;;91.4
;;;;;3;43.96;12.58;;90.9
;;;;;4;43.21;12.36;;89.8
;;;;;5;41.9;11.2;;88.66
;;;;;6;41.59;11.7;;87.92
;;;;;7;49.72;18.84;;87.7
;;;;;8;53.47;22.55;;87.81
;;;;;9;45.91;17.93;;87.93
;;;;;10;36.57;12.49;;87.84
;;;;;11;36.02;11.91;;87.52
;;;;;12;38.75;11.05;;87.21
;;;;;13;42.12;12.14;;87.21
;;;;;14;39.89;13.46;;87.41
;;;;;15;35.37;12.79;;87.38
;;;;;16;34.04;11.35;;87.13
;;;;;17;33.23;9.42;;86.92
;;;;;18;35.71;9.58;;87
;;;;;19;37.75;10.55;;87.38
;;;;;20;31.81;10.11;;87.76
;;;;;21;23.5;63.23;;88.03
;;;;;22;27.89;97.87;;87.93
;;;;;23;35.21;105.86;;87.3
;;;;;24;39.67;85.16;;86.77
;;;;;25;56.29;51.45;;86.81
;;;;;26;75.97;88.96;;87.05
;;;;;27;80.17;88.46;;87.05
;;;;;28;91.53;33.08;;86.89
;;;;;29;93.29;20.01;;86.84
;;;;;30;62.84;14.5;;86.93
;;;;;31;27.76;10.54;;86.85
;;;;;32;11.97;20.81;;86.66
;;;;;33;16.68;40.5;;86.58
;;;;;34;20.15;47.3;;86.52
;;;;;35;28.73;35.1;;86.4
;;;;;36;51.44;34.93;;86.28
;;;;;37;77.5;47.42;;86.19
;;;;;38;106.11;63.57;;86.03
;;;;;39;104.86;67.26;;85.81
;;;;;40;100.31;52.56;;85.68
;;;;;41;92.73;34.03;;85.87
;;;;;42;57.19;26.16;;86.69
;;;;;43;33.7;25.17;;87.91
;;;;;44;14.1;18.49;;89.04
;;;;;45;11.05;21.2;;90.09
;;;;;46;13.21;18.44;;90.86
;;;;;47;38.06;23.7;;91.05
;;;;;48;54.49;32.59;;90.84
;;;;;49;67.68;37.2;;90.44
;;;;;50;88.38;59.45;;90.16
;;;;;51;87.74;60.31;;90.04
;;;;;52;77.1;44.3;;89.44
;;;;;53;62.98;37.06;;88.42
;;;;;54;33.95;23.82;;87.83
;;;;;55;20.15;21.31;;87.48
;;;;;56;10.69;25.06;;86.99
;;;;;57;6.61;21.36;;86.49
;;;;;58;40.32;22.15;;86.01
;;;;;59;74.04;40.71;;85.57
;;;;;60;83.15;61.17;;85.25
;;;;;61;99.08;70.55;;85.07
;;;;;62;94;58.03;;85.05
;;;;;63;59.5;40.13;;85.12
;;;;;64;46.23;29.09;;85.18
;;;;;65;30.57;20.16;;85.14
;;;;;66;20.66;27.13;;85.02
;;;;;67;15.46;25.92;;84.86
;;;;;68;10.38;14.88;;84.58
;;;;;69;8.63;11.56;;84.28
;;;;;70;15.92;14.28;;84.07
;;;;;71;54.09;32.82;;83.92
;;;;;72;89.98;63.96;;83.8
;;;;;73;96.53;65.43;;83.69
;;;;;74;75.77;39.53;;83.57
;;;;;75;62.16;27.79;;83.53
;;;;;76;50.54;20.88;;83.55
;;;;;77;27.44;29.51;;83.47
;;;;;78;21.77;34.09;;83.34
;;;;;79;16.41;21.37;;83.25
;;;;;80;8.58;13.42;;83.23
;;;;;81;19.53;12.96;;83.3
;;;;;82;40.04;21.11;;83.39
;;;;;83;50.2;30.03;;83.42
;;;;;84;66.96;80.12;;83.35
;;;;;85;101.36;88.77;;83.21
;;;;;86;97.44;53.21;;83.05
;;;;;87;57.19;32.93;;82.85
;;;;;88;36.66;20.53;;82.63
;;;;;89;26.15;18.58;;82.47
;;;;;90;16.45;26.58;;82.36
;;;;;91;12.58;26.66;;82.27
;;;;;92;18.01;18.44;;82.08
;;;;;93;29.82;21.01;;81.7
;;;;;94;38.35;25.05;;81.25
;;;;;95;71.77;57.15;;80.82
;;;;;96;88.26;67.2;;80.47
;;;;;97;67.42;42.34;;80.17
;;;;;98;43.7;17.13;;79.84
;;;;;99;31.74;11.9;;79.5
;;;;;100;18.29;33.97;;79.25
;;;;;101;33.52;46.09;;79.07
;;;;;102;58.86;40.75;;78.89
;;;;;103;62.69;38.64;;78.68
;;;;;104;51.97;32.6;;78.43
;;;;;105;44.08;18.51;;78.27
;;;;;106;99.45;73.52;;78.22
;;;;;107;119.02;79.9;;78.19
;;;;;108;77.31;36.67;;78.18
;;;;;109;38.06;18.24;;78.25
;;;;;110;31.97;13.3;;78.39
;;;;;111;26.67;12.08;;78.23
;;;;;112;17.72;26.2;;74.62
;;;;;113;28.39;29.8;;63.02
;;;;;114;48.39;24.21;;43.92
;;;;;115;51.5;22.53;;21.64
;;;;;116;37.78;29.8;;-2.76
;;;;;117;37.44;30.84;;-27.83
;;;;;118;107.31;81.51;;-43.26
;;;;;119;108.35;82.58;;-46.39
;;;;;120;40.41;25.28;;-46.52
;;;;;121;30.2;17.3;;-46.98
;;;;;122;21.26;10.14;;-46.71
;;;;;123;21.56;56.69;;-46.12
;;;;;124;36.23;60.22;;-45.82
;;;;;125;43.77;27.72;;-45.86
;;;;;126;42.93;23.42;;-46.32
;;;;;127;41.28;48.52;;-46.9
;;;;;128;93.84;54.7;;-47.22
;;;;;129;139.84;83.4;;-47.09
;;;;;130;114.49;80.25;;-45.87
;;;;;131;48.46;21.84;;-42.51
;;;;;132;39.03;12.98;;-36.08
;;;;;133;31.94;14.01;;-26.28
;;;;;134;33.21;15.59;;-14.31
;;;;;135;35.17;12.56;;-1.53
;;;;;136;29.94;11.64;;11.85
;;;;;137;41.65;12.02;;25.64
;;;;;138;63.7;20.7;;40.72
;;;;;139;71.51;25.56;;58.29
;;;;;140;63;23.49;;77.45
;;;;;141;54.09;19.83;;94.83
;;;;;142;55.14;16.94;;104.26
;;;;;143;58.18;16.63;;103.79
;;;;;144;57.03;17.91;;98.59
;;;;;;145;;;94.38
;;;;;;146;;;93.26
;;;;;;147;;;93.43
;;;;;;148;;;92.95
;;;;;;149;;;91.64
;;;;;;150;;;90.36
;;;;;;151;;;90.04
;;;;;;152;;;90.32
;;;;;;153;;;90.3
;;;;;;154;;;89.8
;;;;;;155;;;89.17
;;;;;;156;;;88.74
;;;;;;157;;;88.42
;;;;;;158;;;87.41
;;;;;;159;;;84.5
;;;;;;160;;;79.08
;;;;;;161;;;72.28
;;;;;;162;;;65.06
;;;;;;163;;;56.19
;;;;;;164;;;44.51
;;;;;;165;;;30.44
;;;;;;166;;;14.92
;;;;;;167;;;-3.09
;;;;;;168;;;-24.23
;;;;;;169;;;-43.96
;;;;;;170;;;-57.44
;;;;;;171;;;-63.25
;;;;;;172;;;-63.06
;;;;;;173;;;-60.32
;;;;;;174;;;-57.34
;;;;;;175;;;-54.53
;;;;;;176;;;-52.09
;;;;;;177;;;-51.02
;;;;;;178;;;-50.88
;;;;;;179;;;-50.74
;;;;;;180;;;-50.76
;;;;;;181;;;-50.89
;;;;;;182;;;-50.52
;;;;;;183;;;-49.19
;;;;;;184;;;-46.57
;;;;;;185;;;-42.36
;;;;;;186;;;-36.43
;;;;;;187;;;-28.74
;;;;;;188;;;-19.08
;;;;;;189;;;-7.42
;;;;;;190;;;5.18
;;;;;;191;;;16.88
;;;;;;192;;;27.9
;;;;;;193;;;39.67
;;;;;;194;;;52.24
;;;;;;195;;;65.46
;;;;;;196;;;79.25
;;;;;;197;;;92.38
;;;;;;198;;;101.72
;;;;;;199;;;104.75
;;;;;;200;;;103.44
;;;;;;201;;;101.49
;;;;;;202;;;99.74
;;;;;;203;;;98.04
;;;;;;204;;;96.76
;;;;;;205;;;95.75
;;;;;;206;;;94.81
;;;;;;207;;;93.97
;;;;;;208;;;93.18
;;;;;;209;;;92.49
;;;;;;210;;;92
;;;;;;211;;;91.56
;;;;;;212;;;91.07
;;;;;;213;;;90.69
;;;;;;214;;;90.37
;;;;;;215;;;89.85
;;;;;;216;;;88.79
;;;;;;217;;;86.46
;;;;;;218;;;81.98
;;;;;;219;;;75.65
;;;;;;220;;;68.65
;;;;;;221;;;60.39
;;;;;;222;;;49.63
;;;;;;223;;;35.4
;;;;;;224;;;17.68
;;;;;;225;;;-1.03
;;;;;;226;;;-18.02
;;;;;;227;;;-32.33
;;;;;;228;;;-43.86
;;;;;;229;;;-52.1
;;;;;;230;;;-55.74
;;;;;;231;;;-55.33
;;;;;;232;;;-53.84
;;;;;;233;;;-52.07
;;;;;;234;;;-49.53
;;;;;;235;;;-46.95
;;;;;;236;;;-45.21
;;;;;;237;;;-44.61
;;;;;;238;;;-44.9
;;;;;;239;;;-45.94
;;;;;;240;;;-47.57
;;;;;;241;;;-48.97
;;;;;;242;;;-49.46
;;;;;;243;;;-49.2
;;;;;;244;;;-47.01
;;;;;;245;;;-41.76
;;;;;;246;;;-34.49
;;;;;;247;;;-26.11
;;;;;;248;;;-16.42
;;;;;;249;;;-5.21
;;;;;;250;;;6.91
;;;;;;251;;;18.6
;;;;;;252;;;28.71
;;;;;;253;;;37
;;;;;;254;;;44.04
;;;;;;255;;;50.42
;;;;;;256;;;56.29
;;;;;;257;;;62.68
;;;;;;258;;;73.59
;;;;;;259;;;87.72
;;;;;;260;;;96.33
;;;;;;261;;;96.96
;;;;;;262;;;94.88
;;;;;;263;;;94.08
;;;;;;264;;;94.05
;;;;;;265;;;93.63
;;;;;;266;;;93.28
;;;;;;267;;;93.54
;;;;;;268;;;94.07
;;;;;;269;;;94.16
;;;;;;270;;;93.79
;;;;;;271;;;93.36
;;;;;;272;;;93
;;;;;;273;;;92.65
;;;;;;274;;;92.24
;;;;;;275;;;91.5
;;;;;;276;;;89.8
;;;;;;277;;;85.92
;;;;;;278;;;78.6
;;;;;;279;;;68.8
;;;;;;280;;;56.39
;;;;;;281;;;40.3
;;;;;;282;;;22.75
;;;;;;283;;;6.74
;;;;;;284;;;-5.59
;;;;;;285;;;-15.58
;;;;;;286;;;-26.47
;;;;;;287;;;-38.22
;;;;;;288;;;-47.73
;;;;;;289;;;-51.46
;;;;;;290;;;-50.9
;;;;;;291;;;-49.61
;;;;;;292;;;-48.4
;;;;;;293;;;-46.9
;;;;;;294;;;-45.84
;;;;;;295;;;-46.3
;;;;;;296;;;-47.35
;;;;;;297;;;-47.91
;;;;;;298;;;-47.99
;;;;;;299;;;-47.69
;;;;;;300;;;-46.94
;;;;;;301;;;-46.18
;;;;;;302;;;-45.66
;;;;;;303;;;-43.67
;;;;;;304;;;-37.52
;;;;;;305;;;-27.45
;;;;;;306;;;-15.43
;;;;;;307;;;-2.38
;;;;;;308;;;10.12
;;;;;;309;;;20.62
;;;;;;310;;;29.42
;;;;;;311;;;37.52
;;;;;;312;;;45.47
;;;;;;313;;;54.43
;;;;;;314;;;67.12
;;;;;;315;;;80.14
;;;;;;316;;;86.59
;;;;;;317;;;87.55
;;;;;;318;;;87.21
;;;;;;319;;;87.56
;;;;;;320;;;88.37
;;;;;;321;;;88.64
;;;;;;322;;;88.54
;;;;;;323;;;88.56
;;;;;;324;;;88.66
;;;;;;325;;;88.5
;;;;;;326;;;88.03
;;;;;;327;;;87.53
;;;;;;328;;;87.18
;;;;;;329;;;86.98
;;;;;;330;;;86.9
;;;;;;331;;;86.81
;;;;;;332;;;86.58
;;;;;;333;;;86.1
;;;;;;334;;;84.61
;;;;;;335;;;80.65
;;;;;;336;;;74.25
;;;;;;337;;;65.88
;;;;;;338;;;56.1
;;;;;;339;;;46.31
;;;;;;340;;;36.3
;;;;;;341;;;25.62
;;;;;;342;;;15.23
;;;;;;343;;;5.53
;;;;;;344;;;-4.02
;;;;;;345;;;-14.91
;;;;;;346;;;-26.6
;;;;;;347;;;-36.45
;;;;;;348;;;-42.12
;;;;;;349;;;-43.09
;;;;;;350;;;-41.82
;;;;;;351;;;-40.25
;;;;;;352;;;-38.84
;;;;;;353;;;-37.97
;;;;;;354;;;-38.04
;;;;;;355;;;-38.84
;;;;;;356;;;-39.95
;;;;;;357;;;-40.99
;;;;;;358;;;-41.58
;;;;;;359;;;-41.54
;;;;;;360;;;-41.15
;;;;;;361;;;-40.66
;;;;;;362;;;-40.27
;;;;;;363;;;-40.05
;;;;;;364;;;-39.33
;;;;;;365;;;-36.9
;;;;;;366;;;-32.35
;;;;;;367;;;-25.96
;;;;;;368;;;-17.6
;;;;;;369;;;-7.02
;;;;;;370;;;5.99
;;;;;;371;;;21.33
;;;;;;372;;;38.02
;;;;;;373;;;56.11
;;;;;;374;;;75.69
;;;;;;375;;;90.97
;;;;;;376;;;97.12
;;;;;;377;;;97.26
;;;;;;378;;;95.99
;;;;;;379;;;95.65
;;;;;;380;;;95.68
;;;;;;381;;;95.14
;;;;;;382;;;94.33
;;;;;;383;;;93.51
;;;;;;384;;;92.66
;;;;;;385;;;91.87
;;;;;;386;;;91.41
;;;;;;387;;;91.12
;;;;;;388;;;90.76
;;;;;;389;;;90.29
;;;;;;390;;;89.81
;;;;;;391;;;89.2
;;;;;;392;;;88.08
;;;;;;393;;;85.65
;;;;;;394;;;81.42
;;;;;;395;;;76.08
;;;;;;396;;;69.42
;;;;;;397;;;60.42
;;;;;;398;;;48.8
;;;;;;399;;;35.32
;;;;;;400;;;21.71
;;;;;;401;;;10.06
;;;;;;402;;;2.08
;;;;;;403;;;-3.11
;;;;;;404;;;-7.9
;;;;;;405;;;-13.7
;;;;;;406;;;-21.33
;;;;;;407;;;-29.66
;;;;;;408;;;-36.2
;;;;;;409;;;-40.17
;;;;;;410;;;-42.26
;;;;;;411;;;-43.09
;;;;;;412;;;-43.14
;;;;;;413;;;-42.63
;;;;;;414;;;-41.71
;;;;;;415;;;-40.65
;;;;;;416;;;-39.78
;;;;;;417;;;-39.42
;;;;;;418;;;-39.76
;;;;;;419;;;-39.96
;;;;;;420;;;-38.72
;;;;;;421;;;-35.51
;;;;;;422;;;-30.25
;;;;;;423;;;-23.42
;;;;;;424;;;-15.59
;;;;;;425;;;-6.93
;;;;;;426;;;2.15
;;;;;;427;;;11.29
;;;;;;428;;;20.19
;;;;;;429;;;28.45
;;;;;;430;;;35.61
;;;;;;431;;;40.39
;;;;;;432;;;42.89
;;;;;;433;;;46.44
;;;;;;434;;;52.9
;;;;;;435;;;62.26
;;;;;;436;;;75.16
;;;;;;437;;;89.83
;;;;;;438;;;99.53
;;;;;;439;;;100.95
;;;;;;440;;;98.47
;;;;;;441;;;96.59
;;;;;;442;;;96.41
;;;;;;443;;;96.47
;;;;;;444;;;96.04
;;;;;;445;;;95.58
;;;;;;446;;;95.22
;;;;;;447;;;94.84
;;;;;;448;;;94.23
;;;;;;449;;;93.02
;;;;;;450;;;90.38
;;;;;;451;;;85.6
;;;;;;452;;;79.91
;;;;;;453;;;74.54
;;;;;;454;;;69.09
;;;;;;455;;;62.99
;;;;;;456;;;55.59
;;;;;;457;;;47.44
;;;;;;458;;;39.42
;;;;;;459;;;31.88
;;;;;;460;;;24.9
;;;;;;461;;;18.44
;;;;;;462;;;12.04
;;;;;;463;;;4.65
;;;;;;464;;;-5.1
;;;;;;465;;;-19
;;;;;;466;;;-35.94
;;;;;;467;;;-48.33
;;;;;;468;;;-50.96
;;;;;;469;;;-48.5
;;;;;;470;;;-46
;;;;;;471;;;-44.13
;;;;;;472;;;-42.66
;;;;;;473;;;-41.21
;;;;;;474;;;-39.56
;;;;;;475;;;-36.32
;;;;;;476;;;-30.45
;;;;;;477;;;-23.64
;;;;;;478;;;-17
;;;;;;479;;;-10.07
;;;;;;480;;;-3.16
;;;;;;481;;;3.27
;;;;;;482;;;9.3
;;;;;;483;;;14.86
;;;;;;484;;;19.78
;;;;;;485;;;24.42
;;;;;;486;;;30.12
;;;;;;487;;;38.68
;;;;;;488;;;51.36
;;;;;;489;;;68.23
;;;;;;490;;;88.19
;;;;;;491;;;102.41
;;;;;;492;;;104.64
;;;;;;493;;;100.42
;;;;;;494;;;94.57
;;;;;;495;;;88.31
;;;;;;496;;;82.13
;;;;;;497;;;75.6
;;;;;;498;;;68.34
;;;;;;499;;;61.06
;;;;;;500;;;54.14
;;;;;;501;;;48.27
;;;;;;502;;;44.04
;;;;;;503;;;41.13
;;;;;;504;;;39.02
;;;;;;505;;;37.5
;;;;;;506;;;36.51
;;;;;;507;;;35.87
;;;;;;508;;;35.12
;;;;;;509;;;33.83
;;;;;;510;;;31.44
;;;;;;511;;;26.98
;;;;;;512;;;19.53
;;;;;;513;;;9.11
;;;;;;514;;;-2.67
;;;;;;515;;;-15.51
;;;;;;516;;;-30.35
;;;;;;517;;;-44.84
;;;;;;518;;;-54.76
;;;;;;519;;;-58.28
;;;;;;520;;;-56.42
;;;;;;521;;;-51.51
;;;;;;522;;;-43.76
;;;;;;523;;;-32.97
;;;;;;524;;;-21.12
;;;;;;525;;;-9.26
;;;;;;526;;;2.22
;;;;;;527;;;12.96
;;;;;;528;;;22.47
;;;;;;529;;;30.42
;;;;;;530;;;37.14
;;;;;;531;;;42.72
;;;;;;532;;;47.02
;;;;;;533;;;50.02
;;;;;;534;;;52.06
;;;;;;535;;;53.78
;;;;;;536;;;55.67
;;;;;;537;;;57.65
;;;;;;538;;;59.4
;;;;;;539;;;60.72
;;;;;;540;;;61.6
;;;;;;541;;;61.88
;;;;;;542;;;61.95
;;;;;;543;;;63.55
;;;;;;544;;;69.77
;;;;;;545;;;82.89
;;;;;;546;;;94.67
;;;;;;547;;;97.72
;;;;;;548;;;95.44
;;;;;;549;;;92.43
;;;;;;550;;;91.19
