;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";90.62;250.99;5528.98;;0;22.12;21.73;0.05;56.97
"triceps_brachii_long_(right)";57.01;113.81;19046.88;;1;23.74;21.76;;58.7
;;;;;2;26.57;23.95;;60.85
;;;;;3;24.05;23.97;;63.31
;;;;;4;23.72;24.36;;65.64
;;;;;5;23.67;23.34;;67.67
;;;;;6;20.01;20.02;;69.96
;;;;;7;21.27;21.59;;72.08
;;;;;8;25.1;24.72;;73.11
;;;;;9;32.12;31.19;;73.18
;;;;;10;50.82;46.04;;73.01
;;;;;11;53.71;67.36;;73.06
;;;;;12;68.7;78.6;;73.49
;;;;;13;170.55;75.3;;74.14
;;;;;14;192.06;96.49;;74.81
;;;;;15;126.11;100.59;;75.47
;;;;;16;69.26;59.98;;75.97
;;;;;17;49.31;62.46;;76.12
;;;;;18;67.19;63.41;;75.96
;;;;;19;100.02;48.71;;75.71
;;;;;20;145;110.27;;75.48
;;;;;21;130.37;108.57;;75.28
;;;;;22;62.36;43.92;;75.07
;;;;;23;97.28;46.4;;74.89
;;;;;24;108;53.88;;74.79
;;;;;25;224.1;75.66;;74.71
;;;;;26;250.99;102.51;;74.62
;;;;;27;142.72;84.67;;74.53
;;;;;28;71.29;39.94;;74.39
;;;;;29;40.01;56.56;;74.21
;;;;;30;90.22;63.43;;74.11
;;;;;31;133.98;64.35;;74.07
;;;;;32;140.34;113.81;;74.07
;;;;;33;96.35;102.02;;74.1
;;;;;34;55.77;41.39;;74.08
;;;;;35;66.13;70.14;;74.06
;;;;;36;92.57;66.69;;74.13
;;;;;37;118.01;60.77;;74.22
;;;;;38;119.25;105;;74.37
;;;;;39;92.86;91.76;;74.61
;;;;;40;61.2;33.63;;74.87
;;;;;41;65.53;51.6;;75.07
;;;;;42;81.23;51.65;;75.16
;;;;;43;115.48;50.68;;75.08
;;;;;44;141.34;74.8;;74.85
;;;;;45;114.3;64.09;;74.5
;;;;;46;58.25;26.29;;74.17
;;;;;47;69.42;45.34;;74.09
;;;;;48;90.89;45.6;;74.32
;;;;;49;103.23;40.4;;74.71
;;;;;50;124.42;79.18;;75.09
;;;;;51;122.35;106.32;;75.56
;;;;;52;83.37;90.13;;76.3
;;;;;53;51.82;65.99;;77.28
;;;;;54;75.73;59.42;;78.41
;;;;;55;99.77;44.2;;79.57
;;;;;56;115.97;58.25;;80.75
;;;;;57;116.77;82.86;;81.95
;;;;;58;79.78;71.84;;82.97
;;;;;59;41.78;34.07;;83.1
;;;;;60;69.31;28.32;;80.44
;;;;;61;81.95;24.77;;72.81
;;;;;62;115.92;45.86;;59.36
;;;;;63;123.95;74.37;;41.32
;;;;;64;75.53;63.5;;21.21
;;;;;65;43.58;27.07;;0.29
;;;;;66;66.9;32.89;;-15.08
;;;;;67;97.16;33.37;;-20.41
;;;;;68;164.16;35.79;;-21.03
;;;;;69;184.78;86.97;;-19.86
;;;;;70;154.63;101.62;;-16.06
;;;;;71;123.71;72.5;;-9.63
;;;;;72;88.71;51.89;;-0.42
;;;;;73;83.57;44.01;;12.14
;;;;;74;82.12;38.51;;27.57
;;;;;75;79.96;40.31;;44.45
;;;;;76;83.24;45.15;;61.18
;;;;;77;99.85;48.13;;76.91
;;;;;78;94.95;49.41;;91.31
;;;;;79;70.54;49.82;;101.36
;;;;;80;78.48;58.71;;101.88
;;;;;81;107.44;61.01;;97.81
;;;;;82;104.7;47.43;;96.47
;;;;;83;77.32;37.27;;94.89
;;;;;84;70.25;33.95;;90.76
;;;;;;85;;;85.15
;;;;;;86;;;77.81
;;;;;;87;;;67.72
;;;;;;88;;;54.93
;;;;;;89;;;39.41
;;;;;;90;;;20.73
;;;;;;91;;;0
;;;;;;92;;;-20.17
;;;;;;93;;;-34.73
;;;;;;94;;;-41.75
;;;;;;95;;;-44.33
;;;;;;96;;;-44.51
;;;;;;97;;;-42.75
;;;;;;98;;;-38.78
;;;;;;99;;;-32.55
;;;;;;100;;;-23.99
;;;;;;101;;;-12.62
;;;;;;102;;;1.79
;;;;;;103;;;18.26
;;;;;;104;;;35.54
;;;;;;105;;;53.17
;;;;;;106;;;69.82
;;;;;;107;;;82.99
;;;;;;108;;;90.49
;;;;;;109;;;91.41
;;;;;;110;;;88.93
;;;;;;111;;;86.5
;;;;;;112;;;83.52
;;;;;;113;;;79.17
;;;;;;114;;;74.66
;;;;;;115;;;71.14
;;;;;;116;;;68.29
;;;;;;117;;;64.92
;;;;;;118;;;59.33
;;;;;;119;;;50.34
;;;;;;120;;;37.16
;;;;;;121;;;20.26
;;;;;;122;;;3.06
;;;;;;123;;;-12.17
;;;;;;124;;;-25.25
;;;;;;125;;;-34.51
;;;;;;126;;;-39.3
;;;;;;127;;;-41.23
;;;;;;128;;;-41.16
;;;;;;129;;;-38.75
;;;;;;130;;;-34.46
;;;;;;131;;;-28.73
;;;;;;132;;;-20.01
;;;;;;133;;;-5.93
;;;;;;134;;;13.05
;;;;;;135;;;33.54
;;;;;;136;;;53.9
;;;;;;137;;;74.45
;;;;;;138;;;91.41
;;;;;;139;;;95.38
;;;;;;140;;;90.1
;;;;;;141;;;88.42
;;;;;;142;;;89.28
;;;;;;143;;;87.73
;;;;;;144;;;84.4
;;;;;;145;;;79.76
;;;;;;146;;;73.2
;;;;;;147;;;64.82
;;;;;;148;;;54.23
;;;;;;149;;;40.81
;;;;;;150;;;24.84
;;;;;;151;;;6.33
;;;;;;152;;;-14.13
;;;;;;153;;;-29.58
;;;;;;154;;;-35.53
;;;;;;155;;;-36.03
;;;;;;156;;;-33.77
;;;;;;157;;;-28.94
;;;;;;158;;;-21.55
;;;;;;159;;;-11.88
;;;;;;160;;;-0.36
;;;;;;161;;;12.4
;;;;;;162;;;25.51
;;;;;;163;;;39.21
;;;;;;164;;;54.17
;;;;;;165;;;70.01
;;;;;;166;;;84.66
;;;;;;167;;;92.57
;;;;;;168;;;91.93
;;;;;;169;;;90.04
;;;;;;170;;;90.45
;;;;;;171;;;89.66
;;;;;;172;;;85.97
;;;;;;173;;;79.84
;;;;;;174;;;71.35
;;;;;;175;;;60.94
;;;;;;176;;;48.47
;;;;;;177;;;32.81
;;;;;;178;;;15.97
;;;;;;179;;;-0.54
;;;;;;180;;;-17.98
;;;;;;181;;;-34.89
;;;;;;182;;;-46.17
;;;;;;183;;;-49.89
;;;;;;184;;;-48.4
;;;;;;185;;;-44
;;;;;;186;;;-38.01
;;;;;;187;;;-30.68
;;;;;;188;;;-21.61
;;;;;;189;;;-10.41
;;;;;;190;;;2.52
;;;;;;191;;;15.91
;;;;;;192;;;27.62
;;;;;;193;;;38.05
;;;;;;194;;;49.1
;;;;;;195;;;60.54
;;;;;;196;;;71.54
;;;;;;197;;;80.73
;;;;;;198;;;86.38
;;;;;;199;;;88.27
;;;;;;200;;;87.3
;;;;;;201;;;85.13
;;;;;;202;;;82.56
;;;;;;203;;;78.15
;;;;;;204;;;71.83
;;;;;;205;;;64.33
;;;;;;206;;;55.6
;;;;;;207;;;45.98
;;;;;;208;;;35.41
;;;;;;209;;;24.08
;;;;;;210;;;11.35
;;;;;;211;;;-5.07
;;;;;;212;;;-23.26
;;;;;;213;;;-35.18
;;;;;;214;;;-39.14
;;;;;;215;;;-39.57
;;;;;;216;;;-38.31
;;;;;;217;;;-35.82
;;;;;;218;;;-31.82
;;;;;;219;;;-25.84
;;;;;;220;;;-17.06
;;;;;;221;;;-5.18
;;;;;;222;;;9.23
;;;;;;223;;;24.19
;;;;;;224;;;37.53
;;;;;;225;;;49.27
;;;;;;226;;;60.12
;;;;;;227;;;70.36
;;;;;;228;;;79.89
;;;;;;229;;;88.4
;;;;;;230;;;93.73
;;;;;;231;;;93.03
;;;;;;232;;;88.47
;;;;;;233;;;82.97
;;;;;;234;;;76.64
