;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";86.57;257.94;5528.98;;0;45.35;24.28;0.05;81.66
"triceps_brachii_long_(right)";40.37;182.64;19046.88;;1;39.35;17.52;;81.58
;;;;;2;35.42;15.82;;81.48
;;;;;3;32.82;15;;81.53
;;;;;4;37.27;13.57;;81.71
;;;;;5;34.8;12.53;;82
;;;;;6;24.93;12.34;;82.36
;;;;;7;26.48;12.87;;82.53
;;;;;8;26.25;12.16;;82.38
;;;;;9;25.96;10.63;;82.22
;;;;;10;27.18;11.15;;82.16
;;;;;11;29.59;12.98;;82.16
;;;;;12;31.28;13.49;;82.22
;;;;;13;29.52;14.1;;82.31
;;;;;14;27.85;14.62;;82.47
;;;;;15;25.02;13.78;;82.71
;;;;;16;28.39;13.96;;82.94
;;;;;17;27.85;13.49;;83.04
;;;;;18;25.99;12.75;;83.01
;;;;;19;30;12.95;;82.93
;;;;;20;45.73;17.67;;82.79
;;;;;21;44.06;17.11;;82.62
;;;;;22;25.26;11.27;;82.54
;;;;;23;27.26;12.06;;82.56
;;;;;24;27.71;12.25;;82.57
;;;;;25;23.6;11.94;;82.47
;;;;;26;25.34;12.74;;82.34
;;;;;27;29.37;90.83;;82.34
;;;;;28;91.04;122.91;;82.47
;;;;;29;112.64;85.31;;82.55
;;;;;30;129.15;38.68;;82.46
;;;;;31;178.95;53.74;;82.33
;;;;;32;172.51;51.1;;82.32
;;;;;33;109.35;34.23;;82.43
;;;;;34;51.61;22.96;;82.6
;;;;;35;61.3;32.31;;82.79
;;;;;36;61.48;43.37;;82.93
;;;;;37;39.57;37.37;;83
;;;;;38;135.31;40.41;;83.02
;;;;;39;210.82;49.26;;83.01
;;;;;40;237.11;52.46;;82.97
;;;;;41;216.86;44.82;;82.84
;;;;;42;137.83;34.19;;82.74
;;;;;43;46.39;40.62;;82.75
;;;;;44;41.14;44.85;;82.83
;;;;;45;58.79;39.13;;82.95
;;;;;46;106.67;35.35;;83.01
;;;;;47;150.4;41.98;;82.98
;;;;;48;179.99;49.2;;82.95
;;;;;49;149.97;44.35;;82.95
;;;;;50;71.22;29.44;;82.89
;;;;;51;35.85;59.02;;82.76
;;;;;52;54.43;180.95;;82.65
;;;;;53;78.5;182.64;;82.6
;;;;;54;155.91;73.97;;82.56
;;;;;55;192.42;52.84;;82.5
;;;;;56;255.09;51.13;;82.49
;;;;;57;257.94;47.22;;82.51
;;;;;58;147.37;43.31;;82.51
;;;;;59;65.26;64.36;;82.39
;;;;;60;35.18;74.79;;82.26
;;;;;61;58.34;58.68;;82.25
