;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";92.37;274.46;5528.98;;0;49.79;6.68;0.05;64.23
"triceps_brachii_long_(right)";38.8;148.87;19046.88;;1;49.5;7.44;;64.18
;;;;;2;56.66;7.75;;64.14
;;;;;3;63.13;7.14;;64.23
;;;;;4;58.06;7.27;;64.49
;;;;;5;40.4;7.11;;64.89
;;;;;6;40.51;6.25;;65.39
;;;;;7;47.1;5.79;;65.89
;;;;;8;41.29;5.58;;66.23
;;;;;9;35.05;6.44;;66.32
;;;;;10;37.01;7.59;;66.33
;;;;;11;37.47;7.36;;66.5
;;;;;12;40.68;6.73;;66.87
;;;;;13;37.56;25.61;;67.24
;;;;;14;39.29;51.62;;67.42
;;;;;15;114.69;92.91;;67.46
;;;;;16;165.8;84.41;;67.45
;;;;;17;144.47;27.72;;67.49
;;;;;18;152.25;20.98;;67.61
;;;;;19;262.22;22.89;;67.71
;;;;;20;239.34;23.29;;67.73
;;;;;21;80.33;30.45;;67.56
;;;;;22;51.61;100.56;;67.06
;;;;;23;57.95;116.43;;66.45
;;;;;24;110.89;71.47;;66.21
;;;;;25;155;37.21;;66.32
;;;;;26;207.02;35.64;;66.44
;;;;;27;214.34;31.8;;66.52
;;;;;28;128.43;38.46;;66.64
;;;;;29;39.74;59.79;;66.71
;;;;;30;84.31;66.86;;66.67
;;;;;31;83.66;79.07;;66.61
;;;;;32;48.07;86.2;;66.56
;;;;;33;96.3;67.78;;66.46
;;;;;34;151.73;42.21;;66.34
;;;;;35;150.1;33.39;;66.26
;;;;;36;114.96;27.81;;66.26
;;;;;37;80.47;42.76;;66.29
;;;;;38;34.84;46.98;;66.32
;;;;;39;39.08;73.87;;66.35
;;;;;40;41.71;92.07;;66.28
;;;;;41;101.85;63.8;;66.19
;;;;;42;128.07;27.3;;66.14
;;;;;43;99.71;21.36;;66.14
;;;;;44;114.51;28.19;;66.14
;;;;;45;104.41;41.08;;66.12
;;;;;46;41.01;46.62;;66.03
;;;;;47;40.78;64.44;;65.94
;;;;;48;34.18;72.68;;65.93
;;;;;49;36.61;53.32;;65.94
;;;;;50;157.98;41.33;;65.93
;;;;;51;160.77;38.89;;65.92
;;;;;52;74.65;32.34;;65.94
;;;;;53;64;41.07;;65.99
;;;;;54;49.08;38.85;;66.08
;;;;;55;48.92;52.27;;66.28
;;;;;56;35.2;80.76;;66.5
;;;;;57;73.26;71.68;;66.6
;;;;;58;114.4;35.51;;66.61
;;;;;59;133.19;26.94;;66.61
;;;;;60;101.4;27.12;;66.61
;;;;;61;42.42;25.04;;66.58
;;;;;62;40.26;45.09;;66.48
;;;;;63;57.32;114.06;;66.4
;;;;;64;62.9;148.87;;66.45
;;;;;65;72.77;115.36;;66.58
;;;;;66;131.78;57.13;;66.68
;;;;;67;158.67;39.55;;66.73
;;;;;68;185.16;28.83;;66.76
;;;;;69;152.73;30.94;;66.85
;;;;;70;33.4;38.62;;67.04
;;;;;71;36.64;49.57;;67.23
;;;;;72;33.89;65.4;;67.32
;;;;;73;85.78;55.08;;67.21
;;;;;74;141.17;31.24;;65.94
;;;;;75;189.32;32.31;;60.86
;;;;;76;225.83;33.5;;48.86
;;;;;77;168.7;40.87;;30.27
;;;;;78;36.81;50.1;;8.42
;;;;;79;39.59;60.13;;-16.03
;;;;;80;28.41;65.26;;-37.61
;;;;;81;53.61;49.03;;-48.95
;;;;;82;124.04;29.04;;-50.77
;;;;;83;124.44;26.39;;-48.36
;;;;;84;112.1;21.35;;-42.86
;;;;;85;119.94;25.05;;-32.62
;;;;;86;68.79;25.48;;-19.2
;;;;;87;32.06;34.11;;-3.19
;;;;;88;36.95;41.66;;14.64
;;;;;89;35.39;41.13;;32.3
;;;;;90;138.78;39.74;;48.47
;;;;;91;163.55;31.8;;62.63
;;;;;92;169.81;25.67;;74.97
;;;;;93;158.37;27.13;;86.1
;;;;;94;106.45;24.37;;97.46
;;;;;95;255.24;24.2;;108.23
;;;;;96;274.46;22.01;;115.22
;;;;;97;148.28;12.14;;117.07
;;;;;98;85.78;8.55;;118.11
;;;;;99;61.38;8.34;;120.36
;;;;;100;54.25;7.42;;121.12
;;;;;101;65.4;7.33;;120.31
;;;;;102;71.21;8.14;;119.17
;;;;;103;61.03;8.22;;118.58
;;;;;104;50.48;6.88;;118.33
;;;;;105;46.21;6.33;;118.03
;;;;;106;37.06;6.19;;117.67
;;;;;107;31.82;5.98;;117.25
;;;;;108;20.97;4.15;;116.5
;;;;;;109;;;114.64
;;;;;;110;;;110.65
;;;;;;111;;;104.08
;;;;;;112;;;94
;;;;;;113;;;79.28
;;;;;;114;;;60.3
;;;;;;115;;;38.14
;;;;;;116;;;14.57
;;;;;;117;;;-6.91
;;;;;;118;;;-23.04
;;;;;;119;;;-34.01
;;;;;;120;;;-42.21
;;;;;;121;;;-48.39
;;;;;;122;;;-53.17
;;;;;;123;;;-56.69
;;;;;;124;;;-58.36
;;;;;;125;;;-58.29
;;;;;;126;;;-55.83
;;;;;;127;;;-50.31
;;;;;;128;;;-41.34
;;;;;;129;;;-28.96
;;;;;;130;;;-13.86
