;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";89.08;305.7;5528.98;;0;215.56;97.15;0.05;83.98
"triceps_brachii_long_(right)";58.87;117.56;19046.88;;1;226.65;88.62;;85.28
;;;;;2;179.6;71.62;;86.66
;;;;;3;113.66;51.66;;88.56
;;;;;4;93.18;42.7;;89.78
;;;;;5;93.33;40.51;;88.97
;;;;;6;96.02;38.08;;86.12
;;;;;7;94.71;37.83;;83.75
;;;;;8;106.16;46.25;;83.3
;;;;;9;106.41;44.73;;84.02
;;;;;10;85.94;35.74;;84.69
;;;;;11;82.8;37.43;;82.94
;;;;;12;79.86;33.22;;78.08
;;;;;13;88.97;37.48;;72.32
;;;;;14;76.55;51.45;;68.16
;;;;;15;55.09;52.61;;66.05
;;;;;16;54.4;67.17;;65.05
;;;;;17;111.65;70.17;;64.54
;;;;;18;132.79;57.68;;64.16
;;;;;19;103.22;92.9;;64.24
;;;;;20;70.25;85.87;;64.88
;;;;;21;48.5;34.99;;65.61
;;;;;22;59.8;72.67;;66.2
;;;;;23;48.77;87.11;;66.52
;;;;;24;69.11;61.57;;66.51
;;;;;25;133.91;42.41;;66.41
;;;;;26;152.77;72.53;;66.47
;;;;;27;125.79;90.37;;66.72
;;;;;28;109.97;93.48;;66.97
;;;;;29;84.37;78.29;;67.1
;;;;;30;54.35;57.76;;67.2
;;;;;31;50.47;59.13;;67.34
;;;;;32;81.35;50.91;;67.55
;;;;;33;99.82;48.65;;67.71
;;;;;34;92.46;91.66;;67.79
;;;;;35;78.83;94.89;;67.79
;;;;;36;49.77;46.1;;67.66
;;;;;37;30.91;18.82;;67.36
;;;;;38;41.23;28.15;;66.93
;;;;;39;56.98;65.46;;66.55
;;;;;40;61.56;81.84;;66.3
;;;;;41;92.08;62.32;;66.03
;;;;;42;267.78;85.44;;65.73
;;;;;43;305.7;117.56;;65.48
;;;;;44;177.45;90.33;;65.18
;;;;;45;76.13;38.49;;64.68
;;;;;46;66.55;73.13;;63.88
;;;;;47;52.48;95.24;;62.6
;;;;;48;65.72;87.01;;61.08
;;;;;49;114.8;68.5;;60.26
;;;;;50;145.87;88.63;;60.27
;;;;;51;133.74;100.23;;60.31
;;;;;52;82.98;64.08;;60.25
;;;;;53;59.96;44.37;;60.37
;;;;;54;67.61;79.69;;60.69
;;;;;55;48.87;90.2;;61.05
;;;;;56;31.05;61.36;;61.38
;;;;;57;43.12;35.9;;61.65
;;;;;58;87.56;53.63;;61.84
;;;;;59;112.16;85.55;;61.87
;;;;;60;115.72;93.79;;61.87
;;;;;61;93.21;62.19;;61.95
;;;;;62;61.43;26.01;;62.05
;;;;;63;61.01;34.57;;62.14
;;;;;64;52.74;35.92;;62.23
;;;;;65;90.29;38.18;;62.33
;;;;;66;123.63;58.39;;62.44
;;;;;67;117.14;81.78;;62.6
;;;;;68;85.05;69.52;;62.87
;;;;;69;59.17;30.39;;63.19
;;;;;70;80.18;33.07;;63.52
;;;;;71;79.19;60.45;;63.83
;;;;;72;54.55;57.72;;64.25
;;;;;73;90.65;35.63;;64.8
;;;;;74;107.37;47.54;;65.59
;;;;;75;104.23;69.99;;66.91
;;;;;76;94.15;82.51;;68.5
;;;;;77;70.97;60.16;;69.19
;;;;;78;62.7;22.13;;67.29
;;;;;79;51.79;25.13;;60.11
;;;;;80;48.62;44.46;;46.28
;;;;;81;59.35;47.56;;27.76
;;;;;82;102.11;48.72;;6.44
;;;;;83;109.48;70.65;;-13.04
;;;;;84;84.73;71.78;;-25.82
;;;;;85;62.8;46.49;;-32.92
;;;;;86;48.47;25.42;;-36.42
;;;;;87;61.8;31.5;;-37.6
;;;;;88;52.59;37.95;;-37.69
;;;;;89;66.07;35.38;;-37.19
;;;;;90;138.35;52.29;;-36.3
;;;;;91;176.91;96.27;;-34.67
;;;;;92;150;104.41;;-30.37
;;;;;93;93.11;75.19;;-21.2
;;;;;94;58.48;52.09;;-6.94
;;;;;95;39.24;42.15;;10.23
;;;;;96;34.24;37.05;;26.81
;;;;;97;32.06;32.12;;40.93
;;;;;98;32.59;32.07;;53.41
;;;;;99;31.02;29.96;;64.46
;;;;;100;30.34;28.1;;72.9
;;;;;;101;;;78.17
;;;;;;102;;;80.65
;;;;;;103;;;81.34
;;;;;;104;;;80.77
;;;;;;105;;;79.02
;;;;;;106;;;76.32
;;;;;;107;;;72.23
;;;;;;108;;;65.68
;;;;;;109;;;56.25
;;;;;;110;;;44.56
;;;;;;111;;;31.48
;;;;;;112;;;19.54
;;;;;;113;;;9.63
;;;;;;114;;;-0.46
;;;;;;115;;;-12.96
;;;;;;116;;;-29.29
;;;;;;117;;;-44.3
;;;;;;118;;;-52.84
;;;;;;119;;;-56.63
;;;;;;120;;;-58.1
;;;;;;121;;;-57.98
;;;;;;122;;;-56.78
;;;;;;123;;;-55.54
;;;;;;124;;;-54.61
;;;;;;125;;;-54.04
;;;;;;126;;;-52.94
;;;;;;127;;;-50.04
;;;;;;128;;;-45.09
;;;;;;129;;;-38.45
;;;;;;130;;;-30.15
;;;;;;131;;;-19.63
;;;;;;132;;;-6.95
;;;;;;133;;;6.92
;;;;;;134;;;20.29
;;;;;;135;;;32.07
;;;;;;136;;;42.82
;;;;;;137;;;53.34
;;;;;;138;;;63.96
;;;;;;139;;;74.22
;;;;;;140;;;80.78
;;;;;;141;;;81.52
;;;;;;142;;;81.18
;;;;;;143;;;81.82
;;;;;;144;;;81.06
;;;;;;145;;;79.32
;;;;;;146;;;77.58
;;;;;;147;;;75.96
;;;;;;148;;;74.46
;;;;;;149;;;73.07
;;;;;;150;;;71.21
;;;;;;151;;;67.49
;;;;;;152;;;60.47
