;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";153.36;523.16;5528.98;;0;68.27;16.32;0.05;89.25
"triceps_brachii_long_(right)";73.34;292.05;19046.88;;1;61.81;14.49;;89.24
;;;;;2;65.63;13.72;;88.37
;;;;;3;71.23;14.82;;87.45
;;;;;4;72.39;14.25;;87.27
;;;;;5;65.17;12.68;;87.75
;;;;;6;56.5;12.01;;88.07
;;;;;7;61.57;12.38;;87.58
;;;;;8;66.89;13.22;;86.6
;;;;;9;70.67;13.39;;85.94
;;;;;10;65.43;13.53;;85.42
;;;;;11;70.29;14.52;;84.58
;;;;;12;71.42;14.66;;83.7
;;;;;13;57.72;14.09;;83.01
;;;;;14;59.22;13.57;;82.22
;;;;;15;64.44;13.11;;81.09
;;;;;16;65.43;14.21;;79.91
;;;;;17;59.81;13.55;;79
;;;;;18;58.38;13.45;;78.34
;;;;;19;70.16;16.23;;77.71
;;;;;20;72.52;16.37;;77.08
;;;;;21;57.08;40.4;;76.59
;;;;;22;72.85;134.01;;76.24
;;;;;23;93.34;284.92;;75.83
;;;;;24;72.44;271.62;;75.32
;;;;;25;128.65;125.61;;74.92
;;;;;26;172.53;89.57;;74.85
;;;;;27;381.75;82.32;;74.96
;;;;;28;447.65;84.34;;74.96
;;;;;29;306.05;47.04;;74.76
;;;;;30;248.83;31.52;;74.59
;;;;;31;208.2;59.12;;74.52
;;;;;32;107.46;67.83;;74.26
;;;;;33;111.63;186.83;;73.62
;;;;;34;100.65;249.39;;72.8
;;;;;35;54.69;197.15;;72.24
;;;;;36;57.35;103.62;;72.07
;;;;;37;95.88;40.73;;72.01
;;;;;38;234.7;53.27;;71.81
;;;;;39;469.31;117.13;;71.56
;;;;;40;478.07;115.85;;71.4
;;;;;41;343.99;60.8;;71.38
;;;;;42;262.69;53.47;;71.51
;;;;;43;95.76;33.64;;71.77
;;;;;44;95.08;221.02;;72.04
;;;;;45;88.58;251.73;;72.21
;;;;;46;46.3;137.89;;72.26
;;;;;47;42.11;68.64;;72.29
;;;;;48;88.87;49.79;;72.43
;;;;;49;152.63;55.63;;72.68
;;;;;50;425.46;91.22;;72.89
;;;;;51;466.28;98.42;;72.95
;;;;;52;292.11;64.26;;72.88
;;;;;53;201.21;47.36;;72.79
;;;;;54;118.52;28.66;;72.76
;;;;;55;84.01;90.01;;72.79
;;;;;56;51.36;161.17;;72.87
;;;;;57;45.38;161.87;;73.05
;;;;;58;29.77;100.74;;73.33
;;;;;59;58.67;54.05;;73.58
;;;;;60;120.41;45.1;;73.72
;;;;;61;243.24;63.3;;73.8
;;;;;62;422.01;89.15;;73.82
;;;;;63;408.82;81.22;;73.77
;;;;;64;239.9;49.8;;73.66
;;;;;65;152.96;38.24;;73.47
