;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";66.25;171.64;5528.98;;0;22.56;26.03;0.05;61.29
"triceps_brachii_long_(right)";56.86;119.56;19046.88;;1;24.98;32.22;;61.67
;;;;;2;26.16;33.62;;62.37
;;;;;3;24.74;29.11;;63.14
;;;;;4;24.72;27.09;;63.66
;;;;;5;25.1;28.7;;63.72
;;;;;6;24.92;31.54;;63.42
;;;;;7;26.68;33.9;;63.12
;;;;;8;26.61;33.29;;63
;;;;;9;24.38;30.35;;63.01
;;;;;10;24.4;29.76;;63.1
;;;;;11;27.1;31.61;;63.25
;;;;;12;26.48;30.86;;63.49
;;;;;13;23.53;31.36;;63.8
;;;;;14;24.41;31.86;;64.06
;;;;;15;21.3;28.36;;64.18
;;;;;16;20.86;29.79;;64.2
;;;;;17;26.13;33.25;;64.15
;;;;;18;26.67;33.5;;64.12
;;;;;19;24.44;32.17;;64.13
;;;;;20;23.62;30.58;;64.16
;;;;;21;24.28;30.47;;64.17
;;;;;22;22.8;28.81;;64.17
;;;;;23;19.32;29.37;;64.18
;;;;;24;39.11;47.09;;64.23
;;;;;25;77;69.44;;64.33
;;;;;26;128.77;115.22;;64.5
;;;;;27;124.86;119.56;;64.7
;;;;;28;73.54;77.44;;64.85
;;;;;29;53.82;67.34;;64.9
;;;;;30;125.87;108.24;;64.85
;;;;;31;153.07;116.62;;64.79
;;;;;32;122.11;105.36;;64.74
;;;;;33;83.42;83.28;;64.71
;;;;;34;64.12;27.52;;64.68
;;;;;35;66;38.04;;64.65
;;;;;36;110.37;79.5;;64.65
;;;;;37;158.44;102.34;;64.7
;;;;;38;171.64;102.64;;64.8
;;;;;39;133.72;79.85;;64.92
;;;;;40;71.52;43.68;;65
;;;;;41;70.94;35.32;;64.97
;;;;;42;80.26;64.22;;64.89
;;;;;43;114.02;77.55;;64.85
;;;;;44;138.79;101.26;;64.9
;;;;;45;104.24;91.73;;64.98
;;;;;46;33.47;35.27;;64.97
;;;;;47;35.73;35.39;;64.91
;;;;;48;93.15;44.73;;64.83
;;;;;49;156.8;77.65;;64.74
;;;;;50;166.94;108.12;;64.67
;;;;;51;108.63;88.47;;64.68
;;;;;52;39.42;36.95;;64.73
;;;;;53;46.01;37.11;;64.73
;;;;;54;55.31;48.71;;64.71
;;;;;55;111.91;73.95;;64.72
;;;;;56;142.67;108.14;;64.78
;;;;;57;102.64;91.27;;64.82
;;;;;58;45.38;34.77;;64.85
;;;;;59;63.11;39.18;;64.89
;;;;;60;68.75;39.18;;64.91
;;;;;61;96.62;50.63;;64.9
;;;;;62;109.34;63.12;;64.86
;;;;;63;100.72;63.71;;64.73
;;;;;64;83.34;60.02;;64.45
;;;;;65;60.09;63.12;;64.06
;;;;;66;63.63;65.21;;63.79
;;;;;67;106.14;83.42;;63.73
;;;;;68;135;96.84;;63.77
;;;;;69;117.16;102.21;;63.8
;;;;;70;80.37;81.95;;63.73
;;;;;71;64.26;54.21;;63.5
;;;;;72;60.8;58.74;;63.16
;;;;;73;114.46;84.51;;62.89
;;;;;74;144.54;100.09;;62.8
;;;;;75;108.73;82.57;;62.95
;;;;;76;61.65;60.79;;63.2
;;;;;77;62.84;39.66;;63.39
;;;;;78;84.33;43.31;;63.45
;;;;;79;110.61;87.01;;63.46
;;;;;80;103.96;93.43;;63.5
;;;;;81;76.33;77.26;;63.54
;;;;;82;72.46;78.76;;63.61
;;;;;83;63.73;70.81;;63.73
;;;;;84;47.18;61.67;;63.85
;;;;;85;30.77;54.64;;63.96
;;;;;86;30.2;49.47;;64.04
;;;;;87;29.97;46.11;;64.09
;;;;;88;31.34;48.71;;64.06
;;;;;89;37.98;58.03;;63.95
;;;;;90;36.07;51.41;;63.79
;;;;;91;23.81;30.73;;63.62
;;;;;92;24.44;36.23;;63.46
;;;;;93;28.29;33.29;;63.36
;;;;;94;29.83;35.72;;63.41
;;;;;95;29.17;46.52;;63.54
;;;;;96;26.17;38.89;;63.58
;;;;;97;23.12;27.32;;63.47
;;;;;98;20.96;27.56;;63.31
;;;;;99;18.86;24.55;;63.25
;;;;;100;20.14;21.33;;63.27
;;;;;;101;;;63.29
;;;;;;102;;;63.3
;;;;;;103;;;63.29
;;;;;;104;;;63.29
;;;;;;105;;;63.29
;;;;;;106;;;63.26
;;;;;;107;;;63.22
;;;;;;108;;;63.19
;;;;;;109;;;63.17
;;;;;;110;;;63.13
;;;;;;111;;;63.08
;;;;;;112;;;63
;;;;;;113;;;62.86
;;;;;;114;;;62.8
;;;;;;115;;;62.95
;;;;;;116;;;63.37
;;;;;;117;;;63.87
;;;;;;118;;;64.2
;;;;;;119;;;64.26
;;;;;;120;;;64.09
;;;;;;121;;;63.19
;;;;;;122;;;59.96
;;;;;;123;;;53.24
