;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;140;;;-12.19
;;;;;;141;;;8.79
;;;;;;142;;;29.76
;;;;;;143;;;49.11
;;;;;;144;;;66.41
;;;;;;145;;;81.63
;;;;;;146;;;94.03
;;;;;;147;;;101.66
;;;;;;148;;;104.07
;;;;;;149;;;102.76
;;;;;;150;;;97.96
;;;;;;151;;;89.19
;;;;;;152;;;76.47
;;;;;;153;;;59.73
;;;;;;154;;;39.95
;;;;;;155;;;18.71
;;;;;;156;;;-2.62
;;;;;;157;;;-24.23
;;;;;;158;;;-46.38
;;;;;;159;;;-65.45
;;;;;;160;;;-76.26
;;;;;;161;;;-79.23
;;;;;;162;;;-78.7
;;;;;;163;;;-76.78
;;;;;;164;;;-73.57
;;;;;;165;;;-67.99
;;;;;;166;;;-59.38
;;;;;;167;;;-47.37
;;;;;;168;;;-31.8
;;;;;;169;;;-12.48
;;;;;;170;;;9.04
;;;;;;171;;;30.78
;;;;;;172;;;51.25
;;;;;;173;;;69.08
;;;;;;174;;;84.7
;;;;;;175;;;96.46
;;;;;;176;;;101.76
;;;;;;177;;;101.57
;;;;;;178;;;98.31
;;;;;;179;;;93.47
;;;;;;180;;;86.91
;;;;;;181;;;77.13
;;;;;;182;;;63.44
;;;;;;183;;;46.79
;;;;;;184;;;28.72
;;;;;;185;;;10.7
;;;;;;186;;;-6.95
;;;;;;187;;;-25.72
;;;;;;188;;;-45.39
;;;;;;189;;;-60.95
;;;;;;190;;;-68.5
;;;;;;191;;;-69.9
;;;;;;192;;;-69.14
;;;;;;193;;;-67.39
;;;;;;194;;;-64.14
;;;;;;195;;;-59.06
;;;;;;196;;;-51.19
;;;;;;197;;;-39.94
;;;;;;198;;;-25.25
;;;;;;199;;;-7.39
;;;;;;200;;;12.74
;;;;;;201;;;33.27
;;;;;;202;;;52.34
;;;;;;203;;;69.22
;;;;;;204;;;84.22
;;;;;;205;;;97.49
;;;;;;206;;;106.21
;;;;;;207;;;107.92
;;;;;;208;;;104.45
;;;;;;209;;;98.23
;;;;;;210;;;90.77
;;;;;;211;;;81.94
;;;;;;212;;;70.29
;;;;;;213;;;55.91
;;;;;;214;;;39.55
;;;;;;215;;;21.55
;;;;;;216;;;3.2
;;;;;;217;;;-15.41
;;;;;;218;;;-34.03
;;;;;;219;;;-51.86
;;;;;;220;;;-66.11
;;;;;;221;;;-73.35
;;;;;;222;;;-74.75
;;;;;;223;;;-72.73
;;;;;;224;;;-68.78
;;;;;;225;;;-63.14
;;;;;;226;;;-55.46
;;;;;;227;;;-45.57
;;;;;;228;;;-33.21
;;;;;;229;;;-18.3
;;;;;;230;;;-1.41
;;;;;;231;;;16.42
;;;;;;232;;;34.23
;;;;;;233;;;50.99
;;;;;;234;;;66.15
;;;;;;235;;;79.57
;;;;;;236;;;92.02
;;;;;;237;;;102.97
;;;;;;238;;;109.01
;;;;;;239;;;109.53
;;;;;;240;;;105.73
;;;;;;241;;;98.1
;;;;;;242;;;88.38
;;;;;;243;;;76.4
;;;;;;244;;;62.12
;;;;;;245;;;45.52
;;;;;;246;;;26.98
;;;;;;247;;;8.61
;;;;;;248;;;-9.52
;;;;;;249;;;-27.64
;;;;;;250;;;-44.66
;;;;;;251;;;-59.59
;;;;;;252;;;-70.66
;;;;;;253;;;-75.92
;;;;;;254;;;-76.88
;;;;;;255;;;-75.02
;;;;;;256;;;-70.61
;;;;;;257;;;-63.96
;;;;;;258;;;-54.99
;;;;;;259;;;-43.44
;;;;;;260;;;-29.05
;;;;;;261;;;-12.03
;;;;;;262;;;6.82
;;;;;;263;;;26.07
;;;;;;264;;;44.44
;;;;;;265;;;61.74
;;;;;;266;;;78.05
;;;;;;267;;;94.59
;;;;;;268;;;108.41
;;;;;;269;;;113.29
;;;;;;270;;;110.27
;;;;;;271;;;103.46
;;;;;;272;;;95.25
;;;;;;273;;;86.67
;;;;;;274;;;75.88
;;;;;;275;;;61.45
;;;;;;276;;;44.28
;;;;;;277;;;25.19
;;;;;;278;;;5.31
;;;;;;279;;;-13.45
;;;;;;280;;;-30.98
;;;;;;281;;;-48.56
;;;;;;282;;;-63.67
;;;;;;283;;;-71.87
;;;;;;284;;;-73.39
;;;;;;285;;;-71.78
;;;;;;286;;;-69.19
;;;;;;287;;;-65.39
;;;;;;288;;;-59.88
;;;;;;289;;;-52.06
;;;;;;290;;;-41.28
;;;;;;291;;;-27.29
;;;;;;292;;;-10.91
;;;;;;293;;;6.71
;;;;;;294;;;24.96
;;;;;;295;;;43
;;;;;;296;;;59.99
;;;;;;297;;;75.39
;;;;;;298;;;89.04
;;;;;;299;;;101.65
;;;;;;300;;;110.51
;;;;;;301;;;112.94
;;;;;;302;;;110.22
;;;;;;303;;;103.89
;;;;;;304;;;95.61
;;;;;;305;;;84.71
;;;;;;306;;;69.75
;;;;;;307;;;51.14
;;;;;;308;;;31.14
;;;;;;309;;;11.81
;;;;;;310;;;-6.42
;;;;;;311;;;-24.42
;;;;;;312;;;-40.71
;;;;;;313;;;-53.13
;;;;;;314;;;-62.22
;;;;;;315;;;-67.44
;;;;;;316;;;-69.23
;;;;;;317;;;-68.35
;;;;;;318;;;-64.72
;;;;;;319;;;-58.71
;;;;;;320;;;-49.56
;;;;;;321;;;-36.81
;;;;;;322;;;-21.38
;;;;;;323;;;-3.9
;;;;;;324;;;15.38
;;;;;;325;;;34.12
;;;;;;326;;;51.89
;;;;;;327;;;69.17
;;;;;;328;;;85.41
;;;;;;329;;;99.12
;;;;;;330;;;106.53
;;;;;;331;;;107.43
;;;;;;332;;;103.88
;;;;;;333;;;97.54
;;;;;;334;;;87.14
;;;;;;335;;;72.23
;;;;;;336;;;53.85
;;;;;;337;;;33.21
;;;;;;338;;;12.18
;;;;;;339;;;-8.69
;;;;;;340;;;-28.94
;;;;;;341;;;-46.05
;;;;;;342;;;-58.05
;;;;;;343;;;-64.07
;;;;;;344;;;-65.27
;;;;;;345;;;-64.53
;;;;;;346;;;-62.64
;;;;;;347;;;-59.89
;;;;;;348;;;-55.69
;;;;;;349;;;-49.51
;;;;;;350;;;-40.93
;;;;;;351;;;-29.67
;;;;;;352;;;-15.85
;;;;;;353;;;0.23
;;;;;;354;;;17.7
;;;;;;355;;;35.26
;;;;;;356;;;52.21
;;;;;;357;;;68.07
;;;;;;358;;;81.95
;;;;;;359;;;94.98
;;;;;;360;;;106.58
;;;;;;361;;;112.41
;;;;;;362;;;111.58
;;;;;;363;;;105.5
;;;;;;364;;;96.09
;;;;;;365;;;84
;;;;;;366;;;68.74
;;;;;;367;;;51.92
;;;;;;368;;;34.43
;;;;;;369;;;16.68
;;;;;;370;;;-0.85
;;;;;;371;;;-18.12
;;;;;;372;;;-35.6
;;;;;;373;;;-51.99
;;;;;;374;;;-62.79
;;;;;;375;;;-66.02
;;;;;;376;;;-64.83
;;;;;;377;;;-62.16
;;;;;;378;;;-58.01
;;;;;;379;;;-51.6
;;;;;;380;;;-42.69
;;;;;;381;;;-31.21
;;;;;;382;;;-17.18
;;;;;;383;;;-1.06
;;;;;;384;;;16.02
;;;;;;385;;;32.93
;;;;;;386;;;49.25
;;;;;;387;;;64.58
;;;;;;388;;;78.45
;;;;;;389;;;91.34
;;;;;;390;;;102.52
;;;;;;391;;;109.82
;;;;;;392;;;111.99
;;;;;;393;;;109.76
;;;;;;394;;;104.13
;;;;;;395;;;95.41
;;;;;;396;;;84.36
;;;;;;397;;;70.55
;;;;;;398;;;54.16
;;;;;;399;;;35.13
;;;;;;400;;;14.46
;;;;;;401;;;-5.36
;;;;;;402;;;-23.54
;;;;;;403;;;-40.09
;;;;;;404;;;-54.04
;;;;;;405;;;-62.37
;;;;;;406;;;-64.44
;;;;;;407;;;-62.88
;;;;;;408;;;-59.33
;;;;;;409;;;-53.43
;;;;;;410;;;-45.04
;;;;;;411;;;-34.24
;;;;;;412;;;-20.82
;;;;;;413;;;-5.36
;;;;;;414;;;11.46
;;;;;;415;;;29.17
;;;;;;416;;;46.34
;;;;;;417;;;61.94
;;;;;;418;;;75.54
;;;;;;419;;;86.98
;;;;;;420;;;96.75
;;;;;;421;;;104.5
;;;;;;422;;;109.03
;;;;;;423;;;110.23
;;;;;;424;;;109.03
;;;;;;425;;;106.75
;;;;;;426;;;104.66
;;;;;;427;;;102.92
;;;;;;428;;;101.49
;;;;;;429;;;100.54
;;;;;;430;;;100.01
;;;;;;431;;;99.85
;;;;;;432;;;99.82
;;;;;;433;;;99.9
;;;;;;434;;;100.18
;;;;;;435;;;100.4
;;;;;;436;;;100.29
;;;;;;437;;;99.69
;;;;;;438;;;98.77
;;;;;;439;;;97.87
;;;;;;440;;;97.08
;;;;;;441;;;96.59
;;;;;;442;;;96.28
;;;;;;443;;;96.07
;;;;;;444;;;96.04
;;;;;;445;;;96
;;;;;;446;;;95.8
;;;;;;447;;;95.47
;;;;;;448;;;95.01
;;;;;;449;;;94.51
;;;;;;450;;;94.14
;;;;;;451;;;93.87
;;;;;;452;;;93.65
;;;;;;453;;;93.46
;;;;;;454;;;93.25
;;;;;;455;;;92.95
;;;;;;456;;;92.58
;;;;;;457;;;92.19
;;;;;;458;;;91.88
;;;;;;459;;;91.66
;;;;;;460;;;91.5
;;;;;;461;;;91.42
;;;;;;462;;;91.27
;;;;;;463;;;91
;;;;;;464;;;90.69
;;;;;;465;;;90.37
;;;;;;466;;;90.08
;;;;;;467;;;89.87
;;;;;;468;;;89.73
;;;;;;469;;;89.59
;;;;;;470;;;89.4
;;;;;;471;;;89.23
;;;;;;472;;;89.1
;;;;;;473;;;88.96
;;;;;;474;;;88.81
;;;;;;475;;;88.66
;;;;;;476;;;88.51
;;;;;;477;;;88.33
;;;;;;478;;;88.16
;;;;;;479;;;88.07
;;;;;;480;;;88.02
;;;;;;481;;;87.91
;;;;;;482;;;87.81
;;;;;;483;;;87.71
;;;;;;484;;;87.57
;;;;;;485;;;87.43
;;;;;;486;;;87.33
;;;;;;487;;;87.25
;;;;;;488;;;87.19
;;;;;;489;;;87.08
;;;;;;490;;;86.95
;;;;;;491;;;86.87
;;;;;;492;;;86.78
;;;;;;493;;;86.69
;;;;;;494;;;86.62
;;;;;;495;;;86.58
