;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;41;50.34;20.5;;74.35
;;;;;42;50.96;26.26;;74.44
;;;;;43;64.32;31.61;;74.32
;;;;;44;88.97;57.12;;74.02
;;;;;45;99.79;67.44;;73.68
;;;;;46;71.77;43.87;;73.4
;;;;;47;37.22;18.13;;73.2
;;;;;48;43.73;26.15;;73.15
;;;;;49;41.63;26.07;;73.36
;;;;;50;62.4;39.19;;73.79
;;;;;51;128.51;60.84;;74.33
;;;;;52;152.96;53.34;;74.9
;;;;;53;115.45;25.96;;75.1
;;;;;54;63.47;31.43;;74.14
;;;;;55;39.07;29.78;;71.21
;;;;;56;78.35;31.25;;65.88
;;;;;57;123.95;74.33;;57.48
;;;;;58;113.17;76.84;;45.64
;;;;;59;54.64;36.14;;31.35
;;;;;60;40.79;26.62;;15.72
;;;;;61;41.63;66.15;;-0.47
;;;;;62;52.36;72.36;;-16.56
;;;;;63;90.79;66.69;;-31.07
;;;;;64;100.64;71.59;;-41.05
;;;;;65;66.35;47.29;;-46.31
;;;;;66;33.14;29.58;;-47.55
;;;;;67;45.91;32.13;;-45.16
;;;;;68;69.63;36.77;;-39.98
;;;;;69;89.37;52.99;;-31.43
;;;;;70;94.53;66.96;;-19.47
;;;;;71;76.91;59.46;;-4.5
;;;;;72;49.32;42.13;;12.38
;;;;;73;45.28;38.04;;28.74
;;;;;74;49.51;26.74;;43.36
;;;;;75;43.42;19.91;;56.6
;;;;;76;32.95;16.5;;69.23
;;;;;77;34.2;15.36;;81.39
;;;;;78;38.31;15.05;;91.67
;;;;;79;40.64;15.21;;98.96
;;;;;80;4.54;2.82;;102.93
;;;;;;81;;;103.32
;;;;;;82;;;100.81
;;;;;;83;;;96.69
;;;;;;84;;;91.5
;;;;;;85;;;84.17
;;;;;;86;;;73.8
;;;;;;87;;;60.72
;;;;;;88;;;45.26
;;;;;;89;;;28.12
;;;;;;90;;;11.52
;;;;;;91;;;-2.01
;;;;;;92;;;-12.99
;;;;;;93;;;-22.5
;;;;;;94;;;-29.08
;;;;;;95;;;-32.06
;;;;;;96;;;-32.44
;;;;;;97;;;-30.63
;;;;;;98;;;-26.02
;;;;;;99;;;-18.17
;;;;;;100;;;-7.66
;;;;;;101;;;4.36
;;;;;;102;;;16.48
;;;;;;103;;;28.4
;;;;;;104;;;40.69
;;;;;;105;;;53.73
;;;;;;106;;;67.85
;;;;;;107;;;82.08
;;;;;;108;;;94.14
;;;;;;109;;;103.41
;;;;;;110;;;109.53
;;;;;;111;;;111.1
;;;;;;112;;;108.23
;;;;;;113;;;102.33
;;;;;;114;;;95.07
;;;;;;115;;;87.13
;;;;;;116;;;78.07
;;;;;;117;;;67.55
;;;;;;118;;;55.48
;;;;;;119;;;41.86
;;;;;;120;;;26.74
;;;;;;121;;;11.42
;;;;;;122;;;-2.8
;;;;;;123;;;-15.35
;;;;;;124;;;-25.26
;;;;;;125;;;-31.55
;;;;;;126;;;-34.97
;;;;;;127;;;-37.06
;;;;;;128;;;-37.49
;;;;;;129;;;-35.09
;;;;;;130;;;-29.17
;;;;;;131;;;-19.35
;;;;;;132;;;-6.05
;;;;;;133;;;8.73
;;;;;;134;;;22.97
;;;;;;135;;;36.29
;;;;;;136;;;48.54
;;;;;;137;;;59.66
;;;;;;138;;;69.95
;;;;;;139;;;79.29
;;;;;;140;;;87.48
;;;;;;141;;;94.12
;;;;;;142;;;98.84
;;;;;;143;;;100.86
;;;;;;144;;;99.48
;;;;;;145;;;95.02
;;;;;;146;;;88.03
;;;;;;147;;;78.62
;;;;;;148;;;67
;;;;;;149;;;53.46
;;;;;;150;;;38.22
;;;;;;151;;;22.39
;;;;;;152;;;7.98
;;;;;;153;;;-3.86
;;;;;;154;;;-13.05
;;;;;;155;;;-20.17
;;;;;;156;;;-25.62
;;;;;;157;;;-29.28
;;;;;;158;;;-30.66
;;;;;;159;;;-29.37
;;;;;;160;;;-24.95
;;;;;;161;;;-17.71
;;;;;;162;;;-8.92
;;;;;;163;;;0.91
;;;;;;164;;;11.75
;;;;;;165;;;23.9
;;;;;;166;;;37.09
;;;;;;167;;;50.26
;;;;;;168;;;62.55
;;;;;;169;;;73.1
;;;;;;170;;;81.79
;;;;;;171;;;88.5
;;;;;;172;;;92.79
;;;;;;173;;;94.31
;;;;;;174;;;92.31
;;;;;;175;;;86.55
;;;;;;176;;;77.42
;;;;;;177;;;65.66
;;;;;;178;;;52.46
;;;;;;179;;;38.89
;;;;;;180;;;26.35
;;;;;;181;;;16.31
;;;;;;182;;;8.14
;;;;;;183;;;-0.42
;;;;;;184;;;-10.75
;;;;;;185;;;-21.8
;;;;;;186;;;-30.92
;;;;;;187;;;-36.99
;;;;;;188;;;-39.72
;;;;;;189;;;-39.1
;;;;;;190;;;-35.83
;;;;;;191;;;-30.14
;;;;;;192;;;-22.43
;;;;;;193;;;-13.92
;;;;;;194;;;-4.33
;;;;;;195;;;7.81
;;;;;;196;;;22.67
;;;;;;197;;;38.37
;;;;;;198;;;53.67
;;;;;;199;;;68.29
;;;;;;200;;;80.99
;;;;;;201;;;91.01
;;;;;;202;;;98.89
;;;;;;203;;;103.68
;;;;;;204;;;103.62
;;;;;;205;;;99.02
;;;;;;206;;;91.87
;;;;;;207;;;83.41
;;;;;;208;;;72.98
;;;;;;209;;;60.42
;;;;;;210;;;45.9
;;;;;;211;;;30.58
;;;;;;212;;;16.86
;;;;;;213;;;5.78
;;;;;;214;;;-3.19
;;;;;;215;;;-11.07
;;;;;;216;;;-18.63
;;;;;;217;;;-25.57
;;;;;;218;;;-30.67
;;;;;;219;;;-32.95
;;;;;;220;;;-32.8
;;;;;;221;;;-30.56
;;;;;;222;;;-25.54
;;;;;;223;;;-17.69
;;;;;;224;;;-8.47
;;;;;;225;;;1.79
;;;;;;226;;;13.68
;;;;;;227;;;26.05
;;;;;;228;;;38.1
;;;;;;229;;;50.38
;;;;;;230;;;62.52
;;;;;;231;;;73.5
;;;;;;232;;;82.06
;;;;;;233;;;87.79
;;;;;;234;;;91.18
;;;;;;235;;;91.93
;;;;;;236;;;89.52
;;;;;;237;;;84.72
;;;;;;238;;;78.54
;;;;;;239;;;70.76
;;;;;;240;;;60.95
;;;;;;241;;;48.83
;;;;;;242;;;34.33
;;;;;;243;;;18.75
;;;;;;244;;;4.37
;;;;;;245;;;-7.14
;;;;;;246;;;-16.27
;;;;;;247;;;-24.26
;;;;;;248;;;-31
;;;;;;249;;;-35.76
;;;;;;250;;;-38.23
;;;;;;251;;;-38.24
;;;;;;252;;;-35.65
;;;;;;253;;;-30.88
;;;;;;254;;;-24.25
;;;;;;255;;;-15.6
;;;;;;256;;;-5.46
;;;;;;257;;;5.6
;;;;;;258;;;17.82
;;;;;;259;;;30.62
;;;;;;260;;;43.22
;;;;;;261;;;55.71
;;;;;;262;;;68.53
;;;;;;263;;;81.84
;;;;;;264;;;93.83
;;;;;;265;;;100.34
;;;;;;266;;;99.73
;;;;;;267;;;94.09
;;;;;;268;;;86.31
;;;;;;269;;;77.47
;;;;;;270;;;66.9
;;;;;;271;;;54.67
;;;;;;272;;;41.53
;;;;;;273;;;27.99
;;;;;;274;;;14.75
;;;;;;275;;;1.32
;;;;;;276;;;-14.49
;;;;;;277;;;-30.48
;;;;;;278;;;-42.1
;;;;;;279;;;-48.79
;;;;;;280;;;-51.17
;;;;;;281;;;-50.44
;;;;;;282;;;-48.21
;;;;;;283;;;-44.92
;;;;;;284;;;-40.24
;;;;;;285;;;-33.37
;;;;;;286;;;-24.27
;;;;;;287;;;-13.78
;;;;;;288;;;-1.96
;;;;;;289;;;11.89
;;;;;;290;;;26.8
;;;;;;291;;;41.08
;;;;;;292;;;55.13
;;;;;;293;;;69.2
;;;;;;294;;;81.86
;;;;;;295;;;93.5
;;;;;;296;;;103.02
;;;;;;297;;;106.85
;;;;;;298;;;104.27
;;;;;;299;;;97.42
;;;;;;300;;;88.94
;;;;;;301;;;79.41
;;;;;;302;;;67.99
;;;;;;303;;;54.48
;;;;;;304;;;39.39
;;;;;;305;;;24.63
;;;;;;306;;;11.98
;;;;;;307;;;1.32
;;;;;;308;;;-8.87
;;;;;;309;;;-20.21
;;;;;;310;;;-30.6
;;;;;;311;;;-37.17
;;;;;;312;;;-40.83
;;;;;;313;;;-42.63
;;;;;;314;;;-42.03
;;;;;;315;;;-38.76
;;;;;;316;;;-33.55
;;;;;;317;;;-27.87
;;;;;;318;;;-22.06
;;;;;;319;;;-14.84
;;;;;;320;;;-4.93
;;;;;;321;;;7.96
;;;;;;322;;;22.68
;;;;;;323;;;37.74
;;;;;;324;;;52.75
;;;;;;325;;;66.72
;;;;;;326;;;78.14
;;;;;;327;;;87.07
;;;;;;328;;;92.4
;;;;;;329;;;92.51
;;;;;;330;;;88.57
;;;;;;331;;;82.41
;;;;;;332;;;74.11
;;;;;;333;;;62.54
;;;;;;334;;;47.3
;;;;;;335;;;28.78
;;;;;;336;;;8.81
;;;;;;337;;;-8.48
;;;;;;338;;;-19.61
;;;;;;339;;;-25.33
;;;;;;340;;;-28.34
;;;;;;341;;;-29.9
;;;;;;342;;;-29.89
;;;;;;343;;;-27.58
;;;;;;344;;;-22.62
;;;;;;345;;;-15.6
;;;;;;346;;;-8.19
;;;;;;347;;;-1.02
;;;;;;348;;;7.26
;;;;;;349;;;17.31
;;;;;;350;;;29.02
;;;;;;351;;;41.68
;;;;;;352;;;54.2
;;;;;;353;;;66.09
;;;;;;354;;;77.24
;;;;;;355;;;86.3
;;;;;;356;;;92.61
;;;;;;357;;;96.62
;;;;;;358;;;97.97
;;;;;;359;;;97.2
;;;;;;360;;;95.7
;;;;;;361;;;94.56
;;;;;;362;;;94.25
;;;;;;363;;;94.49
;;;;;;364;;;94.57
;;;;;;365;;;94.3
;;;;;;366;;;93.84
;;;;;;367;;;93.32
;;;;;;368;;;92.85
;;;;;;369;;;92.47
;;;;;;370;;;92.2
;;;;;;371;;;91.94
;;;;;;372;;;91.64
;;;;;;373;;;91.3
;;;;;;374;;;90.83
;;;;;;375;;;90.26
;;;;;;376;;;89.71
;;;;;;377;;;89.14
;;;;;;378;;;88.61
;;;;;;379;;;88.25
;;;;;;380;;;88.02
;;;;;;381;;;87.7
;;;;;;382;;;87.18
;;;;;;383;;;86.62
;;;;;;384;;;86.12
;;;;;;385;;;85.72
;;;;;;386;;;85.41
;;;;;;387;;;85.04
;;;;;;388;;;84.53
;;;;;;389;;;83.98
;;;;;;390;;;83.47
;;;;;;391;;;83.04
;;;;;;392;;;82.6
;;;;;;393;;;82.02
;;;;;;394;;;81.24
;;;;;;395;;;80.41
;;;;;;396;;;79.66
;;;;;;397;;;79.17
;;;;;;398;;;78.77
