;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;214;;;-23.58
;;;;;;215;;;-34.29
;;;;;;216;;;-44.78
;;;;;;217;;;-51.91
;;;;;;218;;;-54.01
;;;;;;219;;;-51.4
;;;;;;220;;;-44.18
;;;;;;221;;;-33
;;;;;;222;;;-19.19
;;;;;;223;;;-4.47
;;;;;;224;;;9.58
;;;;;;225;;;21.8
;;;;;;226;;;32.52
;;;;;;227;;;42.39
;;;;;;228;;;51.34
;;;;;;229;;;59.68
;;;;;;230;;;68.04
;;;;;;231;;;77.22
;;;;;;232;;;85.03
;;;;;;233;;;89.61
;;;;;;234;;;91.75
;;;;;;235;;;89.87
;;;;;;236;;;83.84
;;;;;;237;;;76.01
;;;;;;238;;;66.64
;;;;;;239;;;54.87
;;;;;;240;;;41.3
;;;;;;241;;;27.08
;;;;;;242;;;13.19
;;;;;;243;;;0.61
;;;;;;244;;;-11.3
;;;;;;245;;;-23.89
;;;;;;246;;;-36.37
;;;;;;247;;;-46.4
;;;;;;248;;;-51.23
;;;;;;249;;;-50.68
;;;;;;250;;;-46.27
;;;;;;251;;;-38.76
;;;;;;252;;;-29.27
;;;;;;253;;;-18.2
;;;;;;254;;;-5.35
;;;;;;255;;;8.28
;;;;;;256;;;20.25
;;;;;;257;;;30.17
;;;;;;258;;;39.25
;;;;;;259;;;47.76
;;;;;;260;;;54.92
;;;;;;261;;;61.22
;;;;;;262;;;69.01
;;;;;;263;;;79.45
;;;;;;264;;;89.29
;;;;;;265;;;93.23
;;;;;;266;;;89.57
;;;;;;267;;;80.61
;;;;;;268;;;69.75
;;;;;;269;;;59.31
;;;;;;270;;;49.46
;;;;;;271;;;39.18
;;;;;;272;;;28.85
;;;;;;273;;;17.57
;;;;;;274;;;5.94
;;;;;;275;;;-5.86
;;;;;;276;;;-19.38
;;;;;;277;;;-32.22
;;;;;;278;;;-41.59
;;;;;;279;;;-46.52
;;;;;;280;;;-47.7
;;;;;;281;;;-46.56
;;;;;;282;;;-43.31
;;;;;;283;;;-37.22
;;;;;;284;;;-28.18
;;;;;;285;;;-16.36
;;;;;;286;;;-2.57
;;;;;;287;;;11.32
;;;;;;288;;;24.34
;;;;;;289;;;36.71
;;;;;;290;;;48.11
;;;;;;291;;;57.82
;;;;;;292;;;65.52
;;;;;;293;;;71.15
;;;;;;294;;;76.49
;;;;;;295;;;81.33
;;;;;;296;;;82.55
;;;;;;297;;;79.09
;;;;;;298;;;71.8
;;;;;;299;;;62.9
;;;;;;300;;;53.81
;;;;;;301;;;45.19
;;;;;;302;;;37.15
;;;;;;303;;;28.96
;;;;;;304;;;20.8
;;;;;;305;;;11.97
;;;;;;306;;;2.99
;;;;;;307;;;-6.17
;;;;;;308;;;-16.74
;;;;;;309;;;-28.06
;;;;;;310;;;-38.46
;;;;;;311;;;-46.25
;;;;;;312;;;-51.97
;;;;;;313;;;-56.08
;;;;;;314;;;-57.16
;;;;;;315;;;-52.49
;;;;;;316;;;-42.13
;;;;;;317;;;-29.5
;;;;;;318;;;-16.28
;;;;;;319;;;-3.09
;;;;;;320;;;8.77
;;;;;;321;;;19.32
;;;;;;322;;;30.23
;;;;;;323;;;42.17
;;;;;;324;;;54.55
;;;;;;325;;;66.45
;;;;;;326;;;73.15
;;;;;;327;;;72.71
;;;;;;328;;;68.4
;;;;;;329;;;62.64
;;;;;;330;;;57.25
;;;;;;331;;;51.42
;;;;;;332;;;43.53
;;;;;;333;;;34.46
;;;;;;334;;;24.74
;;;;;;335;;;14.53
;;;;;;336;;;5.84
;;;;;;337;;;-2.15
;;;;;;338;;;-11.06
;;;;;;339;;;-19.83
;;;;;;340;;;-28.5
;;;;;;341;;;-36.46
;;;;;;342;;;-40.84
;;;;;;343;;;-40.74
;;;;;;344;;;-37.54
;;;;;;345;;;-32.12
;;;;;;346;;;-24.54
;;;;;;347;;;-14.99
;;;;;;348;;;-3.79
;;;;;;349;;;7.96
;;;;;;350;;;18.31
;;;;;;351;;;26.42
;;;;;;352;;;33.11
;;;;;;353;;;39.08
;;;;;;354;;;44.8
;;;;;;355;;;51.27
;;;;;;356;;;59.6
;;;;;;357;;;69.35
;;;;;;358;;;76
;;;;;;359;;;75.67
;;;;;;360;;;72.11
;;;;;;361;;;68.71
;;;;;;362;;;65.29
;;;;;;363;;;62.77
;;;;;;364;;;61.43
;;;;;;365;;;60.98
;;;;;;366;;;60.95
;;;;;;367;;;61.09
;;;;;;368;;;61.19
;;;;;;369;;;61.14
;;;;;;370;;;60.91
;;;;;;371;;;60.58
;;;;;;372;;;60.24
;;;;;;373;;;59.91
;;;;;;374;;;59.56
;;;;;;375;;;59.27
;;;;;;376;;;59.07
;;;;;;377;;;58.9
;;;;;;378;;;58.75
;;;;;;379;;;58.56
;;;;;;380;;;58.43
;;;;;;381;;;58.38
;;;;;;382;;;58.4
;;;;;;383;;;58.44
;;;;;;384;;;58.42
;;;;;;385;;;58.27
;;;;;;386;;;58.09
;;;;;;387;;;58.03
;;;;;;388;;;58.03
;;;;;;389;;;58.02
;;;;;;390;;;57.96
;;;;;;391;;;57.87
;;;;;;392;;;57.8
;;;;;;393;;;57.72
;;;;;;394;;;57.6
;;;;;;395;;;57.48
;;;;;;396;;;57.38
;;;;;;397;;;57.29
;;;;;;398;;;57.24
;;;;;;399;;;57.28
;;;;;;400;;;57.36
;;;;;;401;;;57.44
;;;;;;402;;;57.42
;;;;;;403;;;57.33
;;;;;;404;;;57.28
;;;;;;405;;;57.3
;;;;;;406;;;57.32
;;;;;;407;;;57.28
;;;;;;408;;;57.25
;;;;;;409;;;57.25
;;;;;;410;;;57.23
;;;;;;411;;;57.2
