;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";133.24;455.32;5528.98;;0;77.85;8.05;0.05;74.27
"triceps_brachii_long_(right)";38.72;196.06;19046.88;;1;88.04;8.36;;73.85
;;;;;2;118.8;9.65;;73.45
;;;;;3;111.37;13.36;;73.01
;;;;;4;140.67;58.7;;72.55
;;;;;5;152.99;58.09;;72.13
;;;;;6;157.74;26.14;;71.64
;;;;;7;169.46;26.67;;71.19
;;;;;8;150.88;13.16;;70.98
;;;;;9;146.61;12;;70.78
;;;;;10;138.6;11.08;;70.36
;;;;;11;124.62;10.19;;69.71
;;;;;12;101.62;9.4;;68.97
;;;;;13;92.95;9.22;;68.32
;;;;;14;86.33;8.81;;67.83
;;;;;15;82.32;8.48;;67.45
;;;;;16;75.5;7.94;;66.98
;;;;;17;68.71;7.12;;66.26
;;;;;18;83.03;7.78;;65.39
;;;;;19;83.12;8.85;;64.71
;;;;;20;68.74;32.19;;64.5
;;;;;21;54.89;123.51;;64.56
;;;;;22;82.68;196.06;;64.58
;;;;;23;131.18;157.57;;64.32
;;;;;24;175;38.49;;63.02
;;;;;25;159.88;31.15;;59.26
;;;;;26;117.94;16.81;;52.52
;;;;;27;350.81;49.7;;45.08
;;;;;28;421.61;62.67;;40.62
;;;;;29;258.43;41.71;;40.08
;;;;;30;69.68;29.32;;41.52
;;;;;31;39.73;29.83;;43.48
;;;;;32;38.15;16.79;;45.57
;;;;;33;26.18;35.19;;47.78
;;;;;34;24.1;42.2;;50.07
;;;;;35;69.39;32.22;;52.18
;;;;;36;135.38;33.82;;53.62
;;;;;37;155.97;32.48;;53.53
;;;;;38;385.8;72;;50.4
;;;;;39;428.95;81.52;;44.82
;;;;;40;258.73;73.42;;40.9
;;;;;41;154.2;94.75;;41.01
;;;;;42;64.6;84.1;;43.6
;;;;;43;93.28;126.55;;46.84
;;;;;44;95.03;140.1;;49.99
;;;;;45;65.57;85.42;;52.84
;;;;;46;105.99;48.24;;55.42
;;;;;47;231.17;47.21;;57.68
;;;;;48;256.44;59.16;;59.64
;;;;;49;184.55;44.82;;61.08
;;;;;50;258.31;31.24;;61.77
;;;;;51;332.66;33.73;;61.95
;;;;;52;239.39;34.79;;61.91
;;;;;53;36.06;40.94;;61.92
;;;;;54;47.41;50.09;;62.02
;;;;;55;47.22;95.8;;62.15
;;;;;56;35.64;104.24;;62.24
;;;;;57;64.75;59.82;;62.31
;;;;;58;110.36;27.83;;62.42
;;;;;59;117.9;25.78;;62.55
;;;;;60;278.28;26.24;;62.61
;;;;;61;436.27;44.33;;62.59
;;;;;62;346.73;41.51;;62.61
;;;;;63;41.96;27.21;;62.71
;;;;;64;40.84;26.81;;62.78
;;;;;65;48.24;18.36;;62.81
;;;;;66;47.16;19.33;;62.83
;;;;;67;31.41;19.37;;62.81
;;;;;68;75.11;22.71;;62.72
;;;;;69;126.75;28.22;;62.68
;;;;;70;178.09;30.31;;62.71
;;;;;71;218.35;28.66;;62.74
;;;;;72;252.77;24.06;;62.7
;;;;;73;249.26;20.49;;62.65
;;;;;74;187.44;28.62;;62.64
;;;;;75;104.91;48.23;;62.65
;;;;;76;128.6;45.69;;62.66
;;;;;77;129.49;81.24;;62.65
;;;;;78;35.98;108.24;;62.59
;;;;;79;47.64;80.06;;62.41
;;;;;80;84.04;38.19;;62.09
;;;;;81;158.93;30.59;;61.69
;;;;;82;291.29;27.81;;61.29
;;;;;83;326.91;24.7;;60.95
;;;;;84;222.34;15.95;;60.74
;;;;;85;86.93;18.87;;60.64
;;;;;86;37.55;25.19;;60.69
;;;;;87;46.92;144.92;;60.84
;;;;;88;42.69;183.87;;60.96
;;;;;89;34.34;131.86;;60.93
;;;;;90;44.96;71.34;;60.82
;;;;;91;69.62;34.57;;60.71
;;;;;92;81;21.89;;60.65
;;;;;93;85.98;16.95;;60.67
;;;;;94;186.21;20.91;;60.76
;;;;;95;213.66;22.18;;60.91
;;;;;96;125.87;23.59;;61.07
;;;;;97;41.5;31.98;;61.26
;;;;;98;42.71;28.33;;61.51
;;;;;99;37.97;84.32;;61.77
;;;;;100;32.79;110.21;;61.97
;;;;;101;25.32;81.22;;62.07
;;;;;102;49.57;40.71;;62.11
;;;;;103;83.63;21.99;;62.17
;;;;;104;115.15;22.95;;62.3
;;;;;105;145.95;22.08;;62.49
;;;;;106;223.85;20.82;;62.63
;;;;;107;232;19.52;;62.58
;;;;;108;131.93;22.47;;62.16
;;;;;109;39.6;27.48;;60.94
;;;;;110;37.17;27.77;;57.13
;;;;;111;17.09;33.53;;48.1
;;;;;112;15.38;33.79;;33.92
;;;;;113;42.39;25.04;;16.74
;;;;;114;102.59;25.99;;-2.06
;;;;;115;129.11;25.82;;-22.67
;;;;;116;139.81;21.29;;-43.73
;;;;;117;378.82;33.41;;-59.41
;;;;;118;419.49;36.58;;-66.88
;;;;;119;214.35;27.08;;-69.1
;;;;;120;35.13;24.31;;-65.57
