;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";193.84;512.4;5528.98;;0;84.92;20.95;0.05;88.66
"triceps_brachii_long_(right)";60.23;131.42;19046.88;;1;76.12;19.26;;88.43
;;;;;2;73.63;19.74;;88.58
;;;;;3;90.51;22.2;;88.57
;;;;;4;93.56;22.33;;88.09
;;;;;5;82.42;21.42;;87.53
;;;;;6;84.86;21.66;;87.24
;;;;;7;93.83;24.26;;86.94
;;;;;8;106.83;27.43;;86.4
;;;;;9;115.28;28.69;;85.85
;;;;;10;105.35;26.67;;85.48
;;;;;11;88.85;22.25;;85.19
;;;;;12;92.84;21.27;;84.75
;;;;;13;88.45;22.12;;84.22
;;;;;14;90.41;24.09;;83.74
;;;;;15;87.04;22.9;;83.34
;;;;;16;84.87;24.28;;83.16
;;;;;17;98.05;29.49;;82.93
;;;;;18;103.57;29.33;;82.53
;;;;;19;139.25;34.56;;82.23
;;;;;20;124.35;73.63;;81.95
;;;;;21;79.13;81.07;;81.64
;;;;;22;71.2;75.84;;81.2
;;;;;23;47.86;68.78;;80.69
;;;;;24;159.72;50.06;;80.14
;;;;;25;246.1;70.04;;79.71
;;;;;26;327.15;104.54;;79.42
;;;;;27;483.73;131.42;;79.23
;;;;;28;499.68;116.38;;79.13
;;;;;29;326.76;68.24;;79.03
;;;;;30;152.43;36.94;;78.89
;;;;;31;89.12;41.31;;78.76
;;;;;32;82.61;56.05;;78.65
;;;;;33;25.98;59.84;;78.46
;;;;;34;146.84;64.39;;78.25
;;;;;35;244.22;79.18;;78.1
;;;;;36;252.34;83.96;;77.95
;;;;;37;438.65;121.99;;77.82
;;;;;38;512.4;126.4;;77.67
;;;;;39;406.9;86.06;;77.41
;;;;;40;274.3;73.52;;77.07
;;;;;41;94.01;56.54;;76.81
;;;;;42;75.52;39.76;;76.73
;;;;;43;48.56;41.89;;76.79
;;;;;44;45.56;46.76;;76.81
;;;;;45;271.55;84.07;;76.67
;;;;;46;316.9;96.92;;76.51
;;;;;47;276.33;90.35;;76.46
;;;;;48;426.66;119.71;;76.51
;;;;;49;461.37;116.75;;76.56
;;;;;50;398.94;85.91;;76.55
;;;;;51;303.84;70.32;;76.49
;;;;;52;115.01;52.23;;76.45
;;;;;53;102.6;41.09;;76.51
;;;;;54;97.55;35.45;;76.64
;;;;;55;22.44;33.69;;76.81
;;;;;56;16.71;28.24;;76.9
;;;;;57;190.72;46.73;;77.05
;;;;;58;244.23;60.49;;77.22
;;;;;59;219.8;72.59;;77.15
;;;;;60;305.94;104.49;;76.81
;;;;;61;379.05;103.61;;76.42
;;;;;62;359.37;75.08;;76.23
;;;;;63;236.88;83.77;;76.21
;;;;;64;71.37;70.81;;76.18
;;;;;65;102.17;27.01;;76.04
;;;;;66;88.65;23.77;;75.93
;;;;;67;37.77;19.59;;75.89
;;;;;68;116.76;30.6;;75.84
;;;;;69;167.47;51.05;;75.82
;;;;;70;172.63;59.07;;75.82
;;;;;71;217.99;72.13;;75.85
;;;;;72;346;84.65;;75.93
;;;;;73;411.14;77.82;;75.94
;;;;;74;311.7;76.55;;75.94
;;;;;75;128.59;69.02;;76.03
;;;;;76;67.11;41.1;;76.2
;;;;;77;61.88;25.01;;76.45
;;;;;78;22.98;22.13;;76.71
;;;;;79;47.6;22.13;;76.77
;;;;;80;242.46;56.13;;76.67
;;;;;81;316.45;85.03;;76.48
;;;;;82;276.14;94.41;;76.24
;;;;;83;390.5;115.11;;76.06
;;;;;84;456.18;109.71;;76.04
;;;;;85;321.82;61.5;;76.09
;;;;;86;125.8;43.76;;76.02
;;;;;87;74.23;56.14;;75.97
;;;;;88;99.43;47.58;;76
;;;;;89;76.71;32.44;;76.07
;;;;;90;16.36;29.34;;76.23
;;;;;91;50.87;28.2;;76.46
;;;;;92;285.84;59.76;;76.65
;;;;;93;321.86;78.03;;76.8
;;;;;94;237.11;78.75;;76.94
;;;;;95;419.92;93.16;;77
;;;;;96;432.3;83.24;;77.06
;;;;;97;328.43;65.98;;77.18
;;;;;98;257;70.15;;77.32
;;;;;99;54.1;50.68;;77.42
;;;;;100;49.88;54.1;;77.49
;;;;;101;26.88;67.19;;77.51
;;;;;102;19.67;69.63;;77.54
;;;;;103;140.93;62.76;;77.61
;;;;;104;325.01;77.92;;77.62
;;;;;105;337.87;90.14;;77.72
;;;;;106;468.53;120.59;;77.64
;;;;;107;492.38;114.62;;72.44
;;;;;108;269.05;50.09;;58.99
;;;;;109;152.25;46.92;;41
;;;;;110;37.48;47.58;;19.73
;;;;;111;79.76;43.33;;-2.55
;;;;;112;79.34;68.77;;-19.38
;;;;;113;26.32;86.92;;-29.58
;;;;;114;56.43;75.79;;-35.45
;;;;;115;180.79;64.33;;-37.7
;;;;;116;221.09;70.67;;-37.81
;;;;;117;227.53;82.93;;-37.27
;;;;;118;425.58;95.66;;-36.43
;;;;;119;427.07;79.85;;-35.51
;;;;;120;242.8;87.23;;-34.77
;;;;;121;167.62;81.33;;-33.9
;;;;;122;74.63;28.65;;-32.79
;;;;;123;53.39;29.52;;-31.48
;;;;;124;25.9;29.33;;-29.82
;;;;;125;13.92;27.09;;-27.79
;;;;;126;125.27;45.63;;-25.2
;;;;;127;211.79;66.55;;-21.51
;;;;;128;235.41;81.08;;-16.46
;;;;;129;268.13;99.22;;-10.11
;;;;;130;334.19;99.68;;-2.25
;;;;;131;364.28;78.96;;7.02
;;;;;132;365.91;66.34;;16.98
;;;;;133;324;60.6;;26.8
;;;;;134;234.99;44.54;;35.98
;;;;;135;196.7;36.53;;44.89
;;;;;136;196.06;39.13;;53.93
;;;;;137;225.68;49.06;;63
;;;;;138;215.61;46.64;;72.21
;;;;;139;176.72;34.13;;82.31
;;;;;140;198.01;39.34;;93.9
;;;;;;141;;;104.36
;;;;;;142;;;109.84
;;;;;;143;;;110.26
;;;;;;144;;;108.42
;;;;;;145;;;106.42
;;;;;;146;;;104.68
;;;;;;147;;;102.97
;;;;;;148;;;101.32
;;;;;;149;;;99.94
;;;;;;150;;;98.87
;;;;;;151;;;97.87
;;;;;;152;;;96.83
;;;;;;153;;;95.66
;;;;;;154;;;93.55
;;;;;;155;;;89.63
;;;;;;156;;;83.56
;;;;;;157;;;75.51
;;;;;;158;;;65.15
;;;;;;159;;;52.05
;;;;;;160;;;36.46
;;;;;;161;;;19.92
;;;;;;162;;;5.47
;;;;;;163;;;-6.89
;;;;;;164;;;-18.03
;;;;;;165;;;-26.24
;;;;;;166;;;-31.36
;;;;;;167;;;-34.28
;;;;;;168;;;-35.08
;;;;;;169;;;-34.71
;;;;;;170;;;-34.1
;;;;;;171;;;-33.38
;;;;;;172;;;-32.64
;;;;;;173;;;-31.74
;;;;;;174;;;-30.62
;;;;;;175;;;-29.35
;;;;;;176;;;-28.06
;;;;;;177;;;-26.73
;;;;;;178;;;-25.36
;;;;;;179;;;-23.73
;;;;;;180;;;-21.14
;;;;;;181;;;-16.88
;;;;;;182;;;-10.56
;;;;;;183;;;-2.1
;;;;;;184;;;7.95
;;;;;;185;;;18.08
;;;;;;186;;;27.5
;;;;;;187;;;36.75
;;;;;;188;;;46.08
;;;;;;189;;;55.18
;;;;;;190;;;64.04
;;;;;;191;;;73.04
;;;;;;192;;;82.09
;;;;;;193;;;91.07
;;;;;;194;;;101.46
;;;;;;195;;;112.23
;;;;;;196;;;117.36
;;;;;;197;;;115.96
;;;;;;198;;;112.55
;;;;;;199;;;109.56
;;;;;;200;;;107.59
;;;;;;201;;;106.23
;;;;;;202;;;104.94
;;;;;;203;;;103.57
;;;;;;204;;;102.36
;;;;;;205;;;101.64
;;;;;;206;;;101.22
;;;;;;207;;;100.64
;;;;;;208;;;99.38
;;;;;;209;;;95.97
;;;;;;210;;;88.91
;;;;;;211;;;79.1
;;;;;;212;;;67.38
;;;;;;213;;;52.74
;;;;;;214;;;34.88
;;;;;;215;;;15.93
;;;;;;216;;;-0.44
;;;;;;217;;;-13.63
;;;;;;218;;;-24.98
;;;;;;219;;;-33.79
;;;;;;220;;;-38.6
;;;;;;221;;;-39.72
;;;;;;222;;;-39.16
;;;;;;223;;;-38.27
;;;;;;224;;;-37.12
;;;;;;225;;;-36.04
;;;;;;226;;;-35.16
;;;;;;227;;;-34.11
;;;;;;228;;;-32.84
;;;;;;229;;;-31.48
;;;;;;230;;;-29.79
;;;;;;231;;;-27.79
;;;;;;232;;;-26.02
;;;;;;233;;;-24.1
;;;;;;234;;;-20.45
;;;;;;235;;;-13.93
;;;;;;236;;;-4.96
;;;;;;237;;;5.1
;;;;;;238;;;15.85
;;;;;;239;;;27.63
;;;;;;240;;;39.88
;;;;;;241;;;51.74
;;;;;;242;;;62.95
;;;;;;243;;;73.48
;;;;;;244;;;82.61
;;;;;;245;;;89.37
;;;;;;246;;;94
;;;;;;247;;;98.54
;;;;;;248;;;103.21
;;;;;;249;;;106.92
;;;;;;250;;;109.31
;;;;;;251;;;109.72
;;;;;;252;;;108.65
;;;;;;253;;;107.05
;;;;;;254;;;105.41
;;;;;;255;;;103.92
;;;;;;256;;;102.75
;;;;;;257;;;101.86
;;;;;;258;;;101.03
;;;;;;259;;;100.23
;;;;;;260;;;99.53
;;;;;;261;;;98.94
;;;;;;262;;;98.49
;;;;;;263;;;98.17
;;;;;;264;;;97.88
;;;;;;265;;;97.47
;;;;;;266;;;96.3
;;;;;;267;;;92.24
;;;;;;268;;;84.3
;;;;;;269;;;73.85
;;;;;;270;;;61.39
;;;;;;271;;;46.17
;;;;;;272;;;29.18
;;;;;;273;;;14.46
;;;;;;274;;;4.12
;;;;;;275;;;-3.84
;;;;;;276;;;-10.9
;;;;;;277;;;-17.16
;;;;;;278;;;-23.02
;;;;;;279;;;-27.75
;;;;;;280;;;-29.92
;;;;;;281;;;-30.23
;;;;;;282;;;-29.9
;;;;;;283;;;-28.65
;;;;;;284;;;-26.8
;;;;;;285;;;-25.09
;;;;;;286;;;-23.67
;;;;;;287;;;-22.38
;;;;;;288;;;-21.14
;;;;;;289;;;-20.1
;;;;;;290;;;-19.38
;;;;;;291;;;-18.92
;;;;;;292;;;-18.64
;;;;;;293;;;-18.53
;;;;;;294;;;-18.18
;;;;;;295;;;-16.22
;;;;;;296;;;-12.1
;;;;;;297;;;-6.2
;;;;;;298;;;1.14
;;;;;;299;;;9.08
;;;;;;300;;;17.51
;;;;;;301;;;26.65
;;;;;;302;;;36.17
;;;;;;303;;;45.93
;;;;;;304;;;55.91
;;;;;;305;;;65.81
;;;;;;306;;;74.7
;;;;;;307;;;82.38
;;;;;;308;;;89.62
;;;;;;309;;;96.09
;;;;;;310;;;101.77
;;;;;;311;;;107.59
;;;;;;312;;;113.03
;;;;;;313;;;116.16
;;;;;;314;;;116.48
;;;;;;315;;;115.1
;;;;;;316;;;113.19
;;;;;;317;;;111.7
;;;;;;318;;;110.8
;;;;;;319;;;110.16
;;;;;;320;;;109.66
;;;;;;321;;;109.3
;;;;;;322;;;108.93
;;;;;;323;;;108.4
;;;;;;324;;;105.92
;;;;;;325;;;97.47
;;;;;;326;;;83.81
;;;;;;327;;;69.76
;;;;;;328;;;58.52
;;;;;;329;;;49.53
;;;;;;330;;;38.92
;;;;;;331;;;26.64
