;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;541;;;76.17
;;;;;;542;;;77.26
;;;;;;543;;;77.64
;;;;;;544;;;78.27
;;;;;;545;;;79.2
;;;;;;546;;;80.1
;;;;;;547;;;80.42
;;;;;;548;;;80.1
;;;;;;549;;;79.52
;;;;;;550;;;79.03
;;;;;;551;;;78.7
;;;;;;552;;;78.39
;;;;;;553;;;78.04
;;;;;;554;;;77.66
;;;;;;555;;;77.34
;;;;;;556;;;77.19
;;;;;;557;;;77.06
;;;;;;558;;;76.81
;;;;;;559;;;76.37
;;;;;;560;;;75.77
;;;;;;561;;;75.08
;;;;;;562;;;74.19
;;;;;;563;;;73.06
;;;;;;564;;;71.7
;;;;;;565;;;70
;;;;;;566;;;68.09
;;;;;;567;;;65.82
;;;;;;568;;;62.37
;;;;;;569;;;57.62
;;;;;;570;;;51.84
;;;;;;571;;;45.18
;;;;;;572;;;38.12
;;;;;;573;;;30.51
;;;;;;574;;;21.65
;;;;;;575;;;11.59
;;;;;;576;;;0.89
;;;;;;577;;;-10.21
;;;;;;578;;;-20.93
;;;;;;579;;;-30.67
;;;;;;580;;;-38.72
;;;;;;581;;;-43.69
;;;;;;582;;;-45.66
;;;;;;583;;;-45.92
;;;;;;584;;;-45.67
;;;;;;585;;;-45.72
;;;;;;586;;;-46.2
;;;;;;587;;;-46.81
;;;;;;588;;;-47.08
;;;;;;589;;;-46.47
;;;;;;590;;;-44.15
;;;;;;591;;;-39.3
;;;;;;592;;;-31.22
;;;;;;593;;;-18.38
;;;;;;594;;;-0.89
;;;;;;595;;;16.69
;;;;;;596;;;30.31
;;;;;;597;;;39.81
;;;;;;598;;;46.45
;;;;;;599;;;51.09
;;;;;;600;;;53.81
;;;;;;601;;;55.08
;;;;;;602;;;56.23
;;;;;;603;;;57.73
;;;;;;604;;;59
;;;;;;605;;;59.76
;;;;;;606;;;60.13
;;;;;;607;;;60.25
;;;;;;608;;;60.43
;;;;;;609;;;60.87
;;;;;;610;;;61.36
;;;;;;611;;;61.7
;;;;;;612;;;61.91
;;;;;;613;;;61.97
;;;;;;614;;;61.73
;;;;;;615;;;60.56
;;;;;;616;;;58.02
;;;;;;617;;;54.05
;;;;;;618;;;48.46
;;;;;;619;;;41.57
;;;;;;620;;;34.17
;;;;;;621;;;26.17
;;;;;;622;;;16.46
;;;;;;623;;;5.44
;;;;;;624;;;-5.04
;;;;;;625;;;-14.21
;;;;;;626;;;-21.88
;;;;;;627;;;-28.1
;;;;;;628;;;-33.19
;;;;;;629;;;-37.39
;;;;;;630;;;-41.03
;;;;;;631;;;-44.65
;;;;;;632;;;-48.51
;;;;;;633;;;-52.31
;;;;;;634;;;-55.92
;;;;;;635;;;-59.15
;;;;;;636;;;-61.52
;;;;;;637;;;-63.26
;;;;;;638;;;-64.83
;;;;;;639;;;-66.38
;;;;;;640;;;-68.04
;;;;;;641;;;-69.81
;;;;;;642;;;-71.67
;;;;;;643;;;-73.74
;;;;;;644;;;-75.83
;;;;;;645;;;-77.52
;;;;;;646;;;-78.3
;;;;;;647;;;-78.02
;;;;;;648;;;-77.03
;;;;;;649;;;-75.48
;;;;;;650;;;-73.34
;;;;;;651;;;-70
;;;;;;652;;;-64.82
;;;;;;653;;;-57.25
;;;;;;654;;;-46.32
;;;;;;655;;;-31.76
;;;;;;656;;;-14.89
;;;;;;657;;;1.56
;;;;;;658;;;14.98
;;;;;;659;;;25.15
;;;;;;660;;;33.25
;;;;;;661;;;39.79
;;;;;;662;;;45.01
;;;;;;663;;;49.3
;;;;;;664;;;52.68
;;;;;;665;;;55
;;;;;;666;;;56.42
;;;;;;667;;;57.34
;;;;;;668;;;58.08
;;;;;;669;;;58.75
;;;;;;670;;;59.35
;;;;;;671;;;59.93
;;;;;;672;;;60.63
;;;;;;673;;;61.44
;;;;;;674;;;62.2
;;;;;;675;;;62.89
;;;;;;676;;;63.53
;;;;;;677;;;64.07
;;;;;;678;;;64.54
;;;;;;679;;;64.98
;;;;;;680;;;65.46
;;;;;;681;;;65.93
;;;;;;682;;;66.3
;;;;;;683;;;66.6
;;;;;;684;;;66.92
;;;;;;685;;;67.21
;;;;;;686;;;67.43
;;;;;;687;;;67.57
;;;;;;688;;;67.67
;;;;;;689;;;67.79
;;;;;;690;;;67.9
;;;;;;691;;;67.97
;;;;;;692;;;68.03
;;;;;;693;;;68.1
;;;;;;694;;;68.17
;;;;;;695;;;68.26
;;;;;;696;;;68.31
;;;;;;697;;;68.23
;;;;;;698;;;68.09
;;;;;;699;;;67.98
;;;;;;700;;;67.87
;;;;;;701;;;67.73
;;;;;;702;;;67.49
;;;;;;703;;;67
;;;;;;704;;;66.3
;;;;;;705;;;65.72
;;;;;;706;;;65.58
;;;;;;707;;;65.61
;;;;;;708;;;65.5
;;;;;;709;;;65.36
;;;;;;710;;;65.38
;;;;;;711;;;65.53
;;;;;;712;;;65.63
;;;;;;713;;;65.62
;;;;;;714;;;65.61
;;;;;;715;;;65.65
;;;;;;716;;;65.66
;;;;;;717;;;65.58
;;;;;;718;;;65.49
;;;;;;719;;;65.41
;;;;;;720;;;65.33
;;;;;;721;;;65.24
;;;;;;722;;;65.17
;;;;;;723;;;65.12
;;;;;;724;;;65.07
;;;;;;725;;;65.02
;;;;;;726;;;65
;;;;;;727;;;64.99
;;;;;;728;;;64.98
