;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";66.07;155.8;5528.98;;0;18.26;8.28;0.05;111.08
"triceps_brachii_long_(right)";52.54;201.73;19046.88;;1;19.78;8.15;;110.89
;;;;;2;19.51;8.14;;110.51
;;;;;3;19.12;8.1;;110.01
;;;;;4;19.52;7.66;;109.53
;;;;;5;19.32;7.27;;109.14
;;;;;6;17.98;8.69;;108.85
;;;;;7;16.99;8.83;;108.54
;;;;;8;17;8.05;;108.21
;;;;;9;15.68;8.45;;107.91
;;;;;10;15.22;7.51;;107.66
;;;;;11;15.38;7.49;;107.41
;;;;;12;17.48;8.01;;107.14
;;;;;13;19.33;8.14;;106.92
;;;;;14;25.61;11.33;;106.78
;;;;;15;26.85;12.26;;106.69
;;;;;16;20.07;10.2;;106.61
;;;;;17;18.98;8.44;;106.54
;;;;;18;19.04;8.24;;106.46
;;;;;19;20.03;8.59;;106.32
;;;;;20;20.31;8.57;;106.13
;;;;;21;18.93;9.42;;105.89
;;;;;22;20.29;9.71;;105.62
;;;;;23;22.66;10.32;;105.41
;;;;;24;21.8;10.18;;105.28
;;;;;25;17.08;9.08;;105.21
;;;;;26;16.91;49.69;;105.14
;;;;;27;38.81;151.45;;105.02
;;;;;28;50.06;164.39;;104.9
;;;;;29;42.3;95.13;;104.79
;;;;;30;130.61;56.41;;104.69
;;;;;31;145.87;73.69;;104.59
;;;;;32;120.91;79.38;;104.47
;;;;;33;102.03;42.92;;104.31
;;;;;34;31.33;103.61;;104.16
;;;;;35;43.42;132.66;;104.02
;;;;;36;46.68;105.23;;103.9
;;;;;37;111.81;71.58;;103.76
;;;;;38;144.52;41.68;;103.61
;;;;;39;123.98;71.49;;103.5
;;;;;40;121.57;77.95;;103.44
;;;;;41;92.76;54.05;;103.38
;;;;;42;38.43;109.76;;103.32
;;;;;43;49.33;132.9;;103.23
