;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";96.46;309.17;5528.98;;0;49.71;14.82;0.05;57.85
"triceps_brachii_long_(right)";73.6;244.85;19046.88;;1;48.51;13.87;;57.85
;;;;;2;47.98;15.08;;57.84
;;;;;3;44.72;16.12;;57.84
;;;;;4;48.71;14.61;;57.86
;;;;;5;49.84;13.58;;57.91
;;;;;6;49.01;13.2;;57.96
;;;;;7;46.6;13.66;;58.02
;;;;;8;46.35;14.03;;58.1
;;;;;9;48.1;12.83;;58.14
;;;;;10;47.14;12.53;;58.14
;;;;;11;46.84;13.29;;58.11
;;;;;12;51.39;13.76;;58.02
;;;;;13;53.31;14.21;;57.96
;;;;;14;52.51;15.24;;58.02
;;;;;15;62.48;18.63;;58.19
;;;;;16;56.14;26.2;;58.43
;;;;;17;50.83;94.64;;58.54
;;;;;18;83.34;98.71;;58.51
;;;;;19;126.53;51.23;;58.48
;;;;;20;190.28;70.13;;58.49
;;;;;21;201.86;90.01;;58.51
;;;;;22;170.48;70.43;;58.51
;;;;;23;170.61;91.86;;58.48
;;;;;24;131.4;156.77;;58.43
;;;;;25;73.01;143.85;;58.38
;;;;;26;105.88;70.15;;58.38
;;;;;27;182.05;75.65;;58.39
;;;;;28;218.66;103.95;;58.42
;;;;;29;175.17;77.48;;58.46
;;;;;30;114.45;30.42;;58.46
;;;;;31;79.47;142.02;;58.44
;;;;;32;51.85;208.38;;58.41
;;;;;33;104.66;160.14;;58.42
;;;;;34;128.73;51.41;;58.43
;;;;;35;121.24;54.65;;58.4
;;;;;36;116.17;54.17;;58.36
;;;;;37;100.65;33.53;;58.3
;;;;;38;100.52;40.02;;58.25
;;;;;39;80.9;163.86;;58.2
;;;;;40;36.71;190.59;;58.18
;;;;;41;67.91;110.07;;58.19
;;;;;42;113.98;56.36;;58.22
;;;;;43;295.75;70.65;;58.24
;;;;;44;309.17;60.98;;58.26
;;;;;45;135.46;29.51;;58.25
;;;;;46;52.9;38.63;;58.21
;;;;;47;48.22;119.1;;58.2
;;;;;48;36.84;142.94;;58.19
;;;;;49;116.09;93.61;;58.18
;;;;;50;164.06;51.75;;58.19
;;;;;51;140.84;66.96;;58.19
;;;;;52;116.57;84.61;;58.19
;;;;;53;96.74;67.8;;58.19
;;;;;54;59.1;26.13;;58.19
;;;;;55;79.33;45.01;;58.17
;;;;;56;72.26;100.2;;58.17
;;;;;57;38.96;110.37;;58.18
;;;;;58;82.7;69.91;;58.14
;;;;;59;111.7;50.83;;58.12
;;;;;60;119.47;58.97;;58.14
;;;;;61;102.68;56.19;;58.19
;;;;;62;72.26;35.98;;58.26
;;;;;63;66.31;26.39;;58.32
;;;;;64;64.43;197.74;;58.4
;;;;;65;54.41;244.85;;58.52
;;;;;66;54.51;160.47;;58.68
