;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";94.61;352.53;5528.98;;0;52.73;24.77;0.05;149.49
"triceps_brachii_long_(right)";47.66;161.57;19046.88;;1;54.69;22.65;;145.41
;;;;;2;57.76;20.53;;140.95
;;;;;3;52.4;18.94;;136.59
;;;;;4;40.48;18.17;;132.91
;;;;;5;37.24;16.63;;130.23
;;;;;6;32.66;12.28;;128.14
;;;;;7;29.7;11.54;;126.28
;;;;;8;30;12.52;;124.81
;;;;;9;31.36;14.84;;123.64
;;;;;10;31.49;14.33;;122.63
;;;;;11;29.89;12.22;;122.08
;;;;;12;28.54;12.76;;121.88
;;;;;13;28.42;13.51;;121.63
;;;;;14;26.25;12.7;;121.41
;;;;;15;28.45;11.55;;121.39
;;;;;16;31.59;13.06;;121.25
;;;;;17;29.78;14.03;;120.96
;;;;;18;26.89;13.22;;120.88
;;;;;19;31.59;13.75;;121.13
;;;;;20;32.77;14.46;;121.49
;;;;;21;26.22;13.65;;121.65
;;;;;22;38.12;20.38;;121.4
;;;;;23;49.94;23.34;;121.12
;;;;;24;46;18.82;;121.12
;;;;;25;38.84;16.95;;121.25
;;;;;26;34.1;15.74;;121.33
;;;;;27;31.11;13.22;;121.32
;;;;;28;40.16;14.14;;121.29
;;;;;29;41.24;15.51;;121.28
;;;;;30;32.97;14.78;;121.33
;;;;;31;29.36;13.84;;121.4
;;;;;32;112.45;117.6;;121.36
;;;;;33;162.65;161.57;;121.21
;;;;;34;123.96;129.24;;121.03
;;;;;35;117.23;77.29;;120.78
;;;;;36;153.66;54.06;;120.55
;;;;;37;184.8;52.84;;120.45
;;;;;38;180.91;69.08;;120.41
;;;;;39;109.21;78.07;;120.39
;;;;;40;62.19;65.77;;120.43
;;;;;41;95.52;53.77;;120.49
;;;;;42;133.62;51.39;;120.51
;;;;;43;248.8;60.13;;120.53
;;;;;44;262.09;69.72;;120.56
;;;;;45;138.74;52.76;;120.62
;;;;;46;69.6;44.3;;120.7
;;;;;47;81.04;48.84;;120.75
;;;;;48;129.58;53.27;;120.74
;;;;;49;330.2;72.52;;120.67
;;;;;50;345.93;66.36;;120.61
;;;;;51;160.57;36.06;;120.66
;;;;;52;48.72;116.52;;120.79
;;;;;53;56.77;118.12;;120.82
;;;;;54;59.54;34.63;;120.75
;;;;;55;97.37;70.62;;120.64
;;;;;56;126.6;75.37;;120.49
;;;;;57;98.82;53.04;;120.32
;;;;;58;47.65;59.82;;120.23
;;;;;59;68.1;57.61;;120.27
;;;;;60;83.62;46.37;;120.31
;;;;;61;117.74;50.26;;120.3
;;;;;62;153.86;58.31;;120.25
;;;;;63;122.84;47.1;;120.17
;;;;;64;53.09;48.03;;120.07
;;;;;65;73.13;51.75;;119.95
;;;;;66;84.95;40.27;;119.86
;;;;;67;104.49;52.46;;119.79
;;;;;68;159.69;55.66;;119.72
;;;;;69;139.97;47.34;;119.62
;;;;;70;51.72;56.31;;119.5
;;;;;71;53.41;102.67;;119.42
;;;;;72;80.82;94.63;;119.36
;;;;;73;127.06;65.15;;119.22
;;;;;74;296.3;75.72;;119.03
;;;;;75;320.63;54.89;;118.82
;;;;;76;163.93;56.08;;118.59
;;;;;77;50.27;83.42;;118.37
;;;;;78;81.28;76.01;;118.18
;;;;;79;138.67;55.38;;118.01
;;;;;80;214.26;70.68;;117.81
;;;;;81;196.69;75.96;;117.57
;;;;;82;97.41;102.12;;117.3
;;;;;83;62.68;108.76;;117.03
;;;;;84;108.4;73.95;;116.79
;;;;;85;165.22;65.5;;116.55
;;;;;86;352.53;70.23;;116.27
;;;;;87;327.82;86.29;;115.97
;;;;;88;49.84;94.56;;115.7
;;;;;89;49.56;90.84;;115.44
;;;;;90;29.84;93.08;;115.18
;;;;;91;29.74;72.76;;114.91
;;;;;92;131.1;68.29;;114.61
;;;;;93;313.33;91.91;;114.31
;;;;;94;337.97;91.68;;114.02
;;;;;95;195.78;84.14;;113.74
;;;;;96;83.54;66.4;;113.44
;;;;;97;52.66;22.82;;113.19
;;;;;98;43.21;19.98;;113
;;;;;99;35.7;16.08;;112.77
;;;;;100;28.28;14.33;;112.48
;;;;;101;33.98;15.43;;112.15
;;;;;102;38.58;16.92;;111.84
;;;;;103;34.11;16.05;;111.61
;;;;;104;28.04;15.84;;111.45
;;;;;105;29.69;15.42;;111.27
;;;;;106;31.89;15.12;;111.02
;;;;;107;29.99;15.7;;110.77
;;;;;108;32.32;15.77;;110.53
;;;;;109;30.23;15.11;;110.29
;;;;;110;24.12;13.37;;110.11
;;;;;111;25.44;14.7;;110
;;;;;112;30.28;18.27;;109.87
;;;;;;113;;;109.75
;;;;;;114;;;109.82
;;;;;;115;;;110.13
;;;;;;116;;;110.4
;;;;;;117;;;110.27
;;;;;;118;;;109.91
;;;;;;119;;;109.7
;;;;;;120;;;109.85
;;;;;;121;;;110.22
;;;;;;122;;;110.37
;;;;;;123;;;110.29
;;;;;;124;;;110.18
;;;;;;125;;;109.94
;;;;;;126;;;109.55
;;;;;;127;;;109.19
;;;;;;128;;;108.94
;;;;;;129;;;108.7
;;;;;;130;;;108.39
;;;;;;131;;;108.11
;;;;;;132;;;107.95
;;;;;;133;;;107.83
;;;;;;134;;;107.63
;;;;;;135;;;107.38
;;;;;;136;;;107.18
;;;;;;137;;;107.06
;;;;;;138;;;107
;;;;;;139;;;107.01
;;;;;;140;;;107.09
;;;;;;141;;;107.23
;;;;;;142;;;107.3
;;;;;;143;;;107.11
;;;;;;144;;;106.68
;;;;;;145;;;106.74
;;;;;;146;;;107.31
;;;;;;147;;;107.3
;;;;;;148;;;106.6
;;;;;;149;;;106.19
;;;;;;150;;;106.34
;;;;;;151;;;106.56
;;;;;;152;;;106.6
;;;;;;153;;;106.55
;;;;;;154;;;106.49
;;;;;;155;;;106.38
;;;;;;156;;;106.22
;;;;;;157;;;106.14
;;;;;;158;;;106.1
;;;;;;159;;;106.01
;;;;;;160;;;105.97
;;;;;;161;;;106.14
;;;;;;162;;;106.56
;;;;;;163;;;106.9
;;;;;;164;;;105.5
;;;;;;165;;;98.26
;;;;;;166;;;82.88
;;;;;;167;;;62.33
;;;;;;168;;;39.38
;;;;;;169;;;13.18
;;;;;;170;;;-14.2
;;;;;;171;;;-35.96
;;;;;;172;;;-49.78
;;;;;;173;;;-56.71
