;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";78.91;196.09;5528.98;;0;57.67;14.91;0.05;72.35
"triceps_brachii_long_(right)";50.94;120.5;19046.88;;1;58.02;14.03;;72.23
;;;;;2;58.07;14.29;;72.23
;;;;;3;53.75;13.89;;72.26
;;;;;4;46.24;12.43;;72.22
;;;;;5;46.03;12.83;;72.03
;;;;;6;44.91;13.77;;71.87
;;;;;7;54.98;15.17;;71.83
;;;;;8;55.58;16.84;;71.85
;;;;;9;49.19;15.41;;71.86
;;;;;10;51.61;13.75;;71.92
;;;;;11;51.62;14.18;;71.96
;;;;;12;55.76;14.54;;71.87
;;;;;13;55.43;14.73;;71.73
;;;;;14;50.57;15.42;;71.64
;;;;;15;51.98;16.69;;71.61
;;;;;16;50.82;15.74;;71.59
;;;;;17;54.75;14.66;;71.57
;;;;;18;66.61;16.58;;71.52
;;;;;19;66.66;17.36;;71.4
;;;;;20;51.83;24.49;;71.28
;;;;;21;36.18;28.2;;71.26
;;;;;22;42.78;64.94;;71.31
;;;;;23;43.27;97.08;;71.33
;;;;;24;29.6;89.12;;71.23
;;;;;25;51.33;57.6;;71.1
;;;;;26;132.82;98.8;;71.04
;;;;;27;133.89;96.76;;71.03
;;;;;28;154.17;51.98;;71.04
;;;;;29;172.84;51.91;;71.03
;;;;;30;123.29;35.33;;70.96
;;;;;31;83.76;32.46;;70.84
;;;;;32;28.42;22.24;;70.71
;;;;;33;30.36;57.76;;70.65
;;;;;34;43.58;116.03;;70.65
;;;;;35;42.83;120.5;;70.63
;;;;;36;72.94;72.78;;70.55
;;;;;37;98.65;47.48;;70.48
;;;;;38;98.07;43.56;;70.44
;;;;;39;143.53;51.85;;70.44
;;;;;40;159.55;53.14;;70.5
;;;;;41;127.5;37.08;;70.57
;;;;;42;85.46;29.84;;70.6
;;;;;43;30.56;27.09;;70.51
;;;;;44;26.16;21.67;;70.32
;;;;;45;33.34;37.37;;70.19
;;;;;46;32.34;51.05;;70.15
;;;;;47;25.83;51.3;;70.16
;;;;;48;55.19;44.23;;70.18
;;;;;49;103.04;38.39;;70.21
;;;;;50;128.35;59.55;;70.22
;;;;;51;126.89;78.85;;70.21
;;;;;52;121.23;72.94;;70.23
;;;;;53;103.08;48.27;;70.27
;;;;;54;62.37;28.22;;70.28
;;;;;55;28.51;29.36;;70.28
;;;;;56;25.99;36.68;;70.24
;;;;;57;36.21;75.64;;70.18
;;;;;58;40.53;98.17;;70.2
;;;;;59;34.11;77.72;;70.33
;;;;;60;45.98;57.53;;70.41
;;;;;61;86.17;52.91;;70.36
;;;;;62;98.89;44.75;;70.27
;;;;;63;122.55;44.06;;70.3
;;;;;64;138.22;38.39;;70.37
;;;;;65;98.62;34.91;;70.37
;;;;;66;45.78;42.36;;70.39
;;;;;67;58.21;42.31;;70.42
;;;;;68;62.64;73.93;;70.44
;;;;;69;36.82;84.4;;70.46
;;;;;70;25.92;59.55;;70.49
;;;;;71;45.56;39.96;;70.51
;;;;;72;81.48;39.66;;70.5
;;;;;73;87.83;52.75;;70.5
;;;;;74;118.52;49.61;;70.52
;;;;;75;128.35;37.71;;70.54
;;;;;76;92.09;29.99;;70.55
;;;;;77;60.46;58.2;;70.53
;;;;;78;26.27;59.57;;70.43
;;;;;79;32.7;64.87;;70.17
;;;;;80;41.33;112.76;;69.82
;;;;;81;33.55;105.28;;69.6
;;;;;82;43.23;80.44;;69.61
;;;;;83;80.33;92.27;;69.7
;;;;;84;91.09;84.65;;69.74
;;;;;85;172.03;70.92;;69.78
;;;;;86;190.03;52.01;;69.87
;;;;;87;114.57;42.77;;70
;;;;;88;70.86;44.84;;70.12
;;;;;89;54.63;50.03;;70.1
;;;;;90;43.97;66.55;;70
;;;;;91;43.32;97.82;;69.99
;;;;;92;37.4;94.7;;70.02
;;;;;93;83.22;56.95;;69.95
;;;;;94;119.04;39.78;;69.81
;;;;;95;97.99;45.86;;69.77
;;;;;96;143.11;71.99;;69.81
;;;;;97;171.24;72.26;;69.89
;;;;;98;156.48;49.69;;69.96
;;;;;99;161.7;54.34;;70.06
;;;;;100;115.25;68.23;;70.25
;;;;;101;42.01;58.28;;70.49
;;;;;102;45.35;74.91;;70.68
;;;;;103;36.82;88.38;;70.72
;;;;;104;60.68;60.28;;70.57
;;;;;105;85.64;42.4;;70.44
;;;;;106;90.66;53.57;;70.45
;;;;;107;133.95;53.88;;70.54
;;;;;108;164.22;41.1;;70.46
;;;;;109;142.95;32.09;;69.65
;;;;;110;92.08;29.78;;67.37
;;;;;111;41.09;45.3;;62.52
;;;;;112;38.95;87.14;;54.94
;;;;;113;38.88;106.11;;46
;;;;;114;31.85;96.42;;35.03
;;;;;115;48.24;81.11;;20.13
;;;;;116;90.9;59.08;;0.19
;;;;;117;120.12;44.14;;-25.31
;;;;;118;112.98;59.38;;-51.02
;;;;;119;85.99;55.41;;-67.63
;;;;;120;63.01;32.56;;-73.21
;;;;;121;45.79;57.68;;-73.73
;;;;;122;40.31;57.52;;-72.95
;;;;;123;33.81;37.51;;-71.1
;;;;;124;41.69;78.9;;-68.44
;;;;;125;41.41;85.47;;-65.79
;;;;;126;34.02;70.51;;-63.87
;;;;;127;105.5;65.97;;-62.43
;;;;;128;166.26;61.29;;-61.14
;;;;;129;196.09;89.26;;-59.89
;;;;;130;191.41;83.94;;-58.55
;;;;;131;151.71;44.74;;-57.1
;;;;;132;100.21;28.88;;-55.51
;;;;;133;78.43;26.21;;-53.65
;;;;;134;86.25;26.55;;-51.07
;;;;;135;100.59;24.15;;-47.13
;;;;;136;102.77;26.77;;-40.5
;;;;;137;93.66;25.54;;-30.23
;;;;;138;100.8;22.62;;-16.91
;;;;;139;106.64;23.45;;-1.36
;;;;;140;104.14;27.99;;15.68
;;;;;;141;;;32.86
;;;;;;142;;;48.45
;;;;;;143;;;61.52
;;;;;;144;;;72.7
;;;;;;145;;;82.6
;;;;;;146;;;91.21
;;;;;;147;;;97.36
;;;;;;148;;;99.72
;;;;;;149;;;97.58
;;;;;;150;;;93.24
;;;;;;151;;;90.44
;;;;;;152;;;88.97
;;;;;;153;;;87.47
;;;;;;154;;;85.96
;;;;;;155;;;84.54
;;;;;;156;;;83.27
;;;;;;157;;;82.21
;;;;;;158;;;81.06
;;;;;;159;;;79.73
;;;;;;160;;;78.45
;;;;;;161;;;77.21
;;;;;;162;;;75.54
;;;;;;163;;;72.73
;;;;;;164;;;69.11
;;;;;;165;;;64.84
;;;;;;166;;;58.68
;;;;;;167;;;49.89
;;;;;;168;;;38.83
;;;;;;169;;;26.19
;;;;;;170;;;13.21
;;;;;;171;;;0.33
;;;;;;172;;;-13.03
;;;;;;173;;;-27.66
;;;;;;174;;;-42.97
;;;;;;175;;;-55.65
;;;;;;176;;;-63.08
;;;;;;177;;;-66.16
;;;;;;178;;;-67.05
;;;;;;179;;;-66.79
;;;;;;180;;;-65.57
;;;;;;181;;;-63.72
;;;;;;182;;;-62.15
;;;;;;183;;;-61.09
;;;;;;184;;;-60.21
;;;;;;185;;;-59.44
;;;;;;186;;;-58.55
;;;;;;187;;;-56.98
;;;;;;188;;;-54.31
;;;;;;189;;;-50.19
;;;;;;190;;;-44.01
;;;;;;191;;;-35.24
;;;;;;192;;;-22.46
;;;;;;193;;;-5.66
;;;;;;194;;;12.8
;;;;;;195;;;30.76
;;;;;;196;;;46.6
;;;;;;197;;;59.5
;;;;;;198;;;69.55
;;;;;;199;;;77.75
;;;;;;200;;;84.72
;;;;;;201;;;90.2
;;;;;;202;;;93.84
;;;;;;203;;;95.28
;;;;;;204;;;95.57
;;;;;;205;;;94.79
;;;;;;206;;;91.4
;;;;;;207;;;88.35
;;;;;;208;;;87.08
;;;;;;209;;;85.57
;;;;;;210;;;84.11
;;;;;;211;;;82.91
;;;;;;212;;;81.83
;;;;;;213;;;81.31
;;;;;;214;;;81.19
;;;;;;215;;;81.01
;;;;;;216;;;80.7
;;;;;;217;;;80.12
;;;;;;218;;;79.53
;;;;;;219;;;79.3
;;;;;;220;;;79.69
;;;;;;221;;;79.98
;;;;;;222;;;79.04
;;;;;;223;;;76.33
;;;;;;224;;;71.42
;;;;;;225;;;63.91
;;;;;;226;;;54.03
;;;;;;227;;;42.61
;;;;;;228;;;30.27
;;;;;;229;;;17.6
;;;;;;230;;;4.76
;;;;;;231;;;-8.95
;;;;;;232;;;-24.41
;;;;;;233;;;-40.57
;;;;;;234;;;-53.4
;;;;;;235;;;-60.19
;;;;;;236;;;-62.54
;;;;;;237;;;-62.63
;;;;;;238;;;-61.83
;;;;;;239;;;-60.49
;;;;;;240;;;-58.64
;;;;;;241;;;-56.54
;;;;;;242;;;-54.47
;;;;;;243;;;-52.79
;;;;;;244;;;-51.56
;;;;;;245;;;-50.41
;;;;;;246;;;-49.19
;;;;;;247;;;-48.31
;;;;;;248;;;-47.77
;;;;;;249;;;-47.03
;;;;;;250;;;-44.96
;;;;;;251;;;-40.74
;;;;;;252;;;-34.28
;;;;;;253;;;-25.32
;;;;;;254;;;-12.54
;;;;;;255;;;4.89
;;;;;;256;;;23.97
;;;;;;257;;;41.37
;;;;;;258;;;56.89
;;;;;;259;;;70.18
;;;;;;260;;;81.38
;;;;;;261;;;90.95
;;;;;;262;;;97.63
;;;;;;263;;;101.09
;;;;;;264;;;101.57
;;;;;;265;;;99.05
;;;;;;266;;;95.01
;;;;;;267;;;91.02
;;;;;;268;;;87.91
;;;;;;269;;;85.88
;;;;;;270;;;84.31
;;;;;;271;;;83.01
;;;;;;272;;;82.32
;;;;;;273;;;81.85
;;;;;;274;;;81.37
;;;;;;275;;;80.88
;;;;;;276;;;80.56
;;;;;;277;;;80.47
;;;;;;278;;;80.28
;;;;;;279;;;79.8
;;;;;;280;;;78.92
;;;;;;281;;;77.84
;;;;;;282;;;76.24
;;;;;;283;;;73.69
;;;;;;284;;;69.7
;;;;;;285;;;64.16
;;;;;;286;;;56.77
;;;;;;287;;;46.87
;;;;;;288;;;34.38
;;;;;;289;;;19.02
;;;;;;290;;;1.57
;;;;;;291;;;-16.87
;;;;;;292;;;-35.75
;;;;;;293;;;-51.99
;;;;;;294;;;-62.82
;;;;;;295;;;-69.32
;;;;;;296;;;-72.75
;;;;;;297;;;-73.84
;;;;;;298;;;-73.36
;;;;;;299;;;-71.8
;;;;;;300;;;-69.65
;;;;;;301;;;-67.6
;;;;;;302;;;-65.99
;;;;;;303;;;-64.67
;;;;;;304;;;-63.63
;;;;;;305;;;-62.68
;;;;;;306;;;-61.56
;;;;;;307;;;-59.76
;;;;;;308;;;-56.67
;;;;;;309;;;-52.34
;;;;;;310;;;-46.71
;;;;;;311;;;-39.1
;;;;;;312;;;-28.9
;;;;;;313;;;-15.99
;;;;;;314;;;-0.45
;;;;;;315;;;16.69
;;;;;;316;;;33.39
;;;;;;317;;;48.05
;;;;;;318;;;60.48
;;;;;;319;;;71.36
;;;;;;320;;;81.33
;;;;;;321;;;89.99
;;;;;;322;;;96.39
;;;;;;323;;;99.84
;;;;;;324;;;100.42
;;;;;;325;;;98.36
;;;;;;326;;;95.48
