;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";69.33;175.12;5528.98;;0;52.04;12.19;0.05;85.49
"triceps_brachii_long_(right)";50.24;256.8;19046.88;;1;49.25;12.57;;85.72
;;;;;2;45.28;15.11;;86.44
;;;;;3;50.51;14.86;;87.67
;;;;;4;58.91;13.67;;89.19
;;;;;5;55.54;13.21;;90.79
;;;;;6;45.82;11.38;;92.37
;;;;;7;48.45;11.22;;93.73
;;;;;8;48.6;11.01;;94.7
;;;;;9;48.64;10.59;;95.33
;;;;;10;51.27;9.97;;95.82
;;;;;11;54.34;10.93;;96.48
;;;;;12;55.54;12.74;;97.65
;;;;;13;51.14;12.26;;99.49
;;;;;14;49.98;10.7;;101.62
;;;;;15;49.82;10.15;;103.09
;;;;;16;44.69;9.96;;103.19
;;;;;17;38.92;9.96;;102.17
;;;;;18;46.28;10.53;;101.03
;;;;;19;51.99;10.75;;100.46
;;;;;20;44.74;14.21;;100.32
;;;;;21;39.73;30.61;;100.24
;;;;;22;46.63;45.46;;100.17
;;;;;23;42.38;114.82;;100.06
;;;;;24;31.49;125.41;;99.89
;;;;;25;115;63.78;;99.75
;;;;;26;138.88;21.18;;99.56
;;;;;27;105.8;26.76;;99.25
;;;;;28;80.99;27.9;;98.83
;;;;;29;55.24;17.58;;98.34
;;;;;30;48.56;12.08;;97.97
;;;;;31;41.16;12.8;;97.8
;;;;;32;31.11;45.9;;97.67
;;;;;33;35.12;166.24;;97.57
;;;;;34;32.23;192.95;;97.46
;;;;;35;77.1;110.5;;97.36
;;;;;36;125.09;29.64;;97.22
;;;;;37;162.78;26.03;;97.1
;;;;;38;171.28;28.17;;97.07
;;;;;39;127.79;27.64;;97.03
;;;;;40;78.89;21.02;;96.94
;;;;;41;70.49;14.05;;96.82
;;;;;42;79.48;13.29;;96.73
;;;;;43;66.77;55.52;;96.7
;;;;;44;32.59;183.56;;96.65
;;;;;45;34.76;211.42;;96.63
;;;;;46;64.27;119.57;;96.68
;;;;;47;83.21;19.43;;96.71
;;;;;48;90.02;23.42;;96.7
;;;;;49;92.99;29.4;;96.65
;;;;;50;98.83;31.09;;96.5
;;;;;51;93.8;28.24;;96.31
;;;;;52;69.71;18.77;;96.11
;;;;;53;57.52;17.46;;95.88
;;;;;54;41.06;58.58;;95.59
;;;;;55;33.13;184.8;;95.29
;;;;;56;38.44;256.8;;95.17
;;;;;57;30.18;215.57;;95.25
;;;;;58;49.72;108.44;;95.39
;;;;;59;82.6;20.14;;95.53
;;;;;60;90.92;22.99;;95.62
;;;;;61;81.23;33.08;;95.74
;;;;;62;91.18;42.45;;95.89
;;;;;63;125.36;42.4;;96.02
;;;;;64;111.18;30.99;;96.16
;;;;;65;62.96;19.33;;96.39
;;;;;66;53.16;26.22;;96.69
;;;;;67;37.71;65.96;;96.99
;;;;;68;30.54;166.04;;97.25
;;;;;69;26.81;171.24;;97.46
;;;;;70;55.83;78.5;;97.57
;;;;;71;85.73;25.38;;97.6
;;;;;72;94.77;26.18;;97.63
;;;;;73;140.1;28.69;;97.66
;;;;;74;150.71;33.77;;97.66
;;;;;75;121.18;34.95;;97.66
;;;;;76;99.78;25.41;;97.67
;;;;;77;69.32;14.89;;97.66
;;;;;78;60.8;25.27;;97.65
;;;;;79;51.15;123.22;;97.64
;;;;;80;36.38;191.45;;97.54
;;;;;81;27.33;182.18;;97.38
;;;;;82;78.74;175.75;;97.21
;;;;;83;147.64;141.57;;97.04
;;;;;84;175.12;27.16;;96.86
;;;;;85;153.07;43.33;;96.72
;;;;;86;131.11;45.62;;96.56
;;;;;87;105.29;27.78;;96.36
;;;;;88;72.34;35.65;;96.2
;;;;;89;58.65;35.93;;96.04
;;;;;90;30.17;80.17;;95.84
;;;;;91;19.52;115.49;;95.7
;;;;;92;15.68;102.96;;95.66
;;;;;93;44.67;64.23;;95.68
;;;;;94;83.39;28.77;;95.67
;;;;;95;103.62;24.32;;95.66
;;;;;96;95.16;29.35;;95.75
;;;;;97;75.09;26.29;;95.89
;;;;;98;59.63;19.41;;96.12
;;;;;99;55.29;39.71;;96.45
;;;;;100;62.08;45.5;;96.73
;;;;;101;57.5;39.57;;96.87
;;;;;102;38.62;74.12;;96.96
;;;;;103;20.52;85.29;;97.03
;;;;;104;57.05;54.82;;97.07
;;;;;105;93.92;24.16;;97.19
;;;;;106;102.47;30.03;;97.46
;;;;;107;85;27.49;;97.89
;;;;;108;63.73;19.05;;98.32
;;;;;109;55.43;18.45;;97.94
;;;;;110;48.78;17.81;;94.56
;;;;;111;42.32;16.48;;86
;;;;;112;36.89;30.83;;71.67
;;;;;113;25.96;87.65;;53.45
;;;;;114;31.81;97.16;;35.13
;;;;;115;58.41;53.1;;18.16
;;;;;116;99.56;26.31;;1.8
;;;;;117;109.48;33.24;;-13.13
;;;;;118;88.73;36.36;;-26.12
;;;;;119;88.82;33.29;;-38.15
;;;;;120;101.37;29.76;;-49.63
;;;;;121;78.29;21.35;;-58.78
;;;;;122;50.27;39;;-64.47
;;;;;123;46.37;75.87;;-67.28
;;;;;124;19.68;107.1;;-69.09
;;;;;125;42.97;90.55;;-70.56
;;;;;126;87.8;38.1;;-70.76
;;;;;127;105.77;34.72;;-69.62
;;;;;128;93.47;38.57;;-66.67
;;;;;129;86.43;36.22;;-61.87
;;;;;130;87.18;29.71;;-55.04
;;;;;131;84.16;24.93;;-45.48
;;;;;132;80.88;23.31;;-32.89
;;;;;133;69.45;20.89;;-17.56
;;;;;134;61.91;17.69;;0.08
;;;;;135;64.72;19.54;;18.39
;;;;;136;62.52;19.36;;35.44
;;;;;137;57.72;18.89;;50.46
;;;;;138;56.9;19.8;;63.24
;;;;;139;59.85;21.79;;74.21
;;;;;140;63.34;27.41;;84.21
;;;;;;141;;;93.67
;;;;;;142;;;103.15
;;;;;;143;;;112.15
;;;;;;144;;;118.08
;;;;;;145;;;119.64
;;;;;;146;;;118.75
;;;;;;147;;;117.72
;;;;;;148;;;117.22
;;;;;;149;;;116.92
;;;;;;150;;;116.51
;;;;;;151;;;115.84
;;;;;;152;;;114.78
;;;;;;153;;;113.19
;;;;;;154;;;110.78
;;;;;;155;;;107.39
;;;;;;156;;;102.8
;;;;;;157;;;97.41
;;;;;;158;;;92.06
;;;;;;159;;;86.98
;;;;;;160;;;82.02
;;;;;;161;;;76.67
;;;;;;162;;;70.45
;;;;;;163;;;63.28
;;;;;;164;;;54.76
;;;;;;165;;;43.61
;;;;;;166;;;28.77
;;;;;;167;;;10.54
;;;;;;168;;;-10.04
;;;;;;169;;;-30.74
;;;;;;170;;;-46.66
;;;;;;171;;;-55.7
;;;;;;172;;;-61.02
;;;;;;173;;;-64.58
;;;;;;174;;;-66.23
;;;;;;175;;;-66.39
;;;;;;176;;;-65.63
;;;;;;177;;;-64.2
;;;;;;178;;;-62.74
;;;;;;179;;;-61.7
;;;;;;180;;;-60.45
;;;;;;181;;;-58.17
;;;;;;182;;;-54.35
;;;;;;183;;;-47.68
;;;;;;184;;;-37.55
;;;;;;185;;;-24.46
;;;;;;186;;;-9.22
;;;;;;187;;;6.51
;;;;;;188;;;21.2
;;;;;;189;;;34.03
;;;;;;190;;;44.99
;;;;;;191;;;54.27
;;;;;;192;;;62.06
;;;;;;193;;;68.84
;;;;;;194;;;75.46
;;;;;;195;;;82.29
;;;;;;196;;;88.96
;;;;;;197;;;95.78
;;;;;;198;;;102
;;;;;;199;;;106.04
;;;;;;200;;;108.16
;;;;;;201;;;109.55
;;;;;;202;;;110.13
;;;;;;203;;;109.68
;;;;;;204;;;108.96
;;;;;;205;;;108.48
;;;;;;206;;;107.85
;;;;;;207;;;106.64
;;;;;;208;;;104.65
;;;;;;209;;;101.77
;;;;;;210;;;98.21
;;;;;;211;;;94.48
;;;;;;212;;;90.73
;;;;;;213;;;86.56
;;;;;;214;;;81.51
;;;;;;215;;;75.49
;;;;;;216;;;68.9
;;;;;;217;;;61.97
;;;;;;218;;;54.58
;;;;;;219;;;46.33
;;;;;;220;;;36.85
;;;;;;221;;;26.41
;;;;;;222;;;15.04
;;;;;;223;;;2.46
;;;;;;224;;;-12.26
;;;;;;225;;;-28.64
;;;;;;226;;;-41.34
;;;;;;227;;;-48.09
;;;;;;228;;;-51.64
;;;;;;229;;;-53.39
;;;;;;230;;;-53.96
;;;;;;231;;;-53.74
;;;;;;232;;;-52.63
;;;;;;233;;;-50.42
;;;;;;234;;;-47.68
;;;;;;235;;;-45.55
;;;;;;236;;;-43.67
;;;;;;237;;;-39.67
;;;;;;238;;;-32.19
;;;;;;239;;;-22.1
;;;;;;240;;;-10.32
;;;;;;241;;;2.41
;;;;;;242;;;14.54
;;;;;;243;;;24.89
;;;;;;244;;;33.57
;;;;;;245;;;40.99
;;;;;;246;;;47.24
;;;;;;247;;;52.51
;;;;;;248;;;57.33
;;;;;;249;;;62.02
;;;;;;250;;;66.9
;;;;;;251;;;72.04
;;;;;;252;;;77.65
;;;;;;253;;;83.88
;;;;;;254;;;90.24
;;;;;;255;;;96.36
;;;;;;256;;;101.79
;;;;;;257;;;106.16
