;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";81.23;296.48;5528.98;;0;18.13;6.83;0.05;121.53
"triceps_brachii_long_(right)";55.73;198.21;19046.88;;1;15.74;6.93;;121.39
;;;;;2;15.86;6.98;;121.39
;;;;;3;17.65;7.42;;121.28
;;;;;4;17.01;7.3;;121
;;;;;5;17.4;6.73;;120.69
;;;;;6;18.78;6.54;;120.43
;;;;;7;17.52;6.49;;120.22
;;;;;8;16.86;7.01;;120.08
;;;;;9;18.05;6.87;;120.03
;;;;;10;17.47;5.96;;120.03
;;;;;11;22.79;95.45;;119.97
;;;;;12;41.13;129.96;;119.82
;;;;;13;258.31;97.65;;119.59
;;;;;14;275.08;60.29;;119.36
;;;;;15;118.75;101.52;;119.14
;;;;;16;69.21;126.71;;118.89
;;;;;17;43.64;95.85;;118.6
;;;;;18;115.18;53.89;;118.23
;;;;;19;142.55;44.94;;117.82
;;;;;20;109.64;74.09;;117.4
;;;;;21;68.3;86.68;;116.98
;;;;;22;37.09;61.24;;116.59
;;;;;23;46.37;52.48;;116.18
;;;;;24;141.91;48.66;;115.75
;;;;;25;183.16;35.53;;115.37
;;;;;26;210.41;96.76;;115.11
;;;;;27;174.25;127.2;;114.96
;;;;;28;41.13;89.13;;114.88
;;;;;29;36.2;34.27;;114.8
;;;;;30;61.56;37.52;;114.69
;;;;;31;96.56;32.47;;114.47
;;;;;32;104.48;39.48;;114.16
;;;;;33;74.49;59.33;;113.78
;;;;;34;61.14;50.33;;113.39
;;;;;35;64.14;25.39;;113.1
;;;;;36;39.39;32.27;;112.92
;;;;;37;102.03;33.92;;112.76
;;;;;38;136.32;39.78;;112.55
;;;;;39;108.05;63.71;;112.33
;;;;;40;57.56;62.51;;112.16
;;;;;41;26.2;35.54;;112.06
;;;;;42;46.36;51.55;;111.97
;;;;;43;68.37;52.87;;111.85
;;;;;44;109.76;36.45;;111.73
;;;;;45;133.53;163.3;;111.6
;;;;;46;95.1;166.3;;111.42
;;;;;47;43;45.65;;111.16
;;;;;48;42.35;26.32;;110.84
;;;;;49;96.98;34.6;;110.55
;;;;;50;107.15;29.23;;110.29
;;;;;51;134.94;100.58;;110.04
;;;;;52;127.93;129.74;;109.86
;;;;;53;26.04;84.01;;109.8
;;;;;54;35.92;32.28;;109.75
;;;;;55;58.11;48.03;;109.65
;;;;;56;110.98;44.96;;109.48
;;;;;57;222.25;157.77;;109.31
;;;;;58;201.95;198.21;;109.18
;;;;;59;43.26;123.81;;109.04
;;;;;60;27.11;35.39;;108.9
;;;;;61;47.95;72.13;;108.74
;;;;;62;88.9;69.55;;108.04
;;;;;63;129.78;124.48;;102.89
;;;;;64;132.34;133.23;;87.95
;;;;;65;83.44;86.97;;66.81
;;;;;66;30.46;78.63;;44.64
;;;;;67;66.44;49.1;;19.91
;;;;;68;89.33;33.96;;-2.75
;;;;;69;196.51;101.64;;-17.32
;;;;;70;296.48;118.35;;-24.98
;;;;;71;239.62;64.77;;-27.92
;;;;;72;77.5;21.68;;-26.06
;;;;;73;60.4;11.61;;-18.75
