;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";158.8;426.97;5528.98;;0;37.08;14.33;0.05;88.75
"triceps_brachii_long_(right)";78.18;203.22;19046.88;;1;31.34;23.67;;88.67
;;;;;2;70.92;132.95;;88.61
;;;;;3;80.06;131.64;;88.55
;;;;;4;54.13;17.59;;88.47
;;;;;5;50.21;19.53;;88.34
;;;;;6;54.71;26.03;;88.16
;;;;;7;76.57;33.48;;87.97
;;;;;8;74.25;29.95;;87.82
;;;;;9;50.24;20.53;;87.68
;;;;;10;50.41;20.44;;87.42
;;;;;11;45.37;84.87;;86.73
;;;;;12;40.76;113.01;;84.76
;;;;;13;45.3;94.72;;80.12
;;;;;14;138.4;80.26;;72.18
;;;;;15;236.81;119.03;;61.61
;;;;;16;259.42;115.13;;50.8
;;;;;17;179.19;65.35;;42.79
;;;;;18;60.96;60.65;;38.34
;;;;;19;75.1;54.93;;36.75
;;;;;20;191.34;101.04;;37.66
;;;;;21;281.77;129.31;;40.03
;;;;;22;242.04;98.65;;43.02
;;;;;23;141.17;68.48;;46.3
;;;;;24;105.39;61.5;;49.23
;;;;;25;58.89;42.41;;51.74
;;;;;26;146.53;80.01;;53.91
;;;;;27;418.97;172.43;;55.74
;;;;;28;426.97;170.7;;57.25
;;;;;29;185.42;93.03;;58.51
;;;;;30;91.25;66.38;;59.58
;;;;;31;35.19;40.38;;60.45
;;;;;32;107.82;55.11;;61.09
;;;;;33;274.27;107.93;;61.65
;;;;;34;408.8;143.56;;62.23
;;;;;35;326.23;115.2;;62.88
;;;;;36;78.56;62.92;;63.58
;;;;;37;56.47;52.23;;64.31
;;;;;38;168.5;79.48;;65.17
;;;;;39;257.51;114.75;;66.32
;;;;;40;365.44;122.45;;67.85
;;;;;41;312.84;124.15;;69.59
;;;;;42;100.36;101.57;;71.41
;;;;;43;91;93.94;;73.09
;;;;;44;96.36;95.71;;74.28
;;;;;45;189.46;94.33;;74.94
;;;;;46;267.65;106.63;;75.33
;;;;;47;212.41;77.87;;75.55
;;;;;48;59.08;47.84;;75.71
;;;;;49;62.62;101.47;;75.91
;;;;;50;88.34;103.65;;76.15
;;;;;51;347.68;166.49;;76.36
;;;;;52;422.14;203.22;;76.5
;;;;;53;297.36;134.05;;76.52
;;;;;54;166.9;63.99;;76.45
;;;;;55;83.13;65.33;;76.36
;;;;;56;67.56;67.86;;76.27
;;;;;57;174.52;75.8;;76.24
;;;;;58;234.66;109.85;;76.35
;;;;;59;287.13;124.31;;76.63
;;;;;60;239.37;93.74;;76.91
;;;;;61;56.13;50.52;;76.64
;;;;;62;56.36;47.84;;74.3
;;;;;63;228.5;71.1;;67.05
;;;;;64;310.62;134.03;;52.57
;;;;;65;270.97;134.5;;31.97
;;;;;66;172.68;77.38;;7.67
;;;;;67;71.48;54.94;;-20.62
;;;;;68;63.89;49.42;;-50.64
;;;;;69;94.29;51.5;;-74.76
;;;;;70;184.69;90.45;;-86.86
;;;;;71;312.3;136.37;;-89.44
;;;;;72;304.95;112.78;;-89.35
;;;;;73;222.85;45.16;;-88.59
;;;;;74;189.27;39.14;;-86.43
;;;;;75;140.9;35.42;;-81.95
;;;;;76;150.26;35.8;;-73.92
;;;;;77;124.49;27.86;;-61.89
;;;;;78;103.61;23.2;;-46.14
;;;;;79;94.6;24.08;;-27.27
;;;;;80;95.01;25.65;;-5.18
;;;;;81;88.04;23.09;;18.72
;;;;;82;82.53;21.04;;41.63
;;;;;83;91.79;23.07;;63.24
;;;;;84;107.66;22.82;;83.9
;;;;;;85;;;100.39
;;;;;;86;;;109.66
;;;;;;87;;;111.92
;;;;;;88;;;109.29
;;;;;;89;;;104.32
;;;;;;90;;;97.13
;;;;;;91;;;86.04
;;;;;;92;;;70.15
;;;;;;93;;;49.31
;;;;;;94;;;23.68
;;;;;;95;;;-4.98
;;;;;;96;;;-31.57
;;;;;;97;;;-51.09
;;;;;;98;;;-64.69
;;;;;;99;;;-73.86
;;;;;;100;;;-77.58
;;;;;;101;;;-77.47
;;;;;;102;;;-75.4
;;;;;;103;;;-71.08
;;;;;;104;;;-63.95
;;;;;;105;;;-53.67
;;;;;;106;;;-39.73
;;;;;;107;;;-21.25
;;;;;;108;;;3.18
;;;;;;109;;;29.8
;;;;;;110;;;53.28
;;;;;;111;;;74.27
;;;;;;112;;;93.88
;;;;;;113;;;110.65
;;;;;;114;;;121.55
;;;;;;115;;;124.2
;;;;;;116;;;121.13
;;;;;;117;;;116.69
;;;;;;118;;;111.66
;;;;;;119;;;104.45
;;;;;;120;;;94.26
;;;;;;121;;;81.11
;;;;;;122;;;64.64
;;;;;;123;;;45.1
;;;;;;124;;;23.89
;;;;;;125;;;2.38
;;;;;;126;;;-17.54
;;;;;;127;;;-34.65
;;;;;;128;;;-49.56
;;;;;;129;;;-62.7
;;;;;;130;;;-71.44
;;;;;;131;;;-73.29
;;;;;;132;;;-71.14
;;;;;;133;;;-67.85
;;;;;;134;;;-63.01
;;;;;;135;;;-55.49
;;;;;;136;;;-44.52
;;;;;;137;;;-29.49
;;;;;;138;;;-9.5
;;;;;;139;;;14.4
;;;;;;140;;;38.52
;;;;;;141;;;61.22
;;;;;;142;;;83.43
;;;;;;143;;;104.35
;;;;;;144;;;120.35
;;;;;;145;;;127.8
;;;;;;146;;;127.44
;;;;;;147;;;123.83
;;;;;;148;;;119.92
;;;;;;149;;;114.94
;;;;;;150;;;106.92
;;;;;;151;;;95.42
;;;;;;152;;;80.38
;;;;;;153;;;61.76
;;;;;;154;;;39.91
;;;;;;155;;;15.34
;;;;;;156;;;-10.51
;;;;;;157;;;-32.09
;;;;;;158;;;-45.9
;;;;;;159;;;-55.06
;;;;;;160;;;-61.57
;;;;;;161;;;-64.79
;;;;;;162;;;-65.28
;;;;;;163;;;-65
;;;;;;164;;;-64.26
;;;;;;165;;;-61.61
;;;;;;166;;;-56.35
;;;;;;167;;;-49.47
;;;;;;168;;;-41.18
;;;;;;169;;;-30.35
;;;;;;170;;;-16.35
;;;;;;171;;;1.12
;;;;;;172;;;23.4
;;;;;;173;;;48.23
;;;;;;174;;;72.74
;;;;;;175;;;96.76
;;;;;;176;;;116.56
;;;;;;177;;;126.64
;;;;;;178;;;127.74
;;;;;;179;;;125.36
;;;;;;180;;;122.47
;;;;;;181;;;117.71
;;;;;;182;;;108.7
;;;;;;183;;;95.55
;;;;;;184;;;78.9
