;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";70.96;238.25;5528.98;;0;96.79;59.7;0.05;75.29
"triceps_brachii_long_(right)";47.43;129.38;19046.88;;1;78.61;47.16;;75.3
;;;;;2;67.63;39.69;;75.42
;;;;;3;59.51;36.9;;75.28
;;;;;4;62.13;41.22;;75.1
;;;;;5;60.62;40.4;;75.09
;;;;;6;50.71;35.3;;75.08
;;;;;7;43.88;34.83;;75.09
;;;;;8;46.05;38.45;;75.02
;;;;;9;43.7;32.05;;74.91
;;;;;10;43.52;24.53;;74.85
;;;;;11;42.9;25.64;;74.81
;;;;;12;37.24;21.38;;74.79
;;;;;13;43.18;28.3;;74.85
;;;;;14;45.21;40.77;;74.86
;;;;;15;38;35.55;;74.76
;;;;;16;37.6;23.23;;74.58
;;;;;17;38.25;21.65;;74.38
;;;;;18;38.43;26.38;;74.15
;;;;;19;40.19;30.69;;73.91
;;;;;20;35.97;26.02;;73.72
;;;;;21;34.71;25.68;;73.47
;;;;;22;36.51;26.19;;73.18
;;;;;23;33.95;21.84;;73.04
;;;;;24;38.86;32.1;;72.97
;;;;;25;35.84;32.42;;72.98
;;;;;26;40.66;21.99;;73.24
;;;;;27;37.72;19.45;;73.87
;;;;;28;23.05;18.8;;74.32
;;;;;29;43.1;23.74;;74.41
;;;;;30;126.84;46.33;;74.61
;;;;;31;159.01;80.3;;74.78
;;;;;32;125.09;94.34;;74.87
;;;;;33;89.67;79.43;;74.98
;;;;;34;57.72;47.91;;75.03
;;;;;35;64.29;21.05;;74.81
;;;;;36;68.64;19.75;;74.19
;;;;;37;36.77;19.65;;73.22
;;;;;38;52.12;26.41;;72.39
;;;;;39;129.14;44.19;;72.12
;;;;;40;188.87;92.29;;72.14
;;;;;41;168.96;97.89;;72.03
;;;;;42;93.77;58.64;;71.68
;;;;;43;42.11;31.94;;71.27
;;;;;44;42.61;19.26;;71.09
