;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;;283;;;-27.6
;;;;;;284;;;-45.33
;;;;;;285;;;-55.44
;;;;;;286;;;-60.34
;;;;;;287;;;-64.35
;;;;;;288;;;-68.81
;;;;;;289;;;-72.79
;;;;;;290;;;-76.27
;;;;;;291;;;-79.22
;;;;;;292;;;-81.03
;;;;;;293;;;-81.64
;;;;;;294;;;-81.65
;;;;;;295;;;-81.46
;;;;;;296;;;-81.09
;;;;;;297;;;-79.67
;;;;;;298;;;-76.47
;;;;;;299;;;-71.98
;;;;;;300;;;-66.51
;;;;;;301;;;-60
;;;;;;302;;;-52.2
;;;;;;303;;;-42.79
;;;;;;304;;;-32.22
;;;;;;305;;;-21.08
;;;;;;306;;;-9.61
;;;;;;307;;;1.73
;;;;;;308;;;12.68
;;;;;;309;;;23.46
;;;;;;310;;;33.71
;;;;;;311;;;43.57
;;;;;;312;;;53.63
;;;;;;313;;;63.46
;;;;;;314;;;72.31
;;;;;;315;;;79.84
;;;;;;316;;;86.98
;;;;;;317;;;94.09
;;;;;;318;;;98.87
;;;;;;319;;;99.61
;;;;;;320;;;97.64
;;;;;;321;;;95.43
;;;;;;322;;;94.28
;;;;;;323;;;93.86
;;;;;;324;;;93.57
;;;;;;325;;;93.56
;;;;;;326;;;94.18
;;;;;;327;;;95.29
;;;;;;328;;;96.48
;;;;;;329;;;97.32
;;;;;;330;;;96.55
;;;;;;331;;;92.14
;;;;;;332;;;83
;;;;;;333;;;69.65
;;;;;;334;;;53.32
;;;;;;335;;;35.62
;;;;;;336;;;18.75
;;;;;;337;;;3.35
;;;;;;338;;;-11.51
;;;;;;339;;;-26.22
;;;;;;340;;;-41.51
;;;;;;341;;;-56.19
;;;;;;342;;;-66.12
;;;;;;343;;;-70.53
;;;;;;344;;;-73.11
;;;;;;345;;;-75.92
;;;;;;346;;;-78.42
;;;;;;347;;;-80.5
;;;;;;348;;;-82.26
;;;;;;349;;;-83.09
;;;;;;350;;;-82.57
;;;;;;351;;;-80.68
;;;;;;352;;;-76.93
;;;;;;353;;;-71.22
;;;;;;354;;;-64.39
;;;;;;355;;;-57.37
;;;;;;356;;;-50.68
;;;;;;357;;;-43.74
;;;;;;358;;;-35.47
;;;;;;359;;;-25.36
;;;;;;360;;;-14.11
;;;;;;361;;;-2.87
;;;;;;362;;;8.32
;;;;;;363;;;19.36
;;;;;;364;;;29.48
;;;;;;365;;;38.36
;;;;;;366;;;46.41
;;;;;;367;;;54.25
;;;;;;368;;;62.08
;;;;;;369;;;69.79
;;;;;;370;;;77.35
;;;;;;371;;;84.29
;;;;;;372;;;89.48
;;;;;;373;;;92.47
;;;;;;374;;;94.38
;;;;;;375;;;96.17
;;;;;;376;;;97.67
;;;;;;377;;;98.69
;;;;;;378;;;99.3
;;;;;;379;;;99.73
;;;;;;380;;;100.41
;;;;;;381;;;101.23
;;;;;;382;;;101.5
;;;;;;383;;;101.1
;;;;;;384;;;100.58
;;;;;;385;;;99.97
;;;;;;386;;;98.42
;;;;;;387;;;95.24
;;;;;;388;;;90.57
;;;;;;389;;;84.7
;;;;;;390;;;77.41
;;;;;;391;;;68.51
;;;;;;392;;;58.18
;;;;;;393;;;46.94
;;;;;;394;;;36.51
;;;;;;395;;;27.77
;;;;;;396;;;20.63
;;;;;;397;;;14.28
;;;;;;398;;;6.6
;;;;;;399;;;-3.43
;;;;;;400;;;-15
;;;;;;401;;;-26.05
;;;;;;402;;;-35.1
;;;;;;403;;;-42.89
;;;;;;404;;;-49.45
;;;;;;405;;;-54.88
;;;;;;406;;;-60.13
;;;;;;407;;;-64.39
;;;;;;408;;;-67
;;;;;;409;;;-68.24
;;;;;;410;;;-68.02
;;;;;;411;;;-66.3
;;;;;;412;;;-63.58
;;;;;;413;;;-60.22
;;;;;;414;;;-56.38
;;;;;;415;;;-52.32
;;;;;;416;;;-48.23
;;;;;;417;;;-44.07
;;;;;;418;;;-40.24
;;;;;;419;;;-36.95
;;;;;;420;;;-33.74
;;;;;;421;;;-30.15
;;;;;;422;;;-25.99
;;;;;;423;;;-21.04
;;;;;;424;;;-14.91
;;;;;;425;;;-7.55
;;;;;;426;;;1.52
;;;;;;427;;;13.37
;;;;;;428;;;28.19
;;;;;;429;;;44.77
;;;;;;430;;;60.23
;;;;;;431;;;69.59
;;;;;;432;;;72.1
;;;;;;433;;;72.2
;;;;;;434;;;72.84
;;;;;;435;;;74.38
;;;;;;436;;;76.3
;;;;;;437;;;78.51
;;;;;;438;;;80.91
;;;;;;439;;;82.63
;;;;;;440;;;83.09
;;;;;;441;;;82.85
;;;;;;442;;;82.56
;;;;;;443;;;82.46
;;;;;;444;;;82.6
;;;;;;445;;;82.81
;;;;;;446;;;82.55
;;;;;;447;;;80.83
;;;;;;448;;;76.79
;;;;;;449;;;70.28
;;;;;;450;;;61.25
;;;;;;451;;;49.91
;;;;;;452;;;37.48
;;;;;;453;;;25.8
;;;;;;454;;;15.02
;;;;;;455;;;3.76
;;;;;;456;;;-8.59
;;;;;;457;;;-22.52
;;;;;;458;;;-38
;;;;;;459;;;-53.08
;;;;;;460;;;-64.62
;;;;;;461;;;-71.39
;;;;;;462;;;-75.32
;;;;;;463;;;-77.48
;;;;;;464;;;-78.03
;;;;;;465;;;-78.14
;;;;;;466;;;-77.86
;;;;;;467;;;-77.09
;;;;;;468;;;-76.43
;;;;;;469;;;-76.2
;;;;;;470;;;-76.24
;;;;;;471;;;-76.23
;;;;;;472;;;-76.04
;;;;;;473;;;-74.97
;;;;;;474;;;-72.1
;;;;;;475;;;-66.21
;;;;;;476;;;-56.35
;;;;;;477;;;-42.8
;;;;;;478;;;-27.08
;;;;;;479;;;-10.47
;;;;;;480;;;6.02
;;;;;;481;;;22.13
;;;;;;482;;;37.5
;;;;;;483;;;53.62
;;;;;;484;;;69.73
;;;;;;485;;;82.79
;;;;;;486;;;93.63
;;;;;;487;;;102.98
;;;;;;488;;;109.59
;;;;;;489;;;112
;;;;;;490;;;111.46
;;;;;;491;;;110.05
;;;;;;492;;;108.64
;;;;;;493;;;107.25
;;;;;;494;;;106.07
;;;;;;495;;;105.39
;;;;;;496;;;105.14
;;;;;;497;;;105.06
;;;;;;498;;;105
;;;;;;499;;;105.02
;;;;;;500;;;105.15
;;;;;;501;;;105.38
;;;;;;502;;;105.75
;;;;;;503;;;105.92
;;;;;;504;;;104.89
;;;;;;505;;;101.97
;;;;;;506;;;97.62
;;;;;;507;;;92.97
;;;;;;508;;;88.67
;;;;;;509;;;84.4
;;;;;;510;;;79.51
;;;;;;511;;;73.09
;;;;;;512;;;64.48
;;;;;;513;;;53.32
;;;;;;514;;;39.17
;;;;;;515;;;23.21
;;;;;;516;;;7.98
;;;;;;517;;;-5.13
;;;;;;518;;;-17.71
;;;;;;519;;;-33.01
;;;;;;520;;;-48.31
;;;;;;521;;;-58.68
;;;;;;522;;;-64.84
;;;;;;523;;;-68.51
;;;;;;524;;;-70.42
;;;;;;525;;;-71.71
;;;;;;526;;;-73.07
;;;;;;527;;;-73.94
;;;;;;528;;;-73.76
;;;;;;529;;;-72.52
;;;;;;530;;;-70.34
;;;;;;531;;;-67.11
;;;;;;532;;;-62.44
;;;;;;533;;;-56.32
;;;;;;534;;;-48.67
;;;;;;535;;;-39.59
;;;;;;536;;;-30.02
;;;;;;537;;;-20.82
;;;;;;538;;;-11.27
;;;;;;539;;;-0.31
;;;;;;540;;;11.39
;;;;;;541;;;22.54
;;;;;;542;;;32.9
;;;;;;543;;;42.82
;;;;;;544;;;51.59
;;;;;;545;;;57.45
;;;;;;546;;;60.57
;;;;;;547;;;62.86
;;;;;;548;;;65.12
;;;;;;549;;;67.54
;;;;;;550;;;70.67
;;;;;;551;;;75.8
;;;;;;552;;;83.97
;;;;;;553;;;92.12
;;;;;;554;;;96.09
;;;;;;555;;;96.52
;;;;;;556;;;96.04
;;;;;;557;;;95.5
;;;;;;558;;;95.05
;;;;;;559;;;94.71
;;;;;;560;;;94.17
;;;;;;561;;;92.17
;;;;;;562;;;87.63
;;;;;;563;;;81.37
;;;;;;564;;;74.59
;;;;;;565;;;66.94
;;;;;;566;;;57.6
;;;;;;567;;;47.02
;;;;;;568;;;36.03
;;;;;;569;;;25.29
;;;;;;570;;;15.58
;;;;;;571;;;7.07
;;;;;;572;;;-1.77
;;;;;;573;;;-14.01
;;;;;;574;;;-29.1
;;;;;;575;;;-43
;;;;;;576;;;-53.08
;;;;;;577;;;-60.88
;;;;;;578;;;-68.93
;;;;;;579;;;-76.07
;;;;;;580;;;-80.52
;;;;;;581;;;-82.77
;;;;;;582;;;-83.73
;;;;;;583;;;-83.4
;;;;;;584;;;-82.2
;;;;;;585;;;-80.23
;;;;;;586;;;-76.94
;;;;;;587;;;-71.89
;;;;;;588;;;-65.29
;;;;;;589;;;-57.82
;;;;;;590;;;-50.1
;;;;;;591;;;-41.95
;;;;;;592;;;-33.42
;;;;;;593;;;-24.72
;;;;;;594;;;-15.74
;;;;;;595;;;-6.75
;;;;;;596;;;2.04
;;;;;;597;;;10.73
;;;;;;598;;;19.38
;;;;;;599;;;27.77
;;;;;;600;;;36.03
;;;;;;601;;;44.55
;;;;;;602;;;53.19
;;;;;;603;;;61.85
;;;;;;604;;;70.69
;;;;;;605;;;79.8
;;;;;;606;;;88.39
;;;;;;607;;;94.75
;;;;;;608;;;98.03
;;;;;;609;;;99.26
;;;;;;610;;;100.13
;;;;;;611;;;101.31
;;;;;;612;;;102.31
;;;;;;613;;;102.75
;;;;;;614;;;102.71
;;;;;;615;;;102.4
;;;;;;616;;;101.9
;;;;;;617;;;100.95
;;;;;;618;;;98.54
;;;;;;619;;;93.56
;;;;;;620;;;85.93
;;;;;;621;;;75.25
;;;;;;622;;;60.28
;;;;;;623;;;41.6
;;;;;;624;;;22.02
;;;;;;625;;;3.91
;;;;;;626;;;-12.37
;;;;;;627;;;-28
;;;;;;628;;;-43.46
;;;;;;629;;;-56.09
;;;;;;630;;;-63.39
;;;;;;631;;;-67.25
;;;;;;632;;;-69.85
;;;;;;633;;;-70.85
;;;;;;634;;;-70.06
;;;;;;635;;;-68.08
;;;;;;636;;;-65.64
;;;;;;637;;;-63.31
;;;;;;638;;;-61.09
;;;;;;639;;;-58.68
;;;;;;640;;;-55.61
;;;;;;641;;;-51.73
;;;;;;642;;;-47.88
;;;;;;643;;;-44.82
;;;;;;644;;;-42.57
;;;;;;645;;;-41.08
;;;;;;646;;;-40.48
;;;;;;647;;;-40.09
;;;;;;648;;;-38.51
;;;;;;649;;;-35.09
;;;;;;650;;;-28.98
;;;;;;651;;;-19.32
;;;;;;652;;;-6.92
;;;;;;653;;;6.93
;;;;;;654;;;21.38
;;;;;;655;;;35.09
;;;;;;656;;;46.22
;;;;;;657;;;55.27
;;;;;;658;;;63.46
;;;;;;659;;;71.38
;;;;;;660;;;79.22
;;;;;;661;;;83.98
;;;;;;662;;;83.68
;;;;;;663;;;81.1
;;;;;;664;;;79.1
;;;;;;665;;;78.03
;;;;;;666;;;77.24
;;;;;;667;;;76.75
;;;;;;668;;;76.8
;;;;;;669;;;77.26
;;;;;;670;;;78.1
;;;;;;671;;;79.19
;;;;;;672;;;80.13
;;;;;;673;;;80.77
;;;;;;674;;;81.27
;;;;;;675;;;81.54
;;;;;;676;;;81.4
;;;;;;677;;;81.14
;;;;;;678;;;81.01
;;;;;;679;;;80.92
;;;;;;680;;;80.74
;;;;;;681;;;80.54
;;;;;;682;;;80.47
;;;;;;683;;;80.46
;;;;;;684;;;80.44
;;;;;;685;;;80.42
;;;;;;686;;;80.4
;;;;;;687;;;80.17
;;;;;;688;;;79.33
;;;;;;689;;;77.55
;;;;;;690;;;75.67
;;;;;;691;;;75.06
;;;;;;692;;;75.67
;;;;;;693;;;76.26
;;;;;;694;;;75.69
;;;;;;695;;;74.56
;;;;;;696;;;74.14
;;;;;;697;;;74.39
;;;;;;698;;;74.44
;;;;;;699;;;74.07
;;;;;;700;;;73.72
;;;;;;701;;;73.53
;;;;;;702;;;73.27
;;;;;;703;;;72.82
;;;;;;704;;;72.38
;;;;;;705;;;72.28
;;;;;;706;;;72.48
;;;;;;707;;;72.62
;;;;;;708;;;72.58
;;;;;;709;;;72.56
;;;;;;710;;;72.41
;;;;;;711;;;71.82
;;;;;;712;;;71
;;;;;;713;;;70.57
;;;;;;714;;;70.36
