;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";54.13;153.42;5528.98;;0;28.96;7.42;0.05;57.27
"triceps_brachii_long_(right)";27.7;103.13;19046.88;;1;29.5;7.26;;56.64
;;;;;2;28.04;6.97;;55.77
;;;;;3;26.86;7.25;;55.2
;;;;;4;24.68;7.26;;55.25
;;;;;5;24.11;7.3;;55.79
;;;;;6;25.4;7.05;;56.47
;;;;;7;23.51;6.96;;56.94
;;;;;8;21.38;7.31;;57.23
;;;;;9;21.34;7.48;;57.44
;;;;;10;21.99;7.38;;57.63
;;;;;11;22.16;29.82;;57.67
;;;;;12;152.99;35.04;;57.67
;;;;;13;153.42;27.7;;57.75
;;;;;14;81.89;39.01;;57.7
;;;;;15;94.34;39.55;;57.47
;;;;;16;63.45;23.54;;57.17
;;;;;17;75.26;25.36;;56.88
;;;;;18;67.38;52.44;;56.71
;;;;;19;48.39;52.87;;56.7
;;;;;20;95.87;59.26;;56.7
;;;;;21;93.86;58.85;;56.63
;;;;;22;51.72;56.19;;56.52
;;;;;23;47.84;103.13;;56.39
;;;;;24;48.96;98.7;;56.2
;;;;;25;83.66;51.74;;55.92
;;;;;26;117.64;46.07;;55.6
;;;;;27;98.94;98.96;;55.37
;;;;;28;52.45;93.59;;55.29
;;;;;29;34.05;18.17;;55.22
;;;;;30;22.11;16.89;;55.12
;;;;;31;53.4;29.6;;55.08
;;;;;32;114.76;58.2;;55.17
;;;;;33;109.87;53.31;;55.34
;;;;;34;90.1;22.18;;55.51
;;;;;35;82.71;34.42;;55.62
;;;;;36;20.58;34.08;;55.69
;;;;;37;50.19;23.32;;55.7
;;;;;38;121.61;24.06;;55.62
;;;;;39;122.57;23.6;;55.45
;;;;;40;52.48;18.24;;55.25
;;;;;41;45.21;14.6;;55.1
;;;;;42;43.32;21.88;;55
;;;;;43;29.57;21.83;;54.95
;;;;;44;60.27;28.64;;54.89
;;;;;45;70.74;33.41;;54.81
;;;;;46;51.43;37.67;;54.82
;;;;;47;30.72;32.27;;54.95
;;;;;48;26.03;19.74;;55.13
;;;;;49;23.95;19.59;;55.26
;;;;;50;49.2;23.37;;55.35
;;;;;51;83.47;31.94;;55.41
;;;;;52;79.61;27.95;;55.46
;;;;;53;55.71;17.01;;55.45
;;;;;54;44.08;21.96;;55.39
;;;;;55;17.79;21.87;;55.36
;;;;;56;38.6;18.28;;55.4
;;;;;57;83.46;36.58;;55.45
;;;;;58;88.85;38.99;;55.44
;;;;;59;62.81;24.43;;55.37
;;;;;60;47.6;21.89;;55.33
;;;;;61;32;45.42;;55.56
;;;;;62;38.67;44.87;;55.93
;;;;;63;70.91;29.27;;54.65
;;;;;64;70.27;37.31;;47.83
;;;;;65;45.16;30.38;;33.57
;;;;;66;34.83;19.54;;14.19
;;;;;67;26.69;20.71;;-8.09
;;;;;68;63.8;31.41;;-31.01
;;;;;69;87.95;38.65;;-49.83
;;;;;70;75.25;26.96;;-60.96
;;;;;71;45.59;10.41;;-65.31
;;;;;72;33.21;7.29;;-65.77
;;;;;73;31.29;6.52;;-64.14
;;;;;74;29.06;5.8;;-60.8
;;;;;75;27.24;5.55;;-55.05
;;;;;76;30.24;5.65;;-45.02
;;;;;77;29.57;5.85;;-28.98
;;;;;78;27.47;6.14;;-8.61
;;;;;79;29.14;6.28;;12.78
;;;;;80;28.87;6.11;;34.14
;;;;;81;29.2;5.9;;55.32
;;;;;82;27.72;6.05;;73.05
;;;;;83;26.74;6.31;;82.13
;;;;;84;27.2;4.58;;82.77
;;;;;;85;;;79.47
;;;;;;86;;;75.2
;;;;;;87;;;69.49
;;;;;;88;;;60.04
;;;;;;89;;;46.74
;;;;;;90;;;29.9
;;;;;;91;;;9.79
;;;;;;92;;;-12.63
;;;;;;93;;;-36.18
;;;;;;94;;;-57.75
;;;;;;95;;;-72
;;;;;;96;;;-77.41
;;;;;;97;;;-78.05
;;;;;;98;;;-76.66
;;;;;;99;;;-73.99
;;;;;;100;;;-69.63
;;;;;;101;;;-62.96
;;;;;;102;;;-53.7
;;;;;;103;;;-41.42
;;;;;;104;;;-26.44
;;;;;;105;;;-9.8
;;;;;;106;;;7.7
;;;;;;107;;;25.98
;;;;;;108;;;45.3
;;;;;;109;;;63.96
;;;;;;110;;;76.42
;;;;;;111;;;79.5
;;;;;;112;;;76.97
;;;;;;113;;;74.62
;;;;;;114;;;73.92
;;;;;;115;;;72.65
;;;;;;116;;;68.47
;;;;;;117;;;59.6
;;;;;;118;;;45.66
;;;;;;119;;;27.44
;;;;;;120;;;6.98
;;;;;;121;;;-15.51
;;;;;;122;;;-36.45
;;;;;;123;;;-49.96
;;;;;;124;;;-56.88
;;;;;;125;;;-60.31
;;;;;;126;;;-62.1
;;;;;;127;;;-61.93
;;;;;;128;;;-59.2
;;;;;;129;;;-54.26
;;;;;;130;;;-46.73
;;;;;;131;;;-36.04
;;;;;;132;;;-22.8
;;;;;;133;;;-8.37
;;;;;;134;;;6.82
;;;;;;135;;;22.79
;;;;;;136;;;39.39
;;;;;;137;;;57.6
;;;;;;138;;;77.79
;;;;;;139;;;93.77
;;;;;;140;;;97.78
;;;;;;141;;;92.04
;;;;;;142;;;86.19
;;;;;;143;;;84.73
;;;;;;144;;;84.23
;;;;;;145;;;81.06
;;;;;;146;;;74.16
;;;;;;147;;;63.07
;;;;;;148;;;48.39
;;;;;;149;;;30.98
;;;;;;150;;;10.88
;;;;;;151;;;-10.92
;;;;;;152;;;-31.92
;;;;;;153;;;-48.84
;;;;;;154;;;-59.55
;;;;;;155;;;-64.7
;;;;;;156;;;-66.64
;;;;;;157;;;-66.19
;;;;;;158;;;-62.37
;;;;;;159;;;-55.16
;;;;;;160;;;-45.54
;;;;;;161;;;-34.51
;;;;;;162;;;-22.95
;;;;;;163;;;-10.86
;;;;;;164;;;2.29
;;;;;;165;;;15.6
;;;;;;166;;;28.85
;;;;;;167;;;45.36
;;;;;;168;;;65.93
;;;;;;169;;;82.65
;;;;;;170;;;89.17
;;;;;;171;;;86.99
;;;;;;172;;;81.38
;;;;;;173;;;78
;;;;;;174;;;76.84
;;;;;;175;;;74.07
;;;;;;176;;;67.36
;;;;;;177;;;55.8
;;;;;;178;;;39.75
;;;;;;179;;;20.27
;;;;;;180;;;-2.43
;;;;;;181;;;-26.09
;;;;;;182;;;-46.44
;;;;;;183;;;-60.92
;;;;;;184;;;-68.99
;;;;;;185;;;-72.6
;;;;;;186;;;-74.24
;;;;;;187;;;-74.44
;;;;;;188;;;-73.04
;;;;;;189;;;-69.95
;;;;;;190;;;-64.87
;;;;;;191;;;-57.02
;;;;;;192;;;-46.27
;;;;;;193;;;-34.23
;;;;;;194;;;-22.19
;;;;;;195;;;-9.37
;;;;;;196;;;4.61
;;;;;;197;;;18.57
;;;;;;198;;;31.73
;;;;;;199;;;43.94
;;;;;;200;;;55.68
;;;;;;201;;;67.85
;;;;;;202;;;78.99
;;;;;;203;;;86.47
;;;;;;204;;;89.53
;;;;;;205;;;89.18
;;;;;;206;;;87.49
;;;;;;207;;;84.77
;;;;;;208;;;79.65
;;;;;;209;;;70.81
;;;;;;210;;;57.78
;;;;;;211;;;41.21
;;;;;;212;;;22.44
;;;;;;213;;;2.29
;;;;;;214;;;-19.23
;;;;;;215;;;-39.6
;;;;;;216;;;-55.06
;;;;;;217;;;-64.04
;;;;;;218;;;-67.44
;;;;;;219;;;-67.77
;;;;;;220;;;-66.41
;;;;;;221;;;-63.88
;;;;;;222;;;-60.24
;;;;;;223;;;-55.31
;;;;;;224;;;-49.49
;;;;;;225;;;-42.42
;;;;;;226;;;-33.07
;;;;;;227;;;-21.57
;;;;;;228;;;-8.87
;;;;;;229;;;4.35
;;;;;;230;;;17.91
;;;;;;231;;;32.18
;;;;;;232;;;46.83
;;;;;;233;;;61.3
;;;;;;234;;;73.52
;;;;;;235;;;81.55
;;;;;;236;;;86.01
;;;;;;237;;;87.97
;;;;;;238;;;88.07
;;;;;;239;;;86.01
;;;;;;240;;;81.32
;;;;;;241;;;73.31
;;;;;;242;;;61.14
;;;;;;243;;;44.68
;;;;;;244;;;25.03
;;;;;;245;;;5.48
;;;;;;246;;;-12.73
;;;;;;247;;;-29.79
;;;;;;248;;;-44.07
;;;;;;249;;;-54.68
;;;;;;250;;;-61.2
;;;;;;251;;;-63.64
;;;;;;252;;;-62.99
;;;;;;253;;;-60.83
;;;;;;254;;;-57.41
;;;;;;255;;;-52.31
;;;;;;256;;;-45.85
;;;;;;257;;;-37.62
;;;;;;258;;;-27.18
;;;;;;259;;;-14.91
;;;;;;260;;;-1.54
;;;;;;261;;;12
;;;;;;262;;;25.05
;;;;;;263;;;37.54
;;;;;;264;;;49.98
;;;;;;265;;;61.44
;;;;;;266;;;71.32
;;;;;;267;;;79.46
;;;;;;268;;;84.74
;;;;;;269;;;86.64
;;;;;;270;;;85.32
;;;;;;271;;;81.45
;;;;;;272;;;75.45
;;;;;;273;;;66.42
;;;;;;274;;;53.53
;;;;;;275;;;36.58
;;;;;;276;;;17.15
;;;;;;277;;;-3.27
;;;;;;278;;;-23.63
;;;;;;279;;;-41.37
;;;;;;280;;;-54.19
;;;;;;281;;;-61.56
;;;;;;282;;;-64.96
;;;;;;283;;;-65.96
;;;;;;284;;;-65.43
;;;;;;285;;;-63.32
;;;;;;286;;;-59.03
;;;;;;287;;;-52.51
;;;;;;288;;;-43.51
;;;;;;289;;;-31.42
;;;;;;290;;;-16.46
;;;;;;291;;;0.23
;;;;;;292;;;17.26
;;;;;;293;;;33.97
;;;;;;294;;;50.37
;;;;;;295;;;65.98
;;;;;;296;;;81.96
;;;;;;297;;;98.18
;;;;;;298;;;110.2
;;;;;;299;;;113.39
;;;;;;300;;;108.33
;;;;;;301;;;99.46
;;;;;;302;;;88.7
;;;;;;303;;;76.11
;;;;;;304;;;61.34
;;;;;;305;;;43.79
;;;;;;306;;;23.92
;;;;;;307;;;4.26
;;;;;;308;;;-13.38
;;;;;;309;;;-29.35
;;;;;;310;;;-43.81
;;;;;;311;;;-55.96
;;;;;;312;;;-64.41
;;;;;;313;;;-68.1
;;;;;;314;;;-67.26
;;;;;;315;;;-62.36
;;;;;;316;;;-54.1
;;;;;;317;;;-43.74
;;;;;;318;;;-31.78
;;;;;;319;;;-18.29
;;;;;;320;;;-3.89
;;;;;;321;;;10.71
;;;;;;322;;;25.42
;;;;;;323;;;40.41
;;;;;;324;;;55.53
;;;;;;325;;;70.14
;;;;;;326;;;82.8
;;;;;;327;;;92.39
;;;;;;328;;;97.91
;;;;;;329;;;98.65
;;;;;;330;;;94.93
;;;;;;331;;;87.72
;;;;;;332;;;76.91
;;;;;;333;;;61.89
;;;;;;334;;;42.69
;;;;;;335;;;21
;;;;;;336;;;-0.59
;;;;;;337;;;-21.36
;;;;;;338;;;-40.01
;;;;;;339;;;-54.96
;;;;;;340;;;-65.25
;;;;;;341;;;-70.45
;;;;;;342;;;-71.15
;;;;;;343;;;-67.79
;;;;;;344;;;-60.71
;;;;;;345;;;-50.77
;;;;;;346;;;-38.5
;;;;;;347;;;-24.13
;;;;;;348;;;-8.33
;;;;;;349;;;8.07
;;;;;;350;;;24.38
;;;;;;351;;;40.59
;;;;;;352;;;57.62
;;;;;;353;;;75.82
;;;;;;354;;;92.6
;;;;;;355;;;103.55
;;;;;;356;;;106.54
;;;;;;357;;;103.83
;;;;;;358;;;99.78
;;;;;;359;;;97.32
;;;;;;360;;;96.58
;;;;;;361;;;96.41
;;;;;;362;;;96.21
;;;;;;363;;;95.87
;;;;;;364;;;95.39
;;;;;;365;;;94.89
;;;;;;366;;;94.55
;;;;;;367;;;94.41
;;;;;;368;;;94.3
;;;;;;369;;;94.17
;;;;;;370;;;94.08
;;;;;;371;;;94
;;;;;;372;;;93.82
;;;;;;373;;;93.59
;;;;;;374;;;93.35
;;;;;;375;;;93.19
;;;;;;376;;;93.12
;;;;;;377;;;93.02
;;;;;;378;;;92.88
;;;;;;379;;;92.71
;;;;;;380;;;92.5
;;;;;;381;;;92.21
;;;;;;382;;;91.93
;;;;;;383;;;91.77
;;;;;;384;;;91.69
;;;;;;385;;;91.61
;;;;;;386;;;91.52
;;;;;;387;;;91.42
;;;;;;388;;;91.35
;;;;;;389;;;91.27
;;;;;;390;;;91.18
;;;;;;391;;;91.13
;;;;;;392;;;91.16
;;;;;;393;;;91.25
;;;;;;394;;;91.29
;;;;;;395;;;91.2
;;;;;;396;;;91.02
;;;;;;397;;;90.86
;;;;;;398;;;90.8
;;;;;;399;;;90.88
;;;;;;400;;;91.02
;;;;;;401;;;91.01
;;;;;;402;;;90.88
;;;;;;403;;;90.74
;;;;;;404;;;90.67
;;;;;;405;;;90.57
;;;;;;406;;;90.39
;;;;;;407;;;90.28
;;;;;;408;;;90.34
;;;;;;409;;;90.42
;;;;;;410;;;90.32
;;;;;;411;;;90.14
;;;;;;412;;;90.06
;;;;;;413;;;90.05
;;;;;;414;;;90.02
;;;;;;415;;;90
;;;;;;416;;;89.99
;;;;;;417;;;89.97
;;;;;;418;;;90
;;;;;;419;;;90.07
;;;;;;420;;;90.03
;;;;;;421;;;89.94
;;;;;;422;;;89.82
