;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
;;;;;92;156.7;29.7;;68.4
;;;;;93;151.97;29.68;;68.4
;;;;;94;123.82;29.06;;68.47
;;;;;95;98.5;32.11;;68.65
;;;;;96;85.09;35.65;;68.96
;;;;;97;54.06;27.3;;69.35
;;;;;98;48.32;18.47;;69.76
;;;;;99;80.93;20.89;;69.96
;;;;;100;102.35;20.5;;69.32
;;;;;101;75;19.39;;67.32
;;;;;102;78.31;21.38;;63.97
;;;;;103;110.1;24;;59.13
;;;;;104;121.65;26.12;;52.88
;;;;;105;111.24;29.73;;45.22
;;;;;106;73.35;31.01;;36.24
;;;;;107;70.03;38.81;;26.13
;;;;;108;67.78;34.5;;15.11
;;;;;109;46.04;18;;2.53
;;;;;110;56.81;21.45;;-9.81
;;;;;111;90.18;23.59;;-19.21
;;;;;112;78.68;27.65;;-26.67
;;;;;113;64.48;27.05;;-33.31
;;;;;114;96.5;26.65;;-39.41
;;;;;115;123.38;31.83;;-44.62
;;;;;116;124.76;35.62;;-48.29
;;;;;117;92.46;38.18;;-50.22
;;;;;118;69.12;40.18;;-50.83
;;;;;119;59.68;31.49;;-50.47
;;;;;120;61.51;15.55;;-49.43
;;;;;121;76.07;20.57;;-47.92
;;;;;122;73.48;23.81;;-46.21
;;;;;123;44.72;23.1;;-44.44
;;;;;124;73.48;25.41;;-42.45
;;;;;125;99.08;27.69;;-39.94
;;;;;126;116.09;29.81;;-36.81
;;;;;127;114.93;31.44;;-33.04
;;;;;128;100.64;28.72;;-28.31
;;;;;129;83.58;29.67;;-22.32
;;;;;130;48.05;34.08;;-15.11
;;;;;131;40.08;32.12;;-7.29
;;;;;132;33.3;29.57;;0.21
;;;;;133;32.36;28.84;;7.55
;;;;;134;28.91;24.53;;15.38
;;;;;135;30.17;20.19;;23.38
;;;;;136;41.06;10.96;;31.19
;;;;;;137;;;39.11
;;;;;;138;;;46.22
;;;;;;139;;;51.62
;;;;;;140;;;55.42
;;;;;;141;;;57.8
;;;;;;142;;;59.45
;;;;;;143;;;61.21
;;;;;;144;;;63.4
;;;;;;145;;;65.28
;;;;;;146;;;65.94
;;;;;;147;;;65.38
;;;;;;148;;;64.12
;;;;;;149;;;62.84
;;;;;;150;;;62.29
;;;;;;151;;;62.43
;;;;;;152;;;62.74
;;;;;;153;;;62.67
;;;;;;154;;;61.49
;;;;;;155;;;58.65
;;;;;;156;;;54.21
;;;;;;157;;;48.28
;;;;;;158;;;40.86
;;;;;;159;;;31.94
;;;;;;160;;;22.08
;;;;;;161;;;11.26
;;;;;;162;;;0.46
;;;;;;163;;;-8.47
;;;;;;164;;;-15.23
;;;;;;165;;;-20.91
;;;;;;166;;;-26.64
;;;;;;167;;;-32.21
;;;;;;168;;;-37.31
;;;;;;169;;;-41.17
;;;;;;170;;;-43.04
;;;;;;171;;;-43.26
;;;;;;172;;;-42.75
;;;;;;173;;;-41.97
;;;;;;174;;;-40.85
;;;;;;175;;;-39.46
;;;;;;176;;;-37.93
;;;;;;177;;;-36.36
;;;;;;178;;;-34.92
;;;;;;179;;;-33.51
;;;;;;180;;;-32.14
;;;;;;181;;;-30.93
;;;;;;182;;;-28.23
;;;;;;183;;;-23.21
;;;;;;184;;;-16.55
;;;;;;185;;;-8.36
;;;;;;186;;;0.68
;;;;;;187;;;9.9
;;;;;;188;;;19.27
;;;;;;189;;;28.62
;;;;;;190;;;37.31
;;;;;;191;;;44.88
;;;;;;192;;;51.29
;;;;;;193;;;56.63
;;;;;;194;;;60.9
;;;;;;195;;;63.55
;;;;;;196;;;64.59
;;;;;;197;;;64.82
;;;;;;198;;;64.78
;;;;;;199;;;64.48
;;;;;;200;;;63.94
;;;;;;201;;;63.57
;;;;;;202;;;63.46
;;;;;;203;;;63.21
;;;;;;204;;;62.78
;;;;;;205;;;62.47
;;;;;;206;;;62.38
;;;;;;207;;;62.5
;;;;;;208;;;62.57
;;;;;;209;;;61.89
;;;;;;210;;;60.18
;;;;;;211;;;57.47
;;;;;;212;;;53.27
;;;;;;213;;;47.75
;;;;;;214;;;41.57
;;;;;;215;;;34.17
;;;;;;216;;;25.36
;;;;;;217;;;16.18
;;;;;;218;;;8.04
;;;;;;219;;;0.83
;;;;;;220;;;-6.14
;;;;;;221;;;-13.14
;;;;;;222;;;-20.83
;;;;;;223;;;-29.18
;;;;;;224;;;-36.91
;;;;;;225;;;-42.07
;;;;;;226;;;-44.19
;;;;;;227;;;-44.31
;;;;;;228;;;-43.52
;;;;;;229;;;-42.07
;;;;;;230;;;-39.97
;;;;;;231;;;-37.55
;;;;;;232;;;-35.27
;;;;;;233;;;-33.38
;;;;;;234;;;-31.8
;;;;;;235;;;-30.33
;;;;;;236;;;-28.73
;;;;;;237;;;-26.41
;;;;;;238;;;-22.89
;;;;;;239;;;-17.96
;;;;;;240;;;-11.61
;;;;;;241;;;-4.43
;;;;;;242;;;2.8
;;;;;;243;;;9.9
;;;;;;244;;;17.18
;;;;;;245;;;24.49
;;;;;;246;;;31.4
;;;;;;247;;;37.56
;;;;;;248;;;42.97
;;;;;;249;;;47.88
;;;;;;250;;;52.18
;;;;;;251;;;55.75
;;;;;;252;;;58.4
;;;;;;253;;;60.06
;;;;;;254;;;61.23
;;;;;;255;;;62.28
;;;;;;256;;;63.12
;;;;;;257;;;63.96
;;;;;;258;;;65.11
;;;;;;259;;;66.15
;;;;;;260;;;66.73
;;;;;;261;;;66.84
;;;;;;262;;;66.41
;;;;;;263;;;65.63
;;;;;;264;;;64.63
;;;;;;265;;;63.43
;;;;;;266;;;62.09
;;;;;;267;;;60.41
;;;;;;268;;;58.21
;;;;;;269;;;55.57
;;;;;;270;;;51.89
;;;;;;271;;;47.12
;;;;;;272;;;41.45
;;;;;;273;;;35
;;;;;;274;;;28.06
;;;;;;275;;;21.27
;;;;;;276;;;15.01
;;;;;;277;;;9.19
;;;;;;278;;;3.36
;;;;;;279;;;-3.34
;;;;;;280;;;-10.17
;;;;;;281;;;-15.17
;;;;;;282;;;-18.17
;;;;;;283;;;-20.39
;;;;;;284;;;-22.47
;;;;;;285;;;-24.74
;;;;;;286;;;-26.96
;;;;;;287;;;-28.67
;;;;;;288;;;-29.86
;;;;;;289;;;-30.79
;;;;;;290;;;-31
;;;;;;291;;;-29.94
;;;;;;292;;;-27.39
;;;;;;293;;;-23.25
;;;;;;294;;;-17.42
;;;;;;295;;;-10.53
;;;;;;296;;;-4.04
;;;;;;297;;;1.9
;;;;;;298;;;7.86
;;;;;;299;;;13.67
;;;;;;300;;;19.05
;;;;;;301;;;23.74
;;;;;;302;;;27.81
;;;;;;303;;;31.43
;;;;;;304;;;34.73
;;;;;;305;;;37.93
;;;;;;306;;;41.19
;;;;;;307;;;44.25
;;;;;;308;;;46.89
;;;;;;309;;;48.98
;;;;;;310;;;50.63
;;;;;;311;;;52.19
;;;;;;312;;;53.82
;;;;;;313;;;55.6
;;;;;;314;;;57.18
;;;;;;315;;;58.34
;;;;;;316;;;59.05
;;;;;;317;;;59.39
;;;;;;318;;;59.54
;;;;;;319;;;59.57
;;;;;;320;;;59.69
;;;;;;321;;;60.05
;;;;;;322;;;60.3
;;;;;;323;;;59.76
;;;;;;324;;;57.73
;;;;;;325;;;54.26
;;;;;;326;;;49.23
;;;;;;327;;;42.25
;;;;;;328;;;34.04
;;;;;;329;;;25.53
;;;;;;330;;;17.24
;;;;;;331;;;9.8
;;;;;;332;;;4.14
;;;;;;333;;;-0.38
;;;;;;334;;;-4.44
;;;;;;335;;;-7.88
;;;;;;336;;;-11.04
;;;;;;337;;;-13.88
;;;;;;338;;;-16.49
;;;;;;339;;;-19.06
;;;;;;340;;;-21.65
;;;;;;341;;;-23.94
;;;;;;342;;;-25.55
;;;;;;343;;;-26.47
;;;;;;344;;;-26.73
;;;;;;345;;;-26.12
;;;;;;346;;;-24.28
;;;;;;347;;;-21.07
;;;;;;348;;;-16.57
;;;;;;349;;;-11.41
;;;;;;350;;;-6.37
;;;;;;351;;;-1.22
;;;;;;352;;;4.44
;;;;;;353;;;10.35
;;;;;;354;;;16.22
;;;;;;355;;;21.8
;;;;;;356;;;26.85
;;;;;;357;;;31.55
;;;;;;358;;;36
;;;;;;359;;;39.87
;;;;;;360;;;43.38
;;;;;;361;;;47.02
;;;;;;362;;;50.56
;;;;;;363;;;53.61
;;;;;;364;;;56.26
;;;;;;365;;;58.39
;;;;;;366;;;59.53
;;;;;;367;;;59.59
;;;;;;368;;;59.73
;;;;;;369;;;60.42
;;;;;;370;;;61.24
;;;;;;371;;;62.15
;;;;;;372;;;62.93
;;;;;;373;;;63.41
;;;;;;374;;;63.43
;;;;;;375;;;62.8
;;;;;;376;;;61.56
;;;;;;377;;;59.83
;;;;;;378;;;57.65
;;;;;;379;;;55.52
;;;;;;380;;;53.76
;;;;;;381;;;51.39
;;;;;;382;;;47.63
;;;;;;383;;;42.39
;;;;;;384;;;35.94
;;;;;;385;;;28.51
;;;;;;386;;;20.47
;;;;;;387;;;12.55
;;;;;;388;;;5.53
;;;;;;389;;;-0.63
;;;;;;390;;;-6.56
;;;;;;391;;;-11.97
;;;;;;392;;;-16.96
;;;;;;393;;;-21.87
;;;;;;394;;;-26.46
;;;;;;395;;;-30.19
;;;;;;396;;;-32.65
;;;;;;397;;;-33.79
;;;;;;398;;;-33.94
;;;;;;399;;;-33.49
;;;;;;400;;;-32.6
;;;;;;401;;;-31.26
;;;;;;402;;;-29.26
;;;;;;403;;;-25.97
;;;;;;404;;;-21.25
;;;;;;405;;;-15.94
;;;;;;406;;;-11.07
;;;;;;407;;;-6.76
;;;;;;408;;;-2.22
;;;;;;409;;;3.17
;;;;;;410;;;9.42
;;;;;;411;;;16.2
;;;;;;412;;;23.24
;;;;;;413;;;30.24
;;;;;;414;;;36.91
;;;;;;415;;;43.13
;;;;;;416;;;48.68
;;;;;;417;;;53.63
;;;;;;418;;;57.87
;;;;;;419;;;61.14
;;;;;;420;;;63.72
;;;;;;421;;;65.77
;;;;;;422;;;67.19
;;;;;;423;;;67.91
;;;;;;424;;;68.02
;;;;;;425;;;67.5
;;;;;;426;;;66.42
;;;;;;427;;;65.33
;;;;;;428;;;64.72
;;;;;;429;;;64.75
;;;;;;430;;;65.26
;;;;;;431;;;65.94
;;;;;;432;;;66.42
;;;;;;433;;;66.5
;;;;;;434;;;65.99
;;;;;;435;;;64.93
;;;;;;436;;;63.46
;;;;;;437;;;61.37
;;;;;;438;;;58.18
;;;;;;439;;;53.51
;;;;;;440;;;47.83
;;;;;;441;;;41.67
;;;;;;442;;;35.07
;;;;;;443;;;28.11
;;;;;;444;;;21.19
;;;;;;445;;;14.48
;;;;;;446;;;7.92
;;;;;;447;;;0.67
;;;;;;448;;;-7.01
;;;;;;449;;;-13.56
;;;;;;450;;;-19.06
;;;;;;451;;;-23.93
;;;;;;452;;;-28.19
;;;;;;453;;;-31.8
;;;;;;454;;;-34.74
;;;;;;455;;;-36.93
;;;;;;456;;;-38.4
;;;;;;457;;;-38.96
;;;;;;458;;;-38.2
;;;;;;459;;;-36.17
;;;;;;460;;;-32.91
;;;;;;461;;;-28.36
;;;;;;462;;;-22.82
;;;;;;463;;;-17.16
;;;;;;464;;;-11.63
;;;;;;465;;;-5.56
;;;;;;466;;;1.04
;;;;;;467;;;7.7
;;;;;;468;;;14.24
;;;;;;469;;;20.72
;;;;;;470;;;27.2
;;;;;;471;;;33.45
;;;;;;472;;;39.2
;;;;;;473;;;44.55
;;;;;;474;;;49.37
;;;;;;475;;;53.57
;;;;;;476;;;57.18
;;;;;;477;;;60.35
;;;;;;478;;;63.51
;;;;;;479;;;66.41
;;;;;;480;;;68.92
;;;;;;481;;;71.71
;;;;;;482;;;74.44
;;;;;;483;;;75.88
;;;;;;484;;;75.7
;;;;;;485;;;74.29
;;;;;;486;;;72.01
;;;;;;487;;;69.27
;;;;;;488;;;66.17
;;;;;;489;;;62.41
;;;;;;490;;;58.16
;;;;;;491;;;53.34
;;;;;;492;;;47.92
;;;;;;493;;;42.19
;;;;;;494;;;36.61
;;;;;;495;;;30.73
;;;;;;496;;;25.41
;;;;;;497;;;21.77
;;;;;;498;;;18.05
;;;;;;499;;;13.75
;;;;;;500;;;9.12
;;;;;;501;;;3.95
;;;;;;502;;;-0.55
;;;;;;503;;;-4.5
;;;;;;504;;;-8.54
;;;;;;505;;;-12.03
;;;;;;506;;;-15.08
;;;;;;507;;;-17.8
;;;;;;508;;;-20.48
;;;;;;509;;;-23.71
;;;;;;510;;;-27.22
;;;;;;511;;;-30.04
;;;;;;512;;;-31.53
;;;;;;513;;;-31.82
;;;;;;514;;;-31.33
;;;;;;515;;;-30.15
;;;;;;516;;;-28.09
;;;;;;517;;;-24.78
;;;;;;518;;;-20.29
;;;;;;519;;;-15.28
;;;;;;520;;;-10.66
;;;;;;521;;;-6.44
;;;;;;522;;;-2.07
;;;;;;523;;;2.66
;;;;;;524;;;7.7
;;;;;;525;;;12.76
;;;;;;526;;;17.71
;;;;;;527;;;22.48
;;;;;;528;;;26.76
;;;;;;529;;;30.6
;;;;;;530;;;34.6
;;;;;;531;;;38.83
;;;;;;532;;;43.31
;;;;;;533;;;47.3
;;;;;;534;;;50.28
;;;;;;535;;;52.92
;;;;;;536;;;55.51
;;;;;;537;;;58.19
;;;;;;538;;;61.04
;;;;;;539;;;64.16
;;;;;;540;;;67.58
;;;;;;541;;;71.14
;;;;;;542;;;74.06
;;;;;;543;;;74.73
;;;;;;544;;;72.68
;;;;;;545;;;69.8
;;;;;;546;;;67.45
;;;;;;547;;;65.29
;;;;;;548;;;62.86
;;;;;;549;;;59.73
;;;;;;550;;;55.58
;;;;;;551;;;50.57
;;;;;;552;;;44.81
;;;;;;553;;;38.15
;;;;;;554;;;32.28
;;;;;;555;;;27.26
;;;;;;556;;;21.37
;;;;;;557;;;15.37
;;;;;;558;;;8.71
;;;;;;559;;;2.3
;;;;;;560;;;-3.02
;;;;;;561;;;-8.09
;;;;;;562;;;-12.45
;;;;;;563;;;-16.98
;;;;;;564;;;-21.99
;;;;;;565;;;-26.86
;;;;;;566;;;-31.16
;;;;;;567;;;-34.48
;;;;;;568;;;-36.57
;;;;;;569;;;-37.58
;;;;;;570;;;-37.82
;;;;;;571;;;-37.31
;;;;;;572;;;-35.95
;;;;;;573;;;-33.62
;;;;;;574;;;-29.96
;;;;;;575;;;-24.78
;;;;;;576;;;-18.26
;;;;;;577;;;-11.33
;;;;;;578;;;-4.96
;;;;;;579;;;0.92
;;;;;;580;;;6.97
;;;;;;581;;;13.42
;;;;;;582;;;20.13
;;;;;;583;;;26.89
;;;;;;584;;;33.33
;;;;;;585;;;39.44
;;;;;;586;;;45.05
;;;;;;587;;;49.96
;;;;;;588;;;54.39
;;;;;;589;;;58.13
;;;;;;590;;;61.14
;;;;;;591;;;64.28
;;;;;;592;;;67.17
;;;;;;593;;;69.47
;;;;;;594;;;71.42
;;;;;;595;;;72.6
;;;;;;596;;;73.43
;;;;;;597;;;74.26
;;;;;;598;;;74.47
;;;;;;599;;;73.51
;;;;;;600;;;71.46
;;;;;;601;;;68.53
;;;;;;602;;;64.74
;;;;;;603;;;60.18
;;;;;;604;;;54.61
;;;;;;605;;;48.09
;;;;;;606;;;40.95
;;;;;;607;;;33.41
;;;;;;608;;;25.47
;;;;;;609;;;17.72
;;;;;;610;;;10.17
;;;;;;611;;;3.19
;;;;;;612;;;-2.99
;;;;;;613;;;-8.42
;;;;;;614;;;-12.83
;;;;;;615;;;-17.09
;;;;;;616;;;-21.42
;;;;;;617;;;-25.47
;;;;;;618;;;-28.81
;;;;;;619;;;-31.31
;;;;;;620;;;-32.82
;;;;;;621;;;-33.49
;;;;;;622;;;-33.75
;;;;;;623;;;-33.78
;;;;;;624;;;-33.37
;;;;;;625;;;-32.32
;;;;;;626;;;-30.63
;;;;;;627;;;-28.45
;;;;;;628;;;-25.85
;;;;;;629;;;-22.83
;;;;;;630;;;-19.43
;;;;;;631;;;-16.17
;;;;;;632;;;-12.98
;;;;;;633;;;-9.55
;;;;;;634;;;-6.19
;;;;;;635;;;-2.77
;;;;;;636;;;0.89
;;;;;;637;;;4.65
;;;;;;638;;;8.48
;;;;;;639;;;12.6
;;;;;;640;;;16.84
;;;;;;641;;;21.11
;;;;;;642;;;25.41
;;;;;;643;;;29.79
;;;;;;644;;;34.23
;;;;;;645;;;38.68
;;;;;;646;;;43.26
;;;;;;647;;;47.8
;;;;;;648;;;52.27
;;;;;;649;;;56.57
;;;;;;650;;;60.32
;;;;;;651;;;63.98
;;;;;;652;;;68.24
;;;;;;653;;;72.47
;;;;;;654;;;75.5
;;;;;;655;;;76.78
;;;;;;656;;;76.71
;;;;;;657;;;76.08
;;;;;;658;;;75.37
;;;;;;659;;;74.93
;;;;;;660;;;74.79
;;;;;;661;;;74.69
;;;;;;662;;;74.39
;;;;;;663;;;73.94
;;;;;;664;;;73.53
;;;;;;665;;;73.36
;;;;;;666;;;73.43
;;;;;;667;;;73.49
;;;;;;668;;;73.42
;;;;;;669;;;73.21
;;;;;;670;;;72.89
;;;;;;671;;;72.55
;;;;;;672;;;72.3
;;;;;;673;;;72.15
;;;;;;674;;;72.06
;;;;;;675;;;71.99
;;;;;;676;;;71.91
;;;;;;677;;;71.83
;;;;;;678;;;71.79
;;;;;;679;;;71.76
;;;;;;680;;;71.75
;;;;;;681;;;71.73
