;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";76.64;381.35;5528.98;;0;104.07;44.35;0.05;102.36
"triceps_brachii_long_(right)";40.19;139.59;19046.88;;1;113.88;49.88;;99.15
;;;;;2;97.08;48.51;;95.87
;;;;;3;65.95;42.69;;91.22
;;;;;4;67.05;30.09;;87.44
;;;;;5;63.51;25.37;;86.99
;;;;;6;46.1;20.42;;88.76
;;;;;7;39.16;15.84;;89.53
;;;;;8;41.45;16.86;;86.91
;;;;;9;37.1;16.39;;80.71
;;;;;10;33.73;14.8;;73.05
;;;;;11;31.27;12.96;;67.48
;;;;;12;32.29;12.91;;66.93
;;;;;13;32.93;12.5;;71.16
;;;;;14;29.67;12.25;;74.31
;;;;;15;28.34;13.3;;73.45
;;;;;16;28.25;11.73;;72.58
;;;;;17;29.69;10.76;;73.52
;;;;;18;27.97;10.95;;74.93
;;;;;19;25.47;11.2;;76.15
;;;;;20;30.27;12.44;;77.28
;;;;;21;30.43;12.79;;77.89
;;;;;22;26.72;12.86;;77.89
;;;;;23;25.62;12.01;;78.18
;;;;;24;24.9;12.19;;79.33
;;;;;25;26.83;13;;81.28
;;;;;26;28.01;12.15;;83.61
;;;;;27;25.51;11.52;;85.88
;;;;;28;26.78;11.27;;88.18
;;;;;29;27.66;10.69;;90.31
;;;;;30;28.38;13.1;;91.32
;;;;;31;64.25;54.81;;90.9
;;;;;32;206.76;63.21;;90.21
;;;;;33;199.1;48.59;;90.13
;;;;;34;30.29;72.67;;90.58
;;;;;35;22.2;81.09;;91.23
;;;;;36;23.4;55.21;;91.64
;;;;;37;60.51;32.2;;91.49
;;;;;38;81.43;31.96;;91.1
;;;;;39;244.22;43.86;;91.02
;;;;;40;253.67;45.08;;91.25
;;;;;41;106.55;28.99;;91.39
;;;;;42;71.38;23.38;;91.32
;;;;;43;195.35;60.51;;91.2
;;;;;44;194.75;71.51;;91.17
;;;;;45;48.21;70.83;;91.22
;;;;;46;33.06;76.84;;91.36
;;;;;47;29.19;82.97;;91.59
;;;;;48;51.3;100.07;;91.88
;;;;;49;96.59;96.48;;92.05
;;;;;50;161.89;69.08;;91.93
;;;;;51;224.92;57.16;;91.52
;;;;;52;182.38;46.81;;91.08
;;;;;53;143.38;25.23;;90.72
;;;;;54;138.56;29.62;;90.39
;;;;;55;33.68;29.5;;90.12
;;;;;56;38.24;40.23;;89.92
;;;;;57;28.95;60.96;;89.73
;;;;;58;16.8;61.64;;89.5
;;;;;59;46.72;39.3;;89.23
;;;;;60;85.1;35.67;;88.99
;;;;;61;90.4;37.28;;88.79
;;;;;62;138.13;32.11;;88.59
;;;;;63;144.5;34.26;;88.4
;;;;;64;83.96;31.95;;88.24
;;;;;65;118.94;60.34;;88.11
;;;;;66;110.5;63.21;;88.03
;;;;;67;25.63;37.94;;87.91
;;;;;68;22.6;42.53;;87.68
;;;;;69;17.5;52.6;;87.38
;;;;;70;13.26;47.82;;87.12
;;;;;71;35.84;31.12;;86.92
;;;;;72;66.56;29.47;;86.68
;;;;;73;87.11;32.58;;86.36
;;;;;74;108.58;32.78;;86.08
;;;;;75;117.23;49.38;;85.88
;;;;;76;81.96;45.17;;85.72
;;;;;77;47.16;32.07;;85.55
;;;;;78;57.33;41.14;;85.35
;;;;;79;47.09;40.75;;85.12
;;;;;80;30.45;52.61;;84.96
;;;;;81;16.03;58.24;;84.9
;;;;;82;31.4;40.65;;84.79
;;;;;83;67.19;30.87;;84.55
;;;;;84;115.82;45.86;;84.25
;;;;;85;162.29;60.87;;83.99
;;;;;86;131.12;50.85;;83.78
;;;;;87;55.79;24.32;;83.59
;;;;;88;56.45;20.46;;83.44
;;;;;89;37.77;15.41;;83.33
;;;;;90;30.66;36.24;;83.23
;;;;;91;20.76;48.84;;83.1
;;;;;92;17.12;51.78;;82.94
;;;;;93;26.81;41.65;;82.81
;;;;;94;69.78;29.92;;82.73
;;;;;95;101.9;35.95;;82.63
;;;;;96;117.04;38.29;;82.49
;;;;;97;109.71;33.76;;82.35
;;;;;98;74.4;23.93;;82.22
;;;;;99;63.12;28.74;;82.08
;;;;;100;60.72;27.64;;81.96
;;;;;101;30.36;43.03;;81.86
;;;;;102;21.19;67.71;;81.79
;;;;;103;22.92;73.18;;81.73
;;;;;104;24.01;77.28;;81.72
;;;;;105;48.24;63.19;;81.76
;;;;;106;69.09;32.05;;81.71
;;;;;107;84.72;30.66;;81.53
;;;;;108;100.84;34.22;;81.35
;;;;;109;108.71;32.18;;81.24
;;;;;110;84.39;26.33;;81.16
;;;;;111;43.62;30.71;;81.07
;;;;;112;48.33;30.67;;80.99
;;;;;113;46.44;50.23;;80.94
;;;;;114;30.33;71.63;;80.91
;;;;;115;27.04;61.5;;80.84
;;;;;116;97.78;36.45;;80.76
;;;;;117;146.7;50.78;;80.71
;;;;;118;245.25;82.77;;80.72
;;;;;119;233.62;79.74;;80.73
;;;;;120;100.07;42.3;;80.74
;;;;;121;71.43;22.6;;80.73
;;;;;122;60.53;29.91;;80.72
;;;;;123;56.03;45.44;;80.7
;;;;;124;43.04;61.44;;80.66
;;;;;125;27.75;77.16;;80.61
;;;;;126;21.41;67.71;;80.56
;;;;;127;42.48;39.83;;80.53
;;;;;128;117.28;43.14;;80.5
;;;;;129;381.35;91.91;;80.45
;;;;;130;378.62;95.27;;80.35
;;;;;131;130.33;53.89;;80.29
;;;;;132;97.61;35.28;;80.26
;;;;;133;94.63;18.9;;80.23
;;;;;134;96.94;19.25;;80.16
;;;;;135;74.37;107.94;;80.11
;;;;;136;61.04;139.59;;80.07
;;;;;137;38.96;104.83;;80.06
;;;;;138;21.29;62.6;;80.05
;;;;;139;63.14;42.25;;80.03
;;;;;140;116.25;56.65;;79.99
;;;;;141;315.12;77.73;;79.96
;;;;;142;315.3;67.68;;79.95
;;;;;143;133.06;43.61;;79.93
;;;;;144;105.16;35.86;;79.93
;;;;;145;69.21;24.66;;79.99
;;;;;146;58.94;19.39;;80.1
;;;;;147;51.37;16.66;;80.18
;;;;;148;41.55;14.36;;80.21
;;;;;149;42.39;14.97;;80.29
;;;;;150;42.65;15.54;;80.42
;;;;;151;41.94;14.54;;80.49
;;;;;152;37.03;13.13;;80.5
;;;;;153;34.34;13.23;;80.5
;;;;;154;36;13.55;;80.48
;;;;;155;35.35;13.16;;80.43
;;;;;156;33.32;13.01;;80.39
;;;;;157;37.23;12.22;;80.37
;;;;;158;37.65;12.3;;80.39
;;;;;159;32.17;13.28;;80.44
;;;;;160;31.26;14.13;;80.5
;;;;;;161;;;80.61
;;;;;;162;;;80.77
;;;;;;163;;;80.86
;;;;;;164;;;80.92
;;;;;;165;;;80.82
;;;;;;166;;;79.42
;;;;;;167;;;74.95
;;;;;;168;;;64.32
;;;;;;169;;;47.27
;;;;;;170;;;26.91
;;;;;;171;;;5.32
;;;;;;172;;;-15.88
;;;;;;173;;;-35.41
;;;;;;174;;;-51.54
;;;;;;175;;;-63.99
;;;;;;176;;;-74.38
;;;;;;177;;;-83.27
;;;;;;178;;;-90.74
;;;;;;179;;;-95.48
;;;;;;180;;;-96.11
;;;;;;181;;;-95.2
;;;;;;182;;;-94.82
;;;;;;183;;;-94.88
;;;;;;184;;;-95.69
;;;;;;185;;;-96.88
;;;;;;186;;;-97.82
;;;;;;187;;;-98.62
;;;;;;188;;;-99.25
;;;;;;189;;;-98.8
;;;;;;190;;;-96.72
;;;;;;191;;;-92.3
;;;;;;192;;;-85
;;;;;;193;;;-75.33
;;;;;;194;;;-64.03
;;;;;;195;;;-52.09
;;;;;;196;;;-39.88
;;;;;;197;;;-27.11
;;;;;;198;;;-13.98
;;;;;;199;;;-0.75
;;;;;;200;;;12.39
;;;;;;201;;;24.98
;;;;;;202;;;36.89
;;;;;;203;;;47.94
;;;;;;204;;;58.46
;;;;;;205;;;70.19
;;;;;;206;;;87.05
;;;;;;207;;;101.59
;;;;;;208;;;100.44
;;;;;;209;;;90.18
;;;;;;210;;;83.62
;;;;;;211;;;82.95
;;;;;;212;;;86.53
;;;;;;213;;;91.23
;;;;;;214;;;94.08
;;;;;;215;;;94.35
;;;;;;216;;;93.44
;;;;;;217;;;92.93
;;;;;;218;;;93.23
;;;;;;219;;;93.88
;;;;;;220;;;94.49
;;;;;;221;;;95.08
;;;;;;222;;;95.7
;;;;;;223;;;95.45
;;;;;;224;;;91.4
;;;;;;225;;;82.68
;;;;;;226;;;69.27
;;;;;;227;;;51.13
;;;;;;228;;;32.03
;;;;;;229;;;13.6
;;;;;;230;;;-5.36
;;;;;;231;;;-24.99
;;;;;;232;;;-44.22
;;;;;;233;;;-60.58
;;;;;;234;;;-72.66
;;;;;;235;;;-79.92
;;;;;;236;;;-82.98
;;;;;;237;;;-84.35
;;;;;;238;;;-85.28
;;;;;;239;;;-85
;;;;;;240;;;-83.81
;;;;;;241;;;-82.83
;;;;;;242;;;-82.9
;;;;;;243;;;-83.94
;;;;;;244;;;-85.22
;;;;;;245;;;-86.88
;;;;;;246;;;-88.42
;;;;;;247;;;-89.24
;;;;;;248;;;-89.97
;;;;;;249;;;-91.03
;;;;;;250;;;-91.49
;;;;;;251;;;-90.33
;;;;;;252;;;-87.23
;;;;;;253;;;-81.62
;;;;;;254;;;-73.11
;;;;;;255;;;-62.2
;;;;;;256;;;-49.16
;;;;;;257;;;-33.82
;;;;;;258;;;-16.46
;;;;;;259;;;2.31
;;;;;;260;;;21.41
;;;;;;261;;;40.03
;;;;;;262;;;57.2
;;;;;;263;;;71.68
;;;;;;264;;;85.71
;;;;;;265;;;98.12
;;;;;;266;;;102.94
;;;;;;267;;;101.4
;;;;;;268;;;99.23
;;;;;;269;;;98.68
;;;;;;270;;;99.34
;;;;;;271;;;100.08
;;;;;;272;;;100.64
;;;;;;273;;;101.1
;;;;;;274;;;100.52
;;;;;;275;;;97.66
;;;;;;276;;;93.3
;;;;;;277;;;88.68
