;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";76.82;214.5;5528.98;;0;35.49;9.62;0.05;71.91
"triceps_brachii_long_(right)";24.81;137.88;19046.88;;1;36.32;9.62;;71.93
;;;;;2;40.11;10.68;;71.85
;;;;;3;41.4;10.03;;71.79
;;;;;4;39.93;7.74;;71.77
;;;;;5;37.69;7;;71.73
;;;;;6;36.77;6.77;;71.71
;;;;;7;37.18;8.24;;71.73
;;;;;8;36.22;10.08;;71.75
;;;;;9;35.62;10.33;;71.79
;;;;;10;38.66;8.69;;71.83
;;;;;11;37.36;6.54;;71.89
;;;;;12;36.69;8.22;;72.02
;;;;;13;39.49;9.45;;72.2
;;;;;14;39.38;9.92;;72.41
;;;;;15;36.5;9.61;;72.63
;;;;;16;35.79;8.32;;72.71
;;;;;17;38.43;8.78;;72.52
;;;;;18;44.46;9.36;;72.23
;;;;;19;41.22;9.06;;72.15
;;;;;20;51.45;12.5;;72.32
;;;;;21;59.66;30.04;;72.6
;;;;;22;69.48;71.95;;72.84
;;;;;23;76.56;69.73;;73.04
;;;;;24;117.98;26.77;;73.26
;;;;;25;137.81;23.21;;73.45
;;;;;26;115.18;30.2;;73.55
;;;;;27;116.69;33.93;;73.54
;;;;;28;113.56;26.74;;73.43
;;;;;29;94.88;18.55;;73.3
;;;;;30;68.55;14.58;;73.21
;;;;;31;40.44;11.34;;73.19
;;;;;32;70.94;19.63;;73.23
;;;;;33;65.5;49.46;;73.24
;;;;;34;20.54;60.08;;73.18
;;;;;35;28.73;43.61;;73.1
;;;;;36;75.25;24.42;;73.04
;;;;;37;108.82;19.78;;72.99
;;;;;38;115.98;26.3;;72.96
;;;;;39;126.49;42.75;;72.97
;;;;;40;129.28;42.03;;73.01
;;;;;41;112.29;25.73;;73.03
