;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";92.1;345.77;5528.98;;0;18.91;7.6;0.05;94.97
"triceps_brachii_long_(right)";36.54;90.95;19046.88;;1;21.51;8.2;;94.5
;;;;;2;19.08;8.53;;93.98
;;;;;3;16.51;8.71;;93.62
;;;;;4;17.12;8.47;;93.59
;;;;;5;17.31;8.5;;93.81
;;;;;6;17.78;8.51;;94.21
;;;;;7;20.71;8.8;;94.66
;;;;;8;21.48;8.57;;94.94
;;;;;9;20.76;7.63;;95.01
;;;;;10;22.08;7.83;;94.97
;;;;;11;20.16;8.87;;94.89
;;;;;12;18.97;9.86;;94.78
;;;;;13;20.14;29.97;;94.67
;;;;;14;35.94;44.38;;94.66
;;;;;15;90.75;37.25;;94.74
;;;;;16;182.72;32.01;;94.83
;;;;;17;192.95;33.25;;94.88
;;;;;18;112.34;24.69;;94.89
;;;;;19;47.7;19.76;;94.88
;;;;;20;37.17;20.84;;94.89
;;;;;21;39.91;28.53;;94.9
;;;;;22;41.95;38.92;;94.92
;;;;;23;54.03;39.44;;94.91
;;;;;24;163.8;40.76;;94.9
;;;;;25;185.88;35.93;;94.96
;;;;;26;111.44;32.28;;95.03
;;;;;27;62.19;35.5;;94.98
;;;;;28;52.56;23.31;;94.79
;;;;;29;53.41;20.89;;94.57
;;;;;30;41.22;51.28;;94.47
;;;;;31;65.44;72.48;;94.48
;;;;;32;306.17;58.56;;94.46
;;;;;33;345.77;28.92;;94.28
;;;;;34;181.42;22.65;;94.02
;;;;;35;69.39;26.86;;93.82
;;;;;36;47.73;31.2;;93.77
;;;;;37;37.2;35.16;;93.85
;;;;;38;29.86;55.27;;93.93
;;;;;39;110.75;60.61;;93.91
;;;;;40;278.48;42.23;;93.86
;;;;;41;302.37;23.43;;93.81
;;;;;42;183.55;18.69;;93.8
;;;;;43;94.82;19.37;;93.79
;;;;;44;53.24;71.8;;93.76
;;;;;45;61.5;88.76;;93.7
;;;;;46;50.81;90.95;;93.61
;;;;;47;99.96;81.49;;93.56
;;;;;48;220.44;42.36;;93.58
;;;;;49;246.62;26.85;;93.61
;;;;;50;160.63;33.09;;93.59
;;;;;51;71.69;35.3;;93.53
;;;;;52;42.46;35.88;;93.42
;;;;;53;39.62;41.19;;93.32
;;;;;54;50.08;52.25;;93.29
