;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";50.13;166.2;5528.98;;0;21.32;4.48;0.05;66.58
"triceps_brachii_long_(right)";23.18;141.39;19046.88;;1;21.88;4.67;;66.63
;;;;;2;20.21;19.23;;66.6
;;;;;3;56.37;21.68;;66.53
;;;;;4;105.32;15.83;;66.49
;;;;;5;124.06;17.76;;66.51
;;;;;6;89.38;14.64;;66.57
;;;;;7;31.06;7.5;;66.59
;;;;;8;23.05;5.8;;66.58
;;;;;9;22.79;5.33;;66.56
;;;;;10;23.18;5.41;;66.6
;;;;;11;21.48;5.26;;66.7
;;;;;12;21.94;4.5;;66.8
;;;;;13;24.09;4.9;;66.9
;;;;;14;22.97;5.1;;67.11
;;;;;15;20.42;4.92;;67.58
;;;;;16;19.36;5.08;;68.23
;;;;;17;19.62;4.74;;67.86
;;;;;18;21.02;4.46;;63.59
;;;;;19;22.11;4.49;;54.16
;;;;;20;22.74;4.35;;40.32
;;;;;21;22.09;4.3;;22.64
;;;;;22;21.71;4.55;;2.18
;;;;;23;22.15;4.88;;-17.71
;;;;;24;21.7;5.12;;-32.7
;;;;;25;21.64;5.48;;-40.64
;;;;;26;19.73;5.03;;-43.42
;;;;;27;20.07;4.57;;-43.82
;;;;;28;20.88;4.93;;-42.05
;;;;;29;21.49;4.88;;-37.64
;;;;;30;20.45;6.26;;-28.52
;;;;;31;15.25;10.15;;-13.36
;;;;;32;27.96;71.32;;6.22
;;;;;33;120.02;74.34;;26.69
;;;;;34;166.2;26.72;;43.68
;;;;;35;126.47;18.31;;55.26
;;;;;36;64.42;15.94;;62.28
;;;;;37;49.49;15.73;;65.73
;;;;;38;40.2;33.36;;66.7
;;;;;39;41.95;46.63;;66.71
;;;;;40;107.46;38.41;;66.68
;;;;;41;122.73;19.23;;66.67
;;;;;42;119.77;11.59;;66.56
;;;;;43;137.58;26.76;;66.39
;;;;;44;107.43;26.8;;66.18
;;;;;45;56.07;15.99;;65.83
;;;;;46;39.32;42.9;;65.57
;;;;;47;41.41;53.18;;65.61
;;;;;48;26.63;36.88;;65.72
