;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";227.24;536.73;5528.98;;0;119.59;24.47;0.05;88.01
"triceps_brachii_long_(right)";73.24;164.65;19046.88;;1;126.13;24.51;;87.93
;;;;;2;138;26.16;;87.83
;;;;;3;162.68;33.15;;87.65
;;;;;4;166.16;32.93;;87.4
;;;;;5;133.01;25.6;;87.2
;;;;;6;130.93;25.65;;87.08
;;;;;7;130.77;24.29;;86.99
;;;;;8;126.2;23.31;;86.9
;;;;;9;141.6;26.81;;86.86
;;;;;10;140.82;67.56;;86.86
;;;;;11;102.12;110.39;;86.88
;;;;;12;155;97.51;;86.86
;;;;;13;178.44;52.62;;86.72
;;;;;14;209.25;77.73;;86.56
;;;;;15;357.53;99.56;;86.49
;;;;;16;314.3;97.34;;86.49
;;;;;17;125.11;72.7;;86.54
;;;;;18;165.16;67.71;;86.47
;;;;;19;206.61;81.55;;86.09
;;;;;20;285.44;87.99;;85.51
;;;;;21;382.7;103.35;;85.12
;;;;;22;308.23;85.95;;85.19
;;;;;23;135.17;48.01;;85.63
;;;;;24;205.69;48.38;;86.09
;;;;;25;260.56;77.53;;86.21
;;;;;26;263.54;86.08;;85.98
;;;;;27;357.74;107.2;;85.61
;;;;;28;322.57;121.38;;85.38
;;;;;29;92.38;132.38;;85.3
;;;;;30;66.64;164.65;;85.22
;;;;;31;229.51;140.14;;85.1
;;;;;32;279.98;83.84;;85.06
;;;;;33;460.49;112.13;;85.2
;;;;;34;452.58;114.63;;85.43
;;;;;35;141.5;68.59;;85.61
;;;;;36;61.64;62.95;;85.69
;;;;;37;126.82;95.7;;85.79
;;;;;38;276.39;106.55;;85.96
;;;;;39;304.81;88.53;;86.1
;;;;;40;329.95;105.8;;86.16
;;;;;41;282.82;100.57;;86.12
;;;;;42;76.54;52.34;;85.99
;;;;;43;144.46;45.86;;85.84
;;;;;44;205.34;66.22;;85.75
;;;;;45;296.64;81.82;;85.77
;;;;;46;344.27;103.12;;85.87
;;;;;47;247.29;99.38;;85.92
;;;;;48;103.04;58.95;;85.91
;;;;;49;124.49;50.96;;85.96
;;;;;50;219.47;62.24;;86.11
;;;;;51;243.25;60.19;;86.28
;;;;;52;179.48;65.27;;86.44
;;;;;53;114.13;78.93;;86.68
;;;;;54;123.03;63.34;;87.12
;;;;;55;177.75;47.24;;87.75
;;;;;56;238.98;73.92;;88.43
;;;;;57;248.19;75.19;;88.73
;;;;;58;426.47;102.65;;87.23
;;;;;59;404.46;107.31;;78.8
;;;;;60;108.21;62.81;;61.73
;;;;;61;141.07;52.91;;41.1
;;;;;62;188.54;53.86;;18.79
;;;;;63;282.94;64.97;;-1.84
;;;;;64;423.63;101.53;;-15.46
;;;;;65;441.87;108.22;;-22.39
;;;;;66;269.43;83.14;;-23.98
;;;;;67;65.97;55.7;;-20.99
;;;;;68;230.14;67.65;;-15.2
;;;;;69;311.26;93.99;;-7.34
;;;;;70;308.97;102.04;;3.05
;;;;;71;520.42;124.6;;15.84
;;;;;72;536.73;110.58;;30.5
;;;;;73;331.14;59.99;;46.45
;;;;;74;279.83;49.75;;62.1
;;;;;75;221.24;40.02;;76.33
;;;;;76;180.32;33.15;;88.96
;;;;;77;214;37.09;;99.47
;;;;;78;203.75;34.86;;107.43
;;;;;79;155.22;30.56;;113.69
;;;;;80;118.26;36.03;;119.81
;;;;;;81;;;124.94
;;;;;;82;;;127.02
;;;;;;83;;;126.02
;;;;;;84;;;123.35
;;;;;;85;;;117
;;;;;;86;;;102.9
;;;;;;87;;;83.43
;;;;;;88;;;63.28
;;;;;;89;;;43.9
;;;;;;90;;;25.75
;;;;;;91;;;9.41
;;;;;;92;;;-5.16
;;;;;;93;;;-18
;;;;;;94;;;-27.74
;;;;;;95;;;-33.45
;;;;;;96;;;-35.19
;;;;;;97;;;-32.99
;;;;;;98;;;-26.64
;;;;;;99;;;-16.45
;;;;;;100;;;-3.19
;;;;;;101;;;11.87
;;;;;;102;;;26.88
;;;;;;103;;;41
;;;;;;104;;;54.34
;;;;;;105;;;67.03
;;;;;;106;;;79.02
;;;;;;107;;;90.21
;;;;;;108;;;101.85
;;;;;;109;;;113.23
;;;;;;110;;;120.09
