;rms_mean_(µV);mvc_(µV);mvc_h_(µV);;frames_(0.25s);rms_biceps_brachii_(right)_(µV);rms_triceps_brachii_long_(right)_(µV);angles_window;angles_biceps_brachii_(right)_triceps_brachii_long_(right)
"biceps_brachii_(right)";121.87;371.03;5528.98;;0;32.06;8.56;0.05;57.54
"triceps_brachii_long_(right)";40.22;174.9;19046.88;;1;29.13;7.67;;57.45
;;;;;2;28.27;6.35;;57.37
;;;;;3;31.93;6.5;;57.63
;;;;;4;29.76;6.67;;58.02
;;;;;5;29.12;7.26;;58.09
;;;;;6;29.61;7.11;;57.94
;;;;;7;27.72;6.81;;57.81
;;;;;8;26.52;6.88;;57.78
;;;;;9;28.52;7.95;;57.88
;;;;;10;24.49;17.39;;57.99
;;;;;11;53.5;40.22;;58
;;;;;12;132.41;43.54;;57.93
;;;;;13;196.33;38.36;;57.82
;;;;;14;245.97;49.55;;57.78
;;;;;15;195.57;41.51;;57.88
;;;;;16;45.02;23.85;;57.97
;;;;;17;46.77;74.93;;57.97
;;;;;18;180.13;75.14;;57.94
;;;;;19;238.31;31.73;;57.93
;;;;;20;187.22;29.77;;57.96
;;;;;21;106.76;20.38;;58.02
;;;;;22;85.38;25.38;;58.05
;;;;;23;80.03;126.66;;58.06
;;;;;24;149.78;131.13;;58.1
;;;;;25;195.66;47.06;;58.17
;;;;;26;169.12;33.91;;58.23
;;;;;27;118.64;26.03;;58.25
;;;;;28;83.17;31.12;;58.29
;;;;;29;70.2;100.84;;58.38
;;;;;30;119.35;105.02;;58.5
;;;;;31;158.8;46.4;;58.64
;;;;;32;149.43;33.51;;58.79
;;;;;33;116.52;29.32;;58.93
;;;;;34;87.52;23.68;;59.01
;;;;;35;71.23;33.57;;59.05
;;;;;36;167.91;30.7;;59.05
;;;;;37;218.34;41.85;;58.99
;;;;;38;156.54;44.07;;58.96
;;;;;39;84.87;24.56;;59.05
;;;;;40;73.8;35.57;;59.2
;;;;;41;55.05;35.73;;59.32
;;;;;42;125.66;18.56;;59.4
;;;;;43;182.52;32.51;;59.48
;;;;;44;153.02;34.77;;59.6
;;;;;45;110.74;20.97;;59.71
;;;;;46;90.45;18.11;;59.72
;;;;;47;53.79;34.42;;59.69
;;;;;48;186.39;35.1;;59.67
